**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 6

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Zn, 33.82370, 33.82370, 34.66767, 47.22296, 49.11733, 56.60632, 44.27096,  7.73754,  0.17478,  0.22876
Br,  2.67013,  0.00000,  0.00000,  1.26106,  3.05642,  3.19106,  1.46381,  1.51182,  1.03280,  0.56620
Pb, 16.50915, 16.50915, 17.12034, 18.89112, 22.74841, 24.51543, 19.71862,  2.83058,  0.14355,  0.17146

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  1.09440,  1.04549,  1.09463,  1.36681,  2.07228,  2.42378,  1.57654,  0.50123,  0.31793,  0.45800
Al,  6.54471,  5.69433,  6.55387,  8.46905, 11.39067, 13.64712,  9.02120,  2.73996,  0.30372,  0.41865
Si, 16.35244, 14.90515, 16.36814, 18.76911, 20.95461, 24.24104, 18.95732,  3.09173,  0.16309,  0.18907
P,  0.01291,  0.00000,  0.00000,  0.00726,  0.01910,  0.02491,  0.00864,  0.00969,  1.12209,  0.75080
S,  0.13346,  0.11748,  0.14526,  0.19011,  0.26468,  0.61800,  0.25940,  0.17391,  0.67042,  1.30312
Cl,  0.97268,  0.97268,  1.09306,  1.61390,  4.46885,  5.58897,  2.72450,  1.75775,  0.64516,  1.80711
K,  0.99817,  0.27001,  0.61512,  0.96271,  1.03613,  1.07178,  0.85346,  0.25046,  0.29347,  0.25092
Ca,  3.19030,  3.04106,  3.10916,  3.68747,  4.77508,  6.01583,  3.99972,  0.87973,  0.21995,  0.27575
Ti,  0.48048,  0.44659,  0.48112,  0.57256,  0.78139,  0.86834,  0.62566,  0.15302,  0.24457,  0.31847
V,  0.00772,  0.00317,  0.00415,  0.00705,  0.00756,  0.00772,  0.00596,  0.00177,  0.29653,  0.22920
Mn,  0.07512,  0.06889,  0.07144,  0.07307,  0.07554,  0.07584,  0.07313,  0.00213,  0.02909,  0.02832
Fe,  4.18972,  0.62472,  1.60116,  3.67464,  4.05059,  4.20909,  2.86503,  1.29673,  0.45261,  0.30950
Zn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Br,  0.00309,  0.00000,  0.00055,  0.00368,  0.00400,  0.00724,  0.00330,  0.00240,  0.72902,  0.77825
Pb,  0.00563,  0.00000,  0.00000,  0.00487,  0.00537,  0.00563,  0.00289,  0.00268,  0.93054,  0.47702

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.02873,  0.09494,  0.01789,  0.03316,  1.85388,  0.00000
Mg,  0.43948,  0.35884,  0.36759,  0.92493,  1.31207,  1.32360,  0.86915,  0.40352,  0.46427,  0.91818
Al,  3.08765,  2.71973,  2.74835, 10.73562, 11.67839, 11.79657,  8.07903,  4.19943,  0.51979,  1.36007
Si,  8.39776,  7.73286,  7.77868, 23.84973, 24.90517, 25.30415, 18.31385,  8.13666,  0.44429,  0.96891
P,  0.00000,  0.00000,  0.00000,  0.08910,  0.10315,  0.15187,  0.06923,  0.06025,  0.87027,  0.00000
S,  0.02836,  0.00000,  0.00000,  0.00886,  0.04526,  0.26236,  0.04231,  0.07727,  1.82654,  2.72455
Cl,  3.44024,  0.00000,  0.00000,  0.00000,  3.40033,  3.49509,  1.19687,  1.67356,  1.39828,  0.48647
K,  0.00000,  0.00000,  0.00000,  1.59311,  1.68046,  1.89404,  1.06047,  0.81301,  0.76665,  0.00000
Ca,  7.15449,  0.00000,  0.00000,  0.00000,  7.29247,  7.32493,  2.67198,  3.51198,  1.31437,  0.49088
Ti,  0.42396,  0.40977,  0.41104,  0.60827,  0.66160,  0.67398,  0.55299,  0.11957,  0.21622,  0.28203
V,  0.00640,  0.00638,  0.00641,  0.00881,  0.00905,  0.00932,  0.00808,  0.00128,  0.15801,  0.19928
Mn,  0.05451,  0.05295,  0.05337,  0.08160,  0.08591,  0.08702,  0.07324,  0.01509,  0.20598,  0.27678
Fe,  2.36293,  2.28610,  2.31021,  7.11636,  7.60426,  8.60881,  5.71738,  2.67554,  0.46797,  1.13230
Zn,  0.05511,  0.00000,  0.00000,  0.03429,  0.05829,  0.05924,  0.02741,  0.02649,  0.96663,  0.48073
Br,  0.00000,  0.00000,  0.00000,  0.00490,  0.00653,  0.01039,  0.00415,  0.00353,  0.85139,  0.00000
Pb,  0.00720,  0.00663,  0.00775,  0.00943,  0.01101,  0.01582,  0.01016,  0.00311,  0.30568,  0.43155

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na, 14.94166,  8.72973, 10.25966, 11.25199, 12.05847, 14.94166, 11.24592,  1.61130,  0.14328,  0.10784
Mg,  1.68707,  0.95224,  1.13321,  1.29973,  1.44241,  1.68707,  1.28016,  0.21432,  0.16742,  0.12704
Al,  1.09861,  0.00000,  0.00000,  1.31133,  1.67667,  2.20477,  0.94694,  0.84701,  0.89447,  0.77098
Si,  3.95391,  2.00375,  2.45448,  4.10872,  5.50424,  6.28650,  4.07205,  1.53509,  0.37698,  0.38825
P,  0.02884,  0.00000,  0.02011,  0.02183,  0.02402,  0.03294,  0.01953,  0.01063,  0.54441,  0.36863
S,  1.00445,  0.55790,  0.62761,  0.78037,  0.81765,  1.09759,  0.77409,  0.15516,  0.20045,  0.15448
Cl, 28.69731, 18.05014, 20.35137, 22.28373, 23.90963, 28.69731, 22.37360,  2.80902,  0.12555,  0.09788
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Ca,  0.95125,  0.95125,  2.14788,  2.62506,  3.20999,  3.47967,  2.58044,  0.64357,  0.24940,  0.67655
Ti,  0.05673,  0.03010,  0.06756,  0.10818,  0.17606,  0.20518,  0.11708,  0.05705,  0.48731,  1.00575
V,  0.00100,  0.00088,  0.00208,  0.00250,  0.00298,  0.00376,  0.00246,  0.00078,  0.31572,  0.77762
Mn,  0.01242,  0.01118,  0.01716,  0.02192,  0.02622,  0.03030,  0.02152,  0.00589,  0.27380,  0.47414
Fe,  2.45191,  1.41293,  2.30109,  2.57455,  2.63123,  3.32705,  2.42532,  0.45685,  0.18837,  0.18633
Zn,  0.00422,  0.00000,  0.01005,  0.01815,  0.02621,  0.04175,  0.01934,  0.01233,  0.63795,  2.92021
Br,  0.03428,  0.01963,  0.02332,  0.02635,  0.02842,  0.03503,  0.02643,  0.00436,  0.16491,  0.12714
Pb,  0.00611,  0.00494,  0.00590,  0.00646,  0.00835,  0.01056,  0.00706,  0.00161,  0.22783,  0.26316

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.04688,  0.00000,  0.02888,  0.04088,  0.04837,  0.06447,  0.03939,  0.01538,  0.39052,  0.32809
Mg,  0.48678,  0.00000,  0.30333,  0.49587,  0.52013,  0.54248,  0.43021,  0.15340,  0.35657,  0.31513
Al,  2.88989,  0.11693,  1.75361,  2.86028,  2.96531,  2.97169,  2.44058,  0.82261,  0.33705,  0.28465
Si, 11.18551,  6.35369,  9.23600, 11.13498, 11.34317, 11.36873, 10.43588,  1.43633,  0.13763,  0.12841
P,  0.00150,  0.00000,  0.00000,  0.00000,  0.00000,  0.00150,  0.00014,  0.00043,  3.08797,  0.28681
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  0.84510,  0.60807,  0.74956,  0.83236,  0.84192,  0.84510,  0.79866,  0.06235,  0.07806,  0.07377
Ca,  3.56384,  3.55523,  3.56374,  3.59781,  4.07917,  4.85930,  3.79738,  0.35028,  0.09224,  0.09829
Ti,  0.31053,  0.20827,  0.26786,  0.30920,  0.31345,  0.31398,  0.29382,  0.03091,  0.10520,  0.09954
V,  0.00897,  0.00888,  0.00891,  0.00893,  0.00909,  0.00921,  0.00898,  0.00011,  0.01203,  0.01204
Mn,  0.07153,  0.06282,  0.06822,  0.07143,  0.07200,  0.07215,  0.07037,  0.00259,  0.03675,  0.03616
Fe,  4.72542,  4.41838,  4.53426,  4.60857,  4.64074,  4.72542,  4.59180,  0.07401,  0.01612,  0.01566
Zn,  0.01052,  0.00635,  0.00795,  0.00939,  0.01958,  0.03468,  0.01263,  0.00801,  0.63391,  0.76120
Br,  0.00180,  0.00083,  0.00139,  0.00147,  0.00168,  0.00180,  0.00149,  0.00023,  0.15682,  0.12949
Pb,  0.00831,  0.00744,  0.00775,  0.00787,  0.00949,  0.01099,  0.00840,  0.00109,  0.12961,  0.13098

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.02016,  0.00000,  0.00000,  0.04641,  0.13136,  0.66047,  0.11772,  0.17015,  1.44534,  8.44051
Al,  0.77010,  0.00000,  0.31656,  0.60809,  0.97879,  3.30939,  0.91383,  0.95848,  1.04886,  1.24462
Si,  0.00000,  0.00000,  0.00000,  0.00000,  0.22463,  3.45300,  0.59301,  1.16965,  1.97240,  0.00000
P,  0.10392,  0.00000,  0.09021,  0.10428,  0.12387,  0.16810,  0.10666,  0.03589,  0.33647,  0.34533
S,  4.10849,  3.53664,  4.07824,  4.38045,  4.89180,  5.28181,  4.46927,  0.48494,  0.10851,  0.11803
Cl,  2.96237,  0.81148,  0.95484,  2.32854,  2.96200,  3.57969,  2.04603,  0.99509,  0.48635,  0.33591
K,  5.45151,  4.95854,  5.49054,  5.94699,  6.97813,  7.37382,  6.14255,  0.80093,  0.13039,  0.14692
Ca,  3.11719,  0.32788,  0.41090,  2.23946,  2.47991,  4.10002,  1.87870,  1.22507,  0.65208,  0.39301
Ti,  0.11717,  0.00000,  0.00000,  0.07801,  0.15110,  0.22876,  0.08166,  0.08041,  0.98469,  0.68627
V,  0.00378,  0.00325,  0.00380,  0.00394,  0.00435,  0.00489,  0.00403,  0.00045,  0.11238,  0.11993
Mn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02477,  0.00124,  0.00554,  4.47214,  0.00000
Fe,  0.68585,  0.00000,  0.08829,  0.76356,  1.63896,  2.14481,  0.89185,  0.74745,  0.83809,  1.08981
Zn,  0.19256,  0.08914,  0.18507,  0.18970,  0.19236,  0.22055,  0.18660,  0.02672,  0.14317,  0.13874
Br,  0.08455,  0.07100,  0.08449,  0.09062,  0.10194,  0.10925,  0.09213,  0.01069,  0.11598,  0.12639
Pb,  0.06096,  0.04255,  0.06318,  0.06448,  0.06875,  0.07109,  0.06428,  0.00663,  0.10307,  0.10868

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.16527,  0.02614,  0.05880,  2.24929,  0.00000
Al, 34.04782,  5.72954,  6.84281,  7.74007, 32.69811, 36.81652, 17.67927, 13.50541,  0.76391,  0.39666
Si, 48.43388, 10.55398, 12.19099, 14.18233, 46.13636, 51.49604, 26.31107, 17.53935,  0.66661,  0.36213
P,  0.77976,  0.11180,  0.13404,  0.16320,  0.75231,  0.84489,  0.39014,  0.31845,  0.81624,  0.40839
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl,  7.86172,  3.40154,  4.46916,  5.19230,  7.53271, 16.80619,  6.27862,  2.96998,  0.47303,  0.37778
K,  1.84708,  0.00000,  0.00000,  0.14049,  1.83844,  1.84708,  0.70657,  0.86574,  1.22527,  0.46871
Ca,  0.00000,  0.00000,  0.00000,  6.79116,  7.32262,  7.38801,  4.49327,  3.43012,  0.76339,  0.00000
Ti,  1.89004,  0.58250,  0.62580,  0.67808,  1.81868,  2.24239,  1.14092,  0.64404,  0.56449,  0.34076
V,  0.00615,  0.00000,  0.00579,  0.00629,  0.00660,  0.00735,  0.00602,  0.00150,  0.24854,  0.24333
Mn,  0.03621,  0.00000,  0.03640,  0.04363,  0.04420,  0.04980,  0.03934,  0.01042,  0.26493,  0.28783
Fe, 18.66455,  4.45425,  4.58862,  5.93043, 18.34773, 19.58967, 10.25736,  6.64092,  0.64743,  0.35580
Zn,  0.39084,  0.13013,  0.13184,  0.14185,  0.38536,  0.49853,  0.24280,  0.13709,  0.56460,  0.35075
Br,  0.00799,  0.00000,  0.00000,  0.00095,  0.00890,  0.00960,  0.00364,  0.00425,  1.16764,  0.53162
Pb,  0.06161,  0.01704,  0.01762,  0.02107,  0.06115,  0.06587,  0.03603,  0.02158,  0.59883,  0.35020
