**** Analysis Summary ****

Time of run: ,10/16/15 20:14
Concentration file: ,E:\pmf_fa\RIcH.csv
Uncertainty file: ,E:\pmf_fa\RIcHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
16                    3,2.07027,155.96556,46.89275,56.02237,67.09167,70.04647,6.53807,17.84672,397.69269,1241.15130,22.03988,6.17030,43.89786,44.74226,596.03364,1.57698,35.37643,
16                    4,0.03725,0.00164,0.00300,0.00459,0.00625,0.00357,0.01596,0.00043,3.63366,0.00522,0.01551,0.00103,0.05335,1.98809,0.44877,0.00037,0.05756,
16                    5,1.98933,155.16349,47.25684,56.48791,67.71604,70.98110,6.44110,17.88635,388.79873,1249.78327,22.19822,6.21808,44.06623,39.95930,598.73088,1.58899,35.85950,
16                    6,0.06550,0.00031,0.00167,0.00373,0.00443,0.00371,0.02902,0.00050,6.02372,0.00977,0.02967,0.00038,0.08667,3.92188,0.17127,0.00035,0.03671,
16                    7,0.13032,0.00267,0.00370,0.00762,0.00811,0.00723,0.05785,0.00160,12.00111,0.02026,0.06035,0.00063,0.17330,7.99441,0.34699,0.00078,0.07279,
16                    8,2.08258,155.51312,47.72074,56.73351,68.27297,71.77969,6.57291,17.90434,400.93747,1256.37505,22.21859,6.23057,44.52057,44.90678,605.00150,1.59945,36.37681,
16                    9,0.03513,0.00046,0.00191,0.00234,0.00283,0.00240,0.01668,0.00024,3.31535,0.00585,0.01582,0.00015,0.04742,1.94879,0.14542,0.00025,0.02581,
16                    10,0.47223,0.00521,0.01668,0.03886,0.04059,0.02824,0.21513,0.00927,43.72083,0.06921,0.21458,0.00545,0.64454,30.20328,2.07771,0.00414,0.35141,
16                    11,0.57099,0.00623,0.01545,0.03579,0.03366,0.02925,0.26595,0.01091,51.94646,0.08507,0.26583,0.00315,0.76624,37.50403,1.48876,0.00448,0.31413,
16                    12,0.10435,0.00063,0.00241,0.00608,0.00690,0.00530,0.04599,0.00107,9.63297,0.01519,0.04768,0.00066,0.13930,6.36327,0.27982,0.00066,0.05862,
16                    13,0.17512,0.00129,0.01007,0.01288,0.01614,0.01379,0.08251,0.00079,16.89901,0.03050,0.07838,0.00077,0.24037,9.36147,0.99789,0.00133,0.15950,
16                    14,0.00703,0.00018,0.00040,0.00056,0.00085,0.00047,0.00284,0.00010,0.66354,0.00095,0.00310,0.00047,0.00954,0.39210,0.04614,0.00012,0.00690,
16                    15,0.48300,0.00388,0.01307,0.02995,0.02841,0.02518,0.22286,0.00849,44.05066,0.07337,0.22636,0.00228,0.64829,31.45141,1.26635,0.00366,0.26578,
17                    1,0.20830,0.00128,0.00605,0.01296,0.01257,0.01288,0.09680,0.00342,19.07525,0.03286,0.09687,0.00102,0.28017,13.35349,0.54410,0.00166,0.11686,
17                    2,0.58852,0.00582,0.01981,0.03495,0.03696,0.03576,0.27343,0.00564,54.56284,0.09236,0.27232,0.00214,0.79036,35.77373,1.81389,0.00394,0.35830,
17                    3,3.00659,156.29025,47.14246,56.07703,67.58484,70.55221,7.05392,17.94933,486.33101,1246.35533,22.36543,6.14713,45.71769,95.89204,602.85182,1.57593,36.13040,
17                    4,0.12263,0.00358,0.00882,0.00980,0.01011,0.01188,0.06061,0.00243,11.50814,0.02178,0.05816,0.00069,0.17054,7.70309,0.87429,0.00152,0.12543,
17                    5,2.83633,155.48848,47.50576,56.53701,68.20562,71.48953,6.91635,17.98715,469.11960,1255.01747,22.48415,6.19428,45.76339,85.46243,605.34831,1.58685,36.56942,
17                    6,0.07327,0.00071,0.00267,0.00480,0.00440,0.00487,0.03475,0.00177,6.69346,0.01248,0.03500,0.00029,0.09946,4.84148,0.23369,0.00083,0.04438,
17                    7,0.02724,0.00257,0.00095,0.00188,0.00180,0.00211,0.01343,0.00072,2.46194,0.00459,0.01291,0.00013,0.03711,1.83076,0.07494,0.00035,0.01593,
17                    8,3.01925,155.83590,47.97401,56.78812,68.76811,72.29429,7.08871,18.00691,489.66018,1261.66504,22.54248,6.20731,46.34835,95.90976,611.78425,1.59832,37.12848,
17                    9,0.50703,0.00364,0.01687,0.02979,0.03089,0.02978,0.23373,0.00546,46.82656,0.07957,0.23442,0.00197,0.67952,31.09018,1.45984,0.00327,0.29810,
17                    10,0.03585,0.00372,0.00910,0.01213,0.01490,0.00858,0.01910,0.00144,3.95412,0.00557,0.01391,0.00236,0.06220,1.75237,1.24326,0.00097,0.14249,
17                    11,0.05378,0.00411,0.00185,0.00458,0.00422,0.00267,0.02660,0.00195,4.83577,0.00753,0.02487,0.00058,0.07344,3.78075,0.20276,0.00062,0.03602,
17                    12,0.04173,0.00060,0.00231,0.00302,0.00284,0.00383,0.02030,0.00105,3.80172,0.00780,0.01997,0.00017,0.05679,2.75016,0.16684,0.00051,0.02960,
17                    13,0.88454,0.00472,0.03324,0.05413,0.05950,0.05602,0.40949,0.00727,82.85102,0.14355,0.40638,0.00309,1.19175,52.39993,3.07893,0.00576,0.58153,
17                    14,0.19791,0.00185,0.00787,0.01266,0.01195,0.01320,0.09310,0.00328,18.13688,0.03293,0.09287,0.00092,0.26716,12.63829,0.61509,0.00186,0.12070,
17                    15,0.02883,0.00173,0.00086,0.00242,0.00219,0.00137,0.01391,0.00101,2.58858,0.00430,0.01379,0.00022,0.03914,2.03967,0.08010,0.00033,0.01613,
17                    16,0.27645,0.00180,0.00817,0.01655,0.01670,0.01671,0.12638,0.00390,25.33159,0.04341,0.12885,0.00120,0.37036,17.47461,0.74233,0.00202,0.15563,
18                    1,0.54255,0.00293,0.01551,0.03440,0.03071,0.02842,0.25880,0.01135,49.27171,0.08359,0.25605,0.00250,0.73167,36.43218,1.43192,0.00456,0.30164,
18                    2,1.09521,0.00799,0.03460,0.06574,0.06313,0.06004,0.51805,0.01488,100.71421,0.16822,0.51315,0.00414,1.47394,69.92972,3.22429,0.00777,0.64508,
18                    3,3.73523,156.63351,47.33168,56.22309,67.97982,70.63607,7.43155,18.02800,552.62596,1249.13555,22.67381,6.13957,47.04114,140.69930,608.23760,1.57899,36.62537,
18                    4,0.39412,0.00459,0.01787,0.02645,0.02387,0.02550,0.19438,0.00933,36.02986,0.06477,0.18902,0.00150,0.53724,26.58996,1.70971,0.00420,0.28457,
18                    5,3.51805,155.83214,47.69486,56.68059,68.59943,71.57271,7.27060,18.06428,531.02982,1257.81169,22.77144,6.18639,47.02163,127.04762,610.63240,1.58928,37.04146,
18                    6,0.30358,0.00245,0.00959,0.01976,0.01690,0.01573,0.14742,0.00815,27.43196,0.04847,0.14576,0.00122,0.41116,20.99610,0.88028,0.00311,0.17361,
18                    7,0.19854,0.00230,0.00594,0.01299,0.01116,0.01007,0.09833,0.00539,17.82082,0.03092,0.09505,0.00083,0.26912,13.94968,0.54128,0.00207,0.11126,
18                    8,3.74805,156.17818,48.16547,56.93475,69.16525,72.37925,7.46622,18.08559,555.99225,1264.48714,22.85013,6.19969,47.67576,140.63151,617.16180,1.60131,37.62230,
18                    9,0.98344,0.00638,0.03085,0.05905,0.05570,0.05244,0.46316,0.01465,90.13577,0.15108,0.46074,0.00392,1.32211,63.31750,2.76842,0.00690,0.56608,
18                    10,0.02886,0.00268,0.01083,0.00998,0.01284,0.01005,0.01832,0.00060,3.35319,0.00621,0.01249,0.00170,0.05296,1.17147,1.39438,0.00089,0.15379,
18                    11,0.00364,0.00214,0.00095,0.00098,0.00123,0.00083,0.00224,0.00018,0.38634,0.00098,0.00181,0.00017,0.00618,0.19442,0.12065,0.00012,0.01348,
18                    12,0.23453,0.00202,0.00859,0.01559,0.01323,0.01300,0.11547,0.00641,21.11250,0.03851,0.11281,0.00090,0.31734,16.32241,0.71852,0.00239,0.13921,
18                    13,1.48611,0.00825,0.05124,0.09050,0.09052,0.08522,0.69936,0.01732,137.97528,0.23459,0.69176,0.00533,2.00380,92.54038,4.79130,0.01007,0.92662,
18                    14,0.52555,0.00383,0.01805,0.03364,0.02945,0.02879,0.25247,0.01105,47.72814,0.08369,0.24942,0.00212,0.70970,35.24441,1.53064,0.00479,0.30550,
18                    15,0.01255,0.00074,0.00077,0.00109,0.00102,0.00080,0.00678,0.00044,1.11938,0.00229,0.00620,0.00007,0.01720,0.91022,0.05271,0.00019,0.00918,
18                    16,0.64948,0.00421,0.01882,0.04009,0.03691,0.03416,0.30585,0.01217,59.06724,0.09985,0.30662,0.00279,0.87344,43.05806,1.75037,0.00512,0.36298,
18                    17,0.07883,0.00086,0.00226,0.00526,0.00431,0.00362,0.03938,0.00242,7.03685,0.01200,0.03803,0.00037,0.10656,5.67353,0.21433,0.00081,0.04346,
19                    1,0.05974,0.00075,0.00136,0.00343,0.00362,0.00316,0.02684,0.00074,5.49589,0.00885,0.02747,0.00036,0.07951,3.67047,0.15674,0.00036,0.03360,
19                    2,0.30857,0.00246,0.01003,0.01838,0.02106,0.01830,0.14133,0.00202,28.78250,0.04787,0.14181,0.00110,0.41260,18.00264,1.01807,0.00181,0.19479,
19                    3,2.55937,156.50306,46.98930,55.95009,67.25504,70.21969,6.82262,17.91338,444.45946,1243.64408,22.21655,6.15887,44.82665,70.37389,599.38022,1.57511,35.65734,
19                    4,0.02148,0.00099,0.00398,0.00381,0.00466,0.00425,0.01146,0.00036,2.23557,0.00419,0.00983,0.00053,0.03347,1.08014,0.51211,0.00043,0.05937,
19                    5,2.42500,155.70113,47.35271,56.41216,67.87662,71.15449,6.70215,17.95236,430.59482,1252.28967,22.35141,6.20626,44.92170,62.29497,601.95698,1.58663,36.11311,
19                    6,0.00354,0.00127,0.00018,0.00037,0.00034,0.00035,0.00169,0.00018,0.32985,0.00068,0.00178,0.00003,0.00488,0.21340,0.02639,0.00008,0.00374,
19                    7,0.00228,0.00023,0.00023,0.00031,0.00027,0.00027,0.00109,0.00011,0.20874,0.00054,0.00108,0.00003,0.00311,0.14873,0.00643,0.00005,0.00131,
19                    8,2.57191,156.04971,47.81858,56.66016,68.43580,71.95594,6.85751,17.97102,447.75473,1258.91027,22.39439,6.21909,45.45337,70.45330,608.32386,1.59752,36.65448,
19                    9,0.25020,0.00227,0.00782,0.01425,0.01604,0.01400,0.11312,0.00193,23.22189,0.03858,0.11475,0.00095,0.33312,14.72735,0.74472,0.00133,0.14941,
19                    10,0.14538,0.00253,0.01046,0.01981,0.02156,0.01365,0.07002,0.00456,13.84524,0.02203,0.06428,0.00328,0.20984,9.33975,1.39113,0.00211,0.18839,
19                    11,0.19617,0.00172,0.00615,0.01417,0.01251,0.01025,0.09540,0.00563,17.69684,0.02981,0.09157,0.00132,0.26613,13.56228,0.54508,0.00210,0.11121,
19                    12,0.00040,0.00114,0.00026,0.00019,0.00025,0.00020,0.00026,0.00011,0.05303,0.00010,0.00013,0.00009,0.00093,0.00716,0.03060,0.00007,0.00331,
19                    13,0.53207,0.00452,0.02034,0.03304,0.03912,0.03394,0.24358,0.00323,50.20767,0.08648,0.24245,0.00185,0.71576,30.25912,2.04696,0.00319,0.37154,
19                    14,0.05429,0.00103,0.00226,0.00335,0.00332,0.00343,0.02500,0.00068,5.00983,0.00882,0.02539,0.00045,0.07290,3.30012,0.20110,0.00047,0.03629,
19                    15,0.14576,0.00106,0.00450,0.01025,0.00899,0.00767,0.07004,0.00396,13.18059,0.02300,0.06895,0.00077,0.19770,10.02795,0.38471,0.00153,0.07990,
19                    16,0.09838,0.00164,0.00238,0.00553,0.00611,0.00522,0.04341,0.00102,9.04598,0.01477,0.04558,0.00045,0.13037,5.96282,0.26100,0.00056,0.05497,
19                    17,0.04510,0.00179,0.00188,0.00335,0.00314,0.00368,0.02188,0.00116,4.10290,0.00799,0.02126,0.00022,0.06146,3.02290,0.12408,0.00055,0.02612,
19                    18,0.24293,0.00207,0.00803,0.01652,0.01420,0.01284,0.11947,0.00665,21.88483,0.03892,0.11597,0.00107,0.32954,16.97864,0.66390,0.00251,0.13627,
20                    1,2.17097,155.01272,46.59424,55.84859,66.78905,69.59493,6.51295,17.90642,406.85926,1240.25563,22.14410,6.18964,43.98211,49.37902,595.07090,1.57081,35.42737,
20                    2,1.78760,154.85657,46.67294,56.24892,67.08994,69.50290,6.21152,17.87325,364.41421,1238.26304,22.04235,6.18537,43.16505,33.52002,591.99393,1.57556,34.92955,
20                    3,0.00007,0.01513,0.00150,0.00674,0.00514,0.00344,0.00091,0.00149,0.00951,0.10147,0.00450,0.00064,0.00156,0.00520,0.01432,0.00013,0.00080,
20                    4,2.24953,155.16990,46.80429,56.19877,67.30805,69.64603,6.41479,17.93806,407.55897,1240.71523,22.21289,6.14837,44.02871,58.05571,593.10715,1.56692,35.10262,
20                    5,0.00762,0.00851,0.00988,0.00715,0.00998,0.02014,0.00421,0.00160,0.70358,0.39370,0.01413,0.00173,0.01656,0.48964,0.13739,0.00042,0.01382,
20                    6,2.43486,154.90598,46.70648,55.91426,67.02314,69.74192,6.60996,17.92986,430.46069,1241.52663,22.24113,6.16767,44.45999,64.69730,595.26165,1.57149,35.57137,
20                    7,2.64744,155.42081,46.76741,55.95140,67.12851,69.84990,6.77061,17.97865,450.91408,1242.95452,22.31964,6.17282,44.90775,75.64678,598.23475,1.57225,35.74580,
20                    8,0.00068,0.02532,0.02766,0.01598,0.02461,0.05466,0.00169,0.00335,0.13167,1.14340,0.02831,0.00456,0.01904,0.04551,0.35231,0.00047,0.02998,
20                    9,1.84762,154.73179,46.64077,56.11952,66.95378,69.54338,6.26512,17.87931,371.86160,1238.56380,22.05513,6.19028,43.29996,35.52040,592.71010,1.57501,35.00201,
20                    10,3.24785,155.93446,47.19597,56.64685,68.22150,70.07996,6.82792,18.11280,495.24435,1245.94243,22.68659,6.11672,45.85781,119.28723,600.60117,1.56676,35.62911,
20                    11,3.54658,155.82165,47.06938,56.23869,67.78593,70.10697,7.17075,18.10156,530.62485,1246.52653,22.69835,6.14227,46.49237,131.76007,603.13749,1.57369,36.21229,
20                    12,2.55155,155.06890,46.74154,55.92492,67.08132,69.73163,6.66585,17.96763,440.76536,1242.03834,22.29592,6.16114,44.65533,71.51041,596.38381,1.56852,35.51728,
20                    13,1.65784,154.84859,46.66191,56.42261,67.16612,69.38770,6.04311,17.86982,347.96159,1236.68435,22.05403,6.18190,42.77684,29.47085,589.87124,1.57234,34.55648,
20                    14,2.15062,154.93669,46.63528,55.90808,66.88619,69.57559,6.44843,17.90877,402.45522,1239.90404,22.14604,6.17154,43.85951,50.22805,593.53622,1.57151,35.19862,
20                    15,3.40843,155.56695,47.00439,56.12913,67.62622,70.06967,7.12433,18.07707,519.89515,1246.33148,22.64415,6.15716,46.30553,121.59696,603.71801,1.57545,36.23392,
20                    16,2.06587,154.78047,46.60991,55.91656,66.82244,69.55803,6.42827,17.89303,395.73517,1239.60626,22.11140,6.18659,43.76166,44.83044,593.75671,1.57338,35.35514,
20                    17,3.00189,155.10745,46.85826,55.97174,67.31523,70.06104,6.94304,17.99625,484.33824,1244.78787,22.43916,6.16329,45.57984,96.05153,600.57784,1.57247,36.10956,
20                    18,3.73037,155.45265,47.04687,56.11851,67.71034,70.14435,7.32025,18.07537,550.61741,1247.55754,22.74881,6.15571,46.90258,140.90073,605.96403,1.57562,36.60492,
20                    19,2.55480,155.32005,46.70603,55.84565,66.98644,69.73002,6.71215,17.96025,442.48113,1242.08677,22.28942,6.17507,44.68964,70.50325,597.10611,1.57161,35.63635,


**** Analysis of Base Run #7 ****

Regression diagnostics:
                       ,,,,,KS Test,KS Test
Species                ,Intercept,Slope,SE,r^2,Stat,P Value
mass,        30.24       ,0.63,51.31,0.80,0.12,0.01
Na,        0.23       ,0.64,0.20,0.82,0.06,0.45
Mg,        0.00       ,0.98,0.14,0.98,0.06,0.45
Al,        -0.46       ,1.15,0.75,0.99,0.13,0.00
Si,        -0.21       ,1.01,1.06,1.00,0.06,0.56
P,        0.00       ,0.95,0.02,0.64,0.03,0.98
S,        0.00       ,1.00,0.01,1.00,0.10,0.04
Cl,        -0.01       ,1.00,0.02,1.00,0.11,0.01
K,        0.09       ,0.94,0.20,0.99,0.18,0.00
Ca,        -0.01       ,1.00,0.08,1.00,0.08,0.13
Ti,        0.03       ,0.90,0.06,0.99,0.05,0.71
V,        0.00       ,0.90,0.00,0.97,0.07,0.28
Mn,        0.01       ,0.72,0.01,0.97,0.15,0.00
Fe,        0.24       ,0.90,0.47,0.99,0.06,0.59
Zn,        0.00       ,0.90,0.01,0.87,0.15,0.00
Br,        0.00       ,1.00,0.00,1.00,0.06,0.45
Pb,        0.00       ,0.96,0.01,0.80,0.09,0.11

Scaled residuals beyond 3 standard deviations (dates by species):
Species,Dates,       Residuals
mass,01/05/07 02:54           ,     5.65000
Na,12/30/06 03:26           ,    -3.80800
Na,02/28/07 00:39           ,    -3.46300
Na,03/10/07 00:43           ,    -3.44600
Na,03/12/07 00:44           ,    -3.57400
Na,03/14/07 00:44           ,    -3.64500
Na,03/16/07 00:42           ,    -8.47700
Na,03/26/07 01:08           ,    -3.06200
Na,05/29/07 01:05           ,    -3.27900
Na,06/18/07 01:52           ,     4.27400
Na,06/20/07 01:53           ,     3.57500
Na,06/24/07 02:16           ,     3.32800
Na,06/26/07 02:06           ,     4.38000
Na,06/30/07 02:14           ,     5.23300
Na,07/02/07 01:01           ,     4.82900
Na,07/04/07 01:09           ,     3.61600
Na,07/12/07 01:09           ,     3.73200
Na,07/14/07 01:23           ,     3.21700
Na,07/16/07 01:19           ,     3.11700
Na,07/20/07 02:38           ,     4.70500
Na,07/24/07 01:19           ,     3.65800
Na,07/30/07 01:08           ,     3.94700
Na,08/15/07 01:30           ,     3.02500
Na,09/02/07 02:18           ,     3.94900
Na,09/04/07 01:51           ,     3.44300
Na,11/14/07 04:52           ,    -3.58200
Na,06/23/08 02:27           ,     3.94600
Na,07/05/08 02:15           ,     4.68400
Na,07/29/08 02:43           ,     4.62800
Na,08/16/08 02:27           ,     6.10200
Mg,12/12/06 03:18           ,     3.14400
Mg,12/16/06 03:09           ,    -4.07000
Mg,12/18/06 03:10           ,    -3.98700
Mg,12/30/06 03:26           ,    -3.47000
Mg,01/05/07 02:54           ,     3.25800
Mg,01/11/07 02:55           ,    -3.19100
Mg,01/23/07 07:32           ,     3.23300
Mg,02/04/07 03:16           ,    -3.66600
Mg,02/18/07 02:34           ,    -3.02100
Mg,02/26/07 00:46           ,     3.52700
Mg,02/28/07 00:39           ,     5.65000
Mg,03/04/07 00:54           ,     3.04000
Mg,04/17/07 01:10           ,    -3.36300
Mg,02/24/08 01:52           ,     3.11100
Mg,07/05/08 02:15           ,     3.01600
Al,01/03/07 03:07           ,   -13.01900
Al,01/05/07 02:54           ,    -4.07900
Al,01/07/07 03:09           ,    -4.71700
Al,01/09/07 03:02           ,    -3.85700
Al,01/11/07 02:55           ,    -3.41700
Al,01/13/07 03:27           ,   -11.63900
Al,01/15/07 03:19           ,    -9.94200
Al,01/19/07 03:40           ,    -4.21300
Al,01/21/07 03:30           ,    -8.82300
Al,01/23/07 07:32           ,    -4.84600
Al,02/04/07 03:16           ,     3.04400
Al,03/16/07 00:42           ,     3.24700
Al,03/24/07 00:30           ,     3.30100
Al,04/21/07 01:15           ,     3.03900
Al,05/07/07 01:31           ,     3.10700
Al,05/13/07 01:55           ,     3.06800
Al,12/26/07 03:31           ,    -3.87400
Al,01/19/08 02:55           ,    -9.06700
Al,01/31/08 03:32           ,    -5.82400
Al,02/18/08 02:24           ,    -3.98900
Al,07/17/08 02:29           ,    10.67400
Si,11/12/06 04:19           ,     4.36300
Si,11/14/06 03:18           ,     5.85100
Si,11/16/06 04:08           ,     3.46700
Si,11/22/06 03:22           ,     3.59400
Si,12/12/06 03:18           ,     3.78000
Si,01/03/07 03:07           ,    -3.22200
Si,01/07/07 03:09           ,    -3.60100
Si,02/28/07 00:39           ,    -3.02200
Si,04/05/07 00:24           ,    -4.29300
Si,04/07/07 00:28           ,    -4.76800
Si,04/13/07 00:45           ,    -3.35200
Si,05/21/07 01:12           ,    -3.34400
Si,11/14/07 04:52           ,     6.56100
Si,01/01/08 03:23           ,     5.34200
Si,01/07/08 03:04           ,    -6.68100
Si,02/06/08 03:36           ,     3.90000
Si,02/18/08 02:24           ,     4.75000
Si,02/24/08 01:52           ,     5.89200
Si,04/24/08 02:36           ,    -3.29900
P,11/18/06 04:01           ,     3.58100
P,12/02/06 05:11           ,     3.96600
P,12/06/06 03:32           ,    -4.26700
P,12/16/06 03:09           ,     5.98700
P,12/18/06 03:10           ,     5.13200
P,12/20/06 03:26           ,     3.12000
P,12/26/06 03:20           ,     3.07200
P,01/05/07 02:54           ,     3.09900
P,01/13/07 03:27           ,    -6.85800
P,01/15/07 03:19           ,    -5.56000
P,01/21/07 03:30           ,    -4.65900
P,01/23/07 07:32           ,    -6.74000
P,01/25/07 05:42           ,    -3.95400
P,02/04/07 03:16           ,     5.83100
P,02/10/07 03:08           ,     5.79000
P,02/26/07 00:46           ,    -3.24700
P,02/28/07 00:39           ,    -5.51500
P,03/06/07 01:01           ,     5.72600
P,03/08/07 00:42           ,     6.04100
P,03/10/07 00:43           ,     3.64700
P,03/12/07 00:44           ,     4.44800
P,03/14/07 00:44           ,    -5.32700
P,03/22/07 00:46           ,     3.37400
P,03/30/07 00:38           ,     3.06900
P,04/15/07 01:15           ,     3.43300
P,04/23/07 01:00           ,     5.35800
P,04/29/07 01:20           ,     3.18800
P,05/25/07 02:08           ,     3.11200
P,07/02/07 01:01           ,    -3.07700
P,07/10/07 01:38           ,    -3.16700
P,10/03/07 02:00           ,     3.44400
P,12/26/07 03:31           ,    -5.89300
P,01/01/08 03:23           ,    -3.61800
P,01/07/08 03:04           ,    -3.81800
P,01/19/08 02:55           ,    -5.50700
P,01/31/08 03:32           ,    -3.66700
P,02/06/08 03:36           ,    -6.04300
P,02/18/08 02:24           ,    -4.46100
P,02/24/08 01:52           ,    -8.36600
P,03/07/08 01:56           ,     4.17400
P,03/25/08 02:28           ,     3.92600
P,05/18/08 02:14           ,     3.21600
P,07/05/08 02:15           ,    -3.49000
K,11/24/06 03:10           ,     3.04200
K,12/08/06 03:28           ,     3.17900
K,12/10/06 03:20           ,     7.08900
K,12/26/06 03:20           ,     3.86300
K,01/01/07 03:20           ,    -4.00400
K,01/03/07 03:07           ,    11.68200
K,01/05/07 02:54           ,     3.65400
K,01/09/07 03:02           ,     8.53900
K,01/13/07 03:27           ,     5.85800
K,01/15/07 03:19           ,     4.59000
K,02/26/07 00:46           ,     3.54700
K,02/28/07 00:39           ,     3.98000
K,09/02/07 02:18           ,    13.16500
K,12/20/07 03:43           ,     3.18800
K,01/07/08 03:04           ,    24.52900
K,01/13/08 03:21           ,    10.54100
K,01/31/08 03:32           ,    -3.01900
K,02/24/08 01:52           ,     3.22200
Ca,02/18/08 02:24           ,     3.25800
Ti,11/12/06 04:19           ,    -3.46800
Ti,11/14/06 03:18           ,    -6.72600
Ti,11/16/06 04:08           ,    -4.88300
Ti,11/18/06 04:01           ,    -3.14000
Ti,11/22/06 03:22           ,    -3.72400
Ti,11/24/06 03:10           ,    -3.34200
Ti,12/10/06 03:20           ,    -3.07400
Ti,12/12/06 03:18           ,    -3.34700
Ti,01/03/07 03:07           ,     4.90700
Ti,01/05/07 02:54           ,    -4.48000
Ti,01/07/07 03:09           ,     3.31200
Ti,01/09/07 03:02           ,     5.30900
Ti,01/11/07 02:55           ,     4.70000
Ti,01/15/07 03:19           ,     3.06500
Ti,01/17/07 03:14           ,     8.69500
Ti,01/19/07 03:40           ,     7.16600
Ti,01/25/07 05:42           ,    -3.02400
Ti,02/04/07 03:16           ,     4.11900
Ti,02/06/07 03:20           ,     3.21000
Ti,04/05/07 00:24           ,     3.72800
Ti,04/07/07 00:28           ,     3.42900
Ti,05/11/07 01:32           ,     3.21500
Ti,07/08/07 01:32           ,    -4.95100
Ti,08/15/07 01:30           ,     3.76500
Ti,08/17/07 01:38           ,     3.00500
Ti,09/02/07 02:18           ,     3.25500
Ti,09/04/07 01:51           ,    -3.69900
Ti,11/14/07 04:52           ,    -5.96800
Ti,01/19/08 02:55           ,    -4.00600
Ti,02/24/08 01:52           ,    -6.33300
Ti,03/31/08 02:14           ,     3.29300
Ti,06/17/08 02:36           ,     3.19700
Ti,07/11/08 02:27           ,    -3.21800
Ti,07/17/08 02:29           ,     9.11900
V,12/20/06 03:26           ,     4.04400
V,01/11/07 02:55           ,     3.09700
V,06/20/07 01:53           ,     3.33900
V,01/01/08 03:23           ,    -3.96800
V,02/18/08 02:24           ,    -3.17500
Mn,12/26/06 03:20           ,    -3.14100
Mn,01/03/07 03:07           ,    17.31500
Mn,01/05/07 02:54           ,     3.21400
Mn,01/07/07 03:09           ,     7.41600
Mn,01/09/07 03:02           ,     9.40600
Mn,01/11/07 02:55           ,     7.15100
Mn,01/13/07 03:27           ,     8.13600
Mn,01/15/07 03:19           ,    13.41600
Mn,01/17/07 03:14           ,     9.57200
Mn,01/19/07 03:40           ,    11.34500
Mn,01/21/07 03:30           ,     8.95400
Mn,01/23/07 07:32           ,     4.13900
Mn,02/04/07 03:16           ,    -3.42400
Mn,02/26/07 00:46           ,    -3.39600
Mn,04/19/07 01:21           ,    -3.04600
Mn,05/21/07 01:12           ,     8.71600
Mn,05/23/07 01:57           ,    -4.50600
Mn,07/24/07 01:19           ,     3.84700
Mn,10/09/07 02:25           ,    -4.01400
Mn,10/27/07 03:49           ,    -3.58200
Mn,11/02/07 04:36           ,    -3.28100
Mn,01/01/08 03:23           ,    -3.04200
Mn,01/13/08 03:21           ,    -3.78700
Mn,01/19/08 02:55           ,     3.50500
Mn,01/31/08 03:32           ,     9.66500
Mn,03/13/08 02:56           ,    -3.14800
Mn,04/06/08 02:31           ,    -7.85300
Fe,11/12/06 04:19           ,    -3.15500
Fe,11/14/06 03:18           ,    -4.26200
Fe,12/16/06 03:09           ,     3.15500
Fe,12/22/06 03:29           ,     3.06400
Fe,12/30/06 03:26           ,     5.75400
Fe,01/03/07 03:07           ,     6.08400
Fe,01/05/07 02:54           ,    -5.78100
Fe,01/09/07 03:02           ,     4.80000
Fe,01/11/07 02:55           ,     4.59600
Fe,01/15/07 03:19           ,     3.57800
Fe,01/17/07 03:14           ,     7.01200
Fe,01/19/07 03:40           ,     6.78500
Fe,01/21/07 03:30           ,     3.39100
Fe,01/23/07 07:32           ,    -3.69100
Fe,01/25/07 05:42           ,    -3.42800
Fe,01/27/07 03:15           ,    -4.09000
Fe,03/04/07 00:54           ,    -3.38000
Fe,03/14/07 00:44           ,    -3.22800
Fe,03/16/07 00:42           ,    -3.53100
Fe,03/28/07 01:29           ,     4.28400
Fe,03/30/07 00:38           ,     3.77200
Fe,04/03/07 00:34           ,     3.68900
Fe,04/05/07 00:24           ,     4.13800
Fe,04/11/07 00:50           ,     3.68400
Fe,04/13/07 00:45           ,     4.99000
Fe,05/17/07 01:54           ,     4.84600
Fe,05/19/07 01:20           ,     3.01300
Fe,05/27/07 01:23           ,     6.41800
Fe,06/04/07 01:06           ,   -12.87000
Fe,06/14/07 01:54           ,    -3.28300
Fe,06/30/07 02:14           ,     4.13400
Fe,07/24/07 01:19           ,     3.82000
Fe,08/01/07 01:12           ,    -4.35100
Fe,08/07/07 01:31           ,    -4.25500
Fe,08/13/07 01:19           ,    -3.94300
Fe,08/17/07 01:38           ,    -3.17800
Fe,08/19/07 01:28           ,    -3.67200
Fe,08/27/07 01:22           ,    -5.52600
Fe,09/02/07 02:18           ,   -13.32000
Fe,10/03/07 02:00           ,     3.79800
Fe,10/15/07 04:53           ,     3.73800
Fe,10/21/07 03:11           ,     5.99400
Fe,11/02/07 04:36           ,     7.23200
Fe,11/08/07 03:53           ,     5.04800
Fe,11/14/07 04:52           ,    -3.01300
Fe,02/06/08 03:36           ,    -3.50800
Fe,02/18/08 02:24           ,    -7.98600
