**** Analysis Summary ****

Time of run: ,10/16/15 20:25
Concentration file: ,E:\pmf_fa\TFcH.csv
Uncertainty file: ,E:\pmf_fa\TFcHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
8                    3,0.08588,13.99418,12.67711,6.80517,6.85150,42.21481,7.69789,1.61303,41.03264,5.66522,1.69113,0.06825,2.92119,3.05957,4.74215,34.84460,1.25151,2.42452,
8                    4,0.16668,21.34877,13.97917,11.50010,11.60204,57.99720,9.46351,2.57292,72.07195,5.37328,2.96625,0.13167,7.93593,5.85320,8.94085,37.68342,2.83055,4.10930,
8                    5,0.15599,20.70141,13.52444,9.93070,9.96042,53.09011,10.56721,2.36155,67.94073,5.22426,2.52792,0.11936,7.33191,4.98408,9.41929,38.48345,2.51255,4.06410,
8                    6,0.15580,21.69081,13.78430,11.04340,11.10313,57.80285,8.97885,2.18298,66.49070,5.35649,2.81601,0.12047,7.62371,5.49180,8.06717,32.25995,2.53776,4.08537,
8                    7,0.14455,21.41380,13.39355,10.14561,10.15043,58.20070,8.88394,2.44579,62.08809,5.35907,2.53927,0.11089,6.99807,5.01877,7.60941,29.85583,2.42876,3.82367,
9                    1,0.00038,0.00021,0.00236,0.00055,0.00067,0.00074,0.00076,0.00011,0.28932,0.00019,0.00022,0.00035,0.00157,0.00134,0.03901,0.06836,0.00978,0.00056,
9                    2,0.13758,11.50419,12.01328,7.43429,7.57436,35.92497,10.99582,1.15019,77.20138,5.51992,1.80466,0.09465,3.73671,3.43269,8.93970,48.33443,2.43084,1.98549,
9                    3,0.16038,13.69699,12.40848,8.28332,8.49811,44.53652,10.71329,1.63766,88.32654,5.68748,2.31655,0.11230,4.49926,4.25956,10.13891,56.59199,2.57728,2.46026,
9                    4,0.25462,29.39258,13.56550,13.05739,13.45155,60.72889,12.15461,2.54607,124.12921,5.67089,3.67155,0.18654,10.41332,7.35747,14.99490,57.43803,4.10806,4.20674,
9                    5,0.24102,28.95313,13.29343,11.22676,11.52653,55.63466,13.11333,2.31527,118.80204,5.54628,3.14186,0.17122,9.67193,6.33742,15.39316,57.15570,3.82341,4.02050,
9                    6,0.24082,29.82883,13.38203,12.55337,12.90293,60.50427,11.43873,2.17767,116.58880,5.64918,3.50201,0.17308,10.05169,6.95168,13.89017,49.81994,3.76805,4.15861,
9                    7,0.22712,29.48804,13.00898,11.56748,11.84736,60.90299,11.28663,2.42577,110.79487,5.63423,3.18850,0.16214,9.33552,6.41388,13.27973,46.51614,3.62284,3.87917,
9                    8,0.01999,1.19105,0.88965,0.40586,0.43912,0.15730,1.32652,0.06001,14.04417,0.28451,0.13857,0.01292,0.37260,0.26426,1.81072,4.36483,0.44804,0.15536,
10                    1,15.83606,50.23707,229.25494,1326.18346,1257.60759,147.50244,656.87085,35.82847,3809.19575,5219.27227,181.72209,15.93148,570.37960,1587.14007,568.10258,32353.34197,149.39889,2067.83242,
10                    2,15.26642,42.39525,248.24172,1199.31662,1157.20123,137.90579,628.48083,37.14589,3726.48479,5224.64177,163.87827,14.97133,528.13653,1546.97240,556.27055,32131.73558,141.35943,2071.48097,
10                    3,15.14539,41.52457,245.26426,1193.32100,1146.96571,142.41619,621.38430,37.15710,3705.72889,5234.84436,160.68184,14.83057,521.83589,1544.82317,552.47224,32094.59450,140.93248,2065.62462,
10                    4,14.72277,49.11789,239.06486,1145.25183,1099.89684,161.51325,617.43454,37.54562,3572.08544,5207.05862,154.79926,14.29830,488.51582,1555.41708,514.25931,31976.81902,136.48726,2038.78259,
10                    5,14.73761,45.89588,242.28200,1155.27213,1108.88746,158.51201,612.81834,36.07230,3558.91228,5205.98882,155.57366,14.37956,490.85406,1566.38619,508.24988,32049.75053,136.56702,2041.11500,
10                    6,14.73343,49.92932,239.68786,1147.40703,1100.95032,162.08596,621.89865,37.15992,3580.32037,5206.04334,155.18974,14.35438,488.91969,1556.97865,516.63172,31988.45384,136.76475,2037.96329,
10                    7,14.76564,49.88197,240.13578,1153.48146,1107.34985,161.99995,623.12137,37.03974,3582.39140,5204.87349,156.31837,14.41618,491.69553,1558.28943,517.75800,32003.98749,137.00784,2041.31630,
10                    8,15.78468,47.07293,231.56277,1324.61692,1254.06363,145.28209,650.38430,36.21664,3798.42789,5224.15845,180.35825,15.78381,562.94122,1583.38294,565.13384,32272.67437,148.20192,2068.65321,
10                    9,15.83289,50.28738,229.22658,1325.96632,1257.73553,147.44462,657.12248,35.82454,3807.31668,5219.10202,181.78715,15.93952,570.57621,1587.34191,567.89972,32365.14026,149.33968,2067.96759,
