**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 12

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
K, 31.24406,  0.00000, 22.53333, 32.42876, 33.71972, 42.13864, 27.06558, 13.65663,  0.50458,  0.43710
Ca,  0.00000,  0.00000,  2.75890,  4.68135,  5.04315,  7.96322,  4.22293,  1.77530,  0.42040,  0.00000
Ti,  3.48498,  0.68733,  2.09225,  2.62099,  3.24120,  3.48498,  2.47176,  0.94660,  0.38297,  0.27162
V, 10.90547,  3.55774,  6.66598,  7.31682, 10.09390, 11.55751,  7.60625,  2.61658,  0.34400,  0.23993
Mn,  9.47951,  0.00000,  1.73651,  5.50309,  6.43437,  9.47951,  4.06898,  2.93582,  0.72151,  0.30970
Fe,  4.39296,  0.00000,  0.00000,  0.00000,  2.90031,  7.41459,  1.57431,  2.70584,  1.71875,  0.61595
Zn, 25.93713,  2.30618, 16.86354, 24.46701, 25.62026, 36.85775, 21.98265, 11.00433,  0.50059,  0.42427
Br,  1.82373,  0.00000, 18.13656, 58.30685, 63.04145, 72.69363, 47.48801, 25.76116,  0.54248, 14.12550
Pb, 22.46768,  0.00000, 13.63281, 19.12378, 21.71071, 33.41768, 17.93492, 10.68019,  0.59550,  0.47536
BC, 23.58996,  0.00000,  0.22102, 13.99476, 19.14690, 23.58996, 11.64928,  9.19522,  0.78934,  0.38979

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 51.62634, 14.86493, 22.51054, 29.17138, 41.04346, 51.62634, 31.43111,  9.95979,  0.31688,  0.19292
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 77.20062,  0.00000,  6.74340, 15.10740, 46.29039, 77.20062, 25.03867, 24.10705,  0.96279,  0.31227
Al, 77.00715,  7.65726, 16.64542, 23.62203, 50.29160, 77.00715, 32.42092, 20.29151,  0.62588,  0.26350
Si, 79.46434,  5.09711, 13.62501, 20.59708, 48.53442, 79.46434, 30.06000, 21.45853,  0.71386,  0.27004
P, 12.90044,  8.76860, 13.03258, 14.88151, 15.44654, 33.99503, 15.28404,  5.16188,  0.33773,  0.40013
S,  0.33039,  0.00000,  0.00000,  0.00000,  0.00000,  0.33039,  0.01652,  0.07388,  4.47214,  0.22361
Cl, 30.78137,  7.49914, 11.99407, 13.54601, 24.37904, 30.78137, 16.88713,  7.06237,  0.41821,  0.22944
K, 38.28929,  4.17809, 10.45693, 14.08476, 20.51193, 38.28929, 15.34871,  7.70757,  0.50216,  0.20130
Ca, 57.51779, 40.37237, 57.71816, 62.29490, 77.72577, 78.43401, 64.77090, 11.95592,  0.18459,  0.20786
Ti, 74.02719, 15.78400, 25.60516, 34.13456, 57.85222, 74.02719, 40.68762, 17.66958,  0.43427,  0.23869
V, 55.75321, 19.21308, 28.03853, 35.82873, 50.35886, 55.75321, 38.32986, 11.07573,  0.28896,  0.19866
Mn, 72.11361,  6.72130, 15.04554, 21.36006, 44.56618, 72.11361, 28.85644, 17.94222,  0.62178,  0.24880
Fe, 71.40486, 15.68206, 24.89356, 33.19461, 56.35617, 71.40486, 39.59561, 16.96967,  0.42857,  0.23765
Zn, 26.21007,  2.62003,  7.78233, 11.71841, 14.49909, 26.21007, 11.85258,  5.16271,  0.43558,  0.19697
Br,  9.51728,  0.00000,  6.13911,  8.42726, 10.19441, 12.41854,  7.17797,  4.03370,  0.56195,  0.42383
Pb, 21.35904,  0.00000,  3.60908,  7.61039,  8.79986, 21.35904,  7.24035,  4.47173,  0.61761,  0.20936
BC,  0.00000,  0.00000,  0.00000,  0.14001,  0.26043,  0.96170,  0.22872,  0.30485,  1.33288,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  2.90259,  2.52525,  2.57602,  2.83061,  4.50086,  5.98474,  3.40613,  1.10312,  0.32386,  0.38005
Na, 63.06581, 55.80547, 60.56822, 63.59725, 64.10605, 66.57732, 62.68769,  2.94557,  0.04699,  0.04671
Mg,  3.81697,  2.45994,  3.23564,  4.35772,  4.58510,  6.33581,  4.27942,  1.22488,  0.28623,  0.32090
Al,  0.00000,  0.00000,  0.21709,  0.39508,  0.67895,  2.08497,  0.64397,  0.69236,  1.07514,  0.00000
Si,  0.25159,  0.00000,  0.00000,  0.28653,  0.84278,  1.99853,  0.54310,  0.71168,  1.31041,  2.82873
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S, 11.53091,  6.00444,  7.19722,  7.63943,  9.86418, 12.73738,  8.35249,  1.99069,  0.23833,  0.17264
Cl, 68.73603, 53.89604, 66.44585, 66.48605, 67.48662, 68.73603, 66.28518,  3.01633,  0.04551,  0.04388
K,  3.34919,  0.00000,  0.00000,  0.00000,  4.11388, 10.17277,  1.75808,  2.82449,  1.60658,  0.84333
Ca,  3.32574,  0.00000,  0.00000,  0.00000,  1.73737,  3.54319,  0.69247,  1.22002,  1.76184,  0.36684
Ti,  0.64763,  0.00000,  0.14251,  0.37093,  0.67194,  1.47878,  0.51748,  0.48927,  0.94549,  0.75548
V,  2.97407,  2.78904,  3.29889,  3.50954,  4.45636,  5.17872,  3.86391,  0.75690,  0.19589,  0.25450
Mn,  0.26023,  0.09389,  0.96026,  1.04471,  2.07373,  2.62041,  1.40205,  0.75388,  0.53770,  2.89702
Fe,  0.03622,  0.00000,  1.29712,  1.40546,  1.46473,  2.85617,  1.40991,  0.84448,  0.59896, 23.31281
Zn,  6.56406,  5.96497,  9.23744,  9.75689, 12.64469, 15.77682, 10.38267,  2.50443,  0.24121,  0.38154
Br,  0.09711,  0.00000,  7.31170,  9.26204, 14.70992, 22.57964, 10.25872,  5.59722,  0.54561, 57.63895
Pb,  7.26175,  6.62450, 13.75643, 14.81955, 17.18345, 18.69097, 14.57412,  3.14902,  0.21607,  0.43364
BC,  0.00000,  0.00000, 16.04853, 17.62627, 18.44555, 18.70888, 15.54267,  5.51627,  0.35491,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  8.34081,  1.21448, 12.54205, 18.08060, 30.33573, 35.47676, 20.16325, 10.84578,  0.53790,  1.30033
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 12.42896,  0.62145,  2.77920,  4.47214,  0.00000
Mg, 13.67349,  2.54233, 27.26738, 52.52420, 70.21505, 78.12686, 48.08749, 25.03098,  0.52053,  1.83062
Al, 11.51484,  0.86921, 26.93060, 42.45275, 58.36973, 65.25626, 40.77847, 20.28280,  0.49739,  1.76145
Si,  9.35277,  0.74175, 26.87555, 46.32999, 63.14719, 70.54669, 43.56375, 22.48415,  0.51612,  2.40401
P, 43.88716,  0.00000,  1.05216, 14.74660, 27.79678, 54.57550, 18.46949, 19.21619,  1.04043,  0.43785
S, 24.66639,  0.00000,  0.00000, 11.45327, 18.81965, 38.94807, 12.17876, 12.77433,  1.04890,  0.51788
