**** Analysis Summary ****

Time of run: ,10/16/15 20:11
Concentration file: ,E:\pmf_fa\RGcH.csv
Uncertainty file: ,E:\pmf_fa\RGcHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
16                    3,0.00246,0.40578,0.15198,0.28680,0.16776,0.95950,0.36118,0.03385,0.20004,0.18616,0.13249,0.01343,0.16196,0.74960,0.54961,0.03627,0.03184,
16                    4,0.00258,0.52414,0.55348,0.18324,0.14038,0.57297,0.40807,0.05276,0.21624,0.11622,0.10047,0.01533,0.14497,0.73100,0.86079,0.21510,0.07844,
16                    5,0.00185,0.71149,0.18819,0.12365,0.08594,0.41277,0.32072,0.05429,0.25756,0.17821,0.05586,0.01281,0.15972,0.43025,0.46286,0.39635,0.00686,
16                    6,0.00169,0.76596,0.10913,0.11260,0.11624,0.60636,0.31461,0.05602,0.26614,0.24310,0.05026,0.01190,0.16093,0.46405,0.37402,0.52048,0.00719,
16                    7,0.00007,0.00627,0.04208,0.00245,0.00384,0.00510,0.00386,0.00031,0.00301,0.00190,0.00134,0.00017,0.00635,0.01484,0.00619,0.00144,0.00022,
16                    8,0.00258,0.50284,0.59976,0.19616,0.13786,0.64407,0.40161,0.04760,0.20928,0.12896,0.09965,0.01454,0.13843,0.68588,0.84313,0.17493,0.05938,
16                    9,0.00188,0.72024,0.19224,0.12780,0.09018,0.43328,0.32469,0.05467,0.25842,0.18059,0.05766,0.01259,0.16274,0.42315,0.45753,0.39892,0.00683,
16                    10,0.00174,0.32044,0.16042,0.12561,0.16055,0.69647,0.48128,0.02564,0.24536,0.25105,0.07612,0.01002,0.16801,0.77160,0.84857,0.22189,0.36499,
16                    11,0.00198,0.35923,0.25037,0.19525,0.12408,0.62969,0.32052,0.03053,0.24155,0.17713,0.08111,0.01260,0.12516,0.70973,0.53771,0.30070,0.05347,
16                    12,0.00259,0.39812,0.15207,0.28658,0.17332,0.96096,0.36316,0.03395,0.19879,0.18652,0.13445,0.01338,0.16158,0.75219,0.55056,0.03622,0.03198,
16                    13,0.00186,0.70800,0.19004,0.12346,0.08139,0.40789,0.32413,0.05406,0.25722,0.17316,0.05595,0.01268,0.15671,0.41912,0.46632,0.40260,0.00685,
16                    14,0.00171,0.79711,0.12584,0.11948,0.10242,0.58405,0.33483,0.05587,0.28128,0.23611,0.05221,0.01227,0.13742,0.43251,0.34981,0.35316,0.00702,
16                    15,0.00247,0.40397,0.15998,0.29038,0.16623,0.94144,0.35775,0.03058,0.17736,0.18299,0.13023,0.01291,0.15550,0.73224,0.57687,0.03722,0.01893,
17                    1,0.00180,0.35825,0.30422,0.18472,0.12486,0.58497,0.33685,0.03011,0.25353,0.17877,0.07761,0.01177,0.12609,0.71497,0.57658,0.31497,0.03489,
17                    2,0.00180,0.67622,0.21671,0.12007,0.07607,0.40832,0.34761,0.05282,0.25887,0.17121,0.05604,0.01260,0.15123,0.42247,0.46258,0.38134,0.00687,
17                    3,0.00236,0.40802,0.17911,0.28895,0.16809,0.95326,0.38640,0.03339,0.20204,0.18604,0.13502,0.01335,0.16253,0.77481,0.57666,0.03850,0.03213,
17                    4,0.00251,0.54948,0.61181,0.18644,0.14003,0.58062,0.43279,0.05359,0.21987,0.11995,0.10398,0.01507,0.14664,0.74870,0.90677,0.23546,0.07851,
17                    5,0.00177,0.68279,0.21975,0.12197,0.07856,0.40782,0.34510,0.05292,0.25806,0.17449,0.05532,0.01261,0.14998,0.42332,0.44866,0.38014,0.00692,
17                    6,0.00158,0.72640,0.13636,0.10901,0.11111,0.60540,0.33772,0.05461,0.26315,0.23729,0.04843,0.01150,0.15242,0.45860,0.36205,0.49784,0.00711,
17                    7,0.00003,0.00163,0.01132,0.00093,0.00117,0.00185,0.00127,0.00012,0.00101,0.00059,0.00060,0.00006,0.00164,0.00517,0.00161,0.00019,0.00007,
17                    8,0.00252,0.52858,0.65976,0.19953,0.13677,0.64975,0.42614,0.04834,0.21207,0.13224,0.10322,0.01429,0.13976,0.70084,0.88796,0.19377,0.05969,
17                    9,0.00180,0.68972,0.22394,0.12572,0.08264,0.42858,0.34932,0.05330,0.25859,0.17661,0.05685,0.01238,0.15262,0.41506,0.44269,0.38265,0.00686,
17                    10,0.00164,0.32946,0.19666,0.12671,0.15920,0.73288,0.50269,0.02557,0.24537,0.25375,0.07734,0.00992,0.16858,0.79611,0.89542,0.23153,0.36246,
17                    11,0.00192,0.37075,0.29731,0.19810,0.12764,0.63924,0.33919,0.03067,0.24566,0.17867,0.08411,0.01236,0.12841,0.73111,0.58202,0.30441,0.05354,
17                    12,0.00250,0.40036,0.17919,0.28908,0.17350,0.95482,0.38847,0.03348,0.20083,0.18641,0.13731,0.01331,0.16285,0.77745,0.57781,0.03853,0.03226,
17                    13,0.00179,0.67908,0.22177,0.12192,0.07428,0.40288,0.34860,0.05270,0.25740,0.16953,0.05557,0.01250,0.14735,0.41359,0.45233,0.38613,0.00692,
17                    14,0.00164,0.75852,0.15497,0.11653,0.09781,0.58449,0.36012,0.05452,0.28111,0.23087,0.05097,0.01190,0.13074,0.43009,0.33869,0.33948,0.00701,
17                    15,0.00237,0.40680,0.19277,0.29268,0.16725,0.93648,0.38384,0.03018,0.18044,0.18312,0.13282,0.01284,0.15682,0.75897,0.60669,0.04050,0.01986,
17                    16,0.00003,0.00202,0.01003,0.00053,0.00110,0.00143,0.00133,0.00011,0.00087,0.00057,0.00035,0.00006,0.00189,0.00435,0.00242,0.00074,0.00008,
18                    1,0.00122,0.54040,0.19402,0.15696,0.13920,1.02445,0.48868,0.04443,0.43041,0.29806,0.07134,0.00869,0.10357,0.39853,0.96947,0.47208,0.02953,
18                    2,0.00005,0.00378,0.00113,0.00348,0.00235,0.01340,0.00110,0.00022,0.00142,0.00118,0.00178,0.00013,0.00132,0.00845,0.00486,0.00013,0.00014,
18                    3,0.00142,0.40985,0.28270,0.20809,0.14726,0.87273,0.17071,0.02432,0.15209,0.27344,0.10878,0.01039,0.09261,0.47511,0.75078,0.33633,0.02659,
18                    4,0.00146,0.79982,0.56874,0.14994,0.12863,0.74961,0.37507,0.07255,0.26323,0.28079,0.07436,0.01280,0.10226,0.56284,1.36238,0.66253,0.06997,
18                    5,0.00004,0.00187,0.00055,0.00162,0.00104,0.00766,0.00064,0.00011,0.00074,0.00059,0.00086,0.00009,0.00069,0.00386,0.00254,0.00009,0.00008,
18                    6,0.00013,0.03666,0.02182,0.01936,0.01323,0.07287,0.00797,0.00106,0.01635,0.01275,0.00632,0.00113,0.00772,0.04021,0.03787,0.01660,0.00091,
18                    7,0.00187,0.67815,0.28971,0.13038,0.08383,0.45138,0.35701,0.05458,0.25666,0.18228,0.05597,0.01260,0.14984,0.43216,0.43533,0.37684,0.00707,
18                    8,0.00143,0.80460,0.62202,0.15490,0.12665,0.80865,0.35487,0.06571,0.24856,0.29599,0.07367,0.01229,0.10234,0.53739,1.34877,0.63395,0.05212,
18                    9,0.00002,0.00060,0.00016,0.00021,0.00033,0.00115,0.00025,0.00003,0.00023,0.00012,0.00015,0.00002,0.00023,0.00098,0.00056,0.00006,0.00002,
18                    10,0.00144,0.58434,0.20623,0.19745,0.12820,0.93671,0.43202,0.05135,0.21757,0.31740,0.08579,0.01237,0.11757,0.47518,1.31393,0.45108,0.34156,
18                    11,0.00130,0.52444,0.19603,0.16453,0.13988,1.07410,0.47389,0.04348,0.41449,0.29664,0.07685,0.00882,0.10538,0.39972,0.96226,0.47450,0.04649,
18                    12,0.00155,0.41353,0.28243,0.21005,0.15223,0.87504,0.17299,0.02410,0.15333,0.27567,0.11097,0.01053,0.09560,0.48041,0.75603,0.33724,0.02668,
18                    13,0.00004,0.00232,0.00073,0.00225,0.00179,0.01083,0.00074,0.00016,0.00110,0.00081,0.00118,0.00009,0.00105,0.00614,0.00378,0.00010,0.00011,
18                    14,0.00016,0.05063,0.01687,0.02048,0.02765,0.08145,0.01152,0.00124,0.01199,0.01371,0.00638,0.00117,0.01584,0.07828,0.04476,0.00407,0.00110,
18                    15,0.00141,0.40696,0.28344,0.20542,0.15214,0.85975,0.17518,0.02574,0.14302,0.27776,0.10308,0.00976,0.09113,0.47265,0.79969,0.35757,0.01629,
18                    16,0.00190,0.72097,0.19713,0.12829,0.09353,0.42732,0.31933,0.05451,0.25647,0.18399,0.05619,0.01257,0.16374,0.43042,0.44705,0.39907,0.00691,
18                    17,0.00182,0.69054,0.22913,0.12601,0.08569,0.42317,0.34383,0.05314,0.25672,0.17993,0.05524,0.01236,0.15318,0.42085,0.43210,0.38276,0.00692,
19                    1,0.00175,0.49547,0.20448,0.21918,0.09735,0.51054,0.27078,0.03539,0.19334,0.15188,0.08567,0.01544,0.09869,0.59600,0.29418,0.30330,0.03080,
19                    2,0.00213,0.93134,0.18907,0.15301,0.12924,0.58770,0.32914,0.06472,0.39529,0.21065,0.05646,0.01874,0.18271,0.55875,0.82659,0.55937,0.00903,
19                    3,0.00220,0.52434,0.12346,0.33493,0.16076,1.11437,0.28561,0.04097,0.34184,0.20946,0.14253,0.01834,0.16510,0.76678,0.55030,0.08522,0.03295,
19                    4,0.00237,0.62902,0.50424,0.22344,0.13430,0.58844,0.11496,0.05744,0.14097,0.10359,0.10845,0.01791,0.12768,0.72133,0.66895,0.05899,0.07693,
19                    5,0.00212,0.93405,0.19289,0.15500,0.13550,0.58503,0.32868,0.06469,0.39068,0.21368,0.05600,0.01871,0.18291,0.56725,0.81264,0.55827,0.00919,
19                    6,0.00185,0.94403,0.11572,0.12671,0.15803,0.76813,0.29234,0.06535,0.37667,0.27935,0.04381,0.01621,0.17612,0.54662,0.70731,0.73332,0.00894,
19                    7,0.00034,0.06618,0.08211,0.01387,0.04794,0.09060,0.27916,0.00280,0.13213,0.01843,0.00685,0.00126,0.06786,0.15454,0.27322,0.09184,0.00725,
19                    8,0.00241,0.60497,0.54889,0.23780,0.13534,0.67205,0.11436,0.05188,0.14999,0.11848,0.10864,0.01728,0.12626,0.69531,0.63732,0.03858,0.05612,
19                    9,0.00213,0.93556,0.19769,0.15698,0.14039,0.60709,0.30946,0.06473,0.38261,0.21611,0.05645,0.01837,0.18355,0.55867,0.81238,0.55924,0.00906,
19                    10,0.00136,0.44885,0.12126,0.14784,0.15182,0.50849,0.17545,0.03210,0.25397,0.21964,0.07722,0.01266,0.12890,0.69469,0.47743,0.14665,0.37533,
19                    11,0.00184,0.51650,0.19895,0.23422,0.10149,0.57657,0.26125,0.03637,0.18822,0.15275,0.09316,0.01619,0.10712,0.61635,0.30720,0.28608,0.05203,
19                    12,0.00235,0.51625,0.12345,0.33566,0.16645,1.11468,0.28774,0.04123,0.34192,0.20955,0.14529,0.01827,0.16762,0.76985,0.54851,0.08443,0.03310,
19                    13,0.00213,0.92979,0.19402,0.15500,0.12926,0.57988,0.32300,0.06437,0.39020,0.20829,0.05630,0.01863,0.17998,0.55501,0.81198,0.56567,0.00896,
19                    14,0.00204,0.95702,0.13103,0.13783,0.14314,0.73422,0.25354,0.06457,0.37068,0.26777,0.04773,0.01657,0.16345,0.54260,0.65263,0.48626,0.00777,
19                    15,0.00221,0.54302,0.12614,0.33832,0.15427,1.08714,0.22674,0.03710,0.27769,0.20335,0.13993,0.01779,0.15401,0.73839,0.53616,0.07312,0.01632,
19                    16,0.00039,0.05901,0.02197,0.01840,0.03273,0.06946,0.25546,0.00257,0.11918,0.01547,0.00993,0.00153,0.06285,0.11202,0.22672,0.07412,0.00653,
19                    17,0.00034,0.06540,0.04229,0.01605,0.04096,0.08408,0.27451,0.00274,0.12687,0.01779,0.00834,0.00138,0.06545,0.13570,0.26247,0.08739,0.00720,
19                    18,0.00214,0.93253,0.20258,0.15677,0.14607,0.59689,0.31072,0.06444,0.38032,0.21868,0.05500,0.01829,0.18395,0.56600,0.80171,0.56026,0.00931,
20                    1,0.00062,0.11141,0.09200,0.07417,0.08632,0.38811,0.47996,0.01351,0.42934,0.17669,0.04620,0.00404,0.05007,0.31879,0.32806,0.38427,0.01115,
20                    2,0.00124,0.38124,0.26209,0.16898,0.12749,0.69093,0.16630,0.02270,0.14337,0.26648,0.08756,0.00962,0.08074,0.41866,0.73590,0.33837,0.02223,
20                    3,0.00002,0.00042,0.00030,0.00012,0.00014,0.00006,0.00017,0.00005,0.00018,0.00007,0.00008,0.00002,0.00012,0.00025,0.00013,0.00006,0.00063,
20                    4,0.00066,0.17240,0.20812,0.05933,0.03007,0.21600,0.23108,0.02528,0.24105,0.11761,0.03077,0.00439,0.03254,0.19179,0.27621,0.19771,0.02647,
20                    5,0.00128,0.38937,0.26737,0.18144,0.13383,0.73238,0.17583,0.02317,0.14982,0.27063,0.09431,0.00981,0.08474,0.44296,0.74101,0.33797,0.02197,
20                    6,0.00166,0.47471,0.19642,0.27481,0.18017,1.33388,0.16689,0.02803,0.17883,0.33594,0.13674,0.01131,0.10571,0.49264,0.73692,0.46234,0.02230,
20                    7,0.00223,0.41382,0.22870,0.29311,0.16756,0.94219,0.38991,0.03422,0.19548,0.18883,0.13042,0.01340,0.16305,0.78823,0.59811,0.04023,0.02745,
20                    8,0.00064,0.16729,0.24551,0.05392,0.02809,0.15974,0.19864,0.02152,0.20741,0.09644,0.02961,0.00381,0.02991,0.17827,0.24483,0.15269,0.01595,
20                    9,0.00139,0.39726,0.27347,0.20078,0.14172,0.82247,0.16678,0.02368,0.14790,0.27228,0.10633,0.01022,0.08931,0.45828,0.75286,0.33929,0.02195,
20                    10,0.00117,0.16971,0.03094,0.22954,0.09150,1.57197,0.21551,0.01653,0.17186,0.51637,0.06005,0.00885,0.08948,0.37872,0.78832,0.23472,0.25884,
20                    11,0.00057,0.10881,0.08493,0.06966,0.07804,0.35496,0.45795,0.01306,0.40802,0.16703,0.04145,0.00371,0.04466,0.29566,0.31995,0.37023,0.01842,
20                    12,0.00003,0.00025,0.00030,0.00045,0.00052,0.00012,0.00013,0.00004,0.00015,0.00010,0.00037,0.00002,0.00063,0.00021,0.00020,0.00004,0.00065,
20                    13,0.00128,0.38266,0.26819,0.17750,0.13184,0.70893,0.16577,0.02254,0.14190,0.26675,0.09210,0.00972,0.08280,0.43564,0.73566,0.34326,0.02204,
20                    14,0.00195,0.49029,0.21636,0.28341,0.21253,1.36264,0.15004,0.02755,0.17728,0.33459,0.14087,0.01163,0.11715,0.55264,0.73428,0.29434,0.02221,
20                    15,0.00003,0.00331,0.00051,0.00100,0.00072,0.00071,0.00564,0.00024,0.00542,0.00056,0.00061,0.00008,0.00086,0.00213,0.00344,0.00084,0.00477,
20                    16,0.00237,0.40445,0.15294,0.28858,0.16717,0.95461,0.36592,0.03310,0.20098,0.18798,0.13379,0.01342,0.16251,0.75535,0.55091,0.03676,0.02665,
20                    17,0.00227,0.40614,0.18302,0.29060,0.16753,0.94849,0.39141,0.03260,0.20318,0.18791,0.13628,0.01336,0.16291,0.78078,0.57840,0.03926,0.02710,
20                    18,0.00143,0.40341,0.27902,0.20835,0.14699,0.86999,0.17288,0.02401,0.15335,0.27666,0.11028,0.01043,0.09234,0.47920,0.75694,0.34058,0.02207,
20                    19,0.00215,0.52748,0.12306,0.33690,0.16031,1.10871,0.28769,0.04036,0.34226,0.21118,0.14379,0.01840,0.16440,0.77362,0.54669,0.08327,0.02707,


**** Analysis of Base Run #6 ****

Regression diagnostics:
                       ,,,,,KS Test,KS Test
Species                ,Intercept,Slope,SE,r^2,Stat,P Value
mass,        11.47       ,0.68,24.09,0.76,0.07,0.35
Na,        0.10       ,0.76,0.12,0.89,0.07,0.40
Mg,        0.01       ,0.97,0.08,0.94,0.04,0.90
Al,        -0.06       ,1.04,0.13,1.00,0.08,0.15
Si,        -0.35       ,1.09,0.82,0.98,0.08,0.16
P,        0.01       ,0.69,0.01,0.54,0.06,0.57
S,        0.04       ,0.76,0.03,0.96,0.10,0.04
Cl,        0.00       ,1.00,0.01,1.00,0.07,0.30
K,        0.01       ,0.99,0.03,1.00,0.09,0.10
Ca,        -0.02       ,1.01,0.03,1.00,0.07,0.42
Ti,        0.03       ,0.80,0.03,0.98,0.10,0.06
V,        0.00       ,0.94,0.00,0.95,0.06,0.56
Mn,        0.00       ,0.84,0.00,0.98,0.04,0.97
Fe,        -0.02       ,1.02,0.11,1.00,0.10,0.04
Zn,        0.00       ,0.83,0.00,0.87,0.12,0.01
Br,        0.00       ,0.38,0.00,0.74,0.07,0.32
Pb,        0.00       ,0.55,0.00,0.57,0.05,0.78

Scaled residuals beyond 3 standard deviations (dates by species):
Species,Dates,       Residuals
Na,05/17/07 01:54           ,     3.09600
Si,01/03/07 03:07           ,    -3.32200
Si,01/07/07 03:09           ,    -3.64400
Si,07/17/08 02:29           ,    -3.18400
P,11/18/06 04:01           ,     3.05600
P,11/30/06 03:08           ,    -3.54300
P,12/10/06 03:20           ,     3.94100
P,01/07/07 03:09           ,     3.20100
P,08/21/07 01:36           ,     4.11600
P,12/26/07 03:31           ,    -3.73000
P,04/18/08 01:50           ,     3.08700
P,05/18/08 02:14           ,     3.72500
P,07/17/08 02:29           ,    -4.39000
S,06/30/07 02:14           ,    -4.25600
S,08/10/08 01:55           ,     7.18900
Ti,01/03/07 03:07           ,     3.96600
Ti,01/07/07 03:09           ,     3.24600
Ti,01/17/07 03:14           ,     3.49100
Ti,01/19/07 03:40           ,     3.58400
Ti,07/17/08 02:29           ,     4.47200
V,12/20/06 03:26           ,     3.28700
V,03/30/07 00:38           ,    -3.00700
Mn,01/03/07 03:07           ,     4.02700
Mn,04/06/08 02:31           ,    -3.39100
Zn,11/30/06 03:08           ,     8.34800
Zn,02/08/07 03:14           ,    -3.24100
Zn,02/14/07 03:01           ,     3.33600
Zn,05/11/07 01:32           ,     3.09100
Zn,05/31/07 01:09           ,    -3.57400
Zn,07/30/07 01:08           ,    -3.34700
Zn,07/29/08 02:43           ,    10.44300
Br,12/14/06 03:19           ,     3.27400
Br,08/21/07 01:36           ,     3.25600
Br,01/19/08 02:55           ,     3.47800
Br,03/13/08 02:56           ,     3.41100
Br,06/29/08 02:07           ,     3.29000
Br,07/11/08 02:27           ,     4.15400
Br,08/10/08 01:55           ,     3.52200

Scaled residuals beyond 3 standard deviations (species by date):
Dates,Species,   Residuals
11/18/06 04:01,P                        ,     3.05600
11/30/06 03:08,P                        ,    -3.54300
11/30/06 03:08,Zn                       ,     8.34800
12/10/06 03:20,P                        ,     3.94100
12/14/06 03:19,Br                       ,     3.27400
12/20/06 03:26,V                        ,     3.28700
01/03/07 03:07,Si                       ,    -3.32200
01/03/07 03:07,Ti                       ,     3.96600
01/03/07 03:07,Mn                       ,     4.02700
01/07/07 03:09,Si                       ,    -3.64400
01/07/07 03:09,P                        ,     3.20100
01/07/07 03:09,Ti                       ,     3.24600
01/17/07 03:14,Ti                       ,     3.49100
01/19/07 03:40,Ti                       ,     3.58400
02/08/07 03:14,Zn                       ,    -3.24100
02/14/07 03:01,Zn                       ,     3.33600
03/30/07 00:38,V                        ,    -3.00700
05/11/07 01:32,Zn                       ,     3.09100
05/17/07 01:54,Na                       ,     3.09600
05/31/07 01:09,Zn                       ,    -3.57400
06/30/07 02:14,S                        ,    -4.25600
07/30/07 01:08,Zn                       ,    -3.34700
08/21/07 01:36,P                        ,     4.11600
08/21/07 01:36,Br                       ,     3.25600
12/26/07 03:31,P                        ,    -3.73000
01/19/08 02:55,Br                       ,     3.47800
03/13/08 02:56,Br                       ,     3.41100
04/06/08 02:31,Mn                       ,    -3.39100
04/18/08 01:50,P                        ,     3.08700
05/18/08 02:14,P                        ,     3.72500
06/29/08 02:07,Br                       ,     3.29000
07/11/08 02:27,Br                       ,     4.15400
07/17/08 02:29,Si                       ,    -3.18400
07/17/08 02:29,P                        ,    -4.39000
07/17/08 02:29,Ti                       ,     4.47200
07/29/08 02:43,Zn                       ,    10.44300
08/10/08 01:55,S                        ,     7.18900
08/10/08 01:55,Br                       ,     3.52200
