**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 7

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Fe,  1.38590,  0.29594,  1.07510,  1.40220,  1.58190,  1.77070,  1.27676,  0.38426,  0.30097,  0.27727
Zn,  0.00000,  0.00000,  0.00000,  0.00404,  0.00912,  0.01510,  0.00494,  0.00509,  1.02941,  0.00000
Br,  0.00043,  0.00000,  0.00000,  0.00038,  0.00272,  0.00656,  0.00130,  0.00183,  1.40187,  4.20549
Pb,  0.00046,  0.00039,  0.00049,  0.00170,  0.00290,  0.00672,  0.00223,  0.00202,  0.90574,  4.36576

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  8.09899,  0.07829,  0.74773,  2.85528,  5.13157,  8.09899,  3.17569,  2.42169,  0.76257,  0.29901
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  6.90919,  0.00000,  2.33521,  4.52123,  4.89378,  6.90919,  3.75802,  2.15157,  0.57253,  0.31141
Al,  7.41060,  0.34856,  1.43508,  3.21006,  5.14858,  7.41060,  3.38212,  2.02807,  0.59964,  0.27367
Si,  7.07663,  0.00000,  1.17328,  2.97516,  4.82384,  7.07663,  3.08612,  2.03881,  0.66064,  0.28810
P, 11.89544,  2.23909,  3.26304,  8.10439,  9.04913, 11.89544,  6.94388,  3.21313,  0.46273,  0.27011
S, 11.12001,  0.00000,  5.27214,  9.32125, 10.72007, 12.36107,  7.71105,  4.11750,  0.53397,  0.37028
Cl,  3.72321,  0.78722,  2.18650,  2.74115,  3.20184,  6.01494,  2.81570,  1.17000,  0.41553,  0.31424
K, 10.64035,  0.28035,  1.59924,  5.32371,  7.99946, 10.85741,  4.99586,  3.42357,  0.68528,  0.32175
Ca,  7.21016,  0.00000,  1.20602,  3.24792,  5.03642,  7.38618,  3.31843,  2.33642,  0.70407,  0.32405
Ti,  7.08182,  0.25936,  1.53247,  2.84517,  4.84824,  7.08182,  3.08909,  2.01572,  0.65253,  0.28463
V,  6.25147,  0.00000,  0.83079,  1.71768,  4.15689,  6.25147,  2.29280,  1.84695,  0.80554,  0.29544
Mn,  7.55924,  0.00000,  1.50652,  3.27529,  4.93334,  7.55924,  3.21831,  2.01817,  0.62709,  0.26698
Fe,  7.25195,  0.48986,  1.13585,  2.16747,  4.86020,  7.25195,  2.89476,  1.99792,  0.69018,  0.27550
Zn, 14.02342,  0.82450,  3.79525,  8.11614, 10.79138, 15.24267,  7.88419,  4.05660,  0.51452,  0.28927
Br, 74.83479, 57.47793, 59.56077, 64.79338, 73.06053, 83.51943, 67.34250,  8.20648,  0.12186,  0.10966
Pb, 17.32890,  4.21993,  7.43204, 11.28100, 13.78058, 18.60505, 11.04806,  3.96030,  0.35846,  0.22854

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 11.11592,  1.67024,  5.34003, 10.84994, 13.83900, 19.30399, 10.49964,  5.34230,  0.50881,  0.48060
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.05775,  1.13660,  3.88795,  6.18948,  2.09499,  2.20180,  1.05099,  0.00000
Al,  3.39945,  2.08922,  2.94443,  5.37447,  7.39395,  9.22815,  5.30548,  2.32410,  0.43806,  0.68367
Si,  3.79437,  2.53053,  3.38757,  5.57390,  7.82131,  9.34299,  5.59277,  2.20054,  0.39346,  0.57995
P, 39.00360, 34.47933, 38.57801, 41.28683, 43.06260, 52.25448, 41.54551,  4.46466,  0.10746,  0.11447
S, 48.13082, 44.14411, 49.18502, 50.77411, 53.59287, 56.82131, 51.02877,  3.48771,  0.06835,  0.07246
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.39797,  2.25774,  0.27623,  0.58555,  2.11978,  0.00000
K, 22.50874,  7.28996, 13.72313, 22.61050, 25.41501, 32.67596, 20.90956,  7.89912,  0.37778,  0.35094
Ca,  3.36782,  1.02935,  3.44161,  6.22618,  9.01859, 13.36208,  6.46039,  3.68875,  0.57098,  1.09529
Ti,  2.92474,  1.26758,  2.28721,  5.32058,  7.34097, 10.01333,  5.19962,  2.76165,  0.53112,  0.94424
V,  7.91531,  5.63694,  7.91835, 10.19061, 11.53021, 16.18263,  9.95288,  2.85021,  0.28637,  0.36009
Mn,  5.10615,  1.88854,  4.11090,  5.62055,  7.40145, 11.17925,  6.13138,  2.52011,  0.41102,  0.49354
Fe,  3.93009,  0.00001,  3.15246,  5.57141,  7.31683, 11.82009,  5.48558,  3.09086,  0.56345,  0.78646
Zn, 21.38655,  0.00694,  8.16440, 20.90589, 24.77654, 34.11281, 18.05040, 10.40285,  0.57632,  0.48642
Br,  0.67486,  0.00000,  1.50503,  9.24134, 19.09212, 36.12285, 10.54795,  9.75999,  0.92530, 14.46226
Pb, 20.50494,  2.40790,  9.56614, 20.51658, 24.41974, 33.28709, 18.37041,  9.28200,  0.50527,  0.45267

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 28.37830, 16.97503, 20.91629, 26.91411, 30.40811, 37.48940, 26.07776,  5.24344,  0.20107,  0.18477
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  6.96548,  0.00000,  0.00918,  6.30201,  9.53995, 18.94943,  5.98841,  5.33443,  0.89079,  0.76584
Al, 15.40117,  4.01080,  7.20779, 13.11069, 18.59851, 27.01858, 13.40605,  6.56889,  0.48999,  0.42652
Si, 14.92557,  4.22922,  7.52340, 12.82101, 18.06560, 26.68047, 13.10435,  6.32109,  0.48237,  0.42351
P, 16.88321,  3.17632, 10.93502, 19.71426, 20.65653, 23.62484, 16.74527,  6.17318,  0.36865,  0.36564
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.33783, 17.40552,  2.59539,  5.71452,  2.20179,  0.00000
Cl,  3.46490,  0.00000,  1.47018,  2.79346,  4.72053,  7.05081,  3.04380,  2.13799,  0.70241,  0.61704
K, 32.54336, 21.75394, 29.48125, 30.66314, 34.43374, 39.40660, 31.13967,  4.47582,  0.14373,  0.13753
Ca, 19.50447,  0.62135,  4.60702, 18.80262, 24.67702, 28.03349, 15.53719,  9.95996,  0.64104,  0.51065
Ti, 16.90974,  3.30040,  5.83678, 16.34051, 20.79474, 27.72439, 14.20430,  7.57360,  0.53319,  0.44788
V, 18.10257,  4.52222,  7.95047, 18.32055, 21.97543, 27.30919, 15.47618,  7.22818,  0.46705,  0.39929
Mn, 19.59239,  8.91549, 11.43052, 17.88967, 22.63923, 30.82742, 17.50015,  5.96595,  0.34091,  0.30450
Fe, 21.91369,  7.57525, 10.47733, 21.16468, 25.60691, 32.55132, 18.80508,  7.61830,  0.40512,  0.34765
Zn, 42.31045, 28.04979, 37.41467, 39.22930, 43.92913, 50.84836, 40.53876,  5.42896,  0.13392,  0.12831
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.06604,  9.58350,  0.92481,  2.49627,  2.69922,  0.00000
Pb, 39.00564, 25.66157, 34.14488, 35.66031, 40.72060, 47.04566, 37.20404,  5.12997,  0.13789,  0.13152

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  9.00064,  3.81422,  9.10145, 10.47893, 11.94571, 15.61265, 10.22832,  2.71949,  0.26588,  0.30214
Na,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Mg, 11.22475, 10.19524, 10.99628, 11.94655, 12.83572, 13.35209, 11.79111,  1.04668,  0.08877,  0.09325
Al,  0.00001,  0.00000,  0.00000,  0.00011,  0.82124,  3.64338,  0.48500,  0.95544,  1.96996,106607.45571
Si,  0.06980,  0.00029,  0.11279,  0.30797,  0.97094,  3.66297,  0.65777,  0.90820,  1.38073, 13.01193
P,  3.41326,  0.00000,  1.21417,  2.30098,  3.61290,  6.48893,  2.49740,  1.85329,  0.74209,  0.54297
S, 26.45689, 19.69418, 24.62515, 25.60501, 26.52945, 28.30246, 25.47491,  2.08096,  0.08169,  0.07865
Cl, 74.52891, 67.75601, 73.05060, 74.42877, 74.80904, 75.63867, 73.30497,  2.53481,  0.03458,  0.03401
K,  9.94794,  1.80101,  9.65800, 12.52087, 14.89931, 16.03368, 11.42569,  4.21757,  0.36913,  0.42396
Ca,  7.77079,  3.15026,  5.14653,  7.56721,  9.18993, 12.28583,  7.31180,  2.52678,  0.34558,  0.32516
Ti,  1.71273,  0.27661,  0.88791,  1.65800,  2.69340,  5.83629,  1.95253,  1.37899,  0.70626,  0.80514
V,  6.37793,  4.80266,  5.38926,  6.55969,  7.11294, 10.56534,  6.60569,  1.41383,  0.21403,  0.22168
Mn,  1.81776,  0.01034,  2.04937,  2.66562,  3.06972,  6.55544,  2.67549,  1.21345,  0.45354,  0.66755
Fe,  2.10349,  1.26197,  1.59336,  2.19509,  3.10571,  7.61072,  2.60992,  1.45524,  0.55758,  0.69182
Zn, 20.02221,  7.89588, 16.43537, 20.09078, 25.70881, 27.90216, 20.23999,  5.97625,  0.29527,  0.29848
Br, 23.11831,  0.00000,  5.76957, 18.10656, 24.23577, 26.02486, 15.07770,  9.89294,  0.65613,  0.42793
Pb, 21.15247,  9.30815, 18.91107, 22.14904, 26.14029, 27.20990, 21.27242,  5.49049,  0.25810,  0.25957

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 24.06001, 20.33556, 25.07869, 27.83856, 31.97050, 42.88124, 29.79193,  6.38066,  0.21417,  0.26520
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 53.60917, 46.85615, 53.90909, 57.13335, 63.17851, 68.03373, 57.79246,  5.93164,  0.10264,  0.11065
Al, 38.04855, 32.82992, 38.36171, 43.81632, 52.83200, 60.90814, 45.03728,  8.35813,  0.18558,  0.21967
Si, 40.32085, 35.14345, 40.63056, 45.81565, 54.18611, 61.91497, 46.95760,  7.99708,  0.17030,  0.19834
P,  0.00000,  0.00000,  0.00000,  0.37114,  4.55261, 17.80958,  2.70804,  4.40423,  1.62636,  0.00000
S, 14.29228,  0.00000,  6.85099, 12.79377, 15.85271, 20.16228, 11.30115,  5.80190,  0.51339,  0.40595
Cl, 18.28299,  4.22756, 16.43042, 18.12247, 18.88401, 20.05637, 16.76512,  4.17457,  0.24900,  0.22833
K, 18.53941, 16.84602, 18.37521, 20.06674, 24.68930, 36.91365, 22.13736,  5.40219,  0.24403,  0.29139
Ca,  5.19008,  0.00000,  5.50584, 14.23488, 23.06000, 40.68478, 15.79910, 12.34554,  0.78141,  2.37868
Ti, 28.11946, 22.69834, 28.44122, 35.62609, 44.76109, 55.97164, 36.52849,  9.91767,  0.27151,  0.35270
V, 19.45377, 14.95590, 19.72796, 26.16949, 35.75282, 45.65611, 27.59313,  9.34489,  0.33867,  0.48036
Mn, 36.19659, 31.23977, 36.46995, 41.13760, 48.28821, 56.78865, 42.88019,  7.77562,  0.18133,  0.21482
Fe, 23.60019, 18.19695, 23.89755, 30.94794, 41.67707, 51.24890, 32.25840,  9.80742,  0.30403,  0.41557
Zn,  2.25737,  0.00000,  1.38291,  2.19911,  3.03115, 17.44344,  3.58064,  4.43126,  1.23756,  1.96302
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00124, 10.60076,  1.99280,  4.09458,  2.05469,  0.00000
Pb,  0.00074,  0.00000,  0.00000,  0.33225,  5.12539, 13.88736,  2.43136,  3.87815,  1.59506,5242.14791

Factor 6,,Statistics Over All Runs
