**** Analysis Summary ****

Time of run: ,07/07/15 17:08
Concentration file: ,E:\pmf\JIcH.csv
Uncertainty file: ,E:\pmf\JIcHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
mass,Weak,     10.0,  7.83000, 50.88500, 69.59500,117.46250,1255.81000, 100.00 %, 100.00 %
S,04/23/07 01:00           ,    -4.51600
S,04/27/07 00:45           ,    -6.36200
S,04/27/07 01:17           ,    -4.87900
S,05/01/07 00:57           ,    -4.50500
S,05/01/07 01:31           ,    -7.31100
S,05/05/07 00:59           ,    -3.07800
S,05/13/07 01:04           ,    -6.12400
S,05/13/07 01:55           ,    -3.79700
S,05/17/07 01:01           ,     5.17900
S,05/17/07 01:54           ,     3.94300
S,05/19/07 01:01           ,     3.34000
S,05/19/07 01:20           ,    14.36200
S,05/23/07 01:28           ,    -5.19900
S,05/25/07 02:08           ,    -3.52500
S,05/29/07 01:05           ,   -10.87400
S,05/29/07 02:04           ,   -16.21100
S,05/31/07 01:09           ,   -10.93600
S,06/02/07 00:39           ,    -3.53400
S,06/06/07 00:44           ,   -17.13000
S,06/06/07 01:35           ,    -6.88300
S,06/08/07 00:33           ,   -24.93700
S,06/08/07 01:20           ,   -23.86300
S,06/10/07 00:25           ,    -4.60900
S,06/10/07 01:07           ,    -4.69900
S,06/12/07 00:47           ,   -10.70600
S,06/12/07 01:33           ,    -7.31700
S,06/14/07 01:15           ,   -12.07400
S,06/14/07 01:54           ,   -20.60700
S,06/16/07 01:14           ,   -13.10000
S,06/18/07 01:21           ,     4.73400
S,06/20/07 01:53           ,     3.81500
S,06/22/07 01:10           ,     5.08400
S,06/26/07 01:30           ,     4.33200
S,06/26/07 02:06           ,     4.79800
S,06/30/07 00:20           ,     6.70200
S,06/30/07 02:14           ,     3.28300
S,07/06/07 00:39           ,    -3.44400
S,07/12/07 00:41           ,     3.93700
S,07/12/07 01:09           ,     6.00700
S,07/14/07 00:40           ,     6.91300
S,07/14/07 01:23           ,     7.60100
S,07/16/07 00:42           ,     3.13200
S,07/16/07 01:19           ,     4.23100
S,07/18/07 00:40           ,     5.21700
S,07/20/07 02:14           ,     3.45300
S,07/20/07 02:38           ,     6.91400
S,07/24/07 00:41           ,     9.57000
S,07/24/07 01:19           ,    10.91800
S,08/09/07 01:41           ,     3.54900
S,08/27/07 00:47           ,     3.81000
S,08/27/07 01:22           ,     3.11500
S,09/04/07 01:51           ,    -6.40200
S,09/04/07 02:01           ,    -7.16200
S,09/09/07 02:11           ,    -4.23200
S,09/21/07 01:28           ,    -8.88000
S,09/21/07 01:54           ,    -6.89200
S,10/03/07 02:00           ,     4.66300
S,10/09/07 02:02           ,    -6.99000
S,10/09/07 02:25           ,    -3.85100
S,10/15/07 04:50           ,     3.29500
S,10/27/07 03:49           ,   -13.61900
S,11/08/07 03:53           ,    13.72700
S,11/14/07 04:52           ,    13.38500
S,11/20/07 04:37           ,     5.37200
S,11/20/07 05:07           ,     4.06800
S,11/26/07 03:53           ,     3.74300
S,12/02/07 04:06           ,     5.25100
S,12/02/07 04:30           ,     4.75400
S,12/08/07 03:43           ,   -10.19900
S,01/01/08 03:06           ,    -8.04500
S,01/01/08 03:23           ,    -8.04000
S,01/19/08 02:30           ,    -3.64100
S,01/19/08 02:55           ,    -3.48700
S,02/06/08 03:34           ,     3.27800
S,02/06/08 03:36           ,     3.56600
S,02/12/08 04:29           ,    15.89600
S,02/18/08 02:04           ,     3.75500
S,02/18/08 02:24           ,     3.71100
S,02/24/08 01:28           ,     3.30300
S,03/13/08 02:37           ,    -9.22100
S,03/13/08 02:56           ,   -12.65900
S,03/25/08 02:28           ,    -3.66300
S,03/31/08 01:51           ,    -4.20300
S,03/31/08 02:14           ,    -9.07300
S,04/12/08 01:12           ,     3.46100
S,04/18/08 01:28           ,    -7.69000
S,04/18/08 01:50           ,    -3.58800
S,04/24/08 02:36           ,    -3.69200
S,04/30/08 02:15           ,   -12.21000
S,04/30/08 02:40           ,   -29.62300
S,05/06/08 02:07           ,    -5.34600
S,05/12/08 01:58           ,   -16.91700
S,05/12/08 02:19           ,   -16.57900
S,05/18/08 02:14           ,   -13.52100
S,05/24/08 01:55           ,    -7.82600
S,05/24/08 02:16           ,    -5.08500
S,05/30/08 02:29           ,    -8.55900
S,06/05/08 03:13           ,    -3.28200
S,06/11/08 02:22           ,     3.08700
S,06/17/08 02:15           ,    -3.90900
S,06/23/08 02:05           ,     9.41000
S,06/23/08 02:27           ,     6.63600
S,07/05/08 01:48           ,    11.41000
S,07/05/08 02:15           ,    13.28700
S,07/17/08 02:54           ,     3.12900
S,07/23/08 02:04           ,    -5.47000
S,07/23/08 02:29           ,    -7.06900
S,07/29/08 02:24           ,     6.27900
S,07/29/08 02:43           ,     5.36200
S,08/10/08 01:23           ,     6.15300
S,08/10/08 01:55           ,     6.91300
S,08/16/08 02:03           ,     6.28500
S,08/16/08 02:27           ,    12.14900
Cl,01/03/07 03:07           ,    -7.20500
Cl,01/03/07 03:25           ,    -6.82800
Cl,05/23/07 01:57           ,     3.28100
Cl,06/18/07 01:52           ,     3.21200
Cl,06/30/07 02:14           ,     3.19500
Cl,07/08/07 01:32           ,    14.11900
Cl,08/25/07 00:42           ,    -3.46500
Cl,07/11/08 02:27           ,    -3.31600
Cl,08/16/08 02:03           ,    -3.03100
Cl,08/16/08 02:27           ,     5.90800
K,11/14/06 02:25           ,    -5.61300
K,11/14/06 03:18           ,    -6.92400
K,11/16/06 03:20           ,    -5.02500
K,11/18/06 03:18           ,    -6.83600
K,11/24/06 03:10           ,    10.01300
K,12/04/06 02:53           ,    -3.83100
K,12/10/06 02:48           ,    12.38500
K,12/10/06 03:20           ,     5.00900
K,12/12/06 02:49           ,     3.28700
K,12/12/06 03:18           ,     4.62800
K,12/16/06 02:39           ,    -9.14900
K,12/16/06 03:09           ,    -6.29500
K,12/20/06 02:55           ,    -3.77800
K,12/26/06 02:52           ,     4.12600
K,12/26/06 03:20           ,     3.63400
K,12/30/06 03:26           ,     3.77500
K,01/01/07 03:20           ,     3.76900
K,01/01/07 03:27           ,     8.03500
K,01/03/07 03:07           ,     9.86900
K,01/03/07 03:25           ,     7.91700
K,01/05/07 02:54           ,     9.07100
K,01/07/07 02:53           ,     7.67600
K,01/07/07 03:09           ,     9.88000
K,01/09/07 03:02           ,     5.13900
K,01/13/07 02:51           ,     5.40900
K,01/13/07 03:27           ,     9.05400
K,01/15/07 02:43           ,     9.56100
K,01/15/07 03:19           ,     9.41100
K,01/17/07 02:40           ,    15.84200
K,01/17/07 03:14           ,    17.34200
K,01/19/07 03:06           ,     6.08100
K,01/19/07 03:40           ,     9.26900
K,01/21/07 02:59           ,     8.23300
K,01/21/07 03:30           ,     9.35100
K,01/29/07 03:00           ,    -3.79400
K,01/31/07 02:59           ,    -9.87600
K,01/31/07 03:30           ,    -3.16900
K,02/02/07 02:41           ,    -3.65700
K,02/06/07 02:47           ,    -3.36600
K,02/10/07 03:08           ,     3.62300
K,02/14/07 02:34           ,    -8.19100
K,02/16/07 02:20           ,    -3.43600
K,02/24/07 02:38           ,     3.14800
K,02/26/07 00:46           ,     5.32800
K,03/02/07 00:06           ,    -3.47900
K,03/04/07 00:26           ,    -3.49400
K,03/04/07 00:54           ,    -3.08600
K,03/06/07 00:33           ,    -7.75300
K,03/06/07 01:01           ,    -4.60700
K,03/10/07 00:11           ,    -4.32900
K,03/16/07 00:10           ,    10.42100
K,03/16/07 00:42           ,    11.60900
K,03/20/07 00:26           ,    -3.77500
K,03/20/07 00:53           ,    -3.73400
K,03/22/07 00:21           ,    -6.11000
K,03/24/07 00:07           ,    -3.88900
K,03/26/07 00:47           ,    13.08600
K,03/26/07 01:08           ,    21.12500
K,03/30/07 00:36           ,    -5.00200
K,04/01/07 00:30           ,     3.20900
K,04/03/07 00:34           ,     3.60900
K,04/05/07 00:24           ,    12.33200
K,04/05/07 00:29           ,     9.26500
K,04/07/07 00:12           ,     3.11900
K,04/09/07 00:30           ,     3.69800
K,04/09/07 00:46           ,     7.32600
K,04/13/07 00:28           ,    -3.91100
K,04/13/07 00:45           ,    -3.26000
K,04/15/07 00:33           ,    -3.57900
K,04/15/07 01:15           ,    -4.27300
K,04/17/07 00:38           ,     7.95100
K,04/19/07 00:42           ,   -16.82200
K,04/19/07 01:21           ,    -3.33100
K,04/21/07 00:40           ,    -9.31900
K,04/21/07 01:15           ,    -5.06100
K,04/23/07 01:00           ,     3.02200
K,05/01/07 01:31           ,     4.35300
K,05/09/07 00:57           ,    -9.47500
K,05/13/07 01:04           ,     5.70600
K,05/13/07 01:55           ,     3.57400
K,05/15/07 01:10           ,     9.36000
K,05/15/07 01:51           ,     9.42900
K,05/17/07 01:01           ,    -3.94000
K,05/19/07 01:01           ,   -15.21000
K,05/23/07 01:28           ,     9.13400
K,05/23/07 01:57           ,    24.52000
K,05/25/07 02:08           ,     5.22000
K,05/29/07 01:05           ,    13.10200
K,05/29/07 02:04           ,     3.74900
K,05/31/07 01:09           ,     3.42700
K,06/02/07 00:39           ,     6.05200
K,06/04/07 00:54           ,    22.92000
K,06/04/07 01:06           ,    24.88400
K,06/06/07 00:44           ,     5.79200
K,06/06/07 01:35           ,    13.57200
K,06/08/07 00:33           ,     3.05500
K,06/08/07 01:20           ,     3.57400
K,06/12/07 00:47           ,     3.66200
K,06/12/07 01:33           ,    18.10300
K,06/14/07 01:15           ,     3.14200
K,06/14/07 01:54           ,     3.48100
K,06/16/07 01:14           ,     4.62000
K,07/06/07 00:39           ,    12.21100
K,07/08/07 01:32           ,    11.54800
K,07/10/07 00:51           ,    -3.20900
K,07/12/07 00:41           ,    -3.95500
K,07/18/07 00:40           ,     3.24400
K,07/20/07 02:14           ,    -5.08900
K,07/24/07 00:41           ,    -3.76200
K,07/30/07 01:08           ,     3.74900
K,08/01/07 00:45           ,    -5.80500
K,08/07/07 01:02           ,    -3.78300
K,08/09/07 01:11           ,    -7.64100
K,08/09/07 01:41           ,    -6.06300
K,08/19/07 01:28           ,     3.69800
K,08/23/07 01:16           ,    -6.88700
K,08/27/07 00:47           ,    -3.83200
K,08/29/07 01:17           ,    -3.32600
K,08/31/07 02:13           ,    -3.51800
K,09/02/07 02:18           ,    26.11800
K,09/15/07 01:22           ,    -3.46600
K,10/03/07 01:36           ,    -4.67000
K,10/03/07 02:00           ,    -9.75900
K,10/09/07 02:02           ,    17.67200
K,10/09/07 02:25           ,    16.02800
K,10/15/07 04:50           ,    -3.50600
K,10/15/07 04:53           ,     3.31000
K,10/21/07 02:46           ,    -3.64400
K,10/27/07 03:21           ,    -3.94600
K,11/02/07 04:07           ,    -8.19600
K,11/08/07 03:30           ,   -19.22300
K,11/14/07 04:30           ,   -11.61800
K,11/14/07 04:52           ,    -3.69500
K,11/20/07 04:37           ,    -4.41700
K,11/20/07 05:07           ,    -3.09300
K,11/26/07 03:53           ,    -3.19500
K,12/02/07 04:06           ,    -3.07900
K,12/02/07 04:30           ,    -3.57900
K,12/08/07 03:43           ,     5.49300
K,12/08/07 04:07           ,    10.29200
K,12/14/07 04:03           ,    -3.92600
K,12/20/07 03:43           ,     7.92400
K,12/26/07 03:15           ,     3.54100
K,12/26/07 03:31           ,     7.59400
K,01/01/08 03:06           ,    11.93000
K,01/01/08 03:23           ,    12.09200
K,01/07/08 02:43           ,    22.80300
K,01/07/08 03:04           ,    25.94200
K,01/13/08 02:53           ,    10.99000
K,01/13/08 03:21           ,    10.93500
K,01/19/08 02:30           ,     7.33700
K,01/19/08 02:55           ,     9.11500
K,01/31/08 03:14           ,     4.70600
K,01/31/08 03:32           ,     7.90500
K,02/06/08 03:34           ,    -6.19500
K,02/18/08 02:04           ,    -7.12100
K,02/18/08 02:24           ,    -3.33300
K,02/24/08 01:28           ,    -6.72200
K,02/24/08 01:52           ,     4.20900
K,03/01/08 02:13           ,    -8.60700
K,03/01/08 02:35           ,    -3.60100
K,03/19/08 02:22           ,    -4.73600
K,03/31/08 01:51           ,     3.80200
K,03/31/08 02:14           ,     3.05200
K,04/06/08 02:04           ,     9.09500
K,04/06/08 02:31           ,     6.84100
K,04/12/08 01:12           ,    -4.91700
K,04/12/08 01:33           ,     3.64100
K,04/18/08 01:28           ,     3.50600
K,04/18/08 01:50           ,    17.19100
K,04/24/08 02:36           ,    11.20200
K,04/30/08 02:15           ,     3.01200
K,04/30/08 02:40           ,     3.99800
K,05/06/08 02:07           ,     3.99700
K,05/06/08 02:29           ,    14.83500
K,05/24/08 02:16           ,     6.93600
K,05/30/08 02:29           ,     3.01300
K,06/05/08 03:13           ,     8.68100
K,06/11/08 02:22           ,    -4.47700
K,06/17/08 02:15           ,     4.81700
K,06/17/08 02:36           ,    14.55400
K,06/23/08 02:05           ,    -4.82100
K,06/29/08 01:46           ,    -5.11400
K,07/05/08 01:48           ,    -3.68300
K,07/11/08 02:06           ,   -12.31000
K,07/17/08 02:29           ,   -20.50800
K,07/17/08 02:54           ,    -8.08100
K,07/23/08 02:29           ,     9.86900
K,07/29/08 02:24           ,    -3.79700
K,08/04/08 01:57           ,    -8.80500
Ca,11/14/06 02:25           ,     4.32800
Ca,11/16/06 03:20           ,     4.14600
Ca,11/18/06 04:01           ,    -3.79500
Ca,11/20/06 03:11           ,    -3.37600
Ca,11/24/06 03:10           ,    -5.84000
Ca,11/26/06 03:04           ,    -3.33300
Ca,11/28/06 03:01           ,    -4.18600
Ca,11/30/06 02:31           ,     6.03600
Ca,12/02/06 02:40           ,    11.21800
Ca,12/06/06 03:32           ,    -5.24400
Ca,12/08/06 02:45           ,    -3.53600
Ca,12/08/06 03:28           ,    -9.99900
Ca,12/10/06 03:20           ,    -3.24400
Ca,12/12/06 03:18           ,    -3.59200
Ca,12/14/06 03:19           ,   -10.77100
Ca,12/16/06 02:39           ,    -8.93100
Ca,12/16/06 03:09           ,   -18.62600
Ca,12/18/06 02:36           ,    -7.00900
Ca,12/18/06 03:10           ,   -16.84000
Ca,12/20/06 03:26           ,    -9.00100
Ca,12/22/06 02:57           ,    -4.39900
Ca,12/22/06 03:29           ,   -13.34700
Ca,12/26/06 03:20           ,    -3.47700
Ca,12/28/06 02:53           ,     8.56500
Ca,12/30/06 03:04           ,     8.53800
Ca,01/01/07 03:20           ,   -13.50500
Ca,01/05/07 02:58           ,     4.43900
Ca,01/07/07 03:09           ,    -3.92500
Ca,01/09/07 02:25           ,   -13.91900
Ca,01/09/07 03:02           ,   -15.26100
Ca,01/11/07 02:28           ,   -15.63100
Ca,01/11/07 02:55           ,   -19.24800
Ca,01/13/07 02:51           ,     8.28500
Ca,01/13/07 03:27           ,     4.84900
Ca,01/17/07 02:40           ,   -11.51600
Ca,01/17/07 03:14           ,   -14.96800
Ca,01/19/07 03:06           ,    -7.65500
Ca,01/19/07 03:40           ,   -11.08000
Ca,01/21/07 02:59           ,    -3.60600
Ca,01/21/07 03:30           ,    -3.58200
Ca,01/25/07 05:42           ,    -3.18600
Ca,01/29/07 03:26           ,   -11.42600
Ca,01/31/07 03:30           ,   -13.68100
Ca,02/02/07 03:13           ,   -12.09000
Ca,02/04/07 02:45           ,    -4.55600
Ca,02/04/07 03:16           ,   -17.57300
Ca,02/06/07 02:47           ,     3.99800
Ca,02/08/07 03:14           ,    -8.80600
Ca,02/10/07 02:43           ,     6.79900
Ca,02/12/07 02:42           ,    10.39400
Ca,02/12/07 03:09           ,     3.42000
Ca,02/14/07 02:34           ,     5.80100
Ca,02/16/07 02:51           ,    -4.66500
Ca,02/20/07 02:37           ,    -3.31000
Ca,02/22/07 02:35           ,    -8.73400
Ca,02/24/07 02:17           ,    -5.03400
Ca,02/24/07 02:38           ,   -11.06900
Ca,02/28/07 00:09           ,     9.10100
Ca,02/28/07 00:39           ,     3.82000
Ca,03/02/07 00:06           ,     6.04200
Ca,03/06/07 00:33           ,   -13.12200
Ca,03/06/07 01:01           ,   -16.58300
Ca,03/08/07 00:42           ,    -6.41600
Ca,03/10/07 00:43           ,    -3.06300
Ca,03/12/07 00:44           ,    -5.31400
Ca,03/16/07 00:10           ,     9.72200
Ca,03/16/07 00:42           ,     3.82400
Ca,03/18/07 00:15           ,    10.95000
Ca,03/22/07 00:46           ,    -5.35000
Ca,03/24/07 00:07           ,     3.24700
Ca,03/24/07 00:30           ,    -6.65100
Ca,03/26/07 00:47           ,    12.36300
Ca,03/28/07 01:29           ,    -5.69700
Ca,03/30/07 00:36           ,    11.31900
Ca,04/01/07 00:27           ,     9.14500
Ca,04/01/07 00:30           ,     3.05200
Ca,04/03/07 00:30           ,     5.41900
Ca,04/05/07 00:24           ,   -24.70900
Ca,04/05/07 00:29           ,    -8.79400
Ca,04/07/07 00:12           ,    -3.96800
Ca,04/07/07 00:28           ,   -14.85900
Ca,04/09/07 00:46           ,    -6.82500
Ca,04/11/07 00:36           ,     6.24900
Ca,04/11/07 00:50           ,    -3.60200
Ca,04/13/07 00:45           ,    -7.93800
Ca,04/15/07 01:15           ,    -5.75000
Ca,04/17/07 01:10           ,    -4.56700
Ca,04/19/07 00:42           ,     6.38000
Ca,04/21/07 00:40           ,     9.51900
Ca,04/21/07 01:15           ,     5.68000
Ca,04/23/07 00:42           ,    10.67300
Ca,04/23/07 01:00           ,     6.00000
Ca,04/25/07 00:54           ,    14.57700
Ca,04/25/07 01:11           ,    10.34100
Ca,04/27/07 00:45           ,     6.10900
Ca,04/27/07 01:17           ,    10.88100
Ca,04/29/07 00:52           ,    10.93300
Ca,04/29/07 01:20           ,    10.30900
Ca,05/01/07 00:57           ,     9.45700
Ca,05/01/07 01:31           ,    11.17800
Ca,05/03/07 01:03           ,    11.69100
Ca,05/03/07 01:39           ,    12.48200
Ca,05/05/07 00:59           ,    11.78800
Ca,05/05/07 01:33           ,    11.41600
Ca,05/07/07 00:57           ,    13.34300
Ca,05/07/07 01:31           ,     8.02400
Ca,05/09/07 00:57           ,    10.41600
Ca,05/09/07 01:25           ,    11.32300
Ca,05/11/07 01:32           ,     5.77900
Ca,05/13/07 01:04           ,    -3.59300
Ca,05/13/07 01:55           ,   -15.95400
Ca,05/15/07 01:10           ,    -8.62900
Ca,05/15/07 01:51           ,   -16.23300
Ca,05/17/07 01:01           ,     4.71800
Ca,05/21/07 01:12           ,   -33.18800
Ca,05/23/07 01:28           ,    -3.75300
Ca,05/23/07 01:57           ,   -13.01100
Ca,05/27/07 01:23           ,    -9.33000
Ca,05/29/07 02:04           ,     6.77500
Ca,05/31/07 01:09           ,    -8.46200
Ca,06/02/07 01:20           ,     3.61000
Ca,06/04/07 00:54           ,   -11.29100
Ca,06/04/07 01:06           ,    -8.83500
Ca,06/06/07 01:35           ,    -5.68500
Ca,06/08/07 01:20           ,    -8.15300
Ca,06/10/07 00:25           ,     6.99000
Ca,06/14/07 01:15           ,     8.55700
Ca,06/16/07 01:14           ,     3.55800
Ca,06/16/07 01:45           ,   -10.04900
Ca,06/18/07 01:21           ,     6.87900
Ca,06/18/07 01:52           ,    -9.19100
Ca,06/20/07 01:53           ,   -12.74500
Ca,06/22/07 01:10           ,    -3.27800
Ca,06/24/07 01:38           ,    13.04400
Ca,06/24/07 02:16           ,    -9.49900
Ca,06/26/07 02:06           ,    -9.49400
Ca,06/28/07 00:38           ,     3.40200
Ca,06/28/07 02:38           ,    -7.30100
Ca,06/30/07 00:20           ,    -7.64600
Ca,06/30/07 02:14           ,   -25.71500
Ca,07/02/07 01:02           ,     3.26400
Ca,07/04/07 00:43           ,    14.78300
Ca,07/06/07 00:39           ,    -3.80900
Ca,07/08/07 01:32           ,    -5.90300
Ca,07/10/07 00:51           ,    15.84200
Ca,07/10/07 01:38           ,     4.12800
Ca,07/12/07 00:41           ,    15.65300
Ca,07/12/07 01:09           ,     3.82700
Ca,07/14/07 00:40           ,     3.36400
Ca,07/14/07 01:23           ,   -16.79600
Ca,07/16/07 00:42           ,     7.48500
Ca,07/16/07 01:19           ,    -6.69100
Ca,07/18/07 00:40           ,   -12.33900
Ca,07/20/07 02:14           ,     3.86000
Ca,07/20/07 02:38           ,    -7.35600
Ca,07/24/07 00:41           ,     5.81600
Ca,07/24/07 01:19           ,    -7.09900
Ca,07/30/07 00:40           ,    12.21100
Ca,07/30/07 01:08           ,    -6.21300
Ca,08/01/07 00:45           ,    21.38800
Ca,08/01/07 01:12           ,    11.51700
Ca,08/03/07 00:44           ,    17.74100
Ca,08/03/07 01:19           ,    11.97900
Ca,08/05/07 00:45           ,    16.74500
Ca,08/05/07 01:18           ,     5.05500
Ca,08/07/07 01:02           ,    19.93600
Ca,08/07/07 01:31           ,    14.22000
Ca,08/09/07 01:11           ,    17.50400
Ca,08/09/07 01:41           ,    10.73900
Ca,08/11/07 00:57           ,     3.60300
Ca,08/11/07 01:27           ,    -7.74400
Ca,08/13/07 00:52           ,    12.00800
Ca,08/15/07 00:58           ,    12.70100
Ca,08/15/07 01:30           ,    -3.45800
Ca,08/17/07 01:09           ,    16.65900
Ca,08/17/07 01:38           ,     7.44100
Ca,08/19/07 01:28           ,     9.05900
Ca,08/19/07 01:34           ,    18.56500
Ca,08/21/07 01:36           ,    -3.65100
Ca,08/23/07 01:16           ,    13.66700
Ca,08/25/07 00:42           ,     6.08800
Ca,08/25/07 01:15           ,   -10.89400
Ca,08/27/07 00:47           ,    18.32700
Ca,08/27/07 01:22           ,     8.02100
Ca,08/29/07 01:17           ,    20.36200
Ca,08/29/07 02:02           ,    18.12500
Ca,08/31/07 01:16           ,    21.93100
Ca,08/31/07 02:13           ,    13.25400
Ca,09/02/07 02:18           ,   -19.32600
Ca,09/04/07 02:01           ,     4.51800
Ca,09/09/07 02:11           ,    13.16200
Ca,09/15/07 01:14           ,    17.52700
Ca,09/15/07 01:22           ,     9.83400
Ca,09/21/07 01:28           ,    12.03100
Ca,09/21/07 01:54           ,     4.90000
Ca,09/27/07 01:27           ,    19.60800
Ca,09/27/07 01:51           ,    12.48200
Ca,10/03/07 01:36           ,    15.29400
Ca,10/03/07 02:00           ,     8.68800
Ca,10/09/07 02:25           ,    -3.80300
Ca,10/15/07 04:50           ,    10.11900
Ca,10/21/07 02:46           ,    12.79000
Ca,10/21/07 03:11           ,     7.48700
Ca,10/27/07 03:21           ,     7.65700
Ca,10/27/07 03:49           ,     9.67300
Ca,11/02/07 04:07           ,     5.21200
Ca,11/08/07 03:30           ,     6.52600
Ca,11/14/07 04:30           ,     9.81900
Ca,11/14/07 04:52           ,     5.72100
Ca,11/20/07 04:37           ,     8.28600
Ca,11/20/07 05:07           ,     4.19100
Ca,12/02/07 04:06           ,     7.39400
Ca,12/02/07 04:30           ,     4.58500
Ca,12/14/07 04:03           ,     7.65700
Ca,12/14/07 04:26           ,     3.45300
Ca,12/20/07 03:20           ,    19.02000
Ca,12/20/07 03:43           ,     4.76700
Ca,12/26/07 03:15           ,    -9.92900
Ca,12/26/07 03:31           ,   -12.32100
Ca,01/01/08 03:06           ,    -6.77000
Ca,01/01/08 03:23           ,   -10.66200
Ca,01/13/08 02:53           ,    -3.42200
Ca,01/13/08 03:21           ,    -7.59700
Ca,01/19/08 02:30           ,     6.48300
Ca,01/19/08 02:55           ,     6.83800
Ca,01/31/08 03:32           ,    -3.00900
Ca,02/06/08 03:36           ,    -3.68700
Ca,02/18/08 02:04           ,     6.99100
Ca,02/18/08 02:24           ,     4.62100
Ca,02/24/08 01:28           ,    10.34900
Ca,02/24/08 01:52           ,   -10.50700
Ca,03/01/08 02:35           ,    -3.01000
Ca,03/07/08 01:31           ,    12.61700
Ca,03/07/08 01:56           ,     9.45100
Ca,03/13/08 02:37           ,     9.48700
Ca,03/13/08 02:56           ,     5.75900
Ca,03/19/08 02:22           ,    10.18700
Ca,03/19/08 02:44           ,     5.87700
Ca,03/25/08 02:03           ,    10.43600
Ca,03/25/08 02:28           ,     6.24600
Ca,03/31/08 01:51           ,    10.45700
Ca,03/31/08 02:14           ,     6.34900
Ca,04/06/08 02:04           ,   -11.56600
Ca,04/06/08 02:31           ,   -23.89000
Ca,04/12/08 01:12           ,     4.46700
Ca,04/18/08 01:28           ,     4.63600
Ca,04/24/08 02:36           ,    -3.88500
Ca,04/30/08 02:15           ,     3.20000
Ca,05/06/08 02:07           ,    -5.51700
Ca,05/06/08 02:29           ,    -7.97700
Ca,05/12/08 01:58           ,    10.81400
Ca,05/18/08 01:50           ,    11.98700
Ca,05/24/08 02:16           ,    -4.70400
Ca,06/05/08 02:51           ,     9.86900
Ca,06/11/08 02:22           ,     9.93800
Ca,06/11/08 02:45           ,    -4.97300
Ca,06/17/08 02:15           ,    -9.57700
Ca,06/17/08 02:36           ,   -24.83500
Ca,06/23/08 02:05           ,    10.73500
Ca,06/23/08 02:27           ,    -9.64200
Ca,06/29/08 01:46           ,    13.48800
Ca,07/05/08 01:48           ,     9.01400
Ca,07/05/08 02:15           ,    -5.02400
Ca,07/11/08 02:06           ,    32.60900
Ca,07/11/08 02:27           ,     9.03000
Ca,07/17/08 02:29           ,    19.28200
Ca,07/17/08 02:54           ,     6.40000
Ca,07/23/08 02:04           ,     4.12400
Ca,07/23/08 02:29           ,    -3.03000
Ca,07/29/08 02:24           ,    12.69100
Ca,07/29/08 02:43           ,   -10.21200
Ca,08/04/08 01:57           ,    13.24400
Ca,08/10/08 01:23           ,    19.38900
Ca,08/16/08 02:27           ,   -12.03800
Ti,11/14/06 02:25           ,    -5.16300
Ti,11/14/06 03:18           ,    -3.84800
Ti,11/16/06 03:20           ,    -4.38900
Ti,11/16/06 04:08           ,    -4.14800
Ti,11/22/06 02:36           ,    -3.08100
Ti,11/22/06 03:22           ,    -3.17700
Ti,11/24/06 02:30           ,    -3.95400
Ti,11/24/06 03:10           ,    -3.14600
Ti,12/10/06 02:48           ,    -5.06400
Ti,12/16/06 02:39           ,     3.40200
Ti,01/05/07 02:54           ,    -4.89300
Ti,01/13/07 02:51           ,    -5.62000
Ti,01/13/07 03:27           ,    -6.33400
Ti,01/17/07 02:40           ,     4.49400
Ti,01/17/07 03:14           ,     4.11600
Ti,01/31/07 03:30           ,     3.09000
Ti,02/04/07 02:45           ,     5.16900
Ti,02/04/07 03:16           ,     4.51400
Ti,02/06/07 02:47           ,     3.26500
Ti,02/08/07 02:47           ,     3.30900
Ti,02/12/07 02:42           ,     3.25600
Ti,03/06/07 00:33           ,     3.85900
Ti,03/06/07 01:01           ,     4.48600
Ti,04/13/07 00:28           ,     3.35400
Ti,04/25/07 00:54           ,     4.15100
Ti,05/05/07 00:59           ,     3.52700
Ti,06/12/07 01:33           ,    -4.46200
Ti,06/30/07 02:14           ,    -3.48400
Ti,07/06/07 00:39           ,    -3.22300
Ti,07/08/07 00:44           ,    -3.39000
Ti,07/08/07 01:32           ,    -6.26100
Ti,08/15/07 01:30           ,     4.26600
Ti,08/17/07 01:09           ,     5.21200
Ti,08/17/07 01:38           ,     3.85700
Ti,08/19/07 01:28           ,     3.61000
Ti,08/19/07 01:34           ,     5.52300
Ti,08/21/07 01:36           ,     3.26000
Ti,08/27/07 00:47           ,     4.66100
Ti,08/29/07 01:17           ,     3.52000
Ti,08/31/07 01:16           ,     4.88000
Ti,08/31/07 02:13           ,     3.03100
Ti,09/04/07 01:51           ,    -3.80600
Ti,10/03/07 01:36           ,     4.60800
Ti,11/14/07 04:52           ,    -5.06100
Ti,12/02/07 04:06           ,     3.31300
Ti,12/08/07 04:07           ,    -3.03400
Ti,01/19/08 02:30           ,    -6.96300
Ti,01/19/08 02:55           ,    -6.72500
Ti,03/01/08 02:13           ,     3.33500
Ti,03/07/08 01:31           ,     4.80200
Ti,03/13/08 02:56           ,    -3.11700
Ti,03/25/08 02:03           ,     3.11800
Ti,03/31/08 01:51           ,     3.54000
Ti,05/30/08 02:29           ,    -4.65400
