**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 14

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Na,  0.00000,  0.00000,  0.00000,  0.00000, 20.36997, 32.23363,  8.88167, 11.29960,  1.27224,  0.00000
Mg,  5.92927,  0.00000,  0.00000,  1.55402,  2.77551,  5.92927,  1.55785,  1.70425,  1.09398,  0.28743
Al,  9.01246,  1.40216,  1.87393,  5.43121,  5.52270,  9.01246,  4.41667,  2.05233,  0.46468,  0.22772
Si,  8.32593,  0.00000,  0.29951,  4.10905,  4.21598,  8.32593,  3.07930,  2.19963,  0.71433,  0.26419
P,  0.00000,  0.00000,  0.00000,  0.00000,  2.73412, 14.41662,  2.29352,  4.69434,  2.04678,  0.00000
S,  1.18364,  0.00000,  0.62947,  0.92417,  4.22252, 21.53541,  4.36572,  6.89849,  1.58015,  5.82822
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 15.05910,  0.00000,  5.45801,  7.68119, 15.57760, 34.69613, 12.06149, 10.24381,  0.84930,  0.68024
Ca,  7.96381,  6.84843,  7.45726,  7.46580, 10.39153, 13.36823,  8.64973,  2.22314,  0.25702,  0.27916
Ti,  8.67598,  2.57688,  3.39045,  5.77313,  6.02665,  8.67598,  5.30581,  1.77502,  0.33454,  0.20459
V, 13.61918, 11.14362, 13.62384, 14.35368, 14.37280, 24.15364, 15.42455,  3.48599,  0.22600,  0.25596
Mn, 11.36945,  5.49283,  6.06702,  8.83046, 10.74749, 14.35834,  8.85501,  2.65334,  0.29964,  0.23337
Fe,  9.42827,  4.08093,  4.81622,  7.01375,  7.90284, 10.36940,  6.83067,  1.86197,  0.27259,  0.19749
Zn, 23.68104, 12.14856, 19.37443, 21.09598, 26.98606, 50.76712, 25.67424, 11.21855,  0.43696,  0.47374
Br,  0.00000,  0.00000,  3.65515,  9.15106,  9.56096, 18.35062,  7.91372,  5.20750,  0.65803,  0.00000
Pb, 28.88006, 23.68463, 33.62136, 33.70762, 36.58247, 58.83969, 37.29469,  9.61282,  0.25775,  0.33285
BC, 45.83652, 45.83652, 60.05123, 60.18255, 63.07769, 90.41318, 63.86654, 11.40221,  0.17853,  0.24876

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  2.55639,  1.25898,  1.56980,  2.62107,  2.69301,  3.20876,  2.24138,  0.62820,  0.28027,  0.24574
Na, 52.22561, 47.63747, 49.48219, 53.10588, 54.09283, 57.02086, 52.23518,  2.50025,  0.04787,  0.04787
Mg,  5.85704,  5.10880,  5.12247,  5.49391,  6.95442,  7.88463,  5.91602,  1.05752,  0.17876,  0.18056
Al,  0.82879,  0.01384,  0.47355,  0.50239,  1.29826,  2.82983,  0.85524,  0.72694,  0.84998,  0.87711
Si,  0.96304,  0.00000,  0.00000,  0.20916,  1.56387,  2.86006,  0.69817,  0.97711,  1.39952,  1.01460
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  9.67768,  0.92768,  2.65887,  2.86615,  0.00000
S,  8.89879,  8.89879, 10.86862, 11.16229, 11.64023, 20.44715, 12.03073,  2.93569,  0.24402,  0.32990
Cl, 71.25318, 65.33074, 67.70564, 67.99979, 70.64337, 71.71293, 68.67846,  1.65578,  0.02411,  0.02324
K,  1.30101,  0.00000,  0.00000,  0.00000,  0.75978,  3.81513,  0.50744,  1.03820,  2.04593,  0.79799
Ca,  0.21341,  0.00000,  0.05335,  2.36313,  3.21941,  6.74395,  2.10436,  1.76950,  0.84088,  8.29176
Ti,  0.40692,  0.40692,  0.53212,  0.80380,  0.88711,  1.68508,  0.81155,  0.30923,  0.38104,  0.75992
V,  1.77806,  1.37681,  1.87980,  3.00620,  5.48000,  5.50266,  3.57565,  1.82596,  0.51066,  1.02694
Mn,  0.55503,  0.10024,  0.30910,  0.99012,  1.36175,  1.36666,  0.87107,  0.52423,  0.60182,  0.94450
Fe,  0.00000,  0.00000,  0.05181,  0.81526,  0.83847,  1.06937,  0.54760,  0.38282,  0.69908,  0.00000
Zn,  7.65210,  3.21469,  6.10822,  7.39103, 10.57744, 10.63732,  8.03149,  2.50049,  0.31134,  0.32677
Br,  0.00000,  0.00000,  0.00000, 16.62215, 18.32490, 18.33608, 12.38497,  8.35025,  0.67422,  0.00000
Pb,  9.53461,  5.07725,  7.23569,  8.95965, 17.74344, 17.76014, 12.11299,  5.31071,  0.43843,  0.55699
BC,  5.24584,  0.00000,  0.00000,  2.62292, 18.86437, 18.88522,  8.75056,  9.45440,  1.08043,  1.80227

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 19.01790,  0.31180,  3.06669, 20.19290, 20.24582, 22.20275, 14.94767,  9.08178,  0.60757,  0.47754
Na,  0.00000,  0.00000,  0.00000,  0.00000,  8.33835, 17.27263,  3.51018,  6.36391,  1.81299,  0.00000
Mg, 42.09805,  1.48971,  5.65306, 38.73121, 41.06364, 42.09805, 29.14247, 16.95555,  0.58182,  0.40276
Al, 41.13431,  0.56287,  3.92864, 40.91514, 41.08870, 44.42835, 30.14126, 18.63956,  0.61841,  0.45314
Si, 41.59369,  0.00000,  3.28154, 41.23207, 41.51287, 44.79817, 30.20292, 19.05774,  0.63099,  0.45819
P, 37.38576,  0.00000, 12.22618, 36.09097, 38.16180, 66.90161, 29.35466, 18.18703,  0.61956,  0.48647
S, 22.04248,  3.18879, 11.54481, 18.85471, 19.73325, 53.95384, 17.48299, 10.73763,  0.61418,  0.48713
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 15.52266,  0.00000,  3.63151, 16.45544, 16.56405, 18.55033, 12.49770,  7.14704,  0.57187,  0.46043
Ca, 12.68735,  0.00000,  3.17184, 14.42213, 14.73490, 15.63899, 10.97860,  6.53409,  0.59517,  0.51501
Ti, 32.28356,  0.12205,  3.28884, 33.23333, 33.27297, 36.12456, 24.43720, 15.17917,  0.62115,  0.47018
V, 20.64553,  0.74843,  7.15395, 23.86877, 23.90530, 25.59625, 18.28085, 10.10939,  0.55300,  0.48966
