**** Analysis Summary ****

Time of run: ,10/16/15 20:02
Concentration file: ,E:\pmf_fa\RFcH.csv
Uncertainty file: ,E:\pmf_fa\RFcHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
8                    4,0.07108,9.87985,0.42635,0.62193,0.51765,0.99547,1.10242,0.36549,31.37312,0.37495,0.10327,0.05088,0.17540,0.11425,7.12385,8.88778,0.76435,0.65454,
8                    5,0.22452,195.70955,7.97386,11.70779,14.59130,22.89424,12.13489,3.27326,127.72149,12.57413,4.20468,0.24462,3.26422,4.50276,93.34958,40.23272,2.18860,2.83211,
8                    6,35.61247,78.28396,53.47344,224.36247,152.12275,66.68176,655.90009,29.82844,11541.74405,5601.40944,73.28292,25.62108,92.09115,176.54938,1608.36591,32640.61324,126.96877,1084.26147,
8                    7,0.08164,9.91924,0.43140,0.65055,0.54018,1.01361,1.12180,0.37252,36.03320,0.38334,0.10821,0.05667,0.19486,0.11881,8.13440,10.04669,0.87296,0.66521,
9                    1,0.00671,0.00668,0.00285,0.01590,0.01517,0.00728,0.02500,0.00539,3.58113,0.00671,0.00485,0.00066,0.01952,0.00578,1.05642,1.28108,0.06544,0.01754,
9                    2,0.00699,0.00715,0.00291,0.01635,0.01593,0.00744,0.02614,0.00580,3.78765,0.00724,0.00501,0.00061,0.02085,0.00605,1.13352,1.33986,0.06845,0.01818,
9                    3,0.10418,10.07421,0.44911,0.70193,0.58347,1.06699,1.19660,0.37759,46.38908,0.41130,0.11900,0.06777,0.23684,0.12930,10.42529,12.89008,1.13127,0.68341,
9                    4,0.00004,0.00015,0.00010,0.00078,0.00061,0.00030,0.00072,0.00009,0.01605,0.00046,0.00016,0.00002,0.00022,0.00014,0.00415,0.00833,0.00027,0.00021,
9                    5,0.12293,194.62992,7.06275,13.28332,16.58824,30.80111,16.41021,4.50314,79.94518,11.81733,4.80963,0.26321,3.52186,5.24244,70.13628,56.78383,1.31107,2.59211,
9                    6,35.37815,103.49669,53.67854,223.77268,152.31353,63.66740,663.91548,28.76030,11245.54654,5603.64574,75.81115,24.53426,92.74757,179.69165,1514.77902,32660.23760,119.26753,1082.64435,
9                    7,0.00033,0.00044,0.00015,0.00041,0.00042,0.00035,0.00074,0.00012,0.13820,0.00047,0.00009,0.00023,0.00046,0.00021,0.03238,0.02197,0.00297,0.00059,
