**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 5

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Cr,  8.25145,  8.25145,  8.26296,  8.27129,  8.27789,  8.30166,  8.27327,  0.01326,  0.00160,  0.00161
Mn,  1.31584,  1.31584,  1.31784,  1.31879,  1.31979,  1.32486,  1.31930,  0.00222,  0.00168,  0.00169
Fe,  0.53702,  0.53702,  0.53771,  0.53806,  0.53874,  0.54157,  0.53841,  0.00111,  0.00205,  0.00206
Ni, 23.42676, 23.42676, 23.45653, 23.47909, 23.50109, 23.53726, 23.47863,  0.02778,  0.00118,  0.00119
Cu, 24.11651, 24.11651, 24.14392, 24.15308, 24.17010, 24.19288, 24.15594,  0.01903,  0.00079,  0.00079
Zn, 15.57963, 15.57963, 15.59726, 15.60581, 15.62046, 15.63543, 15.60820,  0.01516,  0.00097,  0.00097
Br, 18.20877, 18.20607, 18.21752, 18.22573, 18.25114, 18.26663, 18.23235,  0.01891,  0.00104,  0.00104
Rb,  5.30550,  5.30550,  5.31252,  5.31506,  5.32009,  5.33594,  5.31686,  0.00683,  0.00128,  0.00129
Sr,  4.22186,  4.22186,  4.22628,  4.22802,  4.23234,  4.23997,  4.22916,  0.00466,  0.00110,  0.00110
Zr,  2.05594,  2.05594,  2.05846,  2.05959,  2.06135,  2.06607,  2.06014,  0.00250,  0.00122,  0.00122
Pb, 19.14420, 19.14420, 19.16715, 19.18128, 19.19823, 19.22228, 19.18211,  0.02039,  0.00106,  0.00106
BC, 17.65145, 17.65145, 17.68507, 17.70779, 17.76110, 17.91417, 17.72273,  0.06098,  0.00344,  0.00345

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.98819,  0.98815,  0.98822,  0.98826,  0.98838,  0.98884,  0.98832,  0.00016,  0.00016,  0.00016
Al,  7.13308,  7.13281,  7.13313,  7.13361,  7.13425,  7.13778,  7.13394,  0.00115,  0.00016,  0.00016
Si, 14.89007, 14.88954, 14.89011, 14.89137, 14.89228, 14.89888, 14.89179,  0.00231,  0.00015,  0.00015
P,  0.02326,  0.02321,  0.02323,  0.02325,  0.02325,  0.02326,  0.02324,  0.00001,  0.00063,  0.00063
S,  0.18159,  0.17965,  0.18088,  0.18126,  0.18149,  0.18176,  0.18113,  0.00051,  0.00279,  0.00279
Cl,  0.50642,  0.50636,  0.50645,  0.50655,  0.50678,  0.50723,  0.50663,  0.00023,  0.00046,  0.00046
K,  1.50867,  1.50653,  1.50811,  1.50837,  1.50861,  1.50893,  1.50825,  0.00055,  0.00037,  0.00037
Ca,  2.43165,  2.43161,  2.43169,  2.43182,  2.43199,  2.43337,  2.43194,  0.00040,  0.00016,  0.00016
Ti,  0.45604,  0.45602,  0.45605,  0.45607,  0.45613,  0.45635,  0.45610,  0.00007,  0.00016,  0.00016
V,  0.00679,  0.00679,  0.00679,  0.00679,  0.00679,  0.00679,  0.00679,  0.00000,  0.00008,  0.00008
Cr,  0.00567,  0.00567,  0.00567,  0.00567,  0.00567,  0.00567,  0.00567,  0.00000,  0.00009,  0.00009
Mn,  0.06812,  0.06812,  0.06813,  0.06813,  0.06814,  0.06816,  0.06813,  0.00001,  0.00014,  0.00014
Fe,  3.99514,  3.99503,  3.99519,  3.99537,  3.99588,  3.99777,  3.99558,  0.00062,  0.00015,  0.00015
Ni,  0.00026,  0.00026,  0.00026,  0.00026,  0.00026,  0.00026,  0.00026,  0.00000,  0.00548,  0.00545
Cu,  0.00679,  0.00678,  0.00679,  0.00679,  0.00679,  0.00679,  0.00679,  0.00000,  0.00019,  0.00019
Zn,  0.02427,  0.02423,  0.02426,  0.02427,  0.02427,  0.02428,  0.02426,  0.00001,  0.00052,  0.00052
Br,  0.00469,  0.00464,  0.00467,  0.00468,  0.00468,  0.00469,  0.00467,  0.00001,  0.00276,  0.00275
Rb,  0.00835,  0.00835,  0.00835,  0.00835,  0.00835,  0.00835,  0.00835,  0.00000,  0.00007,  0.00007
Sr,  0.02363,  0.02363,  0.02363,  0.02363,  0.02364,  0.02365,  0.02364,  0.00000,  0.00013,  0.00013
Zr,  0.01704,  0.01704,  0.01704,  0.01705,  0.01705,  0.01705,  0.01705,  0.00000,  0.00015,  0.00015
Pb,  0.00917,  0.00914,  0.00916,  0.00916,  0.00916,  0.00917,  0.00916,  0.00001,  0.00067,  0.00067
BC,  0.36960,  0.36206,  0.36699,  0.36855,  0.36913,  0.37029,  0.36799,  0.00187,  0.00509,  0.00506

Factor 2,,Statistics Over All Runs
