**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 9

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
P,  0.01004,  0.00221,  0.00972,  0.01002,  0.02080,  0.02778,  0.01352,  0.00787,  0.58187,  0.78327
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.14585,  0.01475,  0.03616,  2.45145,  0.00000
Cl,  0.67659,  0.30025,  0.45822,  0.66686,  0.67510,  0.74263,  0.59664,  0.13911,  0.23315,  0.20560
K,  1.64868,  1.31640,  1.55067,  1.62979,  1.64718,  1.64868,  1.57234,  0.11803,  0.07507,  0.07159
Ca,  3.32591,  2.63376,  2.95891,  3.32496,  3.33448,  3.89308,  3.22219,  0.29414,  0.09129,  0.08844
Ti,  0.42598,  0.40930,  0.42569,  0.42596,  0.47922,  0.54328,  0.45070,  0.04699,  0.10425,  0.11030
V,  0.00738,  0.00700,  0.00737,  0.00738,  0.00742,  0.00771,  0.00739,  0.00018,  0.02388,  0.02393
Mn,  0.06556,  0.06534,  0.06555,  0.06570,  0.07302,  0.08098,  0.06905,  0.00608,  0.08801,  0.09270
Fe,  3.89230,  3.84042,  3.88990,  3.89213,  4.22201,  4.70487,  4.06188,  0.31835,  0.07837,  0.08179
Zn,  0.02747,  0.00916,  0.02309,  0.02591,  0.02741,  0.02747,  0.02335,  0.00642,  0.27482,  0.23359
Br,  0.00862,  0.00000,  0.00274,  0.00860,  0.00861,  0.01242,  0.00669,  0.00386,  0.57692,  0.44746
Pb,  0.01293,  0.00510,  0.01067,  0.01242,  0.01291,  0.01293,  0.01119,  0.00285,  0.25490,  0.22052
BC,  0.12587,  0.00000,  0.00000,  0.12576,  0.12697,  0.58340,  0.11349,  0.14817,  1.30566,  1.17717

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.50828,  0.00000,  0.48366,  0.50072,  1.07309,  2.94446,  0.78079,  0.80125,  1.02621,  1.57640
Mg,  0.11529,  0.00000,  0.11563,  0.13021,  0.30804,  0.57925,  0.18391,  0.15590,  0.84771,  1.35227
Al,  1.62875,  0.94829,  1.63130,  1.72742,  2.75082,  3.15285,  1.96701,  0.70290,  0.35734,  0.43156
Si,  2.85545,  0.00000,  1.18384,  2.89704,  3.19577,  6.29691,  2.75947,  2.07959,  0.75362,  0.72829
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00124,  0.03693,  0.00266,  0.00826,  3.10608,  0.00000
S,  0.64710,  0.00000,  0.26709,  0.62207,  0.64682,  1.65980,  0.54445,  0.34201,  0.62818,  0.52853
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  2.97840,  2.52761,  2.69369,  2.95757,  2.98145,  3.35474,  2.89769,  0.21977,  0.07584,  0.07379
Ca,  0.53380,  0.51244,  0.53846,  0.90530,  1.59341,  5.81867,  1.50979,  1.52284,  1.00864,  2.85281
Ti,  0.09512,  0.06432,  0.09623,  0.10289,  0.19736,  0.35804,  0.15018,  0.07692,  0.51221,  0.80870
V,  0.00491,  0.00485,  0.00490,  0.00510,  0.00619,  0.01122,  0.00596,  0.00182,  0.30558,  0.37125
Mn,  0.02381,  0.01952,  0.02396,  0.02481,  0.03713,  0.05354,  0.03020,  0.00890,  0.29466,  0.37373
Fe,  1.01563,  0.78569,  1.02454,  1.12843,  1.89323,  3.83195,  1.58029,  0.80223,  0.50765,  0.78989
Zn,  0.12484,  0.09699,  0.11932,  0.12475,  0.13804,  0.16029,  0.12534,  0.01834,  0.14633,  0.14691
Br,  0.05400,  0.01974,  0.03879,  0.05367,  0.05546,  0.08603,  0.05242,  0.01585,  0.30237,  0.29352
Pb,  0.07820,  0.06001,  0.07246,  0.07803,  0.08455,  0.15136,  0.08382,  0.02445,  0.29170,  0.31268
BC, 18.84918, 13.76174, 16.97940, 18.80129, 20.27508, 45.86111, 21.21931,  8.71268,  0.41060,  0.46223

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  1.26668,  0.21709,  0.94427,  1.26746,  1.38234,  1.57271,  1.11959,  0.45237,  0.40405,  0.35713
Al,  8.45721,  2.99735,  5.97033,  8.46334,  9.61727, 10.12075,  7.66979,  2.48658,  0.32421,  0.29402
Si, 20.11299,  8.02424, 15.18621, 20.12773, 22.76701, 24.33930, 18.51930,  5.57501,  0.30104,  0.27718
P,  0.05238,  0.00000,  0.02026,  0.05263,  0.05636,  0.07317,  0.04456,  0.02508,  0.56283,  0.47876
S,  0.93076,  0.13865,  0.73006,  0.93740,  0.95742,  1.32700,  0.86755,  0.34454,  0.39714,  0.37017
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.46095,  0.02305,  0.10307,  4.47214,  0.00000
K,  1.87935,  1.65955,  1.83047,  1.88307,  1.93498,  2.85814,  2.02735,  0.37354,  0.18425,  0.19876
Ca,  1.54257,  0.00000,  0.28939,  1.37207,  1.53705,  1.54257,  1.07588,  0.64850,  0.60276,  0.42040
Ti,  0.45215,  0.15149,  0.29881,  0.45195,  0.48960,  0.50646,  0.39806,  0.13066,  0.32825,  0.28898
V,  0.00660,  0.00312,  0.00462,  0.00660,  0.00670,  0.00694,  0.00591,  0.00137,  0.23133,  0.20697
Mn,  0.06832,  0.03094,  0.05070,  0.06827,  0.07267,  0.07455,  0.06157,  0.01592,  0.25850,  0.23296
Fe,  3.77477,  1.32233,  2.44412,  3.77236,  4.01696,  4.11078,  3.30210,  1.05313,  0.31893,  0.27899
Zn,  0.02285,  0.00820,  0.02286,  0.02294,  0.03060,  0.08462,  0.03169,  0.02471,  0.77950,  1.08107
Br,  0.01128,  0.00000,  0.00879,  0.01135,  0.02041,  0.10604,  0.01961,  0.02409,  1.22804,  2.13467
Pb,  0.01018,  0.00000,  0.01019,  0.01021,  0.01532,  0.02973,  0.01223,  0.00944,  0.77245,  0.92733
BC,  2.05467,  0.00000,  1.86960,  2.06803,  2.16294,  4.23627,  1.97954,  1.18832,  0.60030,  0.57835

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  1.66744,  0.63719,  1.67508,  1.68778,  3.31244,  4.44232,  2.18958,  1.20371,  0.54974,  0.72189
Mg,  1.64951,  0.56448,  1.64990,  1.65503,  1.75431,  3.09920,  1.61452,  0.55647,  0.34466,  0.33735
Al,  6.44056,  0.00839,  1.49926,  5.35884,  6.45128,  6.48043,  4.31239,  2.53658,  0.58821,  0.39384
Si, 15.22267,  0.00000,  4.65563, 13.29525, 15.25156, 15.33265, 10.51432,  5.71109,  0.54317,  0.37517
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.17053,  0.02069,  0.05016,  2.42463,  0.00000
S,  1.08262,  1.08262,  1.09283,  1.81231,  2.90720, 10.71459,  2.82532,  2.76483,  0.97859,  2.55384
Cl, 11.19198,  8.14180, 11.20200, 11.25202, 18.85744, 33.05193, 14.79910,  6.49306,  0.43875,  0.58015
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.58102,  0.42353,  0.87779,  2.07255,  0.00000
Ca,  3.09702,  0.00000,  0.22603,  3.04422,  3.09353,  3.18222,  1.98926,  1.38847,  0.69799,  0.44833
Ti,  0.43553,  0.03360,  0.10875,  0.33044,  0.43552,  0.43576,  0.27359,  0.17294,  0.63213,  0.39709
V,  0.00655,  0.00325,  0.00440,  0.00655,  0.00656,  0.00847,  0.00584,  0.00158,  0.27030,  0.24115
Mn,  0.06495,  0.00429,  0.01349,  0.05068,  0.06494,  0.06498,  0.04178,  0.02497,  0.59761,  0.38437
Fe,  3.83659,  0.31608,  0.94090,  2.88215,  3.83573,  3.83797,  2.39839,  1.52955,  0.63774,  0.39867
Zn,  0.02935,  0.02616,  0.02926,  0.03889,  0.09931,  0.12480,  0.06234,  0.03985,  0.63933,  1.35787
Br,  0.02796,  0.02796,  0.02805,  0.04308,  0.08546,  0.16018,  0.05859,  0.03873,  0.66107,  1.38521
Pb,  0.03545,  0.03545,  0.03552,  0.03843,  0.08606,  0.11637,  0.05661,  0.02857,  0.50468,  0.80589
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 17.42794,  2.85640,  6.03471,  2.11270,  0.00000
