**** Analysis Summary ****

Time of run: ,10/16/15 20:16
Concentration file: ,E:\pmf_fa\RIsH.csv
Uncertainty file: ,E:\pmf_fa\RIsHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
8                    3,17.69628,104.13487,216.15296,1419.70962,1384.94027,60.63750,225.56851,14.01682,2985.17243,6246.41359,104.36749,11.35540,97.68034,110.59681,354.96378,3194.70569,33.10395,892.27699,
8                    4,17.31958,49.10126,217.38735,1386.55844,1386.79397,55.29915,263.45259,13.20114,2971.19029,6345.96800,104.16521,11.50811,98.35311,112.26065,367.47052,3181.54507,34.89992,925.84597,
8                    5,17.72102,102.72184,216.32976,1418.03966,1385.24510,62.91642,284.85545,13.99437,3003.54866,6268.02056,104.28067,11.38921,98.61949,111.31486,361.68856,3204.93519,34.85336,927.07158,
8                    6,9.74435,20.96938,42.97715,75.51207,129.65298,20.50188,38.52291,4.43875,2308.60405,2067.66403,31.80336,1.35871,32.57380,34.89471,1105.85847,2528.58474,57.85152,244.72800,
8                    7,17.26619,48.47373,217.34804,1380.35712,1384.17078,55.25043,267.03347,13.25473,2966.15450,6347.39152,103.96567,11.47199,98.28574,112.21097,369.11489,3180.51113,35.08949,930.25701,
9                    1,0.00013,0.00201,0.00155,0.00579,0.00572,0.00297,0.03814,0.00079,0.05318,0.06828,0.00068,0.00043,0.00151,0.00196,0.01629,0.00725,0.00095,0.00577,
9                    2,12.92564,41.03067,232.87272,1442.47348,1448.97654,74.94871,184.74068,5.08302,793.47570,6317.98449,101.64624,14.48320,103.46098,96.97070,196.18156,6188.78006,22.70228,536.57977,
9                    3,0.02858,17.02261,0.35793,1.66315,1.53261,2.06346,20.59962,0.24335,14.04078,22.04119,0.17089,0.13372,0.44057,0.48187,4.52705,3.28557,0.42854,9.24920,
9                    4,0.00086,0.02012,0.00481,0.02245,0.02615,0.04375,1.41405,0.00187,0.47739,0.44600,0.00729,0.00404,0.01634,0.01981,0.09582,0.07969,0.01635,0.51323,
9                    5,0.02032,16.50543,0.32003,1.50579,1.31476,1.51497,1.10388,0.24175,9.61063,18.41599,0.11262,0.08600,0.29752,0.30133,3.58840,1.84277,0.16351,0.84170,
9                    6,29.09991,45.83133,207.08764,1265.57901,1416.05779,60.52467,276.60915,20.08072,4827.42674,8303.40317,84.62495,12.67418,131.26515,114.50829,1479.77707,300.94720,82.22127,1744.54745,
9                    7,0.00034,0.00544,0.00078,0.00225,0.00544,0.02272,0.76556,0.00033,0.21797,0.10967,0.00239,0.00149,0.00545,0.00743,0.02109,0.03491,0.00726,0.27657,
9                    8,17.24471,47.77716,217.40549,1379.24008,1384.22394,55.62182,279.38238,13.26024,2970.51993,6357.68952,104.15067,11.49366,98.57884,112.63369,370.25169,3178.47149,35.44562,938.86447,
10                    1,0.65580,25.06944,18.18153,56.46620,64.56458,8.09603,25.60011,0.57440,304.73084,1158.16829,5.64840,5.61811,10.41972,19.87032,135.14970,62.30175,7.77463,115.81770,
10                    2,12.61268,11.74398,168.13646,1392.99131,1380.36748,90.78255,107.74820,5.24640,477.60399,6175.24979,86.72217,9.59267,96.01332,89.48675,53.18757,6097.00488,14.43473,441.96706,
10                    3,0.60434,78.87312,15.99995,47.88346,53.54247,8.93027,7.01323,0.94541,240.48661,1049.60917,5.81387,5.38444,9.29746,18.28456,103.78612,50.06071,6.58228,109.63059,
10                    4,0.65182,26.00514,18.07652,56.08665,64.00003,7.74295,16.05839,0.56607,297.78276,1151.97973,5.65134,5.63226,10.25275,19.70349,132.96643,61.10860,7.65584,113.24778,
10                    5,0.60669,77.55279,16.10987,48.18552,54.06261,9.56332,29.47518,0.98019,253.46234,1055.61741,5.83207,5.34043,9.38359,18.38770,106.02301,52.82617,6.66873,112.53346,
10                    6,29.86979,34.75820,162.30099,1259.24104,1347.45565,83.59516,198.24908,19.58533,5208.92882,7284.58882,68.51449,4.44103,120.74808,76.62160,1650.27891,370.53379,89.67912,1592.18108,
10                    7,0.65556,25.44589,18.20327,56.30527,64.40342,7.93471,17.84064,0.57462,301.76034,1159.03627,5.61337,5.62264,10.38974,19.87166,136.12671,62.01027,7.78118,113.97104,
10                    8,17.63656,28.43785,149.80926,1320.83194,1274.39562,77.23385,191.54414,12.70954,2940.56164,5303.29735,87.54425,4.61372,88.28729,81.86662,300.11648,3436.97507,28.52068,805.32917,
10                    9,0.66045,24.79162,18.29842,56.67370,64.88195,8.20096,24.25007,0.58446,308.41097,1165.37274,5.66215,5.63111,10.55087,20.05425,137.46160,62.82930,7.86581,115.96045,
11                    1,0.00034,0.00206,0.00091,0.00329,0.00844,0.04887,1.67191,0.00098,0.46802,0.02755,0.00219,0.00203,0.00558,0.00797,0.02084,0.07513,0.00821,0.38272,
11                    2,12.92985,41.75425,232.86961,1443.12578,1449.13609,74.39939,170.75623,5.08414,788.71887,6314.07128,101.57911,14.48603,103.26122,96.79811,195.59624,6186.71530,22.72487,533.27643,
11                    3,0.02480,16.54900,0.33848,1.58705,1.42753,1.83608,11.83071,0.23711,11.52810,20.68436,0.15062,0.11555,0.38402,0.41100,4.21078,2.72953,0.33970,6.16304,
11                    4,0.00048,0.00735,0.00293,0.01553,0.01368,0.00526,0.04034,0.00142,0.13102,0.28325,0.00414,0.00174,0.00790,0.00908,0.05491,0.02282,0.00334,0.03683,
11                    5,0.01897,16.05226,0.30325,1.43718,1.25610,1.60949,3.68001,0.23735,9.95246,17.21626,0.10695,0.08276,0.28086,0.28526,3.42626,1.86282,0.15366,0.89761,
11                    6,29.09228,46.34014,207.13465,1266.38040,1416.39964,59.80366,259.66995,20.07570,4824.32037,8297.21853,84.46380,12.64766,130.90438,114.08664,1478.42407,300.84552,81.69254,1734.90447,
11                    7,0.00008,0.00043,0.00014,0.00036,0.00049,0.00263,0.06653,0.00007,0.04061,0.02946,0.00060,0.00029,0.00102,0.00118,0.00313,0.00913,0.00027,0.00497,
11                    8,17.25169,48.38560,217.39039,1379.88283,1384.32398,54.99088,263.46578,13.25772,2966.34079,6351.52632,104.07620,11.47562,98.32042,112.36128,369.07203,3178.53812,35.05395,929.42381,
11                    9,0.00033,0.00423,0.00046,0.00134,0.00578,0.03820,1.25084,0.00027,0.32228,0.02791,0.00178,0.00175,0.00475,0.00646,0.01700,0.06562,0.00839,0.34943,
11                    10,0.65820,25.37492,18.24697,56.44947,64.59120,7.91187,16.24809,0.57830,303.28278,1161.97933,5.62972,5.62802,10.46236,19.96033,136.66735,61.93166,7.79647,113.83484,
12                    1,0.00044,0.00485,0.00076,0.00329,0.01257,0.07102,2.67156,0.00077,0.68723,0.05829,0.00443,0.00286,0.01030,0.01456,0.02499,0.07880,0.01475,0.69729,
12                    2,12.94361,42.18190,232.82692,1444.40627,1449.25611,74.44979,168.35123,5.08713,785.51918,6310.62681,101.49216,14.48140,103.18697,96.64248,194.39583,6187.89646,22.69041,531.64197,
12                    3,0.02229,16.25641,0.32208,1.51641,1.35480,1.78943,9.94205,0.23372,10.29254,18.40182,0.12705,0.10239,0.33019,0.34807,3.85398,2.62325,0.30049,5.20152,
12                    4,0.00026,0.00213,0.00161,0.01000,0.00992,0.00359,0.07066,0.00076,0.07083,0.09171,0.00128,0.00057,0.00262,0.00362,0.02266,0.00954,0.00162,0.03694,
12                    5,0.01680,15.76737,0.28852,1.37184,1.20125,1.62985,5.08558,0.23463,9.42509,15.16980,0.09033,0.07327,0.24405,0.24669,3.13385,1.75825,0.14312,1.08485,
12                    6,29.10163,46.63201,207.14868,1267.61971,1416.41151,59.80099,256.41894,20.05702,4825.26612,8290.63061,84.19789,12.62618,130.67288,113.65104,1479.08804,301.45092,81.58712,1730.97731,
12                    7,0.00006,0.00086,0.00014,0.00046,0.00152,0.00868,0.34023,0.00009,0.08975,0.01063,0.00058,0.00038,0.00135,0.00176,0.00397,0.00880,0.00182,0.08072,
12                    8,17.26950,48.74961,217.32936,1381.08378,1384.26236,55.04024,260.58034,13.24494,2966.03680,6344.95124,103.97532,11.46977,98.19789,112.12020,368.40133,3180.98461,34.91833,925.67230,
12                    9,0.00057,0.01046,0.00141,0.00444,0.01218,0.05797,2.10340,0.00062,0.55419,0.18310,0.00496,0.00318,0.01169,0.01573,0.04262,0.07458,0.01613,0.65408,
12                    10,0.65437,25.71654,18.16435,56.16639,64.19897,7.82615,14.70134,0.57064,299.66006,1157.31995,5.61115,5.62501,10.35693,19.83682,135.46842,61.66000,7.74205,113.12067,
12                    11,0.00013,0.00180,0.00038,0.00134,0.00171,0.00488,0.15649,0.00019,0.06195,0.07229,0.00147,0.00058,0.00258,0.00311,0.00983,0.00792,0.00151,0.04798,
13                    1,0.02160,17.46080,0.26320,1.27041,1.18280,2.01415,20.38218,0.27244,11.51645,15.79799,0.14683,0.10172,0.34964,0.39367,3.21813,2.46427,0.34558,8.70902,
13                    2,13.21820,105.55595,231.95151,1481.50081,1454.34354,80.81272,141.42774,5.77773,744.94523,6288.91703,101.83925,14.48667,103.20844,97.10097,168.65186,6163.70466,22.37602,527.26410,
13                    3,0.00027,0.03529,0.00494,0.01828,0.01797,0.01043,0.05903,0.00199,0.09780,0.26232,0.00141,0.00137,0.00336,0.00307,0.05357,0.04809,0.00368,0.02291,
13                    4,0.01650,16.69594,0.23533,1.12061,1.02448,1.75815,10.21967,0.26314,8.18020,12.75400,0.10297,0.07491,0.24617,0.27429,2.62386,1.88166,0.23895,5.14653,
13                    5,0.00446,0.07557,0.00778,0.02563,0.10601,0.62892,24.02118,0.00526,6.07227,0.14754,0.02948,0.02871,0.08001,0.11051,0.31529,1.09887,0.16875,6.55903,
13                    6,29.43012,95.71488,208.52743,1306.58935,1421.86116,63.55717,221.41868,20.67997,4858.98551,8204.78744,83.00606,12.26520,129.17689,109.81634,1496.62013,298.69415,80.62048,1696.83776,
13                    7,0.01957,17.16124,0.27151,1.32140,1.18502,1.75973,12.16428,0.26242,9.53521,15.28016,0.12865,0.08999,0.30635,0.33685,3.23034,2.17786,0.28433,5.94964,
13                    8,17.64689,105.54863,216.29402,1417.46441,1385.91713,60.66485,227.57548,14.08927,2979.90746,6253.63969,104.47093,11.32179,97.74304,110.73169,355.95427,3195.96818,33.24245,894.30226,
13                    9,0.02413,17.71631,0.29630,1.41992,1.30496,1.92978,18.88319,0.26977,12.08526,17.79304,0.15782,0.11080,0.38130,0.42912,3.66075,2.61328,0.36878,8.63117,
13                    10,0.60745,79.83921,16.17355,48.81206,54.61676,8.74565,7.07716,1.00058,243.38845,1056.02120,5.83195,5.37093,9.40075,18.36471,106.47634,50.88915,6.67203,109.79031,
13                    11,0.02065,17.24017,0.27878,1.35014,1.20749,1.71786,10.54823,0.26357,9.72419,16.56338,0.13859,0.09405,0.32798,0.36172,3.37318,2.11564,0.28506,5.66719,
13                    12,0.01834,16.94598,0.26377,1.28344,1.13929,1.66919,8.71207,0.25990,8.57581,14.53116,0.11667,0.08219,0.27862,0.30365,3.05745,2.01566,0.24924,4.74907,
14                    1,29.15161,54.91583,206.12888,1263.07871,1412.65986,60.97003,278.45684,20.07878,4839.80417,8316.06786,84.08277,12.69394,131.77791,114.29682,1469.98229,299.74061,82.15299,1750.99816,
14                    2,16.62055,24.46880,61.12799,138.47292,262.46230,41.96997,98.01042,15.08091,4139.89965,3808.85296,54.05911,7.21427,74.56483,88.88692,1623.73682,5968.21587,94.61160,698.07242,
14                    3,29.49651,109.70866,207.71877,1303.75012,1417.10109,63.85813,219.06545,20.62466,4875.97499,8217.13224,82.34887,12.30049,129.59332,109.47168,1487.31627,295.81034,80.47379,1701.85070,
14                    4,29.17663,55.87953,206.27848,1266.79076,1414.01463,60.29054,258.94508,20.03009,4840.46322,8312.87188,83.75576,12.67588,131.25182,113.62633,1469.31464,299.75639,81.57755,1737.55347,
14                    5,29.54669,108.28686,207.72093,1301.62422,1416.57069,66.55979,282.73223,20.57425,4890.50674,8243.92503,82.57365,12.36743,130.99855,110.77124,1495.32342,299.76837,82.85900,1736.03099,
14                    6,0.00031,1.22506,0.00328,0.01677,0.02217,0.01612,0.03279,0.00649,0.05649,0.37344,0.00729,0.00077,0.01393,0.00870,0.06894,0.02908,0.01531,0.80074,
14                    7,29.12140,55.31968,206.13010,1260.99397,1411.50123,60.28935,262.84047,20.07904,4834.27939,8313.09080,83.80788,12.65419,131.29785,113.82779,1467.80575,299.88069,81.66251,1742.90897,
14                    8,9.75805,20.87068,43.10890,76.59147,130.47874,20.68619,38.37588,4.42089,2314.32496,2072.58952,32.19980,1.38443,33.14399,35.27699,1097.64026,2531.61203,57.83361,242.54984,
14                    9,29.11344,54.64211,206.07786,1259.68800,1411.28965,60.75167,275.94852,20.09184,4837.13733,8323.20981,84.17183,12.69323,131.73481,114.50307,1468.16285,299.47158,82.08738,1751.58570,
14                    10,29.88042,33.86525,161.49789,1253.89037,1343.26642,83.59106,197.72551,19.60168,5218.55022,7306.46211,68.12214,4.44196,121.35596,76.63830,1638.95741,368.48494,89.62070,1597.61032,
14                    11,29.10582,55.25909,206.12460,1260.48684,1411.63111,60.03250,259.05923,20.08692,4834.02172,8317.02626,84.00993,12.66691,131.37347,114.08104,1466.80577,299.35388,81.55817,1741.95302,
14                    12,29.11519,55.59427,206.13829,1261.72225,1411.64212,60.02621,255.82757,20.06958,4834.96779,8310.45005,83.74378,12.64557,131.14313,113.64528,1467.46025,299.95375,81.45216,1738.03463,
14                    13,29.44361,111.02482,207.50607,1300.56005,1417.04533,63.85701,221.11242,20.69927,4868.70455,8224.84121,82.53894,12.28487,129.66159,109.79923,1484.89578,297.12036,80.48165,1704.05551,
15                    1,29.11611,46.01287,207.09396,1268.62072,1416.93516,60.57035,279.00644,20.05660,4828.57227,8297.29803,84.50391,12.67470,131.45676,114.32082,1480.97379,300.89671,82.26484,1744.77261,
15                    2,16.59293,25.95351,61.01911,137.25717,261.50951,41.73917,98.19233,15.13706,4128.33880,3798.32305,53.52475,7.16765,74.03343,88.33832,1633.93197,5967.37515,94.57187,695.00029,
15                    3,29.46112,94.41945,208.69375,1309.40902,1421.40856,63.36498,219.27113,20.59792,4864.75586,8198.05538,82.78043,12.27996,129.25870,109.50389,1498.41193,297.02945,80.58631,1695.38978,
15                    4,29.14113,46.82280,207.24500,1272.34627,1418.29559,59.89207,259.43202,20.00700,4829.24355,8294.07473,84.17875,12.65633,130.93013,113.65151,1480.31728,300.92630,81.68944,1731.29783,
15                    5,29.51133,93.15949,208.69473,1307.27444,1420.87856,66.09495,283.14957,20.54808,4879.23787,8224.86031,83.00194,12.34822,130.66027,110.80172,1506.41484,300.95024,82.97266,1729.67077,
15                    6,0.00002,0.00071,0.00004,0.00031,0.00155,0.00041,0.00024,0.00005,0.00147,0.03985,0.00011,0.00006,0.00064,0.00031,0.00110,0.00305,0.00163,0.09905,
15                    7,29.08587,46.33731,207.09443,1266.52775,1415.77052,59.88126,263.34442,20.05933,4823.05494,8294.33385,84.22876,12.63483,130.97746,113.85154,1478.79415,301.04369,81.77421,1736.65606,
15                    8,9.73720,20.90140,43.01063,75.49626,129.67119,20.42223,38.45525,4.43541,2307.89206,2068.32490,31.81899,1.36031,32.63640,34.91228,1105.47308,2529.31647,57.81836,243.18809,
15                    9,29.07793,45.76366,207.04178,1265.21839,1415.55859,60.34275,276.49246,20.07290,4825.90928,8304.46796,84.59231,12.67416,131.41507,114.52659,1479.14288,300.62373,82.19878,1745.35792,
15                    10,29.84844,34.65781,162.26914,1258.87409,1346.98079,83.40519,198.14230,19.57612,5207.31804,7285.17161,68.48472,4.44283,120.92769,76.63866,1649.66329,370.05908,89.66351,1592.51764,
15                    11,29.07031,46.27282,207.08882,1266.01959,1415.90031,59.62129,259.55538,20.06786,4822.80145,8298.27959,84.43107,12.64756,131.05421,114.10497,1477.78830,300.51677,81.66950,1735.70147,
