**** Analysis Summary ****

Time of run: ,05/08/16 00:07
Concentration file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\TGeH.csv
Uncertainty file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\TGeHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
16                    8,0.59661,331.57043,4.00464,26.93169,11.60517,467.64323,3.23900,4.67431,2.58492,4.41959,2.56621,4.04988,18.36181,4.82981,26.71617,7.20596,4.06615,
16                    9,0.58812,331.58803,4.03179,26.90687,11.51885,467.23199,3.22880,4.72738,2.58594,4.38452,2.55096,4.03144,18.38201,4.81618,26.74255,7.29457,4.08784,
16                    10,0.58812,331.58541,3.98582,26.91403,11.48195,467.10731,3.18953,4.73469,2.60274,4.37490,2.54208,4.02621,18.37665,4.80563,26.72833,7.14709,4.09273,
16                    11,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00002,0.00001,0.00002,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00003,0.00000,
16                    12,0.58202,331.59854,4.07804,26.86841,11.38141,466.66146,3.21157,4.73511,2.58779,4.33773,2.53419,4.00796,18.37398,4.79295,26.78754,7.22228,4.13024,
16                    13,0.00002,0.00005,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00003,0.00000,0.00000,0.00001,0.00000,0.00000,0.00002,0.00002,0.00000,
16                    14,0.00010,0.00003,0.00001,0.00000,0.00000,0.00000,0.00006,0.00002,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00007,0.00000,
16                    15,0.57791,331.61595,4.07795,26.85114,11.33700,466.47367,3.20647,4.74992,2.57836,4.31653,2.52657,3.99640,18.37524,4.78202,26.79481,7.22140,4.14059,
17                    1,0.57987,331.59085,4.07541,26.86507,11.38965,466.68345,3.21105,4.74374,2.58728,4.33745,2.53340,4.00543,18.37653,4.79540,26.78775,7.24416,4.12552,
17                    2,0.58116,331.57286,4.08079,26.86928,11.38942,466.65519,3.21745,4.74104,2.58798,4.33848,2.53558,4.00483,18.38049,4.79560,26.80118,7.24346,4.12666,
17                    3,0.00002,0.00017,0.00022,0.00044,0.00032,0.00079,0.00020,0.00030,0.00021,0.00020,0.00007,0.00011,0.00023,0.00011,0.00058,0.00051,0.00006,
17                    4,0.58036,331.59021,4.07618,26.86496,11.38965,466.68117,3.21327,4.74546,2.58631,4.33663,2.53517,4.00515,18.37695,4.79680,26.79614,7.24433,4.12392,
17                    5,0.00003,0.00051,0.00058,0.00136,0.00096,0.00263,0.00061,0.00052,0.00094,0.00053,0.00026,0.00025,0.00065,0.00033,0.00129,0.00025,0.00015,
17                    6,0.00002,0.00014,0.00017,0.00034,0.00030,0.00063,0.00015,0.00021,0.00013,0.00015,0.00008,0.00009,0.00018,0.00009,0.00054,0.00017,0.00005,
17                    7,0.00007,0.00077,0.00083,0.00188,0.00120,0.00354,0.00080,0.00080,0.00140,0.00076,0.00029,0.00035,0.00093,0.00049,0.00159,0.00065,0.00020,
17                    8,0.00024,0.00292,0.00354,0.00716,0.00463,0.01399,0.00311,0.00454,0.00743,0.00305,0.00114,0.00146,0.00320,0.00176,0.00639,0.00360,0.00065,
17                    9,0.00007,0.00097,0.00113,0.00240,0.00159,0.00462,0.00126,0.00071,0.00199,0.00098,0.00041,0.00046,0.00119,0.00058,0.00192,0.00107,0.00025,
17                    10,0.00006,0.00055,0.00131,0.00136,0.00082,0.00218,0.00068,0.00063,0.00116,0.00065,0.00022,0.00030,0.00066,0.00040,0.00120,0.00142,0.00017,
17                    11,0.58008,331.58717,4.07645,26.87171,11.38936,466.70487,3.21190,4.74572,2.59039,4.33785,2.53517,4.00474,18.37935,4.79569,26.79584,7.24495,4.12392,
17                    12,0.00001,0.00002,0.00005,0.00006,0.00005,0.00006,0.00029,0.00014,0.00011,0.00002,0.00002,0.00002,0.00004,0.00002,0.00008,0.00108,0.00002,
17                    13,0.57991,331.58818,4.07627,26.86609,11.39044,466.68364,3.21104,4.74367,2.58911,4.33664,2.53364,4.00530,18.37855,4.79476,26.79127,7.24578,4.12409,
17                    14,0.58265,331.59170,4.06801,26.87027,11.39033,466.68330,3.20439,4.74564,2.58699,4.33574,2.53333,4.00443,18.37786,4.79413,26.79534,7.24538,4.12490,
17                    15,0.00001,0.00015,0.00016,0.00035,0.00026,0.00062,0.00023,0.00016,0.00018,0.00016,0.00008,0.00009,0.00018,0.00011,0.00045,0.00030,0.00005,
17                    16,0.58033,331.59379,4.07615,26.86995,11.38907,466.68224,3.20747,4.74614,2.58318,4.33509,2.53405,4.00584,18.37966,4.79305,26.79094,7.24236,4.12552,
18                    1,1.30248,0.35997,12.77207,4.82973,4.44144,474.85792,15.80725,1.15320,48.43762,14.37367,3.86011,2.24470,6.21000,9.03908,32.55402,216.14086,2.34441,
18                    2,1.30207,0.36277,12.78022,4.83182,4.44315,474.83103,15.81885,1.15279,48.43825,14.37857,3.86278,2.24467,6.21618,9.03797,32.57998,216.14038,2.34542,
18                    3,1.62630,332.04668,6.15771,21.01077,14.43117,15.53499,10.65069,7.49233,55.18403,10.04150,2.38999,3.41884,11.93215,5.62304,7.34445,220.72044,2.19646,
18                    4,1.30215,0.35983,12.77655,4.82871,4.44144,474.85718,15.81007,1.15207,48.43576,14.37830,3.86203,2.24425,6.21496,9.03931,32.56366,216.14052,2.34318,
18                    5,1.62508,332.04641,6.14232,21.04148,14.43093,15.57577,10.63074,7.50752,55.27633,10.06290,2.38360,3.42032,11.92587,5.62508,7.38835,220.75552,2.19935,
18                    6,1.62521,332.01839,6.15115,21.01658,14.42953,15.51491,10.63009,7.48297,55.18659,10.04012,2.38683,3.42054,11.92665,5.61968,7.34919,220.80906,2.19603,
18                    7,1.62577,331.99365,6.18534,20.99998,14.46360,15.25736,10.62179,7.40199,55.03717,9.97374,2.39273,3.43251,11.94978,5.60720,7.13007,220.93331,2.17578,
18                    8,1.62639,331.97443,6.20493,20.93684,14.44198,15.09978,10.61396,7.29063,54.82445,9.92762,2.39611,3.45314,11.91563,5.58777,6.98798,221.12192,2.17457,
18                    9,1.62655,331.99318,6.20128,20.98029,14.45833,15.24018,10.64481,7.40759,55.03043,9.96894,2.39571,3.43706,11.94419,5.60477,7.12201,220.78731,2.17903,
18                    10,1.62542,331.99019,6.20858,20.99937,14.44810,15.35352,10.62536,7.41070,55.11941,9.97562,2.38993,3.43315,11.93599,5.60911,7.17562,220.88164,2.17976,
18                    11,1.30208,0.35963,12.77689,4.83282,4.44208,474.87818,15.80949,1.15179,48.42815,14.37832,3.86203,2.24421,6.21437,9.03796,32.56606,216.14456,2.34318,
18                    12,1.62497,332.00393,6.15602,21.00999,14.43261,15.44162,10.61393,7.44599,55.14021,10.01412,2.38780,3.42605,11.92775,5.61581,7.28811,220.91935,2.19036,
18                    13,1.30199,0.35902,12.77717,4.82907,4.44047,474.85952,15.81231,1.15347,48.41602,14.37997,3.86051,2.24341,6.21137,9.03829,32.55467,216.14614,2.34447,
18                    14,1.30091,0.35887,12.76208,4.83242,4.44260,474.86089,15.79766,1.15238,48.42569,14.37385,3.85964,2.24456,6.21449,9.03502,32.56279,216.20074,2.34412,
18                    15,1.62453,332.02139,6.14564,21.02583,14.43255,15.49956,10.62661,7.47814,55.17925,10.04491,2.38554,3.41805,11.92857,5.62249,7.33130,220.83092,2.19364,
18                    16,1.30220,0.36069,12.77384,4.83291,4.44309,474.85453,15.80572,1.15262,48.43322,14.37752,3.86035,2.24346,6.21305,9.03404,32.56256,216.15813,2.34441,
18                    17,1.62516,331.99887,6.16312,21.02036,14.44488,15.42402,10.63046,7.46100,55.17560,10.01894,2.38936,3.42464,11.93323,5.61824,7.26079,220.79320,2.18927,
19                    1,1.26357,332.04678,8.72978,9.92261,8.76398,481.36911,11.09246,2.52034,32.05646,12.84162,4.21601,2.74978,8.94889,6.82498,31.45312,7.32188,1.81777,
19                    2,1.26505,332.02946,8.73670,9.92551,8.76523,481.34020,11.10241,2.51774,32.06042,12.84519,4.21860,2.75011,8.95582,6.82430,31.47599,7.32172,1.81837,
19                    3,0.59601,10.61228,2.79462,13.15698,8.15885,11.31257,5.84114,4.90889,35.34204,6.87732,1.62978,1.88301,7.56082,2.37097,4.04029,3.58512,1.44889,
19                    4,1.26463,332.04611,8.73221,9.92103,8.76398,481.36761,11.09582,2.51942,32.05382,12.84402,4.21790,2.75040,8.95473,6.82574,31.46155,7.32403,1.81653,
19                    5,0.59747,10.65044,2.80514,13.21569,8.19261,11.39935,5.86607,4.92701,35.49504,6.90927,1.63566,1.88918,7.57966,2.38095,4.07917,3.54441,1.45510,
19                    6,0.59587,10.60015,2.79320,13.15811,8.15901,11.28897,5.83460,4.89879,35.34428,6.87217,1.62891,1.88394,7.55403,2.36920,4.03965,3.52627,1.44753,
19                    7,0.58642,10.45561,2.75042,13.03480,8.07452,10.91504,5.73958,4.81464,35.04635,6.75447,1.60611,1.87590,7.49330,2.33401,3.83811,3.47963,1.41848,
19                    8,0.58109,10.34213,2.72366,12.90997,7.98918,10.65805,5.68556,4.70741,34.71560,6.67544,1.59048,1.88032,7.42133,2.30460,3.70743,3.38635,1.40764,
19                    9,0.58636,10.43440,2.75320,13.00587,8.05722,10.88219,5.73012,4.81517,34.99330,6.74316,1.60343,1.87589,7.48109,2.32979,3.83080,3.56635,1.41930,
19                    10,0.58765,10.47022,2.77059,13.04975,8.07713,11.01320,5.75804,4.82588,35.12477,6.76408,1.60738,1.87821,7.49379,2.33696,3.87458,3.44005,1.42203,
19                    11,1.26402,332.04309,8.73264,9.92660,8.76459,481.38863,11.09346,2.51825,32.05045,12.84536,4.21790,2.74975,8.95432,6.82404,31.46339,7.32470,1.81653,
19                    12,0.59230,10.55414,2.77877,13.12133,8.12886,11.17846,5.80425,4.86363,35.25957,6.83362,1.62156,1.88431,7.53318,2.35993,3.97969,3.47132,1.43949,
19                    13,1.26315,332.04393,8.73267,9.92166,8.76370,481.36978,11.09336,2.52040,32.04040,12.84580,4.21640,2.74899,8.95207,6.82472,31.45452,7.32299,1.81669,
19                    14,1.26747,332.04763,8.72212,9.92627,8.76590,481.37119,11.08604,2.51877,32.04949,12.84042,4.21535,2.75053,8.95325,6.82187,31.45936,7.30406,1.81741,
19                    15,0.59558,10.60967,2.78918,13.16724,8.15935,11.28074,5.83972,4.89639,35.35114,6.87636,1.62849,1.88295,7.55825,2.37142,4.02660,3.50955,1.44662,
19                    16,1.26428,332.04986,8.73192,9.92676,8.76481,481.36504,11.09004,2.51846,32.05287,12.84350,4.21656,2.74965,8.95368,6.82086,31.45782,7.31391,1.81777,
19                    17,0.59316,10.56010,2.77903,13.12912,8.13458,11.17026,5.80718,4.87784,35.29191,6.83734,1.62178,1.88199,7.53736,2.36005,3.96124,3.52867,1.43902,
19                    18,1.11932,332.43019,2.54360,2.90444,3.56902,2.84683,5.74336,1.81273,14.58868,2.48833,0.86940,0.64061,2.32906,1.66248,1.20830,232.32615,0.44607,
20                    1,1.30869,0.35722,12.79274,4.82825,4.44605,474.84457,15.80878,1.15159,48.44280,14.37543,3.85978,2.24538,6.20496,9.04322,32.56968,216.15155,2.34553,
20                    2,1.30826,0.35992,12.80090,4.83035,4.44775,474.81768,15.82037,1.15119,48.44343,14.38033,3.86246,2.24535,6.21115,9.04211,32.59564,216.15107,2.34655,
20                    3,1.63492,332.05213,6.16349,21.01253,14.42901,15.54608,10.65585,7.48656,55.18671,10.04279,2.39119,3.41848,11.93974,5.62495,7.34006,220.73190,2.19847,
20                    4,1.30836,0.35707,12.79721,4.82723,4.44605,474.84383,15.81159,1.15046,48.44094,14.38006,3.86170,2.24493,6.20992,9.04345,32.57933,216.15121,2.34430,
20                    5,1.63368,332.05187,6.14807,21.04328,14.42880,15.58682,10.63586,7.50173,55.27902,10.06418,2.38478,3.41997,11.93344,5.62698,7.38392,220.76700,2.20136,
20                    6,1.63381,332.02386,6.15689,21.01834,14.42737,15.52598,10.63519,7.47720,55.18924,10.04141,2.38803,3.42018,11.93425,5.62158,7.34479,220.82054,2.19804,
20                    7,1.63436,331.99912,6.19101,21.00163,14.46129,15.26852,10.62691,7.39630,55.03975,9.97505,2.39395,3.43214,11.95744,5.60909,7.12581,220.94477,2.17780,
20                    8,1.63492,331.97990,6.21068,20.93840,14.43958,15.11098,10.61919,7.28504,54.82703,9.92896,2.39736,3.45276,11.92335,5.58966,6.98385,221.13336,2.17660,
20                    9,1.63514,331.99865,6.20701,20.98192,14.45600,15.25136,10.65000,7.40188,55.03303,9.97025,2.39694,3.43670,11.95185,5.60666,7.11775,220.79874,2.18106,
20                    10,1.63401,331.99566,6.21440,21.00102,14.44582,15.36468,10.63044,7.40502,55.12196,9.97694,2.39115,3.43278,11.94366,5.61100,7.17136,220.89311,2.18179,
20                    11,1.30828,0.35687,12.79756,4.83134,4.44669,474.86483,15.81102,1.15019,48.43334,14.38008,3.86170,2.24489,6.20933,9.04211,32.58172,216.15525,2.34430,
20                    12,1.63355,332.00938,6.16172,21.01171,14.43040,15.45272,10.61902,7.44024,55.14282,10.01542,2.38900,3.42568,11.93536,5.61770,7.28375,220.93083,2.19237,
20                    13,1.30821,0.35629,12.79784,4.82760,4.44507,474.84617,15.81384,1.15187,48.42121,14.38173,3.86019,2.24408,6.20634,9.04243,32.57034,216.15683,2.34559,
20                    14,1.30727,0.35612,12.78273,4.83095,4.44721,474.84754,15.79921,1.15076,48.43089,14.37561,3.85932,2.24524,6.20946,9.03917,32.57846,216.21143,2.34524,
20                    15,1.63311,332.02684,6.15137,21.02758,14.43038,15.51063,10.63172,7.47238,55.18190,10.04620,2.38673,3.41768,11.93616,5.62439,7.32691,220.84240,2.19565,
20                    16,1.30841,0.35790,12.79451,4.83143,4.44770,474.84118,15.80724,1.15102,48.43840,14.37928,3.86002,2.24414,6.20801,9.03819,32.57822,216.16883,2.34553,
20                    17,1.63374,332.00433,6.16883,21.02209,14.44266,15.43512,10.63559,7.45525,55.17825,10.02023,2.39056,3.42427,11.94085,5.62014,7.25643,220.80467,2.19128,
20                    18,0.00016,0.00004,0.00003,0.00001,0.00001,0.00002,0.00002,0.00002,0.00002,0.00001,0.00000,0.00002,0.00002,0.00001,0.00002,0.00001,0.00001,
20                    19,1.12461,332.43584,2.54398,2.90323,3.56585,2.85017,5.74418,1.80999,14.58669,2.48966,0.87041,0.64156,2.33206,1.66317,1.20862,232.33815,0.44732,


**** Analysis of Base Run #16 ****

Regression diagnostics:
                       ,,,,,KS Test,KS Test
Species                ,Intercept,Slope,SE,r^2,Stat,P Value
mass,        22.51       ,0.74,32.07,0.81,0.12,0.35
Na,        0.28       ,-0.01,0.11,0.40,0.31,0.00
Mg,        0.09       ,0.86,0.15,0.85,0.08,0.90
Al,        -0.26       ,1.07,0.62,0.95,0.09,0.76
Si,        -0.06       ,1.01,1.46,0.96,0.09,0.69
P,        0.00       ,1.00,0.00,1.00,0.12,0.34
S,        0.01       ,0.96,0.03,0.98,0.06,0.97
Cl,        0.08       ,0.94,0.06,0.99,0.13,0.27
K,        0.13       ,0.86,0.19,0.90,0.16,0.10
Ca,        -0.02       ,1.00,0.39,0.97,0.09,0.68
Ti,        0.01       ,0.96,0.03,0.99,0.08,0.87
V,        0.00       ,0.74,0.00,0.85,0.07,0.94
Mn,        0.01       ,0.84,0.01,0.98,0.08,0.88
Fe,        0.12       ,0.96,0.39,0.98,0.10,0.66
Zn,        0.00       ,0.98,0.00,0.99,0.08,0.86
Br,        0.01       ,0.04,0.00,0.29,0.22,0.01
Pb,        0.00       ,0.91,0.00,0.75,0.07,0.93

Scaled residuals beyond 3 standard deviations (dates by species):
Species,Dates,       Residuals
Na,12/06/06 02:55           ,    12.42600
Na,01/07/08 02:43           ,    12.43100
K,12/10/06 02:48           ,     3.36400
K,01/05/07 02:58           ,    -5.96500
Br,12/14/06 02:50           ,     3.23500
Br,01/05/07 02:58           ,    11.78500
Br,12/14/07 04:03           ,     4.21600

Scaled residuals beyond 3 standard deviations (species by date):
Dates,Species,   Residuals
12/06/06 02:55,Na                       ,    12.42600
12/10/06 02:48,K                        ,     3.36400
12/14/06 02:50,Br                       ,     3.23500
01/05/07 02:58,K                        ,    -5.96500
01/05/07 02:58,Br                       ,    11.78500
12/14/07 04:03,Br                       ,     4.21600
01/07/08 02:43,Na                       ,    12.43100
