**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 16

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Br,  0.00408,  0.00000,  0.00353,  0.00376,  0.00389,  0.00437,  0.00350,  0.00093,  0.26463,  0.22686
Pb,  0.00075,  0.00004,  0.00024,  0.00040,  0.00080,  0.00342,  0.00066,  0.00074,  1.11306,  0.99008

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 10.72500,  8.85560, 10.62375, 30.47800, 48.43650, 55.34400, 30.10132, 19.88525,  0.66061,  1.85410
Na,  0.00000,  0.00000,  0.00000,  0.00744,  0.35727, 15.19200,  0.88931,  3.37171,  3.79137,  0.00000
Mg,  0.05764,  0.01766,  0.05770,  0.17898,  0.29743,  0.34086,  0.17672,  0.13083,  0.74030,  2.26959
Al,  0.37434,  0.06611,  0.35812,  1.20045,  1.98880,  2.27980,  1.16835,  0.89735,  0.76805,  2.39716
Si,  1.14600,  0.20291,  1.11825,  3.38865,  5.52748,  6.32870,  3.28525,  2.45629,  0.74767,  2.14336
P,  0.08184,  0.00003,  0.00202,  0.00399,  0.08202,  0.09281,  0.03108,  0.04012,  1.29087,  0.49022
S,  0.00001,  0.00000,  0.00000,  0.00000,  0.00795,  0.03917,  0.00609,  0.01118,  1.83699,1249.03561
Cl,  0.07510,  0.00000,  0.05774,  0.07739,  0.26796,  0.30784,  0.12927,  0.11168,  0.86395,  1.48702
K,  0.06350,  0.00004,  0.06183,  0.17631,  0.28092,  0.30572,  0.16530,  0.11760,  0.71142,  1.85198
Ca,  0.38563,  0.14893,  0.38267,  0.99341,  1.61703,  1.84680,  0.98998,  0.67596,  0.68280,  1.75287
Ti,  0.04127,  0.01340,  0.03954,  0.11663,  0.18784,  0.21424,  0.11389,  0.08088,  0.71019,  1.95996
V,  0.00058,  0.00028,  0.00059,  0.00137,  0.00215,  0.00229,  0.00134,  0.00081,  0.60253,  1.38541
Mn,  0.00715,  0.00260,  0.00703,  0.01905,  0.03005,  0.03415,  0.01853,  0.01262,  0.68097,  1.76424
Fe,  0.35431,  0.15090,  0.33704,  1.02006,  1.65183,  1.85700,  0.99798,  0.69951,  0.70093,  1.97430
Zn,  0.00057,  0.00000,  0.00000,  0.00000,  0.00076,  0.00165,  0.00039,  0.00059,  1.49976,  1.03980
Br,  0.00044,  0.00000,  0.00056,  0.00126,  0.00170,  0.01229,  0.00216,  0.00349,  1.61746,  7.84022
Pb,  0.00079,  0.00019,  0.00073,  0.00200,  0.00311,  0.00342,  0.00188,  0.00127,  0.67735,  1.60798

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 18.82400,  0.00000,  8.71515, 12.02750, 17.23900, 25.42400, 12.01414,  7.38784,  0.61493,  0.39247
Na,  0.00000,  0.00000,  0.00000,  0.29346,  1.53745,  2.32560,  0.69422,  0.82606,  1.18991,  0.00000
Mg,  0.06986,  0.00000,  0.00000,  0.00218,  0.03318,  0.10207,  0.02113,  0.03152,  1.49174,  0.45119
Al,  1.10560,  0.54401,  0.84674,  1.10540,  1.17455,  1.42190,  1.02674,  0.25722,  0.25052,  0.23265
Si,  2.59150,  0.99449,  1.66855,  2.10790,  2.58738,  3.22390,  2.05244,  0.61985,  0.30201,  0.23919
P,  0.00000,  0.00000,  0.00388,  0.02501,  0.02709,  0.03464,  0.01878,  0.01215,  0.64674,169638058219494000.00000
S,  0.00007,  0.00000,  0.00000,  0.00018,  0.01737,  0.04722,  0.01135,  0.01716,  1.51176,251.36239
Cl,  0.19674,  0.00000,  0.11233,  0.19339,  0.28826,  0.45468,  0.20076,  0.13719,  0.68335,  0.69731
K,  0.28698,  0.19423,  0.21790,  0.23477,  0.26753,  0.33110,  0.24423,  0.03736,  0.15298,  0.13019
Ca,  0.65335,  0.13515,  0.37534,  0.48474,  0.65560,  0.86128,  0.49163,  0.21751,  0.44244,  0.33292
Ti,  0.11592,  0.04741,  0.07906,  0.09233,  0.11551,  0.14160,  0.09429,  0.02716,  0.28804,  0.23429
V,  0.00276,  0.00171,  0.00185,  0.00221,  0.00260,  0.00307,  0.00225,  0.00043,  0.19087,  0.15546
Mn,  0.01420,  0.00358,  0.00523,  0.00836,  0.01151,  0.01827,  0.00872,  0.00418,  0.47979,  0.29454
Fe,  1.19310,  0.60746,  0.80316,  0.94382,  1.18083,  1.42140,  0.97280,  0.23545,  0.24203,  0.19734
Zn,  0.02133,  0.01372,  0.01600,  0.01792,  0.02335,  0.02717,  0.01937,  0.00417,  0.21507,  0.19535
Br,  0.00035,  0.00000,  0.00054,  0.00090,  0.00117,  0.00133,  0.00084,  0.00037,  0.44310,  1.05743
Pb,  0.00412,  0.00365,  0.00410,  0.00443,  0.00477,  0.00621,  0.00449,  0.00059,  0.13117,  0.14291

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 62.46283, 24.06354, 25.86917, 39.78591, 63.06326, 68.27101, 44.67430, 18.85654,  0.42209,  0.30188
Na,  0.00000,  0.00000,  0.00000, 46.85056, 90.83176, 96.01303, 45.84679, 46.66450,  1.01784,  0.00000
Mg, 50.49300, 13.57141, 15.94224, 33.35798, 50.96859, 57.27015, 33.80058, 18.28179,  0.54087,  0.36207
Al, 45.35487,  9.78542, 11.45101, 28.03456, 46.30904, 49.89542, 29.28212, 17.87793,  0.61054,  0.39418
Si, 50.04144, 12.89209, 14.80410, 33.09371, 53.27289, 54.67080, 33.72459, 18.91332,  0.56082,  0.37795
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00445,  0.00022,  0.00100,  4.46526,  0.00000
S, 12.31921,  0.00000,  0.01360,  2.05205,  4.50447, 12.31921,  3.14302,  3.68221,  1.17155,  0.29890
Cl,  9.75242,  0.00000,  0.00000,  4.71792, 11.61110, 14.22410,  5.68302,  5.92270,  1.04218,  0.60731
K, 36.24162, 15.58303, 16.74229, 26.51690, 37.92484, 42.44605, 27.29453, 10.77591,  0.39480,  0.29734
Ca, 53.20777, 17.54339, 19.32843, 34.46547, 53.90555, 57.43794, 36.91885, 17.60076,  0.47674,  0.33079
Ti, 53.89208, 20.03296, 21.57205, 35.64209, 54.57227, 59.77188, 38.70987, 17.12985,  0.44252,  0.31785
V, 43.03923, 25.18082, 26.36156, 33.74478, 46.15872, 48.59398, 35.84507,  9.70801,  0.27083,  0.22556
Mn, 59.75728, 25.34957, 27.22234, 42.38682, 63.49801, 64.97634, 44.70597, 17.46931,  0.39076,  0.29234
Fe, 52.73543, 21.15499, 22.64784, 35.48933, 53.25122, 58.66914, 38.61541, 16.01311,  0.41468,  0.30365
Zn,  0.03969,  0.00000,  5.40919, 12.30975, 13.01002, 13.62462,  8.81973,  5.27358,  0.59793,132.87229
Br, 24.77111,  0.00000,  0.21287,  3.64623, 15.58710, 29.28029,  8.57662,  9.64982,  1.12513,  0.38956
Pb, 27.79880,  6.71080,  7.57382, 17.50326, 29.06362, 32.84946, 18.62906, 11.16233,  0.59919,  0.40154

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  8.47167,  0.00000,  8.60695, 12.84586, 16.06242, 19.02828, 11.91300,  4.99118,  0.41897,  0.58916
Na,100.00000,  0.00000,  0.59844,  4.64275,100.00000,100.00000, 45.79710, 50.31969,  1.09875,  0.50320
Mg, 12.16045,  7.65262, 11.00715, 14.78655, 18.42073, 27.05217, 14.81878,  4.88823,  0.32987,  0.40198
Al, 20.50745, 11.76851, 17.83863, 20.11255, 21.38255, 24.73795, 19.32870,  3.48342,  0.18022,  0.16986
Si, 15.48052,  9.25025, 13.27856, 15.58745, 18.67470, 21.35305, 15.72788,  3.40950,  0.21678,  0.22024
P,  4.55698,  0.00000,  1.98570, 12.66123, 23.26622, 29.43149, 13.50224, 10.76728,  0.79744,  2.36281
S, 15.54287, 13.83153, 15.65492, 19.54858, 23.82732, 85.02945, 23.43974, 15.31293,  0.65329,  0.98521
Cl, 70.03797, 45.21949, 63.47733, 67.88148, 69.98822, 73.53002, 65.36541,  7.10192,  0.10865,  0.10140
K, 11.41349,  9.18583,  9.92833, 12.11920, 16.09313, 21.35361, 13.11819,  3.40481,  0.25955,  0.29831
Ca, 13.60803,  7.15733, 12.69588, 16.50916, 19.19951, 21.31151, 15.96636,  3.90229,  0.24441,  0.28676
Ti, 10.99821,  0.53242, 10.53271, 13.56383, 16.37166, 18.51193, 13.04705,  4.26760,  0.32709,  0.38803
V,  2.58694,  0.00000,  0.34981,  4.31277, 11.41858, 11.98855,  5.62753,  4.98778,  0.88632,  1.92806
Mn,  3.62038,  0.00000,  4.10551,  8.64839, 10.71858, 15.01584,  7.68585,  4.11982,  0.53603,  1.13795
Fe,  8.31173,  0.00000,  8.50383, 10.23689, 14.10886, 16.32472, 10.70048,  4.03740,  0.37731,  0.48575
Zn, 29.36225,  9.28889, 17.48802, 29.10536, 34.09813, 41.41583, 26.28239, 10.03241,  0.38172,  0.34168
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00107, 54.66061,  2.84615, 12.20475,  4.28816,  0.00000
Pb, 25.03567, 11.18555, 20.51336, 22.07740, 25.12630, 27.86639, 21.95716,  4.42367,  0.20147,  0.17669

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  0.89999,  0.00000,  0.79418,  2.43148,  5.19561, 26.94027,  4.34265,  6.08265,  1.40067,  6.75855
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.14481,  7.93164,  0.72424,  2.01381,  2.78060,  0.00000
Mg, 18.28471, 15.77757, 19.00157, 22.57906, 25.15731, 26.64169, 21.97344,  3.31246,  0.15075,  0.18116
Al,  4.82271,  3.75908,  4.82769,  6.34340,  8.40118, 26.56443,  7.46861,  4.95271,  0.66314,  1.02696
Si,  5.03054,  3.94036,  5.42407,  7.23549,  9.04631, 24.99561,  8.13247,  4.54208,  0.55851,  0.90290
P,  9.52329,  0.00000,  0.00000,  0.00000,  5.63595, 31.25409,  3.75642,  7.57443,  2.01640,  0.79536
S, 72.10822,  0.00000, 66.67747, 71.54682, 74.07106, 77.72207, 66.72142, 16.87853,  0.25297,  0.23407
Cl,  1.86898,  0.00000,  1.91116,  6.77078,  7.18251, 43.06708,  6.77815,  9.04623,  1.33462,  4.84019
K, 17.91402, 15.03587, 17.63357, 18.68311, 20.34603, 25.90369, 19.26434,  2.86283,  0.14861,  0.15981
Ca,  6.09590,  4.69461,  5.53631,  6.83330,  9.52445, 27.14099,  8.56856,  5.01831,  0.58567,  0.82323
Ti,  1.98571,  0.51960,  1.66349,  3.09746,  4.51408, 26.99170,  4.57882,  5.76968,  1.26008,  2.90560
V,  9.26314,  6.66311,  8.90840, 10.11425, 11.11671, 20.35929, 10.61645,  3.02614,  0.28504,  0.32669
Mn,  5.32679,  4.13230,  6.17008,  7.22319, 10.03861, 22.31708,  8.63585,  4.08213,  0.47270,  0.76634
Fe,  3.32598,  1.76229,  2.81794,  4.20452,  5.64357, 25.44463,  5.55419,  5.19060,  0.93454,  1.56062
Zn, 10.02090,  0.00000,  7.27669,  7.90988, 10.36970, 24.96033,  9.81078,  6.46719,  0.65919,  0.64537
Br, 62.92466,  0.00000, 56.05377, 59.52114, 60.53540, 67.42074, 52.52849, 18.14761,  0.34548,  0.28840
Pb,  6.21299,  0.30487,  2.06850,  3.41590,  6.63216, 28.78965,  5.56316,  6.19139,  1.11293,  0.99652

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 10.22285,  8.14119, 10.12782, 28.02314, 44.74037, 51.06487, 27.89578, 18.26368,  0.65471,  1.78655
Na,  0.00000,  0.00000,  0.00000,  0.02972,  1.42658, 86.17428,  4.82708, 19.16176,  3.96964,  0.00000
Mg,  8.61803,  2.60781,  8.62712, 26.61689, 44.15536, 50.57037, 26.25788, 19.40270,  0.73893,  2.25141
Al,  7.41501,  1.31211,  7.09399, 24.03599, 39.94523, 45.75706, 23.42042, 18.05754,  0.77102,  2.43527
Si,  9.02925,  1.59715,  8.81159, 26.94406, 44.07110, 50.42062, 26.14543, 19.61963,  0.75040,  2.17290
P, 85.91973,  0.08512,  5.33990, 10.54986, 86.13676, 97.49595, 35.23255, 40.36203,  1.14559,  0.46976
S,  0.00344,  0.00000,  0.00000,  0.00003,  3.05868, 14.97055,  2.32472,  4.26425,  1.83431,1238.59042
Cl,  5.06708,  0.00000,  3.87154,  5.21719, 17.97570, 20.64914,  8.67909,  7.48427,  0.86233,  1.47704
K,  6.23803,  0.00369,  6.07563, 17.34610, 27.66154, 30.08463, 16.27117, 11.57900,  0.71163,  1.85620
Ca, 10.05415,  3.87019,  9.97829, 25.84501, 42.05756, 47.99938, 25.75486, 17.57467,  0.68238,  1.74800
Ti,  8.69619,  2.82294,  8.33292, 24.44453, 39.33544, 44.82971, 23.86670, 16.91422,  0.70870,  1.94501
V,  7.86666,  3.71679,  7.90505, 18.20439, 28.42872, 30.36057, 17.82655, 10.64174,  0.59696,  1.35277
Mn, 10.48325,  3.77586, 10.30966, 27.21415, 42.60595, 48.38072, 26.40909, 17.75633,  0.67236,  1.69378
Fe,  8.15747,  3.46585,  7.74763, 23.34523, 37.74064, 42.40927, 22.82905, 15.96189,  0.69919,  1.95672
Zn,  1.57603,  0.00000,  0.00000,  0.00903,  2.11379,  4.56462,  1.09812,  1.64605,  1.49897,  1.04443
Br,  6.86252,  0.00000,  8.59786, 19.99121, 27.04870, 82.01194, 22.89637, 21.79390,  0.95185,  3.17579
Pb,  6.59641,  1.57796,  6.07722, 16.93765, 26.55162, 29.18222, 15.95528, 10.90605,  0.68354,  1.65333

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 17.94266,  0.00000,  8.04970, 11.02683, 16.31213, 24.20561, 11.17426,  6.92337,  0.61958,  0.38586
Na,  0.00000,  0.00000,  0.00000,  1.17527,  6.14121,  9.29652,  2.80479,  3.29228,  1.17380,  0.00000
Mg, 10.44381,  0.00000,  0.00000,  0.32606,  4.92636, 15.24350,  3.14933,  4.70757,  1.49479,  0.45075
Al, 21.89996, 10.77696, 16.89926, 21.93394, 23.58317, 28.56477, 20.50014,  5.17712,  0.25254,  0.23640
Si, 20.41825,  7.83613, 13.22486, 16.80025, 20.50668, 25.37313, 16.26963,  4.90405,  0.30142,  0.24018
P,  0.00000,  0.00000,  4.08085, 66.04566, 71.55833, 91.53117, 47.50857, 33.71431,  0.70965,448436812161027000.00000
S,  0.02627,  0.00000,  0.00000,  0.07039,  6.69191, 18.17925,  4.37111,  6.60813,  1.51177,251.58647
Cl, 13.27355,  0.00000,  7.55127, 13.03841, 19.33124, 30.49231, 13.49432,  9.19453,  0.68136,  0.69270
K, 28.19284, 19.12240, 21.45391, 23.08735, 26.33052, 32.53629, 24.05177,  3.64377,  0.15150,  0.12924
Ca, 17.03415,  3.52385,  9.76253, 12.60748, 17.06673, 22.38114, 12.79137,  5.65863,  0.44238,  0.33219
Ti, 24.42782,  9.99187, 16.55332, 19.34288, 24.34134, 29.80747, 19.79755,  5.71722,  0.28878,  0.23405
V, 37.24403, 22.58522, 24.42565, 29.65839, 34.96432, 41.32595, 30.08439,  5.96376,  0.19823,  0.16013
Mn, 20.81229,  5.24635,  7.46808, 11.94680, 16.61158, 26.74816, 12.56324,  6.13695,  0.48848,  0.29487
Fe, 27.46939, 13.98643, 18.35302, 21.58278, 27.13959, 32.69206, 22.30087,  5.41811,  0.24295,  0.19724
Zn, 59.00114, 38.38622, 44.94765, 50.35853, 64.75840, 75.15277, 53.98899, 11.31028,  0.20949,  0.19170
Br,  5.44171,  0.00000,  8.34831, 14.22477, 18.38723, 21.17685, 13.15236,  6.12726,  0.46587,  1.12598
Pb, 34.35612, 30.42195, 34.33022, 37.35131, 40.66905, 52.96537, 37.89534,  5.20606,  0.13738,  0.15153

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000, 37.77658, 80.98908, 87.47985, 39.70335, 40.74277,  1.02618,  0.00000
Mg,  0.51537,  0.35092,  0.37031,  0.43949,  0.50502,  0.63114,  0.44861,  0.08605,  0.19181,  0.16696
Al,  3.49407,  1.87023,  2.03492,  2.81257,  3.51378,  3.85339,  2.79873,  0.77240,  0.27598,  0.22106
Si,  9.69205,  6.20749,  6.62896,  8.26340,  9.69157, 11.28082,  8.31608,  1.75346,  0.21085,  0.18092
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.00000,  0.00000,  4.46565,  0.00000
S,  0.04887,  0.00000,  0.00005,  0.01955,  0.03389,  0.06280,  0.02033,  0.01954,  0.96115,  0.39989
Cl,  0.22058,  0.00000,  0.00000,  0.11002,  0.24137,  0.32463,  0.12752,  0.13380,  1.04927,  0.60658
K,  0.56295,  0.52493,  0.55869,  0.58963,  0.60021,  0.68469,  0.58644,  0.04056,  0.06917,  0.07206
Ca,  3.11425,  2.58878,  2.64961,  2.87977,  3.10172,  3.26053,  2.88333,  0.24701,  0.08567,  0.07932
Ti,  0.39026,  0.36685,  0.36755,  0.37937,  0.39486,  0.40434,  0.38095,  0.01407,  0.03694,  0.03606
V,  0.00487,  0.00478,  0.00502,  0.00610,  0.00701,  0.00730,  0.00601,  0.00102,  0.16961,  0.20915
Mn,  0.06221,  0.06153,  0.06205,  0.06769,  0.06802,  0.06901,  0.06578,  0.00298,  0.04524,  0.04784
Fe,  3.49529,  3.48820,  3.50092,  3.52183,  3.55264,  3.59769,  3.52714,  0.03195,  0.00906,  0.00914
Zn,  0.00002,  0.00000,  0.00274,  0.01062,  0.01647,  0.01869,  0.00933,  0.00725,  0.77650,330.99956
Br,  0.00245,  0.00000,  0.00005,  0.00073,  0.00142,  0.00323,  0.00094,  0.00094,  0.99914,  0.38445
Pb,  0.00509,  0.00302,  0.00317,  0.00418,  0.00536,  0.00563,  0.00425,  0.00110,  0.25852,  0.21572

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,  0.00000,100.00000,100.00000,100.00000,100.00000, 95.00000, 22.36068,  0.23538,  0.22361
Na,  2.52391,  0.00000,  1.05515,  1.62858,  3.27336,  7.33534,  2.25921,  1.96241,  0.86863,  0.77753
Mg,  0.91515,  0.00000,  0.58411,  0.65720,  0.87690,  1.33181,  0.71373,  0.26823,  0.37581,  0.29310
Al, 11.64855,  0.00000,  5.85623,  7.17145,  8.25655, 19.13128,  7.87938,  3.97812,  0.50488,  0.34151
Si, 22.10671,  0.00000, 12.93145, 14.42113, 16.56614, 33.87224, 15.69045,  6.73079,  0.42897,  0.30447
P,  0.04884,  0.00000,  0.00216,  0.03686,  0.08160,  0.26962,  0.05375,  0.06162,  1.14646,  1.26176
S,  0.45466,  0.00000,  0.25435,  0.44386,  0.51685,  0.88741,  0.42682,  0.22659,  0.53088,  0.49838
Cl, 11.68006,  0.00000,  5.34350,  7.68047,  9.19002, 22.11155,  8.12174,  4.61489,  0.56821,  0.39511
K,  1.30719,  0.00000,  0.68097,  0.90986,  1.29353,  2.07646,  1.02111,  0.48675,  0.47668,  0.37236
Ca,  5.87254,  0.00000,  4.18318,  4.68958,  4.98764,  8.58292,  4.76115,  1.59068,  0.33410,  0.27087
Ti,  0.58722,  0.00000,  0.42618,  0.47784,  0.55505,  0.77236,  0.48805,  0.15331,  0.31412,  0.26107
V,  0.00216,  0.00000,  0.00012,  0.00343,  0.00639,  0.00670,  0.00315,  0.00276,  0.87706,  1.28040
Mn,  0.02779,  0.00000,  0.02933,  0.04115,  0.04495,  0.05138,  0.03650,  0.01491,  0.40860,  0.53668
Fe,  4.06186,  0.00000,  2.95701,  3.70535,  4.47913,  5.13004,  3.62207,  1.13251,  0.31267,  0.27882
Zn,  0.11942,  0.00000,  0.03526,  0.06552,  0.11316,  0.23093,  0.08220,  0.05913,  0.71936,  0.49514
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00212,  0.00011,  0.00047,  4.33862,  0.00000
Pb,  0.03379,  0.00000,  0.01434,  0.02133,  0.02606,  0.06067,  0.02227,  0.01365,  0.61306,  0.40403

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
