"Sample    : ni_15757",
"70",
"54",
"55",
"63",
"54",
"49",
"62",
"54",
"50",
"51",
"71",
"57",
"61",
"65",
"53",
"47",
"67",
"45",
"47",
"48",
"60",
"51",
"59",
"44",
"57",
"66",
"47",
"71",
"48",
"54",
"53",
"47",
"60",
"42",
"55",
"67",
"60",
"57",
"53",
"45",
"60",
"53",
"53",
"60",
"57",
"58",
"60",
"61",
"54",
"48",
"61",
"71",
"58",
"68",
"77",
"69",
"53",
"58",
"51",
"62",
"65",
"47",
"55",
"54",
"59",
"53",
"79",
"67",
"65",
"81",
"56",
"43",
"71",
"56",
"49",
"63",
"61",
"69",
"63",
"62",
"61",
"51",
"66",
"50",
"63",
"60",
"50",
"53",
"46",
"51",
"58",
"63",
"77",
"62",
"54",
"65",
"54",
"58",
"66",
"67",
"58",
"62",
"55",
"51",
"56",
"48",
"62",
"58",
"65",
"69",
"80",
"54",
"47",
"56",
"53",
"44",
"60",
"56",
"61",
"59",
"70",
"47",
"67",
"58",
"48",
"53",
"73",
"50",
"70",
"62",
"50",
"58",
"57",
"66",
"62",
"53",
"50",
"44",
"62",
"46",
"54",
"48",
"69",
"53",
"66",
"59",
"63",
"50",
"65",
"60",
"61",
"53",
"60",
"55",
"45",
"56",
"48",
"74",
"51",
"50",
"51",
"54",
"60",
"44",
"55",
"58",
"57",
"39",
"59",
"60",
"60",
"45",
"56",
"55",
"53",
"54",
"61",
"53",
"48",
"41",
"45",
"54",
"59",
"37",
"51",
"51",
"53",
"47",
"47",
"49",
"59",
"45",
"55",
"49",
"55",
"43",
"39",
"51",
"55",
"49",
"49",
"50",
"67",
"57",
"66",
"46",
"61",
"53",
"39",
"44",
"54",
"36",
"69",
"45",
"50",
"58",
"36",
"44",
"49",
"61",
"49",
"48",
"49",
"38",
"57",
"58",
"58",
"39",
"46",
"67",
"58",
"57",
"49",
"55",
"56",
"47",
"50",
"66",
"43",
"45",
"54",
"54",
"58",
"54",
"56",
"48",
"68",
"54",
"48",
"53",
"37",
"59",
"51",
"51",
"47",
"54",
"53",
"48",
"48",
"57",
"49",
"60",
"58",
"31",
"62",
"46",
"58",
"47",
"47",
"65",
"56",
"56",
"51",
"54",
"61",
"50",
"56",
"44",
"43",
"54",
"56",
"60",
"60",
"50",
"73",
"51",
"47",
"53",
"51",
"42",
"56",
"45",
"48",
"58",
"50",
"55",
"49",
"49",
"59",
"61",
"72",
"57",
"60",
"48",
"58",
"54",
"59",
"48",
"61",
"56",
"36",
"50",
"62",
"42",
"51",
"59",
"53",
"49",
"39",
"39",
"53",
"58",
"57",
"50",
"51",
"58",
"48",
"58",
"49",
"53",
"38",
"51",
"59",
"51",
"55",
"44",
"43",
"45",
"50",
"46",
"39",
"59",
"55",
"46",
"36",
"41",
"60",
"57",
"45",
"47",
"58",
"39",
"49",
"39",
"44",
"55",
"48",
"43",
"38",
"38",
"38",
"49",
"58",
"58",
"43",
"47",
"38",
"55",
"51",
"45",
"39",
"45",
"45",
"32",
"51",
"46",
"34",
"32",
"45",
"48",
"50",
"36",
"56",
"47",
"46",
"47",
"50",
"35",
"46",
"44",
"48",
"50",
"63",
"54",
"53",
"57",
"51",
"47",
"48",
"60",
"53",
"42",
"46",
"39",
"68",
"60",
"50",
"51",
"48",
"37",
"46",
"39",
"56",
"36",
"61",
"36",
"39",
"54",
"44",
"48",
"38",
"60",
"50",
"44",
"53",
"44",
"43",
"50",
"39",
"58",
"31",
"48",
"50",
"47",
"66",
"39",
"38",
"55",
"39",
"43",
"45",
"50",
"43",
"33",
"43",
"46",
"62",
"49",
"39",
"49",
"47",
"41",
"43",
"54",
"28",
"63",
"46",
"45",
"47",
"37",
"56",
"55",
"55",
"54",
"67",
"65",
"67",
"53",
"61",
"76",
"63",
"67",
"74",
"96",
"62",
"89",
"96",
"83",
"107",
"77",
"104",
"102",
"97",
"90",
"97",
"86",
"96",
"77",
"99",
"83",
"92",
"74",
"56",
"77",
"74",
"74",
"61",
"65",
"62",
"50",
"46",
"62",
"50",
"35",
"39",
"31",
"50",
"48",
"43",
"48",
"48",
"47",
"41",
"53",
"44",
"38",
"44",
"42",
"37",
"31",
"51",
"43",
"44",
"45",
"51",
"27",
"37",
"30",
"56",
"30",
"31",
"24",
"30",
"33",
"34",
"53",
"46",
"30",
"56",
"43",
"39",
"38",
"50",
"58",
"43",
"60",
"43",
"42",
"53",
"49",
"48",
"44",
"55",
"66",
"53",
"48",
"57",
"54",
"62",
"59",
"65",
"60",
"60",
"51",
"49",
"48",
"53",
"48",
"51",
"56",
"51",
"56",
"50",
"54",
"54",
"39",
"38",
"55",
"55",
"50",
"39",
"35",
"36",
"37",
"39",
"39",
"33",
"33",
"46",
"45",
"53",
"39",
"42",
"43",
"50",
"41",
"45",
"49",
"53",
"37",
"45",
"54",
"35",
"43",
"26",
"39",
"51",
"36",
"35",
"49",
"45",
"35",
"45",
"28",
"34",
"30",
"47",
"25",
"43",
"42",
"45",
"45",
"35",
"34",
"30",
"42",
"39",
"24",
"50",
"46",
"53",
"28",
"39",
"42",
"53",
"41",
"31",
"34",
"43",
"30",
"55",
"45",
"58",
"32",
"37",
"32",
"42",
"47",
"27",
"36",
"43",
"42",
"47",
"39",
"28",
"50",
"43",
"38",
"48",
"32",
"42",
"44",
"36",
"33",
"42",
"28",
"37",
"31",
"31",
"45",
"36",
"30",
"43",
"38",
"43",
"39",
"34",
"34",
"35",
"35",
"38",
"47",
"16",
"48",
"36",
"32",
"38",
"54",
"33",
"47",
"42",
"36",
"45",
"34",
"41",
"28",
"37",
"31",
"43",
"27",
"43",
"32",
"36",
"30",
"32",
"41",
"24",
"39",
"35",
"36",
"39",
"42",
"35",
"32",
"49",
"28",
"50",
"49",
"28",
"34",
"38",
"36",
"39",
"49",
"42",
"30",
"36",
"37",
"43",
"26",
"42",
"41",
"43",
"37",
"38",
"32",
"39",
"25",
"37",
"28",
"34",
"33",
"43",
"25",
"36",
"41",
"45",
"38",
"33",
"50",
"50",
"30",
"37",
"39",
"51",
"39",
"43",
"36",
"43",
"38",
"39",
"46",
"44",
"42",
"42",
"35",
"34",
"41",
"42",
"50",
"42",
"57",
"41",
"37",
"56",
"38",
"44",
"36",
"33",
"39",
"32",
"37",
"43",
"45",
"30",
"36",
"34",
"36",
"47",
"36",
"46",
"46",
"47",
"35",
"48",
"42",
"46",
"42",
"37",
"37",
"39",
"42",
"33",
"34",
"42",
"44",
"36",
"33",
"51",
"45",
"65",
"47",
"48",
"46",
"54",
"41",
"44",
"43",
"47",
"30",
"33",
"50",
"55",
"47",
"49",
"49",
"44",
"37",
"46",
"53",
"56",
"54",
"58",
"63",
"55",
"51",
"38",
"57",
"50",
"50",
"46",
"51",
"46",
"47",
"43",
"56",
"80",
"58",
"74",
"66",
"68",
"57",
"67",
"74",
"58",
"67",
"80",
"80",
"83",
"88",
"105",
"88",
"78",
"84",
"85",
"89",
"127",
"104",
"90",
"103",
"122",
"96",
"111",
"114",
"127",
"120",
"122",
"135",
"127",
"129",
"149",
"149",
"175",
"143",
"146",
"199",
"199",
"160",
"197",
"184",
"218",
"236",
"225",
"225",
"252",
"248",
"218",
"229",
"252",
"236",
"248",
"273",
"252",
"255",
"232",
"269",
"255",
"267",
"261",
"288",
"235",
"259",
"242",
"233",
"279",
"262",
"230",
"261",
"263",
"213",
"208",
"230",
"229",
"205",
"220",
"205",
"200",
"205",
"190",
"220",
"176",
"155",
"157",
"172",
"135",
"122",
"139",
"120",
"141",
"129",
"100",
"123",
"112",
"88",
"94",
"95",
"102",
"86",
"85",
"102",
"90",
"63",
"73",
"93",
"69",
"70",
"68",
"67",
"65",
"66",
"58",
"61",
"70",
"70",
"60",
"59",
"57",
"70",
"47",
"80",
"66",
"57",
"47",
"62",
"69",
"73",
"77",
"63",
"73",
"74",
"101",
"83",
"76",
"86",
"102",
"109",
"117",
"119",
"151",
"117",
"107",
"135",
"119",
"134",
"128",
"122",
"159",
"118",
"151",
"151",
"127",
"108",
"116",
"120",
"119",
"112",
"105",
"95",
"96",
"89",
"94",
"86",
"71",
"92",
"74",
"67",
"51",
"51",
"58",
"50",
"46",
"41",
"58",
"32",
"43",
"35",
"33",
"33",
"28",
"34",
"31",
"37",
"42",
"37",
"34",
"31",
"18091",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ni, P , Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    NiLa         0.86     0.045",
"                      P Ka         2.01     0.015",
"                      CaKa         3.70     0.164",
"                      CaKb         4.00     0.019",
"                      NiKaESC      5.72     0.052",
"                      NiKa         7.46    19.136",
"                      NiKb         8.24     2.487",
"                      NiKaSUM     14.91     0.037",
"                      RhKaC       19.18     0.132",
"                      RhKa        20.09     0.072",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
