**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 1

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Ti,  0.01164,  0.00020,  0.00741,  0.01269,  0.01643,  0.02708,  0.01270,  0.00700,  0.55101,  0.60142
V,  0.00026,  0.00000,  0.00002,  0.00008,  0.00030,  0.00057,  0.00018,  0.00021,  1.12987,  0.80717
Mn,  0.00231,  0.00080,  0.00162,  0.00235,  0.00275,  0.00355,  0.00222,  0.00075,  0.33633,  0.32410
Fe,  0.19187,  0.00000,  0.00275,  0.02785,  0.17768,  0.37989,  0.09339,  0.12150,  1.30100,  0.63326
Zn,  0.00448,  0.00014,  0.00131,  0.00196,  0.00246,  0.00505,  0.00210,  0.00121,  0.57849,  0.27125
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00067,  0.00004,  0.00015,  3.39395,  0.00000
Pb,  0.00119,  0.00050,  0.00082,  0.00102,  0.00141,  0.00180,  0.00108,  0.00036,  0.33400,  0.30331

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  4.95990,  4.26470,  6.79708,  8.18085,  9.09285, 10.32600,  7.91506,  1.66139,  0.20990,  0.33496
Na,  0.00000,  0.00000,  0.00000,  0.00109,  0.08020,  0.12450,  0.03131,  0.04555,  1.45483,227026805.76126
Mg,  0.05102,  0.00000,  0.04253,  0.07302,  0.07928,  0.09236,  0.05979,  0.03034,  0.50742,  0.59463
Al,  0.40817,  0.14079,  0.37244,  0.60376,  0.67959,  0.76024,  0.53246,  0.20318,  0.38159,  0.49778
Si,  0.74393,  0.47158,  0.66028,  1.19000,  1.29670,  1.43800,  1.04432,  0.33650,  0.32222,  0.45233
P,  0.00138,  0.00000,  0.00151,  0.00277,  0.00495,  0.01122,  0.00393,  0.00343,  0.87281,  2.49208
S,  0.03426,  0.00000,  0.00000,  0.00172,  0.04096,  0.07876,  0.02010,  0.02644,  1.31532,  0.77187
Cl,  0.11317,  0.02104,  0.15364,  0.24893,  0.30025,  0.38229,  0.22303,  0.09823,  0.44042,  0.86797
K,  0.07774,  0.00592,  0.04919,  0.06468,  0.10076,  0.14859,  0.07048,  0.04249,  0.60295,  0.54659
Ca,  0.19137,  0.11333,  0.19496,  0.28914,  0.39563,  0.45919,  0.29275,  0.10944,  0.37384,  0.57189
Ti,  0.03106,  0.01333,  0.03126,  0.04297,  0.05355,  0.06096,  0.04134,  0.01446,  0.34985,  0.46574
V,  0.00045,  0.00008,  0.00034,  0.00075,  0.00093,  0.00111,  0.00066,  0.00032,  0.47991,  0.69911
Mn,  0.00347,  0.00169,  0.00330,  0.00508,  0.00563,  0.00638,  0.00461,  0.00154,  0.33351,  0.44309
Fe,  0.18006,  0.00075,  0.29850,  0.37849,  0.43517,  0.53592,  0.34145,  0.13749,  0.40267,  0.76359
Zn,  0.00000,  0.00000,  0.00000,  0.00042,  0.00138,  0.01095,  0.00195,  0.00352,  1.80295,  0.00000
Br,  0.00079,  0.00000,  0.00000,  0.00000,  0.00025,  0.00101,  0.00018,  0.00034,  1.91426,  0.43170
Pb,  0.00078,  0.00000,  0.00070,  0.00079,  0.00090,  0.00140,  0.00078,  0.00032,  0.41499,  0.41523

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  7.19860,  5.28000,  5.74108,  6.78690,  7.18733,  8.51500,  6.64519,  0.84016,  0.12643,  0.11671
Na,  0.52330,  0.39806,  0.44912,  0.49889,  0.52497,  0.56005,  0.49146,  0.04565,  0.09289,  0.08724
Mg,  0.04732,  0.03576,  0.03720,  0.03857,  0.04541,  0.05851,  0.04104,  0.00571,  0.13913,  0.12066
Al,  0.08352,  0.00460,  0.03098,  0.05295,  0.09351,  0.16416,  0.06185,  0.04252,  0.68744,  0.50910
Si,  0.35488,  0.20346,  0.24874,  0.28323,  0.36318,  0.49947,  0.30899,  0.07753,  0.25091,  0.21846
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00024,  0.00122,  0.00016,  0.00031,  1.99436,  0.00000
S,  0.05832,  0.02130,  0.03257,  0.03972,  0.05921,  0.07521,  0.04349,  0.01499,  0.34467,  0.25704
Cl,  1.02510,  0.79506,  0.87436,  1.01625,  1.07045,  1.13860,  0.98304,  0.10288,  0.10465,  0.10036
K,  0.02722,  0.00000,  0.00078,  0.00466,  0.01681,  0.04898,  0.01092,  0.01323,  1.21145,  0.48599
Ca,  0.21393,  0.10197,  0.12291,  0.21035,  0.23853,  0.31848,  0.19571,  0.07072,  0.36136,  0.33058
Ti,  0.00964,  0.00162,  0.00419,  0.00772,  0.01154,  0.01707,  0.00780,  0.00419,  0.53765,  0.43512
V,  0.00026,  0.00003,  0.00021,  0.00029,  0.00032,  0.00038,  0.00026,  0.00010,  0.38204,  0.38174
Mn,  0.00154,  0.00060,  0.00083,  0.00109,  0.00153,  0.00235,  0.00120,  0.00043,  0.35808,  0.27841
Fe,  0.18642,  0.08975,  0.18766,  0.21157,  0.22953,  0.26006,  0.20019,  0.04483,  0.22393,  0.24047
Zn,  0.00113,  0.00113,  0.00158,  0.00186,  0.00233,  0.00291,  0.00195,  0.00053,  0.27339,  0.46922
Br,  0.00004,  0.00000,  0.00018,  0.00090,  0.00127,  0.00141,  0.00080,  0.00051,  0.64125, 11.83917
Pb,  0.00000,  0.00000,  0.00000,  0.00000,  0.00016,  0.00051,  0.00010,  0.00016,  1.63708,178.98935

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  5.35680,  4.09550,  4.87600,  5.69805,  7.71725, 10.14700,  6.30508,  1.83310,  0.29073,  0.34220
Na,  0.00520,  0.00000,  0.00000,  0.03604,  0.13564,  0.25319,  0.06494,  0.07556,  1.16350, 14.51831
Mg,  0.04457,  0.00000,  0.02527,  0.03587,  0.05595,  0.08547,  0.03961,  0.02375,  0.59952,  0.53285
Al,  0.33673,  0.15553,  0.20457,  0.32108,  0.45398,  0.77743,  0.35289,  0.17345,  0.49151,  0.51510
Si,  0.75783,  0.38875,  0.48443,  0.61220,  0.99612,  1.43850,  0.74582,  0.33016,  0.44268,  0.43566
P,  0.00547,  0.00000,  0.00101,  0.00296,  0.00701,  0.01265,  0.00428,  0.00387,  0.90569,  0.70859
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00415,  0.08088,  0.01302,  0.02922,  2.24452,  0.00000
Cl,  0.00187,  0.00000,  0.03947,  0.21877,  0.38405,  0.58235,  0.22921,  0.20024,  0.87362,107.07950
K,  0.04677,  0.00001,  0.01444,  0.04885,  0.07228,  0.09325,  0.04417,  0.03084,  0.69822,  0.65931
Ca,  0.01198,  0.01198,  0.05686,  0.17495,  0.32909,  0.53960,  0.21235,  0.16817,  0.79194, 14.03411
Ti,  0.01943,  0.00947,  0.01533,  0.02529,  0.03514,  0.06161,  0.02740,  0.01295,  0.47268,  0.66663
V,  0.00077,  0.00000,  0.00006,  0.00051,  0.00086,  0.00120,  0.00050,  0.00041,  0.80713,  0.52699
Mn,  0.00272,  0.00156,  0.00183,  0.00291,  0.00401,  0.00647,  0.00314,  0.00132,  0.42175,  0.48721
Fe,  0.41273,  0.00000,  0.08087,  0.34599,  0.43809,  0.61158,  0.29987,  0.20683,  0.68975,  0.50114
Zn,  0.00163,  0.00000,  0.00109,  0.00174,  0.00359,  0.00924,  0.00286,  0.00280,  0.97901,  1.72158
Br,  0.00043,  0.00000,  0.00000,  0.00003,  0.00050,  0.00082,  0.00025,  0.00032,  1.25281,  0.73693
Pb,  0.00000,  0.00000,  0.00000,  0.00078,  0.00113,  0.00129,  0.00058,  0.00055,  0.93957,  0.00000

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  1.51909,  0.00000,  0.02970,  1.33681,  2.64697,  8.52394,  1.76560,  1.99255,  1.12854,  1.31167
Na,  0.74484,  0.00000,  0.00000,  0.06292,  0.89290,  9.67767,  1.27499,  2.56987,  2.01560,  3.45021
Mg,  4.11564,  2.26080,  4.13651,  8.98577, 11.84095, 14.61679,  8.09077,  4.14668,  0.51252,  1.00754
Al,  4.83028,  0.84834,  3.04557,  4.97658,  7.39142, 15.34987,  5.57638,  3.44093,  0.61705,  0.71237
Si,  2.49832,  0.42068,  1.97227,  2.92352,  4.98413, 11.88593,  3.72082,  2.68076,  0.72048,  1.07303
P,  0.00000,  0.00000,  0.14063,  2.75586,  6.02282, 15.64066,  3.53921,  4.10607,  1.16017,  0.00000
S,  9.50576,  6.21301, 14.75785, 18.83399, 23.14900, 25.71775, 17.97019,  6.27041,  0.34893,  0.65964
Cl,  7.45031,  0.95393,  2.45143,  2.95793,  7.39478,  9.46865,  4.33234,  2.81737,  0.65031,  0.37815
K,  7.61450,  5.42404, 12.75652, 16.30303, 21.04749, 24.33467, 15.99551,  5.56275,  0.34777,  0.73055
Ca,  8.00778,  0.00000,  0.72526,  2.16943,  4.14979, 14.60741,  3.23058,  4.03383,  1.24864,  0.50374
Ti,  6.19988,  0.51797,  2.14325,  4.48402,  6.15624, 16.01188,  4.94702,  3.54452,  0.71650,  0.57171
V,  0.01460,  0.00000,  1.17955,  4.73908,  7.90086, 10.44062,  4.81960,  3.46337,  0.71860,237.16153
Mn,  2.72861,  0.19100,  1.98971,  2.83692,  5.40647, 12.06527,  3.74884,  2.92652,  0.78065,  1.07253
Fe,  0.21873,  0.00046,  0.33673,  1.31903,  4.76347,  8.06067,  2.33844,  2.54222,  1.08715, 11.62254
Zn, 15.78542,  4.43481,  7.61205, 12.77986, 16.79915, 23.27621, 12.50324,  5.22927,  0.41823,  0.33127
Br, 77.42738, 62.74939, 73.87545, 75.67843, 77.34255, 85.71029, 75.67150,  5.30557,  0.07011,  0.06852
Pb, 27.18310, 20.69716, 23.96677, 26.50714, 27.47144, 28.87852, 25.83987,  2.11049,  0.08168,  0.07764

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 29.46550, 15.77863, 21.66789, 23.56517, 25.05546, 29.46550, 23.17654,  3.40519,  0.14692,  0.11557
Na,  4.55068,  0.00000,  0.00003,  0.58471,  6.61152,  9.97760,  2.68555,  3.75008,  1.39639,  0.82407
Mg,  8.97012,  0.00000,  0.00000,  0.48127,  8.66017, 22.16365,  5.11673,  7.04492,  1.37684,  0.78538
Al, 31.33620, 15.22429, 17.00567, 20.70051, 26.08320, 36.88559, 22.30961,  6.47573,  0.29027,  0.20665
Si, 28.90214, 14.31161, 19.37132, 21.55421, 25.36804, 31.84198, 22.34665,  4.38059,  0.19603,  0.15157
P, 33.61241,  0.00071, 15.80080, 40.62101, 53.22411, 57.42106, 36.46937, 19.41232,  0.53229,  0.57753
S,  0.00000,  0.00000,  0.00000,  0.04354,  0.88879,  7.47983,  0.88759,  1.79879,  2.02660,  0.00000
Cl, 23.12061,  3.00958, 10.01157, 15.87102, 18.74802, 23.12061, 14.22537,  5.98428,  0.42068,  0.25883
K,  6.26146,  0.05384,  3.89844,  6.98928,  8.97890, 14.88094,  6.68368,  3.73312,  0.55854,  0.59621
Ca, 50.49296, 17.41326, 28.35240, 35.68862, 40.67162, 50.49296, 34.39445,  8.49288,  0.24693,  0.16820
Ti, 38.67011, 14.73713, 20.82324, 26.18195, 32.75638, 39.93268, 26.49974,  7.51438,  0.28356,  0.19432
V, 10.05006,  0.00000,  3.37208, 12.92974, 18.88968, 24.77654, 12.12489,  8.07240,  0.66577,  0.80322
Mn, 30.87773, 16.11701, 18.00251, 21.39156, 25.00279, 33.60443, 22.36366,  5.22144,  0.23348,  0.16910
Fe, 23.01161,  2.91804, 16.38272, 24.77900, 32.55188, 36.87541, 23.74844, 10.27113,  0.43250,  0.44635
Zn, 48.72031, 16.15180, 24.98040, 49.40938, 56.56237, 63.81946, 44.05387, 15.60100,  0.35413,  0.32022
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.05670, 15.50916,  1.52488,  4.03063,  2.64324,  0.00000
Pb, 37.01848, 19.77472, 24.38317, 26.04930, 33.56634, 38.51650, 28.04328,  5.50208,  0.19620,  0.14863

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 15.90590,  4.00759,  8.50035, 12.51438, 14.43169, 17.45717, 11.79510,  3.53402,  0.29962,  0.22218
Na, 20.12222,  0.59052,  7.63637,  9.79011, 19.93054, 29.09354, 13.09103,  7.78707,  0.59484,  0.38699
Mg, 15.31709,  7.62360, 12.62392, 16.51363, 20.32873, 24.68666, 16.42305,  4.60995,  0.28070,  0.30097
Al, 10.83014,  1.58622,  6.21204, 12.23668, 15.56875, 21.39120, 11.51448,  5.90171,  0.51255,  0.54493
Si, 13.95396,  2.98303,  7.43662, 13.03003, 17.49966, 19.44960, 12.15241,  5.22845,  0.43024,  0.37469
P, 36.89665, 11.91111, 18.90300, 23.52513, 26.85889, 45.52307, 23.95673,  8.02770,  0.33509,  0.21757
S, 50.02273, 30.36220, 40.30201, 47.89099, 57.06823, 59.37077, 47.64764,  9.54462,  0.20032,  0.19081
Cl,  8.57228,  0.00000,  0.00000,  0.43897, 10.32331, 20.22549,  4.83283,  6.58023,  1.36157,  0.76762
K, 42.32041, 26.96982, 34.37355, 41.83173, 47.58593, 54.69208, 41.07238,  7.68065,  0.18700,  0.18149
Ca,  8.96899,  0.00000,  2.14461,  4.78462, 14.35946, 18.79234,  7.76016,  6.35545,  0.81898,  0.70860
Ti,  8.94136,  0.15478,  5.69249,  9.74357, 12.61315, 20.80633,  9.75782,  5.37657,  0.55100,  0.60131
V, 13.23871,  0.00000,  1.19274,  4.25957, 15.40360, 29.78773,  9.45882, 10.68708,  1.12985,  0.80726
Mn, 15.27017,  5.28280, 10.71783, 15.55525, 18.16262, 23.44468, 14.71353,  4.94790,  0.33628,  0.32402
Fe, 15.16847,  0.00000,  0.21743,  2.20217, 14.04748, 30.03254,  7.38320,  9.60559,  1.30101,  0.63326
Zn, 21.95627,  0.68126,  6.40603,  9.62839, 12.07105, 24.74834, 10.29191,  5.95280,  0.57840,  0.27112
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00005, 11.94829,  0.80038,  2.71663,  3.39416,  0.00000
Pb, 21.61901,  8.96364, 14.83694, 18.55346, 25.52528, 32.54944, 19.62911,  6.55771,  0.33408,  0.30333

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 15.03930, 12.92887, 20.60526, 24.80430, 27.57525, 31.30256, 23.99808,  5.03744,  0.20991,  0.33495
Na,  0.00000,  0.00000,  0.00000,  0.15441, 11.31968, 17.56451,  4.41803,  6.42707,  1.45474,227002295.74889
Mg, 25.56172,  0.00000, 21.31172, 36.58404, 39.72774, 46.28089, 29.95983, 15.20245,  0.50743,  0.59473
Al, 26.11531,  9.00349, 23.83137, 38.63046, 43.47626, 48.64101, 34.06535, 12.99774,  0.38155,  0.49771
Si, 21.89573, 13.87808, 19.43470, 35.02625, 38.16950, 42.32586, 30.73561,  9.90336,  0.32221,  0.45230
P,  5.92957,  0.00000,  6.49468, 11.91685, 21.34713, 48.34597, 16.92788, 14.77480,  0.87281,  2.49171
S, 14.97666,  0.00000,  0.00000,  0.75036, 17.89893, 34.42789,  8.78894, 11.56053,  1.31535,  0.77190
Cl,  6.04063,  1.12293,  8.20167, 13.28928, 16.01968, 20.40024, 11.90444,  5.24233,  0.44037,  0.86785
K, 22.44309,  1.70955, 14.20772, 18.67802, 29.07553, 42.90764, 20.34621, 12.26812,  0.60297,  0.54663
Ca, 14.91869,  8.83488, 15.19776, 22.53230, 30.82915, 35.79449, 22.81458,  8.52936,  0.37386,  0.57172
Ti, 23.85721, 10.23616, 24.01719, 33.00150, 41.12669, 46.82650, 31.75513, 11.10818,  0.34981,  0.46561
V, 23.48314,  4.20797, 17.74411, 38.67305, 48.19405, 57.44725, 34.21615, 16.42143,  0.47993,  0.69929
Mn, 22.94296, 11.17944, 21.85530, 33.58096, 37.21239, 42.23417, 30.47805, 10.16415,  0.33349,  0.44302
Fe, 14.23482,  0.05952, 23.59328, 29.93533, 34.40947, 42.36123, 26.99491, 10.86938,  0.40265,  0.76358
Zn,  0.00000,  0.00000,  0.00027,  2.03581,  6.75837, 53.72815,  9.58705, 17.28497,  1.80295,  0.00000
Br, 14.13792,  0.00000,  0.00000,  0.00000,  4.42707, 18.10589,  3.18970,  6.10550,  1.91413,  0.43185
Pb, 14.16299,  0.00000, 12.73845, 14.35102, 16.33514, 25.29402, 14.16822,  5.88036,  0.41504,  0.41519

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 21.82744, 16.00685, 17.40545, 20.57552, 21.79325, 25.82412, 20.14804,  2.54910,  0.12652,  0.11678
Na, 73.84781, 56.18741, 63.39004, 70.41359, 74.08838, 79.01207, 69.36341,  6.43795,  0.09281,  0.08718
Mg, 23.70657, 17.91870, 18.63803, 19.32592, 22.75881, 29.32600, 20.56171,  2.86278,  0.13923,  0.12076
Al,  5.34360,  0.29416,  1.98175,  3.38752,  5.98086, 10.50324,  3.95717,  2.72065,  0.68752,  0.50914
Si, 10.44501,  5.98760,  7.32030,  8.33656, 10.68636, 14.70256,  9.09399,  2.28268,  0.25101,  0.21854
P,  0.00000,  0.00000,  0.00000,  0.00000,  1.04484,  5.24453,  0.67718,  1.35062,  1.99447,  0.00000
S, 25.49485,  9.31172, 14.23478, 17.35876, 25.88450, 32.90102, 19.01452,  6.55619,  0.34480,  0.25716
Cl, 54.71636, 42.43516, 46.66000, 54.23435, 57.12713, 60.74498, 52.47084,  5.49105,  0.10465,  0.10035
K,  7.85843,  0.00000,  0.22562,  1.34500,  4.85532, 14.14622,  3.15286,  3.82005,  1.21161,  0.48611
Ca, 16.67741,  7.94482,  9.57956, 16.39791, 18.59229, 24.81497, 15.25197,  5.51147,  0.36136,  0.33048
Ti,  7.40407,  1.24694,  3.21751,  5.92817,  8.86224, 13.11076,  5.99120,  3.22147,  0.53770,  0.43509
V, 13.36207,  1.71448, 11.01917, 15.14823, 16.45924, 19.65498, 13.35469,  5.10235,  0.38206,  0.38185
Mn, 10.20856,  3.94843,  5.48380,  7.23933, 10.15137, 15.56643,  7.93661,  2.84256,  0.35816,  0.27845
Fe, 14.73761,  7.09561, 14.83524, 16.72631, 18.15074, 20.56491, 15.82695,  3.54492,  0.22398,  0.24054
Zn,  5.56019,  5.56019,  7.76756,  9.14299, 11.41824, 14.25603,  9.54057,  2.60819,  0.27338,  0.46908
Br,  0.77456,  0.00000,  3.30311, 16.09350, 22.77643, 25.30232, 14.30608,  9.17356,  0.64124, 11.84357
Pb,  0.01641,  0.00000,  0.00000,  0.05600,  2.90096,  9.24436,  1.79414,  2.93700,  1.63700,178.93081

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 16.24277, 12.41821, 14.78425, 17.27565, 23.40222, 30.76165, 19.11664,  5.55774,  0.29073,  0.34217
Na,  0.73444,  0.00000,  0.00006,  5.08607, 19.14538, 35.73856,  9.16699, 10.66582,  1.16350, 14.52235
Mg, 22.32887,  0.00001, 12.66280, 17.96953, 28.02402, 42.82611, 19.84791, 11.89928,  0.59952,  0.53291
Al, 21.54447,  9.94928, 13.08664, 20.54004, 29.03739, 49.73451, 22.57701, 11.09734,  0.49153,  0.51509
Si, 22.30484, 11.43761, 14.25862, 18.01934, 29.32408, 42.33348, 21.95052,  9.71762,  0.44271,  0.43567
P, 23.56137,  0.00000,  4.34005, 12.74781, 30.21851, 54.48503, 18.42963, 16.68794,  0.90550,  0.70828
S,  0.00000,  0.00000,  0.00000,  0.00000,  1.81290, 35.35465,  5.69111, 12.77366,  2.24449,  0.00000
Cl,  0.09981,  0.00000,  2.10701, 11.67584, 20.50580, 31.09321, 12.23418, 10.68833,  0.87365,107.08224
K, 13.50211,  0.00166,  4.16914, 14.09844, 20.86181, 26.91259, 12.74935,  8.90102,  0.69815,  0.65923
Ca,  0.93416,  0.93416,  4.43181, 13.63347, 25.64768, 42.05728, 16.54825, 13.10507,  0.79193, 14.02868
Ti, 14.92737,  7.27160, 11.77495, 19.42848, 26.99469, 47.31397, 21.04908,  9.94916,  0.47266,  0.66650
V, 39.85142,  0.00000,  3.32656, 26.40449, 44.44938, 61.99030, 26.02585, 21.00773,  0.80719,  0.52715
Mn, 17.97198, 10.33175, 12.09784, 19.28057, 26.54640, 42.78554, 20.75932,  8.75523,  0.42175,  0.48716
Fe, 32.62877,  0.00000,  6.39416, 27.35399, 34.62458, 48.38056, 23.70806, 16.35373,  0.68980,  0.50121
Zn,  7.97781,  0.00000,  5.33557,  8.52523, 17.62294, 45.27148, 14.02336, 13.72444,  0.97868,  1.72033
Br,  7.66014,  0.00000,  0.00000,  0.59983,  9.04795, 14.67730,  4.50745,  5.64725,  1.25287,  0.73723
Pb,  0.00000,  0.00000,  0.03074, 14.07079, 20.42758, 23.42954, 10.52538,  9.88947,  0.93958,  0.00000

Percent of Total Variable

Factor 1,,Statistics Over All Runs
