"Sample    : Cr ",
"34",
"33",
"42",
"38",
"46",
"34",
"43",
"33",
"35",
"36",
"36",
"28",
"33",
"35",
"36",
"30",
"33",
"41",
"33",
"39",
"31",
"36",
"38",
"37",
"41",
"35",
"34",
"41",
"38",
"28",
"37",
"33",
"37",
"32",
"39",
"48",
"31",
"36",
"41",
"46",
"34",
"35",
"30",
"33",
"38",
"33",
"27",
"48",
"47",
"23",
"37",
"44",
"29",
"45",
"36",
"37",
"43",
"32",
"42",
"43",
"42",
"38",
"33",
"51",
"33",
"39",
"36",
"52",
"43",
"47",
"45",
"41",
"39",
"52",
"49",
"50",
"45",
"38",
"47",
"41",
"47",
"36",
"35",
"57",
"54",
"45",
"43",
"43",
"45",
"41",
"43",
"48",
"45",
"52",
"42",
"54",
"61",
"58",
"45",
"37",
"55",
"69",
"42",
"42",
"44",
"41",
"64",
"45",
"38",
"47",
"61",
"47",
"42",
"28",
"42",
"49",
"43",
"38",
"58",
"41",
"38",
"39",
"37",
"44",
"44",
"32",
"42",
"41",
"46",
"44",
"29",
"36",
"51",
"35",
"52",
"46",
"45",
"35",
"33",
"27",
"27",
"33",
"39",
"31",
"47",
"48",
"37",
"45",
"44",
"51",
"60",
"46",
"54",
"64",
"74",
"87",
"86",
"95",
"86",
"91",
"105",
"91",
"91",
"107",
"102",
"120",
"111",
"112",
"113",
"96",
"87",
"77",
"64",
"83",
"60",
"59",
"70",
"50",
"51",
"49",
"60",
"45",
"46",
"42",
"44",
"35",
"23",
"28",
"38",
"36",
"30",
"26",
"45",
"27",
"37",
"35",
"33",
"38",
"39",
"44",
"37",
"45",
"33",
"48",
"41",
"42",
"48",
"45",
"39",
"55",
"55",
"66",
"58",
"51",
"57",
"60",
"51",
"57",
"59",
"61",
"55",
"59",
"53",
"49",
"51",
"57",
"42",
"50",
"49",
"45",
"49",
"41",
"50",
"37",
"42",
"27",
"32",
"32",
"29",
"39",
"43",
"38",
"34",
"37",
"46",
"39",
"41",
"25",
"27",
"33",
"39",
"27",
"39",
"34",
"33",
"28",
"31",
"33",
"36",
"33",
"29",
"53",
"34",
"39",
"41",
"34",
"43",
"41",
"31",
"33",
"41",
"33",
"31",
"21",
"32",
"31",
"35",
"35",
"26",
"44",
"31",
"44",
"38",
"35",
"43",
"28",
"47",
"38",
"27",
"30",
"29",
"38",
"34",
"36",
"34",
"36",
"36",
"30",
"31",
"32",
"43",
"28",
"39",
"35",
"27",
"32",
"34",
"33",
"31",
"29",
"33",
"34",
"35",
"41",
"30",
"27",
"31",
"42",
"35",
"26",
"26",
"30",
"35",
"28",
"31",
"42",
"26",
"32",
"29",
"36",
"37",
"35",
"34",
"23",
"32",
"34",
"26",
"41",
"30",
"31",
"29",
"31",
"26",
"29",
"31",
"26",
"37",
"41",
"39",
"29",
"32",
"30",
"37",
"31",
"35",
"19",
"34",
"30",
"25",
"33",
"28",
"23",
"23",
"35",
"33",
"41",
"29",
"31",
"45",
"29",
"35",
"54",
"37",
"28",
"34",
"17",
"28",
"44",
"26",
"28",
"29",
"38",
"26",
"34",
"37",
"44",
"33",
"33",
"30",
"19",
"32",
"48",
"32",
"33",
"36",
"23",
"34",
"30",
"44",
"36",
"22",
"28",
"23",
"21",
"36",
"34",
"44",
"37",
"32",
"36",
"38",
"36",
"22",
"43",
"33",
"37",
"30",
"36",
"22",
"29",
"32",
"34",
"33",
"36",
"21",
"34",
"37",
"31",
"37",
"34",
"35",
"34",
"41",
"42",
"33",
"39",
"33",
"28",
"34",
"35",
"35",
"41",
"30",
"28",
"26",
"35",
"35",
"33",
"32",
"29",
"28",
"39",
"35",
"35",
"38",
"32",
"23",
"33",
"25",
"34",
"27",
"38",
"23",
"23",
"42",
"27",
"25",
"38",
"23",
"31",
"28",
"30",
"30",
"28",
"37",
"32",
"26",
"17",
"23",
"37",
"33",
"32",
"23",
"31",
"23",
"29",
"27",
"25",
"34",
"31",
"27",
"31",
"32",
"27",
"32",
"37",
"29",
"31",
"29",
"27",
"30",
"29",
"21",
"21",
"38",
"42",
"34",
"29",
"32",
"36",
"30",
"29",
"34",
"27",
"25",
"30",
"41",
"22",
"21",
"23",
"18",
"22",
"29",
"38",
"35",
"19",
"28",
"27",
"27",
"23",
"34",
"20",
"34",
"22",
"25",
"27",
"18",
"28",
"34",
"30",
"21",
"27",
"31",
"28",
"23",
"29",
"23",
"23",
"25",
"25",
"33",
"32",
"28",
"21",
"19",
"20",
"27",
"29",
"38",
"26",
"26",
"26",
"33",
"20",
"29",
"28",
"35",
"35",
"20",
"17",
"19",
"29",
"30",
"31",
"19",
"20",
"23",
"23",
"23",
"33",
"29",
"32",
"26",
"19",
"27",
"28",
"21",
"32",
"14",
"32",
"21",
"27",
"28",
"28",
"25",
"21",
"14",
"26",
"25",
"20",
"29",
"22",
"20",
"25",
"22",
"18",
"16",
"27",
"17",
"22",
"23",
"32",
"26",
"22",
"30",
"30",
"20",
"21",
"26",
"28",
"13",
"38",
"20",
"15",
"18",
"22",
"22",
"17",
"29",
"31",
"23",
"21",
"26",
"18",
"27",
"35",
"33",
"17",
"26",
"16",
"28",
"19",
"18",
"23",
"21",
"25",
"36",
"15",
"29",
"27",
"28",
"25",
"28",
"29",
"20",
"22",
"30",
"33",
"22",
"26",
"27",
"26",
"21",
"22",
"31",
"18",
"20",
"32",
"16",
"20",
"28",
"17",
"31",
"35",
"23",
"32",
"26",
"19",
"27",
"31",
"21",
"25",
"21",
"26",
"27",
"31",
"27",
"26",
"28",
"25",
"20",
"27",
"28",
"20",
"20",
"19",
"27",
"21",
"19",
"21",
"26",
"33",
"25",
"26",
"18",
"31",
"20",
"31",
"29",
"17",
"27",
"21",
"31",
"22",
"20",
"25",
"25",
"19",
"25",
"19",
"25",
"21",
"25",
"37",
"27",
"15",
"23",
"16",
"17",
"25",
"25",
"32",
"23",
"23",
"18",
"23",
"20",
"34",
"25",
"21",
"23",
"21",
"15",
"23",
"18",
"34",
"21",
"26",
"18",
"27",
"29",
"22",
"31",
"28",
"22",
"25",
"19",
"15",
"25",
"22",
"26",
"12",
"22",
"28",
"21",
"19",
"27",
"29",
"22",
"27",
"25",
"15",
"25",
"21",
"31",
"26",
"18",
"27",
"22",
"29",
"22",
"16",
"18",
"20",
"29",
"20",
"16",
"31",
"23",
"21",
"15",
"21",
"25",
"23",
"18",
"26",
"17",
"21",
"20",
"19",
"18",
"19",
"20",
"26",
"16",
"25",
"18",
"20",
"22",
"22",
"20",
"32",
"25",
"23",
"21",
"23",
"21",
"28",
"25",
"28",
"29",
"27",
"22",
"20",
"31",
"18",
"23",
"26",
"25",
"22",
"27",
"15",
"25",
"26",
"23",
"19",
"21",
"21",
"21",
"25",
"27",
"27",
"16",
"17",
"26",
"27",
"20",
"20",
"12",
"18",
"23",
"13",
"27",
"19",
"25",
"20",
"27",
"23",
"26",
"28",
"27",
"17",
"21",
"32",
"25",
"15",
"22",
"27",
"22",
"23",
"18",
"22",
"27",
"20",
"27",
"18",
"23",
"27",
"18",
"20",
"12",
"36",
"17",
"25",
"25",
"30",
"23",
"32",
"21",
"20",
"20",
"25",
"20",
"27",
"17",
"28",
"21",
"23",
"25",
"31",
"22",
"20",
"21",
"26",
"16",
"23",
"25",
"19",
"26",
"37",
"21",
"37",
"29",
"23",
"26",
"29",
"33",
"27",
"22",
"32",
"29",
"23",
"21",
"33",
"20",
"29",
"29",
"33",
"30",
"31",
"36",
"26",
"18",
"29",
"32",
"34",
"43",
"33",
"38",
"26",
"27",
"41",
"25",
"37",
"39",
"25",
"45",
"45",
"37",
"35",
"31",
"38",
"55",
"48",
"33",
"41",
"39",
"53",
"53",
"54",
"50",
"55",
"52",
"57",
"57",
"78",
"55",
"66",
"65",
"65",
"73",
"89",
"79",
"79",
"62",
"66",
"112",
"98",
"71",
"94",
"105",
"127",
"109",
"107",
"118",
"120",
"105",
"148",
"120",
"127",
"122",
"161",
"146",
"139",
"147",
"141",
"127",
"134",
"143",
"156",
"145",
"114",
"162",
"128",
"161",
"146",
"139",
"161",
"134",
"146",
"129",
"110",
"137",
"136",
"106",
"115",
"125",
"101",
"114",
"112",
"124",
"98",
"92",
"127",
"117",
"85",
"100",
"105",
"73",
"77",
"68",
"79",
"74",
"67",
"66",
"69",
"71",
"55",
"66",
"55",
"53",
"44",
"38",
"55",
"44",
"45",
"36",
"53",
"45",
"41",
"38",
"37",
"45",
"34",
"29",
"39",
"39",
"46",
"49",
"38",
"33",
"43",
"34",
"46",
"55",
"46",
"55",
"46",
"53",
"51",
"47",
"55",
"70",
"64",
"74",
"66",
"70",
"58",
"77",
"75",
"76",
"102",
"89",
"106",
"95",
"77",
"87",
"100",
"105",
"101",
"69",
"94",
"69",
"90",
"99",
"123",
"68",
"87",
"83",
"94",
"69",
"66",
"73",
"68",
"65",
"53",
"48",
"38",
"58",
"48",
"39",
"21",
"33",
"32",
"23",
"25",
"28",
"29",
"13",
"30",
"29",
"16",
"21",
"28",
"23",
"20",
"10739",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Si, Cr, Fe",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    SiKa         1.75     0.013",
"                      CrKaESC      3.66     0.139",
"                      CrKa         5.41    24.872",
"                      CrKb         5.95     3.202",
"                      FeKa         6.40     0.030",
"                      ----         8.60     0.029",
"                      CrKaSUM     10.87     0.055",
"                      ----        19.13     0.087",
"                      ----        19.44     0.061",
"                      ----        20.03     0.058",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
