id,ug_cm2,erro
AFR293,7.8184321208,0.1947617675
AFR294,0.4903408664,0.0382752538
AFR295,0.2927629984,0.0409616166
AFR296,0.5177727408,0.0379526901
AFR297,0.7366099808,0.0358832157
AFR298,0.2014463929,0.0423963937
AFR299,0.6786039947,0.0363401016
AFR300,6.4947892491,0.1579620896
AFR301,6.9914159749,0.1717315933
AFR302,9.4330217218,0.2399615252
AFR303,8.5196595064,0.2143613978
AFR304,7.132890432,0.1756632891
AFR305,6.9000537064,0.1691945743
AFR306,4.9266409454,0.1149868418
AFR307,0.2523022888,0.0415835481
AFR308,0.3449149595,0.0401941254
AFR309,9.4330217218,0.2399615252
AFR310,6.7024758384,0.1637138835
AFR311,0.2050555788,0.0423376015
AFR312,8.2488467145,0.2067855225
AFR313,8.4846898578,0.2133827146
AFR314,4.672768026,0.1081436244
AFR317,7.1812924694,0.1770092557
AFR318,8.381745011,0.2105023468
AFR319,4.5759597052,0.1055466441
AFR320,7.5125707631,0.1862319698
AFR322,9.7142604848,0.2478569619
AFR324,0.3864201081,0.0396121706
AFR325,0.7955515875,0.0354911248
AFR326,0.4747574722,0.0384642995
AFR327,7.9663997186,0.1988927605
AFR328,5.1293343232,0.1204803905
AFR329,7.4074037816,0.1833022404
AFR330,8.3480645846,0.2095602145
AFR331,7.8184321208,0.1947617675
AFR333,6.9000537064,0.1691945743
AFR334,7.5663114433,0.1877297159
AFR335,5.7158786991,0.1364958515
AFR336,8.4157387481,0.2114533626
AFR338,4.4933064151,0.1033354711
AFR339,9.4784173416,0.2412355911
AFR342,4.1270154791,0.0936142652
AFR343,8.0892449127,0.2023244342
AFR345,0.1477320442,0.0432905537
AFR346,4.861500176,0.113226729
AFR347,8.4157387481,0.2114533626
AFR348,4.7848337195,0.1111588248
AFR349,7.3051789231,0.1804561375
AFR350,9.2568767621,0.2350192579
AFR351,5.9170836646,0.1420225529
AFR352,6.3367408163,0.1535920447
AFR353,7.4596089608,0.1847563541
AFR355,6.9683603754,0.1710912141
AFR356,0.1727005189,0.0428705003
AFR358,3.8134530724,0.0854173996
AFR359,4.2779519942,0.0976033967
AFR360,0.1619788474,0.0430499498
AFR362,1.6046243173,0.0379525918
AFR363,9.2568767621,0.2350192579
AFR365,8.2816209288,0.2077019576
AFR366,0.4864387834,0.0383222
AFR367,6.8109200096,0.1667210467
AFR368,7.5393423143,0.1869780362
AFR369,7.9363230024,0.1980528483
AFR370,7.1089277206,0.1749970869
AFR371,5.5251762807,0.131271844
AFR372,8.1206124907,0.2032009719
AFR373,8.7368105353,0.2204413539
AFR374,6.9683603754,0.1710912141
AFR375,1.5260341831,0.0371033572
AFR376,2.1891831998,0.0471840039
AFR377,1.8852276051,0.041821738
AFR378,1.4187723832,0.0361344807
AFR379,1.7012193791,0.0391452973
AFR380,1.7230361626,0.0394360391
AFR381,1.7948539014,0.0404452615
AFR382,1.8004372491,0.0405269579
AFR383,4.7346019953,0.1098061692
AFR384,1.2708047854,0.0351879599
AFR385,2.6523720078,0.0569162817
AFR386,1.3391114544,0.0355665492
AFR387,1.0367747408,0.0346890844
AFR388,1.0823970612,0.0346873738
AFR389,1.5364157253,0.0372089963
AFR390,6.7239087467,0.1643080181
AFR391,9.3881831176,0.2387032341
AFR392,6.1852455311,0.1494094534
AFR393,0.1834537401,0.0426919407
AFR394,6.2413228524,0.1509569293
AFR395,3.708354837,0.0827022238
AFR396,0.3001678649,0.0408502594
AFR397,7.5934810882,0.188487092
AFR398,3.3669189096,0.074022546
AFR399,8.1522516528,0.2040852138
AFR400,9.0480027479,0.2291616907
AFR401,4.8229658957,0.1121868505
AFR402,7.0851211192,0.1743353274
AFR403,8.3146917463,0.2086268038
AFR404,7.2800633576,0.1797571403
AFR405,4.8229658957,0.1121868505
AFR409,4.2450795051,0.0967324786
AFR410,8.381745011,0.2105023468
AFR411,7.3559339111,0.1818690271
AFR414,6.6389211861,0.1619527056
AFR415,9.6658584475,0.2464977616
AFR416,4.6240432989,0.1068356052
AFR417,0.2853731063,0.0410735183
AFR418,8.2816209288,0.2077019576
AFR419,6.9454493261,0.1704549516
AFR420,9.0076233272,0.2280297053
AFR421,7.6762234999,0.1907942561
AFR423,4.3558243557,0.0996709674
AFR425,0.2559620791,0.0415263712
AFR426,4.0126468151,0.0906093266
AFR428,6.4149106503,0.155752644
AFR429,10.78181473,0.2778694053
AFR430,1.9428676076,0.0427567971
AFR431,1.0186841079,0.0347031238
AFR432,1.3837068601,0.0358680626
AFR433,1.3145693851,0.0354187959
AFR434,1.2563322897,0.0351209444
AFR435,1.1332483616,0.0347423068
AFR436,1.1054236049,0.0347048349
AFR437,0.9295504111,0.034882586
AFR438,0.9649434277,0.0347894536
AFR439,0.8168347018,0.035367899
AFR440,7.0851211192,0.1743353274
AFR441,0.2050555788,0.0423376015
AFR443,10.3514001363,0.2657617938
AFR444,6.9683603754,0.1710912141
AFR445,4.7221512153,0.1094711732
AFR446,7.9363230024,0.1980528483
AFR447,3.9216636824,0.0882309018
AFR448,1.1472405946,0.0347679045
AFR449,1.2037515207,0.0349170188
AFR450,1.2180168624,0.0349661755
AFR451,0.6662930328,0.0364458867
AFR452,0.6336651339,0.0367408312
AFR453,1.1706807032,0.0348208802
AFR454,1.1753868215,0.0348330361
AFR455,1.8681114127,0.0415524064
AFR456,0.4592402498,0.0386566451
AFR457,1.1519166035,0.0347774642
AFR458,1.0732269174,0.0346838415
AFR459,0.7491605382,0.035793545
AFR460,5.7817237308,0.1383028756
AFR461,5.6672620122,0.1351626902
AFR462,0.337418956,0.0403019987
AFR463,9.5243839904,0.2425258281
AFR464,5.9170836646,0.1420225529
AFR465,6.3367408163,0.1535920447
AFR466,3.1910767214,0.0696557949
AFR468,7.3815782296,0.1825830579
AFR469,6.8552151022,0.1679500663
AFR471,1.7560075177,0.0398896279
AFR474,5.4334317032,0.1287640724
AFR476,7.6762234999,0.1907942561
AFR477,1.8004372491,0.0405269579
AFR478,2.862906313,0.0617581025
AFR479,9.5709362173,0.2438326478
AFR480,7.5125707631,0.1862319698
AFR481,3.0468092869,0.0661387179
AFR482,0.212284662,0.0422203427
AFR483,3.118231112,0.06787185
AFR484,0.1335405685,0.04353263
AFR485,7.3051789231,0.1804561375
AFR486,6.075608296,0.1463866326
AFR487,7.9663997186,0.1988927605
AFR488,7.4074037816,0.1833022404
AFR489,4.5879214193,0.1058671227
AFR490,0.7743917114,0.0356233558
AFR491,0.8944969011,0.0350029669
AFR492,0.8125681509,0.035391811
AFR493,0.8211062399,0.0353443579
AFR494,1.0006825917,0.0347246146
AFR495,1.023198377,0.0346989106
AFR496,0.8296643243,0.0352983968
AFR497,0.8125681509,0.035391811
AFR498,1.1990087551,0.0349016994
AFR499,1.5364157253,0.0372089963
AFR500,0.9872394114,0.0347455484
AFR501,0.7955515875,0.0354911248
AFR502,0.8339508942,0.0352759811
AFR503,0.7033510445,0.0361367275
AFR504,0.7743917114,0.0356233558
AFR505,0.7701743994,0.0356508591
AFR506,0.605352759,0.0370136126
AFR507,0.7241023802,0.0359758612
AFR508,0.4981575547,0.0381820021
AFR509,2.0549534039,0.0446904442
AFR510,6.877565633,0.1685703607
AFR511,6.7239087467,0.1643080181
AFR512,9.3001234254,0.2362324621
AFR513,6.5971572985,0.1607958759
AFR514,8.9676852204,0.2269102223
AFR515,0.137083274,0.0434719762
AFR518,0.1727005189,0.0428705003
AFR519,8.6997107202,0.219402294
AFR520,3.8720794699,0.0869395537
AFR521,5.5251762807,0.131271844
AFR522,3.7748849002,0.0844189228
AFR523,6.6179795793,0.1613725879
AFR525,7.8475502063,0.1955744718
AFR526,7.8769021745,0.196393815
AFR528,5.986691491,0.1439378103
AFR531,5.7322290637,0.1369444128
AFR532,8.3480645846,0.2095602145
AFR533,0.2159045736,0.0421618784
AFR534,3.8524326462,0.0864288736
AFR535,0.2014463929,0.0423963937
AFR536,8.1841671429,0.2049772938
AFR537,6.2225346342,0.1504383611
AFR538,3.8622428545,0.0866837988
AFR540,5.0741740247,0.1189830059
AFR542,4.861500176,0.113226729
AFR543,6.5971572985,0.1607958759
AFR544,6.8109200096,0.1667210467
AFR545,7.3559339111,0.1818690271
AFR546,3.5246829943,0.0780037094
AFR547,7.0614686069,0.1736779537
AFR548,5.9517218423,0.1429754209
AFR549,6.2791915892,0.1520024342
AFR550,4.2017045105,0.0955850819
AFR551,6.075608296,0.1463866326
AFR552,0.2743162131,0.0412423698
AFR553,7.4334131469,0.1840266477
AFR554,5.3735237976,0.1271285786
AFR555,4.8486102142,0.1128787715
AFR556,5.9691648368,0.1434554143
AFR557,5.6672620122,0.1351626902
AFR558,0.2376996703,0.0418134714
AFR559,8.9676852204,0.2269102223
AFR560,,
AFR561,4.7722109076,0.110818744
AFR565,8.5196595064,0.2143613978
AFR566,3.5697427563,0.0791504656
AFR568,5.0063742989,0.1171449125
AFR569,8.1206124907,0.2032009719
AFR570,6.7024758384,0.1637138835
AFR571,6.8109200096,0.1667210467
AFR573,6.7239087467,0.1643080181
AFR574,0.4092595599,0.0393032975
AFR575,0.6013259813,0.0370536598
AFR576,0.3674956723,0.0398742584
AFR577,0.605352759,0.0370136126
AFR578,0.8253827768,0.0353211898
AFR579,0.6499426682,0.03659106
AFR580,0.4169045426,0.0392017569
AFR581,0.5020721779,0.0381357
AFR582,0.6013259813,0.0370536598
AFR583,0.6013259813,0.0370536598
AFR584,1.8454138217,0.0412013555
AFR585,0.8814380413,0.0350549174
AFR586,0.9783046871,0.0347617681
AFR587,0.4476454212,0.0388030064
AFR588,0.549377698,0.0375975891
AFR589,0.6992148806,0.0361698506
AFR590,0.7157876999,0.0360392496
AFR591,0.5652832743,0.0374257275
AFR592,0.9605005087,0.034799569
AFR593,0.5892722033,0.0371753767
AFR594,0.6662930328,0.0364458867
AFR595,0.4169045426,0.0392017569
AFR596,0.7033510445,0.0361367275
AFR597,0.4169045426,0.0392017569
AFR598,0.8597764462,0.0351495289
AFR599,0.3978219907,0.0394569483
AFR600,0.6377277251,0.0367029643
AFR601,0.3262037031,0.0404649438
AFR602,0.846840856,0.0352110189
AFR603,0.7241023802,0.0359758612
AFR604,1.0006825917,0.0347246146
AFR605,0.8040499643,0.035440739
AFR606,0.8684256819,0.0351104929
AFR607,0.6868344044,0.0362710823
AFR608,0.6377277251,0.0367029643
AFR609,7.9064918131,0.1972199039
AFR612,3.4449496408,0.0759847835
AFR613,6.6389211861,0.1619527056
AFR614,4.3222470868,0.0987787164
AFR615,6.0397815346,0.1453996417
AFR616,4.4584479595,0.1024046985
AFR617,8.7742908679,0.2214911973
AFR618,0.1194039923,0.0437761184
AFR619,6.6389211861,0.1619527056
AFR620,0.2195280745,0.0421035255
AFR621,4.9530259004,0.1157005426
AFR622,5.7158786991,0.1364958515
AFR623,5.4485634034,0.1291774296
AFR624,7.7608828938,0.1931558598
AFR625,5.1994765994,0.1223869004
AFR627,6.2982741411,0.152529428
AFR628,9.3001234254,0.2362324621
AFR629,8.1522516528,0.2040852138
AFR630,6.6599834945,0.1625362677
AFR632,3.8524326462,0.0864288736
AFR633,4.9004451314,0.1142786955
AFR634,6.4746553117,0.1574050337
AFR635,3.3327663209,0.0731682157
AFR636,7.7324446149,0.1923624549
AFR637,0.315022765,0.0406292188
AFR639,6.9226810257,0.1698227549
AFR640,8.7368105353,0.2204413539
AFR641,3.8037728008,0.0851665704
AFR643,6.6179795793,0.1613725879
AFR644,0.3411650357,0.0402479855
AFR645,9.0480027479,0.2291616907
AFR647,4.564037018,0.1052273282
AFR648,7.7608828938,0.1931558598
AFR649,7.8184321208,0.1947617675
AFR651,8.2163638305,0.2058773496
AFR652,9.4330217218,0.2399615252
AFR653,8.45005168,0.2124134282
AFR654,6.9000537064,0.1691945743
AFR655,9.3881831176,0.2387032341
AFR657,7.1089277206,0.1749970869
AFR658,7.7042259388,0.1915752853
AFR660,4.6850514002,0.1084736618
AFR661,6.1300157585,0.1478862575
AFR662,5.8487769955,0.1401446876
AFR664,4.3897130103,0.1005726099
AFR665,7.2800633576,0.1797571403
AFR666,4.43539236,0.1017896794
AFR667,9.9145462451,0.2534828362
AFR669,0.1584119361,0.0431099594
AFR670,9.0480027479,0.2291616907
AFR672,0.1512885412,0.0432302623
AFR673,7.0146179601,0.172376141
AFR674,8.8890950862,0.2247076934
AFR675,6.434717205,0.1563003445
AFR676,9.5243839904,0.2425258281
AFR677,1.9370625223,0.042660716
AFR678,8.9676852204,0.2269102223
AFR679,6.8330004417,0.1673336437
AFR680,5.0333434279,0.1178757384
AFR682,8.0581442961,0.2014554699
AFR683,4.2450795051,0.0967324786
AFR686,9.1718892016,0.2326354991
AFR687,0.3788385693,0.0397165054
AFR689,4.8357655599,0.1125321483
AFR690,8.7742908679,0.2214911973
AFR691,6.5558653292,0.159652517
AFR692,5.3439341591,0.1263213971
AFR693,4.3000324263,0.0981890251
AFR694,0.1655492438,0.0429900361
AFR695,9.1718892016,0.2326354991
AFR696,11.3451276201,0.2937279467
AFR697,5.8998869251,0.1415496346
AFR698,3.5246829943,0.0780037094
AFR699,5.6034298147,0.1334137016
