"Sample    : Fe 31500",
"3312",
"2822",
"2541",
"1971",
"1768",
"1385",
"1120",
"853",
"725",
"492",
"389",
"305",
"228",
"175",
"153",
"102",
"95",
"83",
"71",
"65",
"65",
"68",
"81",
"59",
"57",
"72",
"73",
"59",
"58",
"55",
"58",
"71",
"61",
"64",
"67",
"70",
"77",
"69",
"69",
"82",
"60",
"58",
"60",
"70",
"70",
"65",
"68",
"67",
"58",
"64",
"50",
"72",
"83",
"56",
"45",
"67",
"58",
"54",
"73",
"58",
"65",
"57",
"66",
"64",
"72",
"56",
"69",
"62",
"71",
"66",
"76",
"73",
"83",
"67",
"55",
"66",
"70",
"70",
"77",
"56",
"65",
"80",
"76",
"64",
"70",
"80",
"83",
"76",
"73",
"67",
"67",
"71",
"85",
"81",
"67",
"67",
"71",
"75",
"60",
"64",
"61",
"64",
"53",
"61",
"67",
"59",
"58",
"64",
"60",
"64",
"55",
"68",
"61",
"48",
"67",
"76",
"75",
"62",
"71",
"73",
"68",
"73",
"76",
"60",
"59",
"66",
"81",
"66",
"60",
"62",
"59",
"69",
"69",
"64",
"73",
"72",
"88",
"81",
"68",
"60",
"78",
"80",
"87",
"85",
"92",
"96",
"96",
"92",
"100",
"94",
"114",
"103",
"105",
"108",
"113",
"101",
"103",
"90",
"106",
"108",
"106",
"89",
"82",
"64",
"60",
"55",
"75",
"72",
"69",
"77",
"72",
"71",
"65",
"55",
"89",
"67",
"70",
"68",
"72",
"68",
"77",
"53",
"61",
"75",
"68",
"60",
"73",
"61",
"56",
"55",
"65",
"66",
"65",
"61",
"66",
"57",
"70",
"54",
"54",
"72",
"67",
"57",
"64",
"56",
"78",
"62",
"66",
"72",
"73",
"55",
"73",
"68",
"68",
"57",
"68",
"60",
"66",
"71",
"70",
"80",
"60",
"65",
"54",
"49",
"78",
"51",
"64",
"58",
"71",
"64",
"80",
"70",
"65",
"50",
"60",
"68",
"45",
"67",
"66",
"64",
"68",
"66",
"65",
"62",
"69",
"69",
"59",
"75",
"73",
"80",
"66",
"54",
"65",
"57",
"58",
"67",
"71",
"69",
"58",
"56",
"54",
"62",
"58",
"82",
"59",
"46",
"49",
"68",
"59",
"68",
"72",
"66",
"73",
"60",
"60",
"65",
"76",
"84",
"75",
"70",
"68",
"67",
"73",
"69",
"72",
"70",
"82",
"76",
"76",
"80",
"67",
"69",
"64",
"69",
"55",
"68",
"71",
"65",
"59",
"71",
"76",
"77",
"73",
"76",
"69",
"71",
"70",
"81",
"72",
"49",
"64",
"76",
"72",
"55",
"77",
"68",
"78",
"58",
"75",
"79",
"73",
"87",
"72",
"72",
"70",
"57",
"61",
"70",
"84",
"67",
"62",
"56",
"73",
"59",
"73",
"83",
"69",
"47",
"75",
"64",
"60",
"60",
"59",
"66",
"84",
"47",
"76",
"46",
"70",
"58",
"64",
"75",
"59",
"71",
"58",
"66",
"48",
"68",
"64",
"58",
"77",
"45",
"61",
"70",
"71",
"72",
"69",
"55",
"38",
"58",
"57",
"43",
"49",
"58",
"56",
"58",
"61",
"62",
"60",
"44",
"57",
"61",
"67",
"43",
"67",
"62",
"66",
"76",
"68",
"67",
"56",
"61",
"61",
"56",
"59",
"57",
"44",
"62",
"59",
"51",
"56",
"59",
"54",
"65",
"55",
"56",
"65",
"55",
"60",
"66",
"53",
"58",
"59",
"50",
"58",
"71",
"60",
"60",
"73",
"61",
"73",
"65",
"66",
"51",
"60",
"77",
"53",
"41",
"55",
"53",
"69",
"69",
"50",
"72",
"47",
"58",
"59",
"68",
"62",
"55",
"55",
"64",
"61",
"58",
"68",
"43",
"69",
"54",
"59",
"61",
"59",
"64",
"70",
"67",
"42",
"61",
"55",
"66",
"64",
"48",
"55",
"51",
"53",
"60",
"71",
"64",
"59",
"57",
"57",
"50",
"73",
"67",
"59",
"57",
"54",
"49",
"45",
"56",
"51",
"62",
"49",
"51",
"53",
"47",
"62",
"54",
"61",
"61",
"49",
"64",
"53",
"68",
"68",
"70",
"48",
"75",
"49",
"54",
"58",
"56",
"62",
"56",
"49",
"50",
"49",
"55",
"56",
"38",
"46",
"39",
"57",
"43",
"75",
"57",
"57",
"55",
"61",
"67",
"73",
"48",
"56",
"54",
"59",
"38",
"57",
"60",
"67",
"61",
"53",
"69",
"57",
"49",
"67",
"50",
"51",
"56",
"55",
"49",
"58",
"54",
"57",
"55",
"51",
"57",
"67",
"56",
"59",
"47",
"50",
"58",
"76",
"58",
"69",
"90",
"73",
"81",
"72",
"75",
"78",
"94",
"117",
"100",
"102",
"82",
"140",
"98",
"127",
"96",
"99",
"126",
"127",
"118",
"113",
"100",
"102",
"106",
"100",
"98",
"91",
"90",
"87",
"75",
"61",
"72",
"65",
"65",
"70",
"82",
"60",
"64",
"57",
"64",
"61",
"55",
"62",
"57",
"45",
"49",
"60",
"36",
"39",
"67",
"51",
"60",
"55",
"56",
"38",
"46",
"51",
"54",
"36",
"54",
"65",
"50",
"57",
"49",
"65",
"54",
"50",
"56",
"59",
"58",
"54",
"60",
"61",
"68",
"58",
"56",
"67",
"69",
"73",
"71",
"67",
"61",
"62",
"60",
"67",
"72",
"57",
"57",
"64",
"59",
"69",
"38",
"72",
"56",
"49",
"56",
"51",
"73",
"53",
"57",
"48",
"67",
"49",
"48",
"50",
"49",
"53",
"44",
"45",
"41",
"54",
"57",
"36",
"58",
"51",
"39",
"64",
"55",
"55",
"57",
"46",
"61",
"53",
"55",
"44",
"48",
"47",
"54",
"56",
"59",
"58",
"45",
"49",
"43",
"33",
"56",
"49",
"57",
"45",
"45",
"53",
"56",
"42",
"53",
"50",
"59",
"58",
"54",
"42",
"54",
"46",
"53",
"53",
"49",
"58",
"65",
"46",
"54",
"59",
"53",
"50",
"49",
"45",
"45",
"38",
"43",
"45",
"46",
"38",
"44",
"55",
"50",
"50",
"39",
"50",
"46",
"61",
"59",
"36",
"49",
"46",
"28",
"43",
"42",
"38",
"50",
"55",
"49",
"46",
"41",
"49",
"51",
"45",
"38",
"47",
"42",
"51",
"51",
"42",
"39",
"46",
"53",
"38",
"47",
"48",
"42",
"43",
"59",
"48",
"56",
"38",
"47",
"50",
"35",
"32",
"38",
"51",
"50",
"54",
"38",
"55",
"51",
"41",
"53",
"31",
"35",
"56",
"50",
"43",
"55",
"55",
"53",
"39",
"48",
"46",
"47",
"47",
"44",
"55",
"32",
"59",
"44",
"60",
"41",
"45",
"42",
"43",
"39",
"45",
"49",
"58",
"58",
"41",
"53",
"35",
"46",
"33",
"55",
"44",
"42",
"41",
"49",
"50",
"39",
"36",
"51",
"57",
"48",
"42",
"36",
"42",
"34",
"46",
"53",
"45",
"32",
"57",
"46",
"37",
"35",
"46",
"48",
"51",
"44",
"35",
"30",
"46",
"35",
"41",
"49",
"51",
"50",
"44",
"39",
"35",
"36",
"46",
"55",
"30",
"37",
"39",
"48",
"39",
"44",
"48",
"36",
"39",
"53",
"45",
"47",
"53",
"42",
"50",
"36",
"37",
"38",
"45",
"43",
"56",
"32",
"49",
"36",
"50",
"33",
"42",
"43",
"36",
"34",
"37",
"42",
"48",
"36",
"30",
"45",
"47",
"42",
"46",
"38",
"33",
"37",
"44",
"67",
"33",
"44",
"39",
"39",
"44",
"53",
"31",
"39",
"32",
"39",
"46",
"45",
"35",
"42",
"38",
"56",
"38",
"43",
"55",
"50",
"51",
"44",
"56",
"48",
"33",
"44",
"50",
"43",
"45",
"33",
"46",
"42",
"53",
"41",
"37",
"37",
"43",
"44",
"46",
"48",
"45",
"38",
"50",
"28",
"49",
"30",
"47",
"46",
"44",
"32",
"35",
"55",
"36",
"42",
"50",
"47",
"43",
"46",
"34",
"48",
"54",
"35",
"36",
"49",
"34",
"39",
"45",
"32",
"39",
"36",
"41",
"39",
"33",
"46",
"48",
"44",
"51",
"28",
"36",
"42",
"35",
"43",
"42",
"49",
"44",
"32",
"53",
"46",
"37",
"53",
"32",
"38",
"41",
"46",
"35",
"43",
"34",
"39",
"28",
"49",
"38",
"45",
"35",
"44",
"32",
"35",
"44",
"48",
"42",
"44",
"47",
"35",
"33",
"49",
"31",
"50",
"32",
"57",
"38",
"56",
"36",
"38",
"39",
"41",
"48",
"41",
"53",
"36",
"35",
"49",
"35",
"43",
"53",
"46",
"46",
"35",
"30",
"44",
"49",
"36",
"35",
"30",
"32",
"38",
"34",
"38",
"43",
"44",
"48",
"50",
"47",
"38",
"45",
"37",
"37",
"51",
"41",
"51",
"30",
"48",
"36",
"36",
"42",
"49",
"46",
"37",
"55",
"49",
"36",
"41",
"39",
"45",
"34",
"46",
"44",
"33",
"38",
"42",
"42",
"42",
"44",
"38",
"41",
"43",
"42",
"42",
"47",
"48",
"45",
"33",
"41",
"32",
"46",
"37",
"47",
"50",
"44",
"37",
"43",
"39",
"45",
"43",
"38",
"42",
"58",
"35",
"51",
"32",
"38",
"41",
"48",
"37",
"48",
"38",
"44",
"47",
"30",
"56",
"47",
"62",
"46",
"51",
"55",
"56",
"56",
"48",
"49",
"46",
"49",
"44",
"44",
"47",
"47",
"59",
"46",
"30",
"65",
"37",
"61",
"55",
"43",
"46",
"59",
"64",
"49",
"44",
"54",
"55",
"66",
"62",
"69",
"56",
"47",
"67",
"55",
"73",
"62",
"56",
"65",
"68",
"59",
"64",
"59",
"73",
"79",
"65",
"96",
"101",
"88",
"92",
"90",
"108",
"102",
"105",
"84",
"117",
"89",
"102",
"129",
"115",
"147",
"133",
"136",
"146",
"174",
"169",
"169",
"165",
"203",
"164",
"181",
"206",
"209",
"195",
"193",
"254",
"198",
"188",
"244",
"209",
"245",
"267",
"240",
"266",
"243",
"286",
"257",
"241",
"266",
"231",
"263",
"305",
"247",
"273",
"234",
"301",
"273",
"243",
"229",
"298",
"287",
"239",
"276",
"285",
"231",
"250",
"241",
"283",
"233",
"204",
"229",
"219",
"197",
"191",
"197",
"198",
"206",
"162",
"188",
"164",
"173",
"138",
"134",
"133",
"126",
"126",
"129",
"129",
"128",
"111",
"82",
"112",
"100",
"112",
"88",
"107",
"76",
"88",
"90",
"88",
"66",
"71",
"54",
"69",
"78",
"68",
"66",
"79",
"68",
"73",
"58",
"51",
"69",
"66",
"57",
"87",
"58",
"59",
"62",
"82",
"72",
"82",
"72",
"96",
"93",
"90",
"93",
"100",
"108",
"101",
"114",
"103",
"105",
"119",
"118",
"140",
"140",
"148",
"115",
"129",
"128",
"134",
"160",
"135",
"150",
"112",
"122",
"128",
"135",
"138",
"100",
"124",
"104",
"111",
"107",
"94",
"77",
"93",
"84",
"82",
"75",
"54",
"53",
"55",
"51",
"50",
"60",
"45",
"36",
"44",
"44",
"39",
"37",
"46",
"33",
"48",
"45",
"35",
"37",
"36",
"35",
"44",
"18828",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Ca, Fe, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    P Ka         1.98     0.021",
"                      CaKa         3.68     0.288",
"                      CaKb         4.00     0.039",
"                      FeKaESC      4.64     0.071",
"                      FeKa         6.40    18.197",
"                      FeKb         7.04     2.347",
"                      FeKaSUM     12.80     0.041",
"                      RhKaC       19.28     0.126",
"                      RhKa        20.05     0.052",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
