**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 19

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Al,  0.72836,  0.67638,  0.72395,  0.72588,  0.72812,  1.22039,  0.79536,  0.18254,  0.22950,  0.25061
Si,  1.48636,  1.14917,  1.42548,  1.47895,  1.48370,  1.48930,  1.42240,  0.11977,  0.08420,  0.08058
P,  0.20491,  0.10375,  0.20492,  0.20497,  0.20498,  0.20587,  0.18986,  0.03709,  0.19538,  0.18102
S,  8.32145,  5.05178,  8.32160,  8.32432,  8.32623,  8.37009,  7.83810,  1.19846,  0.15290,  0.14402
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  5.48284,  4.41624,  5.48299,  5.48426,  5.48529,  5.50713,  5.32685,  0.39016,  0.07324,  0.07116
Ca,  0.54445,  0.22599,  0.53644,  0.54341,  0.54402,  0.54478,  0.49482,  0.11588,  0.23418,  0.21284
Ti,  0.03071,  0.02526,  0.02889,  0.03048,  0.03063,  0.03080,  0.02948,  0.00197,  0.06693,  0.06425
V,  0.00580,  0.00579,  0.00580,  0.00580,  0.00580,  0.00604,  0.00583,  0.00009,  0.01546,  0.01556
Mn,  0.00615,  0.00572,  0.00611,  0.00613,  0.00615,  0.01431,  0.00732,  0.00301,  0.41135,  0.48950
Fe,  0.21908,  0.00000,  0.20324,  0.21699,  0.21823,  0.21970,  0.18250,  0.07898,  0.43276,  0.36049
Zn,  0.06293,  0.06292,  0.06293,  0.06294,  0.06311,  0.21421,  0.08561,  0.05530,  0.64590,  0.87867
Br,  0.20786,  0.20786,  0.20800,  0.20812,  0.20867,  1.22639,  0.36051,  0.37201,  1.03191,  1.78970
Pb,  0.00677,  0.00677,  0.00677,  0.00677,  0.00678,  0.09634,  0.02017,  0.03272,  1.62226,  4.83018
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 10.09551,  1.50347,  3.67202,  2.44237,  0.00000
