**** Analysis Summary ****

Time of run: ,02/02/16 22:59
Concentration file: ,\\VBOXSVR\Downloads\pmf_fa\RFsH.csv
Uncertainty file: ,\\VBOXSVR\Downloads\pmf_fa\RFsHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
8                    4,5.56446,167.25734,34.27346,24.01937,23.33125,275.76364,976.98564,18.70831,106.12877,21.85143,5.42663,4.22776,47.89932,55.94618,111.24704,1859.22213,133.87920,549.39971,
8                    5,0.00001,0.00009,0.00012,0.00002,0.00004,0.00004,0.00009,0.00003,0.00003,0.00002,0.00001,0.00001,0.00002,0.00001,0.00003,0.00012,0.00003,0.00007,
8                    6,0.00001,0.00006,0.00014,0.00001,0.00003,0.00004,0.00006,0.00003,0.00002,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00008,0.00002,0.00005,
8                    7,5.56442,167.14505,34.23089,23.99742,23.30019,276.01157,980.33116,18.79737,106.89179,21.90145,5.42922,4.21365,47.81845,55.87956,111.13390,1857.62820,133.71425,545.21144,
9                    1,0.00000,0.00005,0.00005,0.00001,0.00002,0.00003,0.00005,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00007,0.00001,0.00004,
9                    2,0.00000,0.00005,0.00003,0.00002,0.00002,0.00005,0.00010,0.00003,0.00003,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00015,0.00002,0.00004,
9                    3,0.00000,0.00006,0.00004,0.00001,0.00003,0.00005,0.00005,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00011,0.00002,0.00006,
9                    4,5.56473,167.33008,34.23939,24.02155,23.33216,275.76500,977.01580,18.71087,106.14445,21.85204,5.42915,4.22894,47.89561,55.94610,111.23932,1859.34443,133.87615,549.37315,
9                    5,0.00001,0.00014,0.00023,0.00002,0.00005,0.00005,0.00012,0.00005,0.00005,0.00002,0.00002,0.00001,0.00001,0.00002,0.00003,0.00017,0.00003,0.00009,
9                    6,0.00001,0.00004,0.00006,0.00001,0.00003,0.00004,0.00003,0.00003,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00006,0.00002,0.00006,
9                    7,5.56468,167.21776,34.19685,23.99962,23.30110,276.01295,980.36145,18.79997,106.90750,21.90207,5.43174,4.21483,47.81482,55.87948,111.12617,1857.75062,133.71121,545.18514,
9                    8,0.00000,0.00005,0.00004,0.00001,0.00000,0.00002,0.00003,0.00002,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00004,0.00000,0.00002,
10                    1,0.00001,0.00010,0.00003,0.00003,0.00005,0.00008,0.00019,0.00005,0.00005,0.00002,0.00001,0.00001,0.00003,0.00002,0.00004,0.00054,0.00004,0.00013,
10                    2,0.00000,0.00007,0.00002,0.00001,0.00004,0.00006,0.00008,0.00005,0.00003,0.00001,0.00001,0.00000,0.00002,0.00002,0.00003,0.00025,0.00003,0.00009,
10                    3,0.00001,0.00015,0.00002,0.00002,0.00004,0.00010,0.00031,0.00003,0.00007,0.00002,0.00001,0.00001,0.00002,0.00002,0.00004,0.00093,0.00004,0.00014,
10                    4,5.56308,167.22780,34.26762,24.01298,23.33103,275.64743,976.81657,18.71211,106.12578,21.84810,5.42734,4.22665,47.87380,55.94284,111.21365,1858.66718,133.86967,549.18136,
10                    5,0.00000,0.00011,0.00013,0.00004,0.00009,0.00006,0.00010,0.00008,0.00005,0.00002,0.00002,0.00001,0.00002,0.00002,0.00004,0.00024,0.00004,0.00016,
10                    6,0.00001,0.00018,0.00014,0.00002,0.00003,0.00014,0.00035,0.00004,0.00007,0.00004,0.00002,0.00001,0.00003,0.00003,0.00004,0.00094,0.00004,0.00013,
10                    7,5.56304,167.11544,34.22507,23.99105,23.29998,275.89529,980.16138,18.80124,106.88873,21.89812,5.42994,4.21254,47.79304,55.87622,111.10054,1857.07291,133.70474,544.99299,
10                    8,0.00001,0.00010,0.00002,0.00002,0.00003,0.00009,0.00019,0.00006,0.00004,0.00002,0.00001,0.00001,0.00003,0.00002,0.00004,0.00056,0.00004,0.00011,
10                    9,0.00001,0.00011,0.00005,0.00002,0.00003,0.00010,0.00024,0.00002,0.00005,0.00001,0.00001,0.00001,0.00002,0.00002,0.00004,0.00064,0.00004,0.00012,
11                    1,0.00001,0.00013,0.00008,0.00002,0.00003,0.00013,0.00028,0.00003,0.00006,0.00002,0.00001,0.00001,0.00003,0.00002,0.00004,0.00085,0.00004,0.00011,
11                    2,0.00001,0.00010,0.00011,0.00002,0.00003,0.00006,0.00016,0.00003,0.00004,0.00002,0.00001,0.00001,0.00002,0.00002,0.00003,0.00048,0.00003,0.00008,
11                    3,0.00001,0.00020,0.00009,0.00002,0.00003,0.00018,0.00042,0.00003,0.00009,0.00003,0.00001,0.00001,0.00002,0.00002,0.00004,0.00133,0.00005,0.00015,
11                    4,5.56267,167.16517,34.31848,24.01206,23.32955,275.62228,976.79870,18.72116,106.11641,21.84686,5.42822,4.22560,47.86642,55.94772,111.21023,1858.49119,133.87342,549.19659,
11                    5,0.00000,0.00009,0.00002,0.00002,0.00006,0.00007,0.00016,0.00003,0.00005,0.00002,0.00001,0.00001,0.00002,0.00002,0.00004,0.00046,0.00004,0.00013,
11                    6,0.00001,0.00026,0.00037,0.00003,0.00004,0.00021,0.00047,0.00009,0.00010,0.00005,0.00003,0.00001,0.00003,0.00003,0.00005,0.00132,0.00005,0.00016,
11                    7,5.56263,167.05285,34.27587,23.99013,23.29849,275.86992,980.14341,18.81030,106.87935,21.89686,5.43081,4.21150,47.78567,55.88108,111.09714,1856.89691,133.70849,545.00805,
11                    8,0.00001,0.00013,0.00008,0.00002,0.00002,0.00011,0.00028,0.00005,0.00006,0.00003,0.00001,0.00001,0.00003,0.00002,0.00004,0.00087,0.00004,0.00011,
11                    9,0.00001,0.00018,0.00018,0.00002,0.00002,0.00013,0.00034,0.00004,0.00006,0.00002,0.00001,0.00001,0.00003,0.00003,0.00004,0.00093,0.00004,0.00013,
11                    10,0.00000,0.00006,0.00009,0.00001,0.00001,0.00005,0.00003,0.00005,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00007,0.00001,0.00003,
12                    1,0.00001,0.00035,0.00011,0.00003,0.00008,0.00013,0.00020,0.00011,0.00003,0.00004,0.00001,0.00001,0.00005,0.00004,0.00007,0.00017,0.00009,0.00037,
12                    2,0.00001,0.00045,0.00015,0.00003,0.00007,0.00009,0.00027,0.00012,0.00006,0.00003,0.00001,0.00001,0.00003,0.00004,0.00007,0.00040,0.00008,0.00032,
12                    3,0.00001,0.00030,0.00012,0.00002,0.00003,0.00015,0.00021,0.00012,0.00003,0.00004,0.00001,0.00001,0.00003,0.00004,0.00004,0.00008,0.00006,0.00023,
12                    4,5.56559,166.95300,34.33187,24.00551,23.32479,275.70234,977.06958,18.69276,106.16496,21.84310,5.42333,4.22540,47.88908,55.93986,111.20200,1859.42228,133.87897,549.39640,
12                    5,0.00001,0.00022,0.00002,0.00004,0.00010,0.00009,0.00025,0.00011,0.00007,0.00003,0.00001,0.00001,0.00004,0.00003,0.00008,0.00041,0.00009,0.00036,
12                    6,0.00001,0.00054,0.00043,0.00004,0.00003,0.00020,0.00029,0.00014,0.00004,0.00008,0.00004,0.00001,0.00004,0.00005,0.00004,0.00013,0.00007,0.00025,
12                    7,5.56555,166.84088,34.28926,23.98360,23.29375,275.95011,980.41524,18.78172,106.92803,21.89311,5.42593,4.21131,47.80832,55.87325,111.08889,1857.82837,133.71402,545.20810,
