**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 20

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Mn,  0.00210,  0.00147,  0.00155,  0.00175,  0.00199,  0.00213,  0.00178,  0.00023,  0.13023,  0.11053
Fe,  0.11728,  0.06414,  0.06958,  0.08629,  0.10416,  0.11901,  0.08882,  0.01874,  0.21100,  0.15980
Zn,  0.00576,  0.00486,  0.00550,  0.00567,  0.00577,  0.00588,  0.00559,  0.00026,  0.04594,  0.04457
Br,  0.00386,  0.00372,  0.00376,  0.00388,  0.00393,  0.00402,  0.00386,  0.00009,  0.02342,  0.02342
Pb,  0.00212,  0.00198,  0.00207,  0.00210,  0.00214,  0.00219,  0.00210,  0.00005,  0.02470,  0.02443

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 29.19056, 29.19056, 30.05063, 34.29453, 36.14551, 38.15964, 33.53853,  3.11277,  0.09281,  0.10664
Na,  0.66116,  0.00000,  0.00000,  0.42700,  2.80578,  6.86054,  1.76235,  2.34403,  1.33006,  3.54530
Mg, 47.25509, 47.25509, 48.78500, 49.28562, 50.69314, 53.50579, 49.88621,  1.63163,  0.03271,  0.03453
Al, 48.05252, 47.63215, 49.45349, 54.03107, 56.38380, 59.68680, 53.22191,  3.93593,  0.07395,  0.08191
Si, 45.25397, 44.89368, 46.53633, 51.31118, 53.57196, 56.69451, 50.39669,  3.91457,  0.07768,  0.08650
P,  9.10276,  7.42243,  8.65937, 20.05761, 22.79021, 24.01945, 16.59394,  6.85302,  0.41298,  0.75285
S,  6.65714,  6.29863,  6.69510,  7.85089,  9.87069, 10.44770,  8.23937,  1.55110,  0.18825,  0.23300
Cl,  8.11660,  7.68824,  9.24858, 10.78653, 11.30261, 15.51802, 10.64622,  2.07591,  0.19499,  0.25576
K, 26.22646, 25.36897, 27.66700, 29.07072, 30.01484, 33.48097, 29.15339,  2.16358,  0.07421,  0.08250
Ca, 25.87144, 25.44332, 26.20203, 32.86044, 34.84750, 36.71839, 31.23109,  4.28529,  0.13721,  0.16564
Ti, 40.34811, 39.89012, 41.33005, 46.94108, 49.14455, 51.95973, 45.68528,  4.14345,  0.09070,  0.10269
V, 44.37449, 43.90133, 45.36939, 50.86201, 52.74913, 55.74585, 49.61099,  4.03673,  0.08137,  0.09097
Mn, 41.92145, 41.56603, 43.32721, 47.33143, 49.73253, 52.61128, 46.72252,  3.55443,  0.07608,  0.08479
Fe, 37.56164, 37.12027, 38.41891, 44.26413, 46.39012, 49.02662, 42.89291,  4.15142,  0.09679,  0.11052
Zn,  0.19884,  0.00000,  0.08412,  7.53489,  9.64145, 11.03535,  5.64509,  4.51689,  0.80014, 22.71616
Br,  0.00000,  0.00000,  0.00114,  1.35540,  3.26850,  4.00803,  1.68195,  1.61943,  0.96283,  0.00000
Pb, 11.06674, 10.45393, 12.40925, 15.59168, 17.60541, 20.31555, 15.34537,  3.15695,  0.20573,  0.28526

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 32.10157, 23.52049, 24.11859, 27.64663, 31.31573, 36.62152, 27.94750,  3.79314,  0.13572,  0.11816
Na,  0.00413,  0.00000,  0.14373,  0.80370,  2.19607, 12.79138,  2.30908,  3.80788,  1.64909,922.85776
Mg,  5.81365,  0.00000,  0.06028,  1.69467,  5.59459, 11.34449,  3.14473,  3.52423,  1.12068,  0.60620
Al, 37.59267, 25.37295, 26.50253, 31.24060, 37.10186, 43.19685, 31.31373,  5.43638,  0.17361,  0.14461
Si, 38.03760, 26.12078, 27.16140, 31.82831, 37.34920, 43.52939, 31.95060,  5.27810,  0.16520,  0.13876
P, 78.31095, 63.59726, 64.64343, 69.32919, 77.84411, 83.23750, 71.13294,  6.78365,  0.09537,  0.08662
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.36694,  2.73730,  0.24982,  0.62052,  2.48388,  0.00000
Cl, 15.76210, 12.30841, 13.50758, 15.21333, 16.45307, 21.63190, 15.57327,  2.78979,  0.17914,  0.17699
K, 12.47580,  5.80324,  8.21226,  9.59511, 12.26574, 14.16875,  9.83755,  2.39122,  0.24307,  0.19167
Ca, 46.40601, 35.62318, 36.34570, 40.59644, 45.33707, 51.49768, 41.18139,  4.75783,  0.11553,  0.10253
Ti, 41.90907, 29.93414, 30.87730, 35.57864, 40.72725, 47.31460, 35.84838,  5.25321,  0.14654,  0.12535
V, 39.85570, 27.82091, 28.85619, 33.60100, 38.98415, 45.62688, 33.76480,  5.32230,  0.15763,  0.13354
Mn, 34.27789, 23.45469, 24.42539, 28.62873, 33.67791, 39.22467, 28.75469,  4.78818,  0.16652,  0.13969
Fe, 42.61113, 30.88595, 31.86538, 36.38462, 41.42410, 47.91019, 36.71373,  5.13227,  0.13979,  0.12044
Zn, 53.25551, 44.18339, 44.90798, 47.86823, 53.63628, 56.07585, 49.03265,  4.35852,  0.08889,  0.08184
Br,  2.68114,  1.74589,  2.49499,  2.99195,  3.47909,  6.22071,  3.09661,  0.91080,  0.29413,  0.33971
Pb, 34.46386, 26.54190, 27.87357, 31.20803, 33.98905, 36.52512, 30.99871,  3.20201,  0.10330,  0.09291

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 16.38237, 16.27194, 18.29603, 19.74748, 20.60887, 21.27844, 19.30760,  1.51243,  0.07833,  0.09232
Na, 78.87097, 77.39351, 78.41269, 80.38472, 87.11420, 93.32021, 82.69810,  5.44098,  0.06579,  0.06899
Mg, 34.39919, 34.15597, 38.13713, 39.90158, 41.56887, 44.32142, 39.50104,  2.63131,  0.06661,  0.07649
Al,  4.62188,  4.50987,  5.22321,  9.48356, 11.44714, 12.35764,  8.77234,  3.02293,  0.34460,  0.65405
Si,  5.80399,  5.69412,  6.63999, 10.37186, 12.25639, 13.17045,  9.78676,  2.80038,  0.28614,  0.48249
P,  0.00014,  0.00000,  0.00672,  1.57781,  3.13189,  3.75138,  1.68172,  1.53371,  0.91199,11086.74506
S, 15.03229, 10.85156, 11.47568, 13.02767, 15.42061, 17.92958, 13.85491,  2.43659,  0.17587,  0.16209
Cl, 56.32238, 56.08578, 56.54414, 58.32886, 62.69194, 66.57867, 59.73441,  3.66545,  0.06136,  0.06508
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00013,  1.93979,  0.19289,  0.52522,  2.72294,  0.00000
Ca, 14.23424, 14.13260, 16.33486, 17.59774, 18.54224, 19.48600, 17.33805,  1.66784,  0.09620,  0.11717
Ti,  6.50130,  6.39942,  7.49962, 10.60722, 12.44697, 13.35307, 10.22172,  2.52734,  0.24725,  0.38874
V, 10.03744,  9.90480, 11.63195, 14.93217, 16.85804, 17.73351, 14.37822,  2.81678,  0.19591,  0.28063
Mn,  5.81561,  5.71947,  6.68771,  9.75530, 11.36384, 12.27743,  9.25960,  2.37248,  0.25622,  0.40795
Fe,  7.52041,  7.42140,  8.72413, 11.36133, 13.11452, 14.01240, 11.07254,  2.32490,  0.20997,  0.30915
Zn,  5.90834,  4.24489,  5.31837,  5.77101,  6.38032,  9.14774,  5.91606,  1.07747,  0.18213,  0.18236
Br, 12.22313,  6.81751,  7.41229,  9.31624, 12.24733, 14.66603, 10.23477,  2.80721,  0.27428,  0.22966
Pb,  1.41408,  0.21745,  0.77634,  1.20101,  1.58244,  2.90203,  1.23267,  0.60415,  0.49012,  0.42724

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 22.32551, 16.24665, 17.52577, 18.74840, 21.41515, 22.68819, 19.20638,  2.02439,  0.10540,  0.09068
Na, 20.46374,  0.00000,  3.03673, 16.06957, 20.33784, 22.60647, 13.23047,  8.54568,  0.64591,  0.41760
Mg, 12.53207,  1.50407,  4.80470,  7.28414, 10.92497, 13.00757,  7.46802,  3.45135,  0.46215,  0.27540
Al,  9.73293,  3.39580,  4.36136,  6.48958,  8.58866, 10.17354,  6.69203,  2.25157,  0.33646,  0.23134
Si, 10.90444,  4.92883,  5.60548,  7.59573,  9.81988, 11.10814,  7.86595,  2.14172,  0.27228,  0.19641
P, 12.58616,  4.01426, 10.05973, 11.32782, 11.89366, 12.58616, 10.59140,  2.35145,  0.22201,  0.18683
S, 78.31057, 74.21731, 75.54769, 78.37086, 79.45024, 81.13845, 77.65590,  2.11205,  0.02720,  0.02697
Cl, 19.79893,  4.79721,  6.79953, 15.50065, 19.57651, 20.50144, 14.04611,  6.01089,  0.42794,  0.30360
K, 61.29774, 58.20025, 59.56430, 61.06923, 62.03617, 63.37295, 60.81618,  1.46743,  0.02413,  0.02394
Ca, 13.48831,  6.30548,  8.52409, 10.00900, 12.27801, 13.67729, 10.24947,  2.03707,  0.19875,  0.15102
Ti, 11.24152,  5.69243,  6.04330,  7.98638,  9.99892, 11.42521,  8.24463,  2.03379,  0.24668,  0.18092
V,  5.73237,  0.00000,  0.00000,  1.86337,  4.00899,  5.88231,  2.24599,  2.09135,  0.93115,  0.36483
Mn, 17.98504, 12.58968, 13.22526, 14.97789, 17.04016, 18.27876, 15.26319,  1.98816,  0.13026,  0.11055
Fe, 12.30683,  6.73083,  7.30083,  9.05590, 10.93016, 12.49856,  9.32082,  1.96702,  0.21103,  0.15983
Zn, 40.63731, 34.30883, 38.77986, 40.02832, 40.73316, 41.48368, 39.40620,  1.81313,  0.04601,  0.04462
Br, 85.09573, 82.01119, 82.94028, 85.51536, 86.54928, 88.35259, 84.98666,  1.97113,  0.02319,  0.02316
Pb, 53.05532, 49.48085, 51.73058, 52.49143, 53.32014, 54.66779, 52.42325,  1.30122,  0.02482,  0.02453

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.05779,  0.00000,  0.00000,  0.03584,  0.23662,  0.47470,  0.13562,  0.17659,  1.30204,  3.05570
Mg,  1.18081,  1.00486,  1.01172,  1.05489,  1.18413,  1.20147,  1.09164,  0.08049,  0.07373,  0.06817
Al,  7.44513,  6.96703,  7.05070,  7.13629,  7.33947,  7.46160,  7.18853,  0.16117,  0.02242,  0.02165
Si, 16.55500, 15.64428, 15.81684, 15.98117, 16.31749, 16.58313, 16.06646,  0.29515,  0.01837,  0.01783
P,  0.01722,  0.01338,  0.01610,  0.03228,  0.03468,  0.03683,  0.02655,  0.00920,  0.34669,  0.53453
S,  0.16698,  0.13033,  0.14223,  0.17755,  0.21477,  0.24632,  0.18149,  0.03778,  0.20819,  0.22628
Cl,  1.82410,  1.68355,  1.92854,  1.95734,  2.15592,  2.74067,  2.07524,  0.31394,  0.15128,  0.17211
K,  1.03655,  0.89214,  0.94149,  1.01010,  1.06290,  1.13717,  1.00763,  0.07218,  0.07164,  0.06964
Ca,  3.24648,  3.14489,  3.22219,  3.50922,  3.52649,  3.59188,  3.39682,  0.16697,  0.04915,  0.05143
Ti,  0.51419,  0.50005,  0.50427,  0.50542,  0.51002,  0.51419,  0.50674,  0.00413,  0.00815,  0.00803
V,  0.00899,  0.00860,  0.00863,  0.00875,  0.00884,  0.00899,  0.00875,  0.00012,  0.01387,  0.01351
Mn,  0.06752,  0.06348,  0.06470,  0.06504,  0.06703,  0.06778,  0.06560,  0.00138,  0.02101,  0.02041
Fe,  4.93452,  4.83704,  4.86917,  4.91098,  4.93938,  4.97634,  4.90183,  0.04262,  0.00870,  0.00864
Zn,  0.00039,  0.00000,  0.00016,  0.01253,  0.01556,  0.01664,  0.00900,  0.00707,  0.78478, 18.18917
Br,  0.00000,  0.00000,  0.00000,  0.00073,  0.00190,  0.00211,  0.00092,  0.00087,  0.95211,  0.00000
Pb,  0.00611,  0.00570,  0.00660,  0.00728,  0.00807,  0.00863,  0.00731,  0.00090,  0.12273,  0.14681

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00033,  0.00000,  0.01390,  0.06557,  0.23335,  1.27541,  0.21820,  0.37350,  1.71176,1138.89199
Mg,  0.13210,  0.00000,  0.00186,  0.04546,  0.13053,  0.22606,  0.07453,  0.07842,  1.05220,  0.59366
Al,  5.29634,  4.61253,  4.90168,  4.98662,  5.28625,  5.48869,  5.04558,  0.23803,  0.04718,  0.04494
Si, 12.65325, 11.26893, 11.90506, 12.07841, 12.63017, 13.00989, 12.16656,  0.46559,  0.03827,  0.03680
P,  0.13471,  0.12538,  0.13491,  0.14437,  0.14828,  0.14947,  0.14132,  0.00814,  0.05758,  0.06041
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00885,  0.07799,  0.00684,  0.01761,  2.57706,  0.00000
Cl,  3.22110,  3.10457,  3.33409,  3.45615,  3.74557,  5.46485,  3.67823,  0.64211,  0.17457,  0.19935
K,  0.44837,  0.26314,  0.37172,  0.40761,  0.44795,  0.48139,  0.40275,  0.05877,  0.14591,  0.13107
Ca,  5.29521,  5.14242,  5.29873,  5.45385,  5.52484,  5.54966,  5.41022,  0.13414,  0.02479,  0.02533
Ti,  0.48565,  0.45059,  0.47355,  0.47914,  0.48391,  0.48941,  0.47652,  0.01018,  0.02135,  0.02095
V,  0.00734,  0.00681,  0.00701,  0.00707,  0.00732,  0.00751,  0.00712,  0.00020,  0.02776,  0.02694
Mn,  0.05020,  0.04430,  0.04708,  0.04782,  0.05015,  0.05167,  0.04821,  0.00194,  0.04033,  0.03872
Fe,  5.09025,  4.80899,  5.02057,  5.06800,  5.08266,  5.09169,  5.03474,  0.08215,  0.01632,  0.01614
Zn,  0.09462,  0.08678,  0.09480,  0.10335,  0.10681,  0.10818,  0.10080,  0.00708,  0.07022,  0.07481
Br,  0.00152,  0.00103,  0.00159,  0.00209,  0.00232,  0.00442,  0.00208,  0.00072,  0.34796,  0.47411
Pb,  0.01730,  0.01608,  0.01699,  0.01833,  0.01888,  0.01962,  0.01798,  0.00106,  0.05914,  0.06144

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na, 12.28366,  9.74888, 10.03522, 10.66546, 12.25582, 12.36629, 10.98304,  1.01623,  0.09253,  0.08273
Mg,  1.53160,  1.43786,  1.46311,  1.49939,  1.53079,  1.53351,  1.49389,  0.03474,  0.02326,  0.02268
Al,  1.27597,  1.22069,  1.28981,  2.25194,  2.58004,  2.65120,  2.02316,  0.59801,  0.29558,  0.46867
Si,  3.78325,  3.66897,  3.81877,  5.80406,  6.51411,  6.65991,  5.34643,  1.24814,  0.23345,  0.32991
P,  0.00000,  0.00000,  0.00002,  0.00468,  0.00873,  0.00997,  0.00462,  0.00413,  0.89543,8867.85845
S,  0.67186,  0.39916,  0.41919,  0.51428,  0.66857,  0.68230,  0.53147,  0.11400,  0.21450,  0.16968
Cl, 22.55386, 18.33450, 18.81696, 19.84505, 22.50718, 22.69447, 20.38666,  1.69780,  0.08328,  0.07528
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.10521,  0.01058,  0.02858,  2.70228,  0.00000
Ca,  3.18268,  3.17953,  3.18588,  3.30118,  3.37335,  3.40317,  3.28465,  0.08858,  0.02697,  0.02783
Ti,  0.14763,  0.14435,  0.14868,  0.20543,  0.23079,  0.23579,  0.19493,  0.03741,  0.19192,  0.25341
V,  0.00362,  0.00357,  0.00364,  0.00457,  0.00494,  0.00502,  0.00437,  0.00060,  0.13791,  0.16639
Mn,  0.01669,  0.01628,  0.01682,  0.02396,  0.02641,  0.02715,  0.02231,  0.00448,  0.20099,  0.26865
Fe,  1.76038,  1.73214,  1.76968,  2.25938,  2.50255,  2.54976,  2.18120,  0.33149,  0.15198,  0.18831
Zn,  0.02057,  0.01268,  0.01504,  0.01660,  0.02072,  0.02643,  0.01759,  0.00350,  0.19867,  0.16993
Br,  0.01362,  0.00628,  0.00681,  0.00932,  0.01356,  0.01391,  0.00983,  0.00310,  0.31533,  0.22771
Pb,  0.00139,  0.00018,  0.00061,  0.00097,  0.00143,  0.00237,  0.00104,  0.00051,  0.49363,  0.36866

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  2.33868,  0.00000,  0.45269,  2.13694,  2.47108,  3.00140,  1.70186,  1.05980,  0.62273,  0.45316
Mg,  0.40944,  0.06562,  0.19822,  0.27768,  0.37722,  0.41824,  0.27509,  0.10612,  0.38575,  0.25917
Al,  1.97170,  0.81900,  1.12066,  1.66231,  1.92934,  2.41637,  1.55957,  0.45079,  0.28905,  0.22863
Si,  5.21575,  2.80705,  3.37943,  4.56739,  5.12485,  6.12937,  4.33806,  0.94570,  0.21800,  0.18132
P,  0.03113,  0.01229,  0.02977,  0.03048,  0.03404,  0.03936,  0.03041,  0.00640,  0.21042,  0.20554
S,  2.56831,  2.56224,  2.73312,  3.01500,  3.23474,  3.42149,  2.98834,  0.25317,  0.08472,  0.09857
Cl,  5.81777,  1.86556,  2.54113,  5.46764,  5.87042,  6.91218,  4.70036,  1.78567,  0.37990,  0.30693
K,  3.16763,  3.15879,  3.35425,  3.70601,  3.93352,  4.28250,  3.68900,  0.34031,  0.09225,  0.10743
Ca,  2.21305,  1.42114,  1.83939,  1.96416,  2.09816,  2.21305,  1.93752,  0.20188,  0.10419,  0.09122
Ti,  0.18731,  0.11480,  0.12913,  0.16737,  0.18387,  0.21248,  0.15843,  0.02942,  0.18573,  0.15709
V,  0.00152,  0.00000,  0.00000,  0.00056,  0.00114,  0.00153,  0.00065,  0.00058,  0.89080,  0.37931
Mn,  0.03787,  0.03158,  0.03514,  0.03692,  0.04049,  0.04423,  0.03740,  0.00350,  0.09357,  0.09242
Fe,  2.11391,  1.43121,  1.58550,  1.93477,  2.07350,  2.32952,  1.84911,  0.26708,  0.14444,  0.12634
Zn,  0.10381,  0.10310,  0.10896,  0.11931,  0.12542,  0.13312,  0.11785,  0.00894,  0.07584,  0.08610
Br,  0.06956,  0.06935,  0.07422,  0.08255,  0.08838,  0.09317,  0.08155,  0.00718,  0.08809,  0.10328
Pb,  0.03830,  0.03812,  0.04043,  0.04473,  0.04743,  0.05036,  0.04439,  0.00380,  0.08571,  0.09933
