Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    11
  12,      1.254,        127,         52,       1.26
  13,      1.487,        160,         52,       1.06
  14,      1.740,         99,         51,       1.09
  19,      3.313,        121,         55,       1.81
  20,      3.691,        268,         65,       1.86
  24,      5.412,        717,        142,       1.79
  26,      6.399,       2096,        191,       1.98
  29,      8.041,       6413,        351,       1.71
  30,      8.631,       2653,        338,       1.11
  45,      2.696,        399,         50,       1.93
  58,      4.838,        467,        183,       1.78
