Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,        140,         56,       1.02
  12,      1.254,        126,         56,       0.63
  13,      1.487,        500,         63,       1.78
  14,      1.740,        999,         67,       1.33
  15,      2.013,        145,         61,       1.16
  16,      2.307,       4872,         94,       1.52
  17,      2.622,       6942,        122,       2.54
  19,      3.313,      25987,        175,       2.45
  20,      3.691,       5511,        112,       1.61
  23,      4.950,        378,        129,       0.92
  24,      5.412,        627,        146,       1.31
  25,      5.895,        518,        173,       2.45
  45,      2.696,        913,         80,       1.78
  56,      4.464,        687,        164,       2.04
