Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    12
  13,      1.487,        164,         62,       1.12
  14,      1.740,        254,         61,       0.84
  16,      2.307,        556,         61,       1.56
  17,      2.622,       1126,         80,       0.99
  19,      3.313,       2293,         82,       1.91
  20,      3.691,       1112,         82,       1.46
  24,      5.412,        399,        162,       2.07
  26,      6.399,       6090,        227,       1.97
  29,      8.041,       6756,        400,       2.36
  30,      8.631,       2715,        388,       1.21
  45,      2.696,        532,         68,       1.01
  58,      4.838,        472,        206,       1.60
