Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,         61,         67,       0.96
  12,      1.254,        154,         68,       2.12
  13,      1.487,        857,         77,       2.15
  14,      1.740,       3149,         92,       0.85
  16,      2.307,       3788,         95,       1.12
  17,      2.622,       8593,        140,       1.68
  19,      3.313,      26537,        183,       2.62
  20,      3.691,      11198,        146,       1.87
  22,      4.509,        702,        162,       1.47
  23,      4.950,        548,        156,       1.45
  24,      5.412,        865,        176,       1.28
  25,      5.895,       1052,        206,       2.04
  45,      2.696,        867,         93,       1.62
  56,      4.464,        549,        219,       1.20
