Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    12
  12,      1.254,        114,         57,       1.00
  13,      1.487,        271,         61,       1.22
  14,      1.740,        278,         61,       1.00
  16,      2.307,        175,         57,       1.02
  19,      3.313,       1224,         73,       2.89
  20,      3.691,        649,         77,       1.09
  24,      5.412,        781,        160,       2.46
  26,      6.399,       3961,        221,       2.36
  29,      8.041,       7282,        397,       2.70
  30,      8.631,       2479,        384,       2.42
  45,      2.696,        554,         57,       1.82
  58,      4.838,        409,        203,       2.42
