**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 10

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Zn,  0.02874,  0.01707,  0.02817,  0.02917,  0.02981,  0.03068,  0.02814,  0.00308,  0.10938,  0.10708
Br,  0.00501,  0.00000,  0.00012,  0.00210,  0.00755,  0.00789,  0.00339,  0.00340,  1.00168,  0.67769
Pb,  0.01075,  0.00635,  0.01025,  0.01065,  0.01102,  0.01159,  0.01041,  0.00115,  0.11004,  0.10659
BC,  0.47283,  0.00000,  0.42672,  0.45468,  0.48267,  0.52262,  0.40667,  0.14977,  0.36827,  0.31674

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 31.07400, 24.78900, 26.55500, 29.88800, 33.08275, 55.52400, 31.79910,  7.99324,  0.25137,  0.25723
Na,  0.07006,  0.04349,  0.06631,  0.06965,  0.07137,  0.64644,  0.09583,  0.12981,  1.35460,  1.85278
Mg,  0.09730,  0.00000,  0.05304,  0.08664,  0.11198,  0.28656,  0.09779,  0.06589,  0.67381,  0.67720
Al,  1.18560,  0.60905,  0.91320,  1.08690,  1.24620,  2.35150,  1.16653,  0.40657,  0.34853,  0.34292
Si,  2.29650,  0.90677,  1.57703,  2.04635,  2.46923,  5.44300,  2.26869,  1.07799,  0.47516,  0.46941
P,  0.03385,  0.02888,  0.03307,  0.03331,  0.03384,  0.03753,  0.03346,  0.00179,  0.05335,  0.05274
S,  0.78775,  0.76169,  0.78365,  0.79736,  0.83201,  0.84873,  0.80485,  0.02653,  0.03297,  0.03368
Cl,  0.02246,  0.00000,  0.00000,  0.00000,  0.00000,  0.02246,  0.00112,  0.00502,  4.46976,  0.22360
K,  1.03150,  0.94579,  0.96564,  1.04180,  1.10645,  1.40350,  1.06875,  0.12426,  0.11626,  0.12046
Ca,  0.35922,  0.23297,  0.25211,  0.32493,  0.38564,  0.80253,  0.35923,  0.14873,  0.41402,  0.41403
Ti,  0.07299,  0.04461,  0.05350,  0.06500,  0.07697,  0.15912,  0.07215,  0.02899,  0.40182,  0.39721
V,  0.00173,  0.00137,  0.00147,  0.00165,  0.00183,  0.00306,  0.00176,  0.00044,  0.24973,  0.25372
Mn,  0.01218,  0.00619,  0.00876,  0.01057,  0.01285,  0.02769,  0.01196,  0.00525,  0.43916,  0.43125
Fe,  0.65518,  0.41542,  0.48176,  0.58945,  0.69439,  1.42860,  0.65121,  0.25913,  0.39792,  0.39550
Zn,  0.02642,  0.02439,  0.02514,  0.02640,  0.02723,  0.03260,  0.02672,  0.00213,  0.07987,  0.08077
Br,  0.00002,  0.00000,  0.00000,  0.00235,  0.01207,  0.02085,  0.00534,  0.00639,  1.19563,285.18115
Pb,  0.01095,  0.01045,  0.01051,  0.01105,  0.01206,  0.01317,  0.01138,  0.00088,  0.07750,  0.08057
BC,  2.53630,  2.42240,  2.49990,  2.53570,  2.60563,  2.67550,  2.54305,  0.07257,  0.02853,  0.02861

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 12.24300,  4.16850,  9.01095, 10.84000, 14.50625, 63.02200, 13.69645, 12.24016,  0.89367,  0.99977
Na,  0.00509,  0.00062,  0.00300,  0.00500,  0.00559,  0.30967,  0.02016,  0.06821,  3.38296, 13.41195
Mg,  0.10093,  0.03281,  0.07393,  0.08979,  0.12067,  0.72868,  0.12411,  0.14627,  1.17854,  1.44922
Al,  0.47691,  0.10747,  0.34848,  0.43078,  0.59276,  4.03980,  0.62364,  0.82708,  1.32620,  1.73424
Si,  1.26530,  0.24661,  0.92348,  1.14370,  1.58110, 10.40500,  1.63712,  2.12982,  1.30095,  1.68325
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01147,  0.00058,  0.00256,  4.40655,  0.00000
S,  0.16152,  0.11051,  0.12106,  0.14147,  0.15170,  0.29449,  0.14605,  0.03983,  0.27270,  0.24659
Cl,  0.00263,  0.00000,  0.00190,  0.00347,  0.01721,  0.25305,  0.02106,  0.05577,  2.64844, 21.21586
K,  0.33333,  0.19353,  0.24795,  0.29268,  0.32896,  0.98598,  0.32727,  0.16606,  0.50741,  0.49818
Ca,  0.21076,  0.06086,  0.15411,  0.18898,  0.25568,  1.38680,  0.25458,  0.27764,  1.09058,  1.31733
Ti,  0.02979,  0.00330,  0.02169,  0.02685,  0.03874,  0.24548,  0.03884,  0.05061,  1.30286,  1.69874
V,  0.00070,  0.00025,  0.00051,  0.00062,  0.00083,  0.00359,  0.00079,  0.00069,  0.88466,  0.99286
Mn,  0.00463,  0.00000,  0.00336,  0.00416,  0.00628,  0.04358,  0.00635,  0.00910,  1.43449,  1.96506
Fe,  0.27917,  0.03864,  0.20358,  0.25186,  0.35731,  2.18220,  0.35679,  0.44754,  1.25436,  1.60311
Zn,  0.00444,  0.00264,  0.00331,  0.00389,  0.00441,  0.01486,  0.00448,  0.00258,  0.57594,  0.58137
Br,  0.03203,  0.00000,  0.02381,  0.02653,  0.02991,  0.03692,  0.02610,  0.00716,  0.27431,  0.22353
Pb,  0.00364,  0.00261,  0.00276,  0.00311,  0.00359,  0.00600,  0.00332,  0.00079,  0.23682,  0.21589
BC,  0.35663,  0.22486,  0.26937,  0.30315,  0.35242,  0.97281,  0.34182,  0.15764,  0.46118,  0.44203

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  7.37685,  0.65352,  5.17514,  7.51520,  8.82632, 10.21771,  6.85876,  2.71888,  0.39641,  0.36857
Na, 51.21563,  1.66529, 50.87423, 52.65314, 54.29446, 64.44401, 50.86435, 12.07369,  0.23737,  0.23574
Mg, 11.82052,  2.48580,  9.22256, 11.95434, 13.51032, 15.04992, 11.00630,  3.44882,  0.31335,  0.29177
Al, 11.51889,  3.79654,  9.17774, 11.74845, 12.90852, 14.19510, 10.83533,  2.90279,  0.26790,  0.25200
Si, 10.88046,  1.86692,  8.33915, 11.06449, 12.36735, 13.77330, 10.04973,  3.26800,  0.32518,  0.30036
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.91177,  7.54940,  0.91365,  1.90968,  2.09017,  0.00000
S,  3.69208,  3.23147,  3.77951,  4.61770,  5.99917, 16.06096,  5.63110,  2.93918,  0.52195,  0.79608
Cl, 48.21581, 43.46079, 47.24680, 48.83167, 49.41011, 50.03263, 48.16107,  1.73483,  0.03602,  0.03598
K,  2.99747,  0.00000,  1.91100,  3.16139,  4.82432,  5.76155,  3.28593,  1.63455,  0.49744,  0.54531
Ca, 12.96826,  4.81170, 10.55449, 13.23620, 14.48324, 15.82178, 12.25671,  3.06200,  0.24982,  0.23611
Ti, 10.40428,  1.63684,  7.90340, 10.57200, 11.77787, 13.13550,  9.57213,  3.15944,  0.33007,  0.30367
V, 10.27892,  3.90700,  8.13230, 10.50828, 11.71059, 13.01403,  9.83385,  2.63325,  0.26777,  0.25618
Mn,  9.37219,  0.00000,  6.78069,  9.49297, 10.68971, 12.10557,  8.45063,  3.30222,  0.39077,  0.35234
Fe,  9.96222,  1.20257,  7.46051, 10.11775, 11.36353, 12.74014,  9.14020,  3.17100,  0.34693,  0.31830
Zn,  5.58535,  4.23990,  5.50341,  6.08038,  6.90323, 10.35531,  6.17403,  1.37553,  0.22279,  0.24627
Br,  0.00000,  0.00000,  0.00000,  0.43692, 12.03918, 18.62482,  4.54069,  6.78700,  1.49471,  0.00000
Pb,  8.97641,  8.16964,  8.91652,  9.43973, 11.19940, 12.37783,  9.91864,  1.29366,  0.13043,  0.14412
BC, 14.60301, 13.18409, 14.74466, 15.58809, 16.62325, 27.79321, 16.46747,  3.22669,  0.19594,  0.22096

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 66.03444, 37.25168, 65.13300, 66.99811, 68.67002, 70.27632, 65.32450,  6.88935,  0.10546,  0.10433
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 85.83804,  4.29190, 19.19397,  4.47214,  0.00000
Mg, 72.13180, 27.99384, 71.31779, 73.14310, 75.00393, 76.66703, 70.98506, 10.26345,  0.14459,  0.14229
Al, 68.04566, 29.77397, 67.46603, 69.18647, 70.81257, 72.18240, 67.12372,  8.95707,  0.13344,  0.13163
Si, 71.55677, 31.68218, 70.92005, 72.71845, 74.46261, 75.94369, 70.64805,  9.33197,  0.13209,  0.13041
P, 29.89934, 13.14739, 29.90131, 30.65519, 31.40775, 31.69061, 28.54024,  5.58909,  0.19583,  0.18693
S, 15.68086,  3.12420, 13.61263, 14.57025, 15.89920, 17.53475, 13.59852,  4.17212,  0.30681,  0.26606
Cl, 49.07600, 24.03560, 49.92987, 50.68474, 51.22623, 53.70170, 49.45915,  6.07089,  0.12275,  0.12370
K, 51.92571, 27.64309, 50.38692, 52.10730, 53.55380, 55.70706, 50.66402,  5.93457,  0.11714,  0.11429
Ca, 68.91982, 35.14275, 68.29259, 70.00791, 71.69882, 73.13090, 68.26698,  7.96735,  0.11671,  0.11560
Ti, 71.05080, 37.52166, 70.52908, 72.27562, 73.96020, 75.35691, 70.45867,  7.94857,  0.11281,  0.11187
V, 64.62768, 36.18217, 63.81818, 65.60051, 67.21103, 68.69483, 63.98390,  6.78808,  0.10609,  0.10503
Mn, 72.86062, 37.94864, 72.39518, 74.15147, 75.80243, 77.26452, 72.25175,  8.27238,  0.11449,  0.11354
Fe, 71.09094, 37.57017, 70.51959, 72.29191, 73.99441, 75.43111, 70.47649,  7.94591,  0.11275,  0.11177
Zn, 45.53123, 26.25090, 44.61114, 46.21453, 47.17338, 48.58509, 44.51805,  5.01961,  0.11275,  0.11025
Br, 13.51714,  0.00000,  0.31297,  5.67696, 20.72675, 21.28613,  9.44860,  9.45274,  1.00044,  0.69931
Pb, 38.62070, 22.28179, 36.82919, 38.24616, 39.55174, 41.61983, 37.37365,  4.21352,  0.11274,  0.10910
BC, 11.99677,  0.00000, 10.82567, 11.53361, 12.24734, 13.25293, 10.31656,  3.79922,  0.36826,  0.31669

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 19.07375, 15.21334, 16.28617, 18.33417, 20.28636, 34.07480, 19.47947,  4.91871,  0.25251,  0.25788
Na, 45.48267,  8.44918, 42.77945, 44.68118, 46.12992, 47.45436, 41.61800,  9.23337,  0.22186,  0.20301
Mg,  7.87670,  0.00000,  4.29027,  7.00960,  9.05885, 23.19238,  7.91257,  5.33166,  0.67382,  0.67689
Al, 14.57331,  7.60456, 11.21626, 13.35196, 15.30637, 28.89740, 14.33834,  4.98688,  0.34780,  0.34219
Si, 11.32374,  4.55371,  7.76949, 10.08351, 12.16548, 26.83086, 11.18517,  5.30731,  0.47450,  0.46869
P, 70.10066, 60.88552, 68.50815, 68.97237, 70.07451, 77.71899, 69.32049,  3.56210,  0.05139,  0.05081
S, 66.90822, 64.67222, 66.51161, 67.84388, 70.66271, 72.05512, 68.36214,  2.25535,  0.03299,  0.03371
Cl,  2.42450,  0.00000,  0.00000,  0.00000,  0.00000,  2.42450,  0.12129,  0.54212,  4.46976,  0.22360
K, 34.06779, 31.22573, 31.87206, 34.39211, 36.52228, 46.34695, 35.26367,  4.10346,  0.11637,  0.12045
Ca, 11.41472,  7.40205,  8.00473, 10.31859, 12.24466, 25.49538, 11.40673,  4.72645,  0.41436,  0.41407
Ti, 13.16955,  7.89695,  9.64509, 11.73245, 13.87434, 28.70588, 13.00494,  5.23684,  0.40268,  0.39765
V, 17.86975, 14.13352, 15.13023, 17.06450, 18.88775, 31.56779, 18.12613,  4.54169,  0.25056,  0.25416
Mn, 12.87224,  6.44414,  9.24772, 11.17153, 13.55984, 29.25969, 12.62941,  5.55480,  0.43983,  0.43153
Fe, 13.28580,  8.26970,  9.76122, 11.95598, 14.06598, 28.96329, 13.19127,  5.26004,  0.39875,  0.39591
Zn, 41.85287, 38.60591, 39.81194, 41.79637, 43.11150, 51.63328, 42.24767,  3.40381,  0.08057,  0.08133
Br,  0.06044,  0.00000,  0.00000,  6.35191, 32.56759, 79.17566, 15.56624, 20.60168,  1.32348,340.86255
Pb, 39.31761, 37.52608, 37.72553, 39.69023, 43.30409, 46.20404, 40.80725,  3.06074,  0.07500,  0.07785
BC, 64.35170, 61.43810, 63.40643, 64.33259, 66.07716, 67.86148, 64.53563,  1.80795,  0.02801,  0.02809

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  7.51496,  2.55819,  5.52712,  6.64810,  8.90271, 37.34947,  8.33727,  7.23112,  0.86732,  0.96223
Na,  3.30170,  0.40065,  1.94926,  3.24832,  3.64289,  8.23536,  3.22574,  1.95815,  0.60704,  0.59307
Mg,  8.17098,  2.65576,  5.98117,  7.26218,  9.76716, 60.02751, 10.09607, 12.06755,  1.19527,  1.47688
Al,  5.86214,  1.32069,  4.28060,  5.29051,  7.28773, 50.44069,  7.70260, 10.33716,  1.34203,  1.76338
Si,  6.23903,  1.21565,  4.55030,  5.63346,  7.79775, 52.25290,  8.11705, 10.70758,  1.31915,  1.71622
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 24.17588,  1.22562,  5.40217,  4.40769,  0.00000
S, 13.71884,  9.39005, 10.27872, 12.01034, 12.87806, 25.11657, 12.40823,  3.40367,  0.27431,  0.24810
Cl,  0.28369,  0.00000,  0.20490,  0.37419,  1.85815, 27.03323,  2.25849,  5.95781,  2.63796, 21.00121
K, 11.00903,  6.39083,  8.18386,  9.66100, 10.86521, 32.19411, 10.78638,  5.40777,  0.50135,  0.49121
Ca,  6.69719,  1.93335,  4.89364,  5.99972,  8.12354, 43.72115,  8.06958,  8.74842,  1.08412,  1.30628
Ti,  5.37536,  0.59503,  3.91189,  4.84018,  6.99222, 43.45340,  6.96426,  8.95086,  1.28526,  1.66516
V,  7.22365,  2.62675,  5.30736,  6.39525,  8.57359, 36.03341,  8.05612,  6.96852,  0.86500,  0.96468
Mn,  4.89496,  0.00000,  3.54563,  4.38979,  6.64279, 45.35104,  6.66822,  9.46847,  1.41994,  1.93433
Fe,  5.66104,  0.78328,  4.12520,  5.10181,  7.24702, 43.44070,  7.19203,  8.90172,  1.23772,  1.57245
Zn,  7.03055,  4.17970,  5.24322,  6.15654,  6.99160, 22.86225,  7.06025,  3.94333,  0.55853,  0.56088
Br, 86.42242,  0.00000, 64.24247, 71.60688, 80.68452, 99.69741, 70.44447, 19.32753,  0.27437,  0.22364
Pb, 13.08527,  9.37075,  9.90480, 11.17640, 12.88427, 21.06336, 11.90045,  2.73536,  0.22985,  0.20904
BC,  9.04851,  5.70753,  6.83205,  7.68631,  8.94083, 24.85729,  8.68034,  4.03683,  0.46505,  0.44613

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.65645,  0.46681,  0.55227,  0.65978,  0.99340,  9.55489,  1.34039,  2.06054,  1.53727,  3.13892
Mg,  1.21493,  1.03968,  1.15543,  1.21127,  1.35535,  2.88421,  1.35579,  0.44232,  0.32625,  0.36407
Al,  7.79755,  6.93735,  7.22866,  7.78808,  8.88893, 29.01117,  9.43738,  5.15201,  0.54592,  0.66072
Si, 18.36079, 16.38925, 17.16813, 18.31788, 20.11368, 35.56484, 19.84732,  4.95672,  0.24974,  0.26996
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00524,  0.34229,  0.02242,  0.07647,  3.41074,  0.00000
S,  0.36170,  0.26292,  0.36425,  0.44585,  0.63752, 17.75660,  1.58346,  3.90129,  2.46378, 10.78602
Cl,  3.71726,  2.74022,  3.15766,  3.70586,  5.17128, 39.50700,  6.44253,  8.41777,  1.30659,  2.26451
K,  0.75518,  0.00000,  0.74341,  0.83323,  1.03786,  5.12884,  1.02048,  1.00133,  0.98124,  1.32596
Ca,  3.39582,  2.99099,  3.14706,  3.39133,  3.95631, 14.22293,  4.24099,  2.61986,  0.61775,  0.77150
Ti,  0.47978,  0.43462,  0.44809,  0.47856,  0.52081,  0.85202,  0.51265,  0.11244,  0.21934,  0.23437
V,  0.00829,  0.00758,  0.00788,  0.00829,  0.00938,  0.03556,  0.01038,  0.00639,  0.61609,  0.77158
Mn,  0.07380,  0.00000,  0.06894,  0.07274,  0.07396,  0.08359,  0.06914,  0.01671,  0.24170,  0.22644
Fe,  4.08787,  3.74901,  3.84635,  4.07545,  4.37288,  6.14180,  4.24111,  0.61366,  0.14469,  0.15012
Zn,  0.02934,  0.02733,  0.02928,  0.03033,  0.04224,  0.39862,  0.05596,  0.08281,  1.47994,  2.82267
Br,  0.00000,  0.00000,  0.00000,  0.00189,  0.03026,  0.41425,  0.03098,  0.09162,  2.95725,  0.00000
Pb,  0.02079,  0.01813,  0.02071,  0.02133,  0.02756,  0.32359,  0.04279,  0.06847,  1.60007,  3.29314
BC,  4.78907,  3.61878,  4.08263,  4.85780,  7.28881,102.85473, 11.88363, 22.37511,  1.88285,  4.67212

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 10.44816,  0.52241,  2.33628,  4.47214,  0.00000
Mg,  0.82821,  0.54062,  0.82742,  0.82818,  0.82906,  0.86651,  0.81701,  0.06582,  0.08056,  0.07947
Al,  5.14575,  3.79369,  5.13801,  5.16498,  5.17262,  5.25443,  5.09670,  0.30803,  0.06044,  0.05986
Si, 13.48950, 10.03675, 13.46930, 13.53033, 13.55516, 13.91330, 13.37450,  0.79294,  0.05929,  0.05878
P,  0.01342,  0.00699,  0.01336,  0.01351,  0.01362,  0.01395,  0.01284,  0.00186,  0.14481,  0.13854
S,  0.17161,  0.03638,  0.15067,  0.15639,  0.17183,  0.18289,  0.14757,  0.04013,  0.27194,  0.23385
Cl,  0.42267,  0.35794,  0.42042,  0.42989,  0.43569,  0.48699,  0.42902,  0.02367,  0.05518,  0.05601
K,  1.46142,  1.34687,  1.43739,  1.44277,  1.46127,  1.47370,  1.43769,  0.03642,  0.02533,  0.02492
Ca,  2.01608,  1.77339,  2.01421,  2.01941,  2.02394,  2.08719,  2.01225,  0.05906,  0.02935,  0.02929
Ti,  0.36602,  0.33723,  0.36527,  0.36785,  0.36840,  0.37462,  0.36616,  0.00719,  0.01964,  0.01965
V,  0.00582,  0.00573,  0.00582,  0.00582,  0.00583,  0.00587,  0.00582,  0.00003,  0.00444,  0.00444
Mn,  0.06409,  0.05801,  0.06393,  0.06449,  0.06457,  0.06552,  0.06409,  0.00149,  0.02319,  0.02319
Fe,  3.25878,  3.00253,  3.25277,  3.27311,  3.27764,  3.33291,  3.25899,  0.06348,  0.01948,  0.01948
Zn,  0.02672,  0.02315,  0.02653,  0.02667,  0.02678,  0.02715,  0.02640,  0.00093,  0.03528,  0.03486
Br,  0.00466,  0.00000,  0.00011,  0.00189,  0.00683,  0.00872,  0.00328,  0.00333,  1.01493,  0.71577
Pb,  0.00999,  0.00876,  0.00966,  0.00972,  0.01008,  0.01018,  0.00977,  0.00034,  0.03493,  0.03415
BC,  0.43951,  0.00000,  0.40126,  0.41385,  0.44306,  0.46439,  0.37150,  0.13423,  0.36131,  0.30539

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.22547,  0.07833,  0.20088,  0.23547,  0.27356,  2.23906,  0.32340,  0.45422,  1.40452,  2.01457
Mg,  0.31311,  0.00000,  0.20513,  0.28989,  0.33820,  0.51610,  0.28607,  0.11100,  0.38800,  0.35450
Al,  3.81541,  2.10956,  3.52952,  3.60512,  3.76719,  4.23511,  3.61498,  0.40781,  0.11281,  0.10689
Si,  7.39042,  3.14076,  6.10115,  6.78433,  7.47305,  9.80297,  6.87474,  1.36303,  0.19827,  0.18443
P,  0.10892,  0.06735,  0.10016,  0.11023,  0.12358,  0.13314,  0.10913,  0.01767,  0.16187,  0.16219
S,  2.53508,  1.45553,  2.45948,  2.72884,  2.92858,  3.16552,  2.63496,  0.44541,  0.16904,  0.17570
Cl,  0.07229,  0.00000,  0.00000,  0.00000,  0.00000,  0.07229,  0.00362,  0.01616,  4.46937,  0.22360
K,  3.31950,  2.52774,  3.30085,  3.54482,  3.71367,  3.81536,  3.44026,  0.34364,  0.09989,  0.10352
Ca,  1.15601,  0.85747,  0.97541,  1.08717,  1.16717,  1.44537,  1.09804,  0.14413,  0.13126,  0.12468
Ti,  0.23487,  0.15452,  0.20638,  0.21476,  0.23314,  0.28658,  0.22132,  0.02773,  0.12528,  0.11805
V,  0.00557,  0.00551,  0.00552,  0.00553,  0.00555,  0.00557,  0.00553,  0.00002,  0.00297,  0.00295
Mn,  0.03920,  0.02145,  0.03363,  0.03507,  0.03872,  0.04988,  0.03649,  0.00583,  0.15968,  0.14863
Fe,  2.10845,  1.43888,  1.86257,  1.94411,  2.10442,  2.57294,  1.99851,  0.24137,  0.12078,  0.11448
Zn,  0.08502,  0.05871,  0.08199,  0.08808,  0.09439,  0.10021,  0.08655,  0.01091,  0.12606,  0.12832
Br,  0.00007,  0.00000,  0.00000,  0.00802,  0.03552,  0.07220,  0.01731,  0.02087,  1.20572,289.57167
Pb,  0.03522,  0.02300,  0.03470,  0.03853,  0.04060,  0.04562,  0.03698,  0.00540,  0.14597,  0.15326
BC,  8.16213,  4.38117,  7.75589,  8.43295,  9.40714, 10.22671,  8.35058,  1.51998,  0.18202,  0.18622

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.04154,  0.00326,  0.02770,  0.04427,  0.05961,  0.49137,  0.08513,  0.12240,  1.43779,  2.94657
Mg,  0.82439,  0.78719,  0.81919,  0.82446,  0.84404,  1.15623,  0.84244,  0.07595,  0.09015,  0.09213
Al,  3.89537,  2.57815,  3.79261,  3.88549,  4.28101,  6.41014,  3.97959,  0.75841,  0.19058,  0.19470
Si, 10.33489,  5.91604, 10.02336, 10.29653, 11.42546, 16.51011, 10.45623,  2.11806,  0.20256,  0.20494
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01820,  0.00106,  0.00407,  3.83182,  0.00000
S,  1.31928,  0.46728,  0.90767,  1.34083,  1.45202,  3.42785,  1.39309,  0.73272,  0.52597,  0.55539
