**** Analysis Summary ****

Time of run: ,05/08/16 00:04
Concentration file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\TFeH.csv
Uncertainty file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\TFeHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
13                    12,0.00000,0.00030,0.00000,0.00000,0.00000,0.00003,0.00000,0.00004,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00000,0.00001,
14                    1,2.85887,66.19244,103.34268,30.95239,35.74505,82.47583,40.69574,25.34968,25.88367,6.26709,9.53154,15.95552,9.79221,9.01972,81.42102,1037.43757,33.06361,59.56601,
14                    2,2.85864,66.17163,103.34260,30.95150,35.74431,82.40441,40.68081,25.39340,25.88575,6.26936,9.52974,15.95665,9.79008,9.02076,81.43249,1037.49701,33.07096,59.54428,
14                    3,2.85789,66.17126,103.34649,30.95613,35.74315,82.44648,40.68442,25.39145,25.88445,6.27032,9.52935,15.95432,9.78913,9.02165,81.41584,1037.49563,33.07058,59.54208,
14                    4,2.85864,66.16635,103.33831,30.95262,35.74173,82.41953,40.68696,25.38744,25.88783,6.27079,9.53107,15.95776,9.79074,9.02243,81.43158,1037.49669,33.07034,59.54316,
14                    5,2.85814,66.16496,103.34464,30.95332,35.74505,82.43426,40.68232,25.38376,25.88995,6.27019,9.52772,15.95620,9.78989,9.01882,81.43702,1037.46490,33.07207,59.53949,
14                    6,2.85864,66.17444,103.34383,30.95282,35.74238,82.47704,40.68792,25.40603,25.88318,6.26935,9.53010,15.95514,9.79178,9.02192,81.42826,1037.47774,33.07000,59.53793,
14                    7,2.85887,66.16919,103.34080,30.95536,35.74491,82.39894,40.69067,25.35938,25.88296,6.26895,9.52780,15.95606,9.78995,9.02261,81.41956,1037.48040,33.06696,59.55430,
14                    8,2.85879,66.22467,103.32380,30.94533,35.72740,82.39819,40.70518,25.24331,25.91306,6.27466,9.53139,15.95820,9.79082,9.02458,81.46849,1037.46854,33.06674,59.62464,
14                    9,2.85864,66.16818,103.34615,30.95554,35.74133,82.42871,40.68246,25.38819,25.88462,6.26913,9.52862,15.95573,9.79121,9.01937,81.43104,1037.49492,33.07034,59.54592,
14                    10,2.85829,66.17122,103.35100,30.95341,35.74095,82.44821,40.68574,25.33868,25.89790,6.26892,9.52630,15.95495,9.78743,9.01973,81.44451,1037.47025,33.06729,59.54811,
14                    11,2.85789,66.16673,103.33879,30.95380,35.74323,82.44018,40.68409,25.42008,25.88270,6.26920,9.53026,15.95660,9.78504,9.02049,81.42324,1037.42473,33.06957,59.53178,
14                    12,2.85864,66.17247,103.33854,30.95215,35.74631,82.40273,40.68356,25.37363,25.88283,6.26836,9.52964,15.95922,9.78804,9.02047,81.41733,1037.50690,33.06817,59.54710,
14                    13,2.85864,66.16033,103.34245,30.95181,35.74290,82.46907,40.68408,25.36984,25.88984,6.26923,9.52974,15.95792,9.79025,9.02076,81.44542,1037.53183,33.07168,59.54668,
15                    1,0.00000,0.00214,0.00001,0.00001,0.00001,0.00002,0.00002,0.00011,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00003,0.00001,0.00003,
15                    2,0.00000,0.00015,0.00001,0.00000,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,
15                    3,0.00000,0.00024,0.00001,0.00000,0.00001,0.00002,0.00002,0.00004,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00000,0.00001,
15                    4,0.00000,0.00016,0.00000,0.00000,0.00000,0.00001,0.00001,0.00003,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,
15                    5,0.00000,0.00018,0.00001,0.00000,0.00000,0.00001,0.00001,0.00004,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00002,0.00000,0.00001,
15                    6,0.00000,0.00007,0.00001,0.00000,0.00000,0.00001,0.00001,0.00003,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00001,0.00000,0.00002,
15                    7,0.00000,0.00104,0.00001,0.00000,0.00001,0.00002,0.00001,0.00013,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00002,
15                    8,0.00001,0.00925,0.00007,0.00006,0.00007,0.00011,0.00031,0.00217,0.00016,0.00004,0.00004,0.00002,0.00007,0.00004,0.00012,0.00002,0.00003,0.00048,
15                    9,0.00000,0.00026,0.00001,0.00001,0.00000,0.00001,0.00001,0.00002,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00003,0.00000,0.00001,
15                    10,0.00000,0.00047,0.00001,0.00001,0.00001,0.00001,0.00001,0.00011,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00003,
15                    11,0.00000,0.00012,0.00001,0.00001,0.00000,0.00001,0.00001,0.00004,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,0.00001,0.00002,0.00000,0.00002,
15                    12,0.00000,0.00059,0.00001,0.00000,0.00000,0.00002,0.00000,0.00005,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00001,
15                    13,0.00000,0.00013,0.00001,0.00001,0.00000,0.00001,0.00001,0.00004,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,0.00001,
15                    14,2.85814,66.15742,103.34360,30.95402,35.74715,82.45779,40.68068,25.41032,25.88447,6.26922,9.52929,15.95500,9.79090,9.01989,81.42622,1037.52148,33.07034,59.54240,
16                    1,0.00000,0.00107,0.00001,0.00001,0.00001,0.00003,0.00001,0.00008,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00003,
