Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    13
  13,      1.487,        173,         59,       0.68
  14,      1.740,        466,         61,       1.32
  16,      2.307,        230,         55,       1.76
  19,      3.313,        213,         61,       0.97
  20,      3.691,        379,         71,       2.35
  23,      4.950,        299,        130,       1.34
  24,      5.412,        781,        148,       2.02
  26,      6.399,       2108,        204,       2.01
  28,      7.472,        922,        369,       1.31
  29,      8.041,       6354,        373,       1.84
  30,      8.631,      10104,        377,       1.97
  45,      2.696,        520,         55,       1.67
  56,      4.464,        243,        167,       1.41
