Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,         76,         50,       1.25
  13,      1.487,        187,         52,       1.20
  19,      3.313,        249,         57,       1.30
  20,      3.691,        361,         65,       1.82
  23,      4.950,        206,        116,       0.87
  24,      5.412,        861,        133,       0.98
  26,      6.399,       4093,        188,       1.38
  29,      8.041,       6604,        344,       2.28
  30,      8.631,       3076,        326,       1.81
  31,      9.243,        342,        318,       1.48
  35,     11.908,        615,        322,       1.13
  45,      2.696,        443,         47,       2.81
  56,      4.464,        307,        150,       1.87
  82,     10.542,        543,        319,       1.24
