Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        141,         71,       1.11
  13,      1.487,        364,         72,       1.36
  19,      3.313,        368,         77,       1.39
  20,      3.691,        676,         89,       1.09
  23,      4.950,        385,        164,       1.41
  24,      5.412,       1028,        190,       1.94
  26,      6.399,       5637,        267,       2.03
  29,      8.041,       9681,        491,       1.98
  30,      8.631,       2374,        474,       1.67
  31,      9.243,        364,        459,       1.86
  35,     11.908,       1097,        466,       1.52
  45,      2.696,        854,         67,       2.00
  56,      4.464,        639,        218,       2.29
  82,     10.542,        792,        459,       2.28
