Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,         81,         53,       1.48
  13,      1.487,        171,         55,       1.04
  19,      3.313,        380,         60,       2.04
  20,      3.691,        219,         67,       1.54
  23,      4.950,        351,        124,       1.83
  24,      5.412,        967,        142,       1.66
  26,      6.399,       3738,        199,       2.60
  29,      8.041,       7348,        371,       1.74
  30,      8.631,       3394,        351,       1.04
  31,      9.243,        131,        345,       0.96
  35,     11.908,        798,        349,       2.01
  45,      2.696,        725,         53,       4.07
  56,      4.464,        349,        160,       1.50
  82,     10.542,        620,        345,       1.87
