Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,        125,         62,       1.21
  13,      1.487,        229,         64,       0.90
  19,      3.313,        148,         68,       0.81
  20,      3.691,        167,         77,       1.57
  23,      4.950,        340,        145,       1.43
  24,      5.412,       1256,        170,       2.38
  26,      6.399,       3246,        231,       2.56
  29,      8.041,       8178,        431,       2.06
  30,      8.631,       3348,        417,       2.43
  31,      9.243,        130,        403,       1.13
  35,     11.908,        713,        407,       1.38
  45,      2.696,        729,         60,       2.16
  56,      4.464,        540,        191,       2.88
  82,     10.542,        752,        405,       1.53
