Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,         87,         66,       2.20
  13,      1.487,        344,         69,       1.26
  19,      3.313,        469,         75,       2.36
  20,      3.691,        910,         90,       2.18
  23,      4.950,        138,        159,       1.89
  24,      5.412,       1233,        186,       2.46
  26,      6.399,       6420,        258,       2.67
  29,      8.041,       8825,        475,       2.25
  30,      8.631,       3192,        451,       1.38
  31,      9.243,        708,        444,       1.65
  35,     11.908,       1202,        452,       1.57
  45,      2.696,        743,         67,       2.02
  56,      4.464,        716,        210,       2.45
  82,     10.542,        803,        443,       1.77
