Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    13
  12,      1.254,         96,         52,       1.80
  13,      1.487,        245,         54,       2.28
  19,      3.313,        538,         62,       2.70
  23,      4.950,        390,        125,       1.02
  24,      5.412,        762,        143,       1.45
  26,      6.399,       4058,        201,       1.55
  29,      8.041,       6838,        373,       1.65
  30,      8.631,       2225,        351,       0.89
  31,      9.243,        459,        344,       1.34
  35,     11.908,        895,        350,       1.14
  45,      2.696,        640,         50,       1.59
  56,      4.464,        439,        160,       2.05
  82,     10.542,        595,        348,       1.21
