Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    13
  12,      1.254,        146,         64,       0.99
  13,      1.487,        191,         63,       0.84
  19,      3.313,        138,         68,       1.51
  23,      4.950,        290,        147,       0.91
  24,      5.412,        942,        170,       1.41
  26,      6.399,       2971,        233,       2.68
  29,      8.041,       8323,        437,       2.88
  30,      8.631,       2764,        413,       1.53
  31,      9.243,        250,        405,       1.54
  35,     11.908,        812,        412,       1.63
  45,      2.696,        694,         61,       1.48
  56,      4.464,        421,        194,       1.51
  82,     10.542,        693,        405,       1.38
