Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,         92,         53,       0.84
  13,      1.487,        244,         56,       0.96
  19,      3.313,        211,         59,       1.15
  20,      3.691,        739,         71,       1.36
  23,      4.950,        232,        126,       0.92
  24,      5.412,        818,        145,       2.05
  26,      6.399,       3436,        200,       2.10
  29,      8.041,       6911,        373,       1.57
  30,      8.631,       3054,        355,       1.63
  31,      9.243,        192,        349,       1.05
  35,     11.908,        653,        352,       1.38
  45,      2.696,        497,         50,       2.29
  56,      4.464,        380,        163,       1.19
  82,     10.542,        522,        349,       1.35
