Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    10
  12,      1.254,         66,         72,       1.92
  13,      1.487,        177,         75,       1.93
  19,      3.313,         94,         76,       1.10
  20,      3.691,        265,         89,       1.18
  24,      5.412,        926,        192,       1.45
  26,      6.399,       3315,        264,       2.21
  29,      8.041,       8650,        485,       2.84
  30,      8.631,       2568,        470,       1.76
  45,      2.696,        580,         69,       2.09
  56,      4.464,        481,        210,       1.51
