Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,         85,         56,       0.75
  13,      1.487,        292,         59,       1.12
  19,      3.313,        671,         67,       1.78
  20,      3.691,        818,         75,       2.30
  23,      4.950,        321,        133,       1.26
  24,      5.412,       1187,        153,       1.06
  26,      6.399,       6555,        220,       1.35
  29,      8.041,       7194,        394,       1.44
  30,      8.631,       3532,        374,       1.04
  31,      9.243,        531,        366,       1.15
  35,     11.908,        992,        373,       1.80
  45,      2.696,        826,         57,       3.17
  56,      4.464,        585,        169,       2.23
  82,     10.542,        612,        367,       0.99
