Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,         95,         54,       1.47
  13,      1.487,        283,         56,       0.79
  19,      3.313,         22,         57,       1.37
  20,      3.691,         68,         67,       1.79
  23,      4.950,        346,        127,       0.89
  24,      5.412,        938,        145,       0.87
  26,      6.399,       2373,        197,       1.19
  29,      8.041,       6947,        376,       1.36
  30,      8.631,       2746,        355,       1.61
  31,      9.243,        136,        349,       1.40
  35,     11.908,        970,        353,       1.60
  45,      2.696,        490,         51,       1.43
  56,      4.464,        354,        163,       1.85
  82,     10.542,        712,        348,       1.66
