Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    13
  12,      1.254,        124,         58,       1.99
  13,      1.487,        325,         59,       0.77
  19,      3.313,        115,         61,       1.63
  23,      4.950,        250,        135,       1.28
  24,      5.412,        850,        155,       1.41
  26,      6.399,       2621,        210,       2.51
  29,      8.041,       7865,        401,       1.96
  30,      8.631,       2602,        376,       1.56
  31,      9.243,        462,        372,       2.14
  35,     11.908,       1059,        381,       1.75
  45,      2.696,        614,         56,       2.09
  56,      4.464,        390,        178,       2.59
  82,     10.542,        452,        374,       1.57
