Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  12,      1.254,         85,         65,       1.58
  13,      1.487,        288,         67,       1.39
  19,      3.313,        278,         71,       1.64
  20,      3.691,        242,         81,       1.39
  23,      4.950,        138,        150,       1.74
  24,      5.412,       1560,        177,       1.19
  26,      6.399,       3525,        240,       2.05
  29,      8.041,       8622,        449,       1.45
  30,      8.631,       2935,        434,       1.53
  31,      9.243,        391,        417,       1.19
  35,     11.908,       1094,        426,       1.27
  45,      2.696,        763,         63,       1.70
  56,      4.464,        479,        200,       1.60
  82,     10.542,        822,        420,       1.92
