Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    13
  12,      1.254,         45,         62,       1.82
  13,      1.487,        203,         64,       1.01
  19,      3.313,        465,         71,       0.90
  23,      4.950,        280,        146,       1.28
  24,      5.412,       1313,        170,       3.26
  26,      6.399,       3939,        231,       2.40
  29,      8.041,       8503,        436,       2.43
  30,      8.631,       2356,        412,       2.03
  31,      9.243,        272,        406,       1.57
  35,     11.908,       1327,        412,       1.34
  45,      2.696,        700,         60,       1.78
  56,      4.464,        540,        192,       3.00
  82,     10.542,        686,        406,       1.63
