Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    13
  12,      1.254,        146,         58,       1.19
  13,      1.487,        225,         60,       1.26
  19,      3.313,        310,         63,       1.49
  23,      4.950,        297,        136,       1.08
  24,      5.412,        981,        158,       1.74
  26,      6.399,       2816,        215,       2.25
  29,      8.041,       7489,        403,       1.43
  30,      8.631,       2990,        381,       1.85
  31,      9.243,        209,        375,       1.79
  35,     11.908,        818,        379,       1.51
  45,      2.696,        673,         56,       1.90
  56,      4.464,        399,        179,       2.04
  82,     10.542,       1047,        374,       1.26
