**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 19

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
V,  0.00793,  0.00792,  0.00804,  0.00804,  0.00804,  0.00805,  0.00803,  0.00004,  0.00468,  0.00475
Mn,  0.06571,  0.06567,  0.07051,  0.07055,  0.07059,  0.07079,  0.07010,  0.00151,  0.02154,  0.02298
Fe,  3.64893,  3.64865,  3.79108,  3.79262,  3.79437,  3.80363,  3.77972,  0.04496,  0.01190,  0.01232
Zn,  0.05445,  0.02606,  0.02700,  0.02720,  0.02735,  0.05456,  0.02978,  0.00847,  0.28438,  0.15550
Br,  0.00204,  0.00157,  0.00161,  0.00161,  0.00162,  0.00204,  0.00165,  0.00013,  0.08048,  0.06505
Pb,  0.01346,  0.00920,  0.00935,  0.00938,  0.00941,  0.01347,  0.00977,  0.00127,  0.12976,  0.09415

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.85208,  0.85208,  1.00094,  1.00224,  1.00394,  1.01187,  0.98851,  0.04675,  0.04730,  0.05487
Al,  5.01759,  5.01759,  5.96415,  5.97250,  5.98315,  6.03060,  5.88470,  0.29719,  0.05050,  0.05923
Si, 13.13299, 13.13299, 14.67810, 14.69154, 14.70847, 14.78291, 14.54772,  0.48480,  0.03333,  0.03692
P,  0.00000,  0.00000,  0.00909,  0.00915,  0.00925,  0.00957,  0.00829,  0.00284,  0.34245,  0.00000
S,  0.00000,  0.00000,  0.12457,  0.12606,  0.12770,  0.13836,  0.11499,  0.03953,  0.34381,  0.00000
Cl,  0.43552,  0.43499,  0.77959,  0.78186,  0.78571,  0.80037,  0.74982,  0.10778,  0.14374,  0.24747
K,  0.79730,  0.79727,  0.96993,  0.97188,  0.97403,  0.98797,  0.95644,  0.05469,  0.05718,  0.06860
Ca,  3.32613,  3.22664,  3.23491,  3.23608,  3.23711,  3.32613,  3.24386,  0.02827,  0.00871,  0.00850
Ti,  0.44419,  0.44416,  0.46954,  0.46976,  0.47003,  0.47114,  0.46738,  0.00795,  0.01701,  0.01790
V,  0.00792,  0.00779,  0.00780,  0.00780,  0.00780,  0.00792,  0.00781,  0.00004,  0.00459,  0.00453
Mn,  0.07398,  0.07322,  0.07326,  0.07326,  0.07327,  0.07398,  0.07333,  0.00022,  0.00301,  0.00299
Fe,  4.02969,  4.02961,  4.19884,  4.19978,  4.20139,  4.20604,  4.18368,  0.05273,  0.01260,  0.01308
Zn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Br,  0.00042,  0.00042,  0.00263,  0.00266,  0.00269,  0.00289,  0.00246,  0.00070,  0.28465,  1.65504
Pb,  0.00474,  0.00474,  0.00538,  0.00539,  0.00540,  0.00547,  0.00534,  0.00021,  0.03840,  0.04321

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.64688,  0.65961,  0.67477,  0.71711,  0.60116,  0.20551,  0.34186,291032001.10907
Mg,  2.37439,  0.41101,  0.46311,  0.47748,  0.48394,  2.40755,  0.65884,  0.59282,  0.89979,  0.24967
Al, 31.28018, 17.74444, 18.10417, 18.21150, 18.26047, 31.56068, 19.46790,  4.09071,  0.21013,  0.13078
Si, 54.53345, 31.35265, 31.96045, 32.13885, 32.21965, 55.00277, 34.29339,  7.00717,  0.20433,  0.12849
P,  0.63911,  0.48266,  0.48858,  0.49010,  0.49127,  0.64271,  0.50425,  0.04682,  0.09284,  0.07325
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl, 18.44683, 14.04353, 14.15837, 14.18102, 14.19732, 18.58372, 14.59804,  1.34054,  0.09183,  0.07267
K,  0.36979,  0.00000,  0.00000,  0.00000,  0.00000,  0.37291,  0.03713,  0.11430,  3.07796,  0.30909
Ca,  7.19688,  7.19087,  7.64101,  7.65419,  7.65992,  7.66309,  7.60726,  0.14165,  0.01862,  0.01968
Ti,  1.38755,  0.93961,  0.95261,  0.95658,  0.95843,  1.39737,  0.99779,  0.13510,  0.13540,  0.09736
V,  0.00000,  0.00000,  0.00146,  0.00146,  0.00148,  0.00152,  0.00132,  0.00045,  0.34230,  0.00000
Mn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Fe, 12.84443,  9.56434,  9.66571,  9.69449,  9.71308, 12.90966,  9.99585,  0.98640,  0.09868,  0.07680
Zn,  0.15392,  0.15278,  0.21273,  0.21294,  0.21315,  0.21338,  0.20700,  0.01835,  0.08866,  0.11923
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.01599,  0.01575,  0.02774,  0.02777,  0.02780,  0.02793,  0.02659,  0.00367,  0.13791,  0.22930

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.07620,  0.00407,  0.01701,  4.18307,  0.00000
Mg,  1.29686,  0.00000,  0.00000,  0.00000,  0.00000,  1.29686,  0.12679,  0.39038,  3.07882,  0.30102
Al,  6.70546,  0.87561,  1.42407,  1.47229,  1.52982,  6.70546,  1.92968,  1.60749,  0.83303,  0.23973
Si, 11.66043,  0.46834,  0.83377,  0.89782,  0.96435, 11.66043,  1.89446,  3.25930,  1.72044,  0.27952
P,  0.03322,  0.03322,  0.09209,  0.09491,  0.09541,  0.09638,  0.08805,  0.01856,  0.21076,  0.55859
S,  7.82664,  7.82664,  9.12759,  9.36470,  9.41695,  9.46819,  9.15876,  0.49052,  0.05356,  0.06267
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 10.37443, 10.37443, 11.59432, 11.89782, 11.96643, 12.02948, 11.68008,  0.51188,  0.04383,  0.04934
Ca,  0.00000,  0.00000,  0.88886,  0.91354,  0.93381,  1.28798,  0.85239,  0.30619,  0.35922,  0.00000
Ti,  0.20360,  0.00000,  0.00000,  0.00000,  0.00000,  0.20360,  0.02050,  0.06066,  2.95951,  0.29795
V,  0.00921,  0.00919,  0.00928,  0.00931,  0.00931,  0.00932,  0.00929,  0.00004,  0.00423,  0.00427
Mn,  0.03738,  0.00901,  0.00932,  0.00950,  0.01070,  0.03738,  0.01256,  0.00831,  0.66185,  0.22236
Fe,  2.19991,  1.44624,  1.44991,  1.45377,  1.46649,  2.19991,  1.53166,  0.22109,  0.14435,  0.10050
Zn,  0.24477,  0.24477,  0.39776,  0.40462,  0.40565,  0.40738,  0.38698,  0.04759,  0.12298,  0.19443
Br,  0.16220,  0.16220,  0.19930,  0.20398,  0.20501,  0.20605,  0.19872,  0.01289,  0.06487,  0.07947
Pb,  0.10483,  0.10483,  0.14037,  0.14329,  0.14390,  0.14458,  0.13880,  0.01157,  0.08333,  0.11033
