8                    2,0.00002,0.00012,0.00012,0.00013,0.00007,0.00031,0.00018,0.00004,0.00043,0.00008,0.00008,0.00002,0.00011,0.00008,0.00016,0.00004,0.00002,
8                    3,0.00002,0.00021,0.00019,0.00017,0.00009,0.00039,0.00034,0.00007,0.00078,0.00016,0.00007,0.00003,0.00020,0.00006,0.00034,0.00006,0.00003,
8                    4,0.00008,0.00586,0.01404,0.00337,0.00120,0.00566,0.01175,0.00094,0.00320,0.00183,0.00053,0.00035,0.00196,0.00048,0.00600,0.00176,0.00029,
8                    5,0.00759,0.26507,0.30342,0.40631,0.12181,0.50465,0.25580,0.06055,0.07811,0.27467,0.01666,0.04240,0.19066,0.13579,0.77782,0.36240,0.02340,
8                    6,0.00001,0.00015,0.00033,0.00013,0.00007,0.00020,0.00018,0.00004,0.00011,0.00008,0.00007,0.00002,0.00007,0.00005,0.00012,0.00004,0.00002,
8                    7,0.00002,0.00033,0.00023,0.00029,0.00015,0.00058,0.00066,0.00011,0.00115,0.00026,0.00006,0.00004,0.00030,0.00007,0.00055,0.00017,0.00003,
9                    1,0.00001,0.00015,0.00025,0.00013,0.00006,0.00015,0.00024,0.00004,0.00013,0.00010,0.00004,0.00002,0.00009,0.00005,0.00016,0.00008,0.00002,
9                    2,0.00001,0.00011,0.00021,0.00013,0.00006,0.00012,0.00013,0.00003,0.00007,0.00011,0.00004,0.00002,0.00005,0.00007,0.00013,0.00004,0.00002,
9                    3,0.00001,0.00005,0.00008,0.00006,0.00002,0.00007,0.00008,0.00002,0.00007,0.00005,0.00004,0.00002,0.00005,0.00002,0.00010,0.00003,0.00001,
9                    4,0.00007,0.00534,0.01305,0.00299,0.00108,0.00563,0.01084,0.00082,0.00254,0.00154,0.00059,0.00031,0.00164,0.00040,0.00560,0.00169,0.00027,
9                    5,0.00750,0.26776,0.30555,0.40433,0.12170,0.50047,0.25205,0.06110,0.07984,0.27595,0.01687,0.04205,0.19048,0.13515,0.77896,0.36291,0.02324,
9                    6,0.00001,0.00021,0.00049,0.00016,0.00009,0.00023,0.00031,0.00006,0.00028,0.00012,0.00005,0.00003,0.00010,0.00007,0.00018,0.00006,0.00002,
9                    7,0.00001,0.00017,0.00011,0.00012,0.00005,0.00024,0.00028,0.00006,0.00022,0.00011,0.00003,0.00003,0.00011,0.00003,0.00027,0.00013,0.00001,
9                    8,0.00001,0.00012,0.00005,0.00010,0.00007,0.00027,0.00018,0.00005,0.00049,0.00009,0.00003,0.00002,0.00012,0.00005,0.00016,0.00004,0.00002,
10                    1,0.00001,0.00004,0.00005,0.00004,0.00002,0.00005,0.00005,0.00002,0.00004,0.00004,0.00001,0.00001,0.00002,0.00003,0.00005,0.00002,0.00001,
10                    2,0.00001,0.00006,0.00004,0.00006,0.00004,0.00006,0.00005,0.00003,0.00012,0.00006,0.00002,0.00001,0.00006,0.00005,0.00007,0.00005,0.00001,
10                    3,0.00001,0.00025,0.00032,0.00018,0.00008,0.00026,0.00043,0.00007,0.00039,0.00013,0.00003,0.00003,0.00019,0.00005,0.00028,0.00013,0.00002,
10                    4,0.00008,0.00668,0.01533,0.00370,0.00130,0.00676,0.01327,0.00103,0.00339,0.00189,0.00078,0.00037,0.00220,0.00048,0.00655,0.00220,0.00032,
10                    5,0.00745,0.26157,0.30060,0.40077,0.12036,0.49300,0.25493,0.06006,0.07831,0.27372,0.01683,0.04172,0.18707,0.13415,0.77381,0.35599,0.02322,
10                    6,0.00001,0.00007,0.00017,0.00007,0.00006,0.00009,0.00007,0.00003,0.00008,0.00007,0.00002,0.00001,0.00004,0.00004,0.00007,0.00005,0.00001,
10                    7,0.00002,0.00045,0.00036,0.00029,0.00014,0.00054,0.00083,0.00012,0.00073,0.00023,0.00005,0.00005,0.00030,0.00006,0.00055,0.00032,0.00003,
10                    8,0.00001,0.00011,0.00007,0.00008,0.00004,0.00025,0.00013,0.00004,0.00020,0.00007,0.00006,0.00001,0.00008,0.00004,0.00013,0.00007,0.00001,
10                    9,0.00001,0.00011,0.00012,0.00007,0.00005,0.00010,0.00018,0.00004,0.00019,0.00005,0.00003,0.00001,0.00010,0.00002,0.00008,0.00008,0.00001,
11                    1,0.00001,0.00004,0.00009,0.00004,0.00002,0.00004,0.00002,0.00002,0.00003,0.00002,0.00001,0.00001,0.00002,0.00002,0.00003,0.00001,0.00000,
11                    2,0.00001,0.00005,0.00011,0.00004,0.00003,0.00003,0.00007,0.00003,0.00004,0.00002,0.00001,0.00001,0.00002,0.00003,0.00005,0.00003,0.00001,
11                    3,0.00001,0.00037,0.00087,0.00027,0.00010,0.00036,0.00060,0.00009,0.00027,0.00019,0.00003,0.00004,0.00016,0.00009,0.00040,0.00014,0.00002,
11                    4,0.00009,0.00729,0.01844,0.00414,0.00148,0.00740,0.01441,0.00117,0.00356,0.00212,0.00089,0.00042,0.00219,0.00058,0.00726,0.00228,0.00036,
11                    5,0.00751,0.26030,0.29509,0.39917,0.12013,0.49007,0.25399,0.05996,0.07922,0.27197,0.01716,0.04160,0.18741,0.13221,0.77158,0.35808,0.02316,
11                    6,0.00001,0.00002,0.00001,0.00003,0.00002,0.00008,0.00005,0.00002,0.00015,0.00002,0.00001,0.00000,0.00003,0.00002,0.00004,0.00003,0.00001,
11                    7,0.00003,0.00059,0.00090,0.00038,0.00015,0.00066,0.00104,0.00015,0.00055,0.00030,0.00006,0.00006,0.00027,0.00010,0.00071,0.00030,0.00004,
11                    8,0.00002,0.00018,0.00034,0.00014,0.00007,0.00036,0.00028,0.00005,0.00041,0.00008,0.00009,0.00002,0.00010,0.00006,0.00019,0.00007,0.00003,
11                    9,0.00001,0.00021,0.00050,0.00013,0.00006,0.00016,0.00029,0.00006,0.00014,0.00009,0.00006,0.00002,0.00007,0.00005,0.00015,0.00008,0.00002,
11                    10,0.00001,0.00006,0.00017,0.00005,0.00003,0.00005,0.00007,0.00003,0.00008,0.00004,0.00002,0.00001,0.00003,0.00003,0.00004,0.00003,0.00001,
12                    1,0.00001,0.00012,0.00015,0.00013,0.00005,0.00015,0.00021,0.00004,0.00015,0.00011,0.00001,0.00002,0.00008,0.00005,0.00018,0.00008,0.00002,
12                    2,0.00001,0.00008,0.00013,0.00012,0.00006,0.00013,0.00011,0.00003,0.00007,0.00011,0.00002,0.00002,0.00005,0.00007,0.00015,0.00003,0.00002,
12                    3,0.00001,0.00008,0.00016,0.00006,0.00002,0.00006,0.00010,0.00002,0.00006,0.00005,0.00001,0.00002,0.00005,0.00003,0.00009,0.00003,0.00001,
12                    4,0.00007,0.00557,0.01403,0.00306,0.00110,0.00566,0.01109,0.00085,0.00273,0.00152,0.00074,0.00032,0.00165,0.00040,0.00553,0.00170,0.00027,
12                    5,0.00749,0.26625,0.30337,0.40430,0.12169,0.50031,0.25195,0.06110,0.08029,0.27505,0.01702,0.04185,0.18986,0.13471,0.77991,0.36291,0.02324,
12                    6,0.00001,0.00016,0.00033,0.00014,0.00009,0.00026,0.00030,0.00005,0.00035,0.00013,0.00002,0.00002,0.00010,0.00006,0.00021,0.00005,0.00002,
12                    7,0.00001,0.00020,0.00018,0.00012,0.00006,0.00022,0.00031,0.00006,0.00020,0.00011,0.00003,0.00003,0.00011,0.00004,0.00025,0.00013,0.00001,
12                    8,0.00001,0.00011,0.00005,0.00011,0.00007,0.00031,0.00019,0.00005,0.00062,0.00010,0.00006,0.00002,0.00013,0.00005,0.00020,0.00004,0.00002,
12                    9,0.00000,0.00002,0.00004,0.00001,0.00001,0.00002,0.00002,0.00001,0.00003,0.00001,0.00003,0.00001,0.00002,0.00001,0.00002,0.00001,0.00001,
12                    10,0.00001,0.00008,0.00006,0.00007,0.00004,0.00011,0.00017,0.00004,0.00024,0.00005,0.00001,0.00001,0.00009,0.00002,0.00010,0.00008,0.00002,
12                    11,0.00001,0.00016,0.00034,0.00012,0.00006,0.00017,0.00025,0.00005,0.00013,0.00009,0.00002,0.00002,0.00007,0.00005,0.00017,0.00007,0.00002,
13                    1,0.00009,0.00553,0.00753,0.00398,0.00122,0.00614,0.01047,0.00077,0.00345,0.00284,0.00051,0.00045,0.00247,0.00082,0.00669,0.00257,0.00033,
13                    2,0.00009,0.00514,0.00727,0.00394,0.00118,0.00596,0.00960,0.00069,0.00314,0.00284,0.00051,0.00044,0.00228,0.00092,0.00629,0.00224,0.00029,
13                    3,0.00006,0.00352,0.00421,0.00235,0.00075,0.00407,0.00650,0.00046,0.00228,0.00166,0.00043,0.00028,0.00149,0.00050,0.00401,0.00165,0.00022,
13                    4,0.00004,0.00038,0.00218,0.00037,0.00029,0.00047,0.00059,0.00018,0.00040,0.00045,0.00012,0.00006,0.00038,0.00026,0.00071,0.00024,0.00005,
13                    5,0.00794,0.30763,0.34751,0.44346,0.13314,0.57175,0.25014,0.06656,0.08606,0.29886,0.01750,0.04629,0.20834,0.15069,0.83720,0.40267,0.02501,
13                    6,0.00009,0.00572,0.00869,0.00408,0.00126,0.00617,0.01061,0.00076,0.00331,0.00291,0.00053,0.00045,0.00249,0.00087,0.00651,0.00232,0.00032,
13                    7,0.00006,0.00294,0.00410,0.00203,0.00062,0.00330,0.00540,0.00038,0.00187,0.00137,0.00036,0.00023,0.00127,0.00046,0.00320,0.00120,0.00019,
13                    8,0.00008,0.00445,0.00588,0.00326,0.00101,0.00460,0.00847,0.00062,0.00310,0.00244,0.00030,0.00037,0.00218,0.00066,0.00548,0.00200,0.00025,
13                    9,0.00007,0.00414,0.00519,0.00289,0.00086,0.00478,0.00778,0.00056,0.00251,0.00206,0.00034,0.00035,0.00181,0.00062,0.00504,0.00193,0.00023,
13                    10,0.00008,0.00530,0.00668,0.00361,0.00112,0.00579,0.00987,0.00072,0.00345,0.00251,0.00050,0.00040,0.00246,0.00073,0.00601,0.00255,0.00027,
13                    11,0.00009,0.00586,0.00870,0.00400,0.00124,0.00638,0.01081,0.00083,0.00352,0.00278,0.00057,0.00045,0.00243,0.00087,0.00662,0.00255,0.00032,
13                    12,0.00007,0.00435,0.00579,0.00294,0.00088,0.00482,0.00799,0.00057,0.00270,0.00206,0.00045,0.00035,0.00184,0.00064,0.00496,0.00194,0.00023,
14                    1,0.00001,0.00004,0.00003,0.00004,0.00003,0.00011,0.00005,0.00003,0.00011,0.00003,0.00005,0.00001,0.00005,0.00002,0.00006,0.00006,0.00001,
14                    2,0.00001,0.00003,0.00004,0.00005,0.00003,0.00010,0.00007,0.00002,0.00014,0.00005,0.00006,0.00001,0.00005,0.00003,0.00007,0.00002,0.00001,
14                    3,0.00001,0.00022,0.00061,0.00023,0.00011,0.00028,0.00042,0.00007,0.00045,0.00019,0.00006,0.00003,0.00012,0.00008,0.00037,0.00007,0.00002,
14                    4,0.00008,0.00649,0.01710,0.00386,0.00138,0.00628,0.01313,0.00101,0.00325,0.00208,0.00060,0.00037,0.00187,0.00055,0.00679,0.00192,0.00034,
14                    5,0.00755,0.26434,0.29771,0.40211,0.12075,0.49907,0.25310,0.06098,0.07799,0.27416,0.01668,0.04178,0.19018,0.13301,0.77492,0.36315,0.02320,
14                    6,0.00001,0.00006,0.00005,0.00004,0.00004,0.00007,0.00006,0.00002,0.00003,0.00004,0.00005,0.00001,0.00005,0.00002,0.00004,0.00003,0.00001,
14                    7,0.00002,0.00039,0.00065,0.00034,0.00015,0.00050,0.00080,0.00010,0.00074,0.00029,0.00005,0.00005,0.00021,0.00009,0.00063,0.00018,0.00003,
14                    8,0.00002,0.00009,0.00019,0.00009,0.00005,0.00012,0.00011,0.00003,0.00011,0.00005,0.00002,0.00002,0.00007,0.00005,0.00009,0.00003,0.00002,
14                    9,0.00001,0.00010,0.00031,0.00011,0.00007,0.00012,0.00018,0.00004,0.00022,0.00009,0.00002,0.00002,0.00005,0.00006,0.00014,0.00004,0.00002,
14                    10,0.00001,0.00003,0.00008,0.00005,0.00004,0.00009,0.00005,0.00002,0.00008,0.00005,0.00004,0.00001,0.00007,0.00003,0.00006,0.00007,0.00001,
14                    11,0.00001,0.00007,0.00006,0.00004,0.00004,0.00013,0.00008,0.00003,0.00014,0.00004,0.00007,0.00001,0.00005,0.00002,0.00006,0.00005,0.00001,
14                    12,0.00001,0.00007,0.00019,0.00010,0.00007,0.00015,0.00017,0.00004,0.00029,0.00010,0.00004,0.00001,0.00006,0.00005,0.00017,0.00003,0.00002,
14                    13,0.00008,0.00510,0.00783,0.00375,0.00116,0.00526,0.00964,0.00067,0.00310,0.00266,0.00035,0.00041,0.00209,0.00081,0.00619,0.00211,0.00029,
15                    1,0.00001,0.00027,0.00059,0.00030,0.00012,0.00027,0.00045,0.00007,0.00023,0.00025,0.00003,0.00004,0.00015,0.00010,0.00036,0.00008,0.00004,
15                    2,0.00002,0.00023,0.00054,0.00029,0.00014,0.00024,0.00028,0.00006,0.00017,0.00027,0.00002,0.00003,0.00012,0.00014,0.00031,0.00005,0.00003,
15                    3,0.00001,0.00006,0.00003,0.00004,0.00003,0.00006,0.00006,0.00002,0.00008,0.00004,0.00002,0.00001,0.00003,0.00003,0.00006,0.00004,0.00001,
15                    4,0.00007,0.00485,0.01117,0.00253,0.00095,0.00510,0.00989,0.00072,0.00261,0.00127,0.00081,0.00028,0.00146,0.00032,0.00497,0.00165,0.00026,
15                    5,0.00746,0.26803,0.30905,0.40771,0.12262,0.50236,0.25294,0.06096,0.08116,0.27810,0.01749,0.04218,0.19082,0.13744,0.78199,0.36042,0.02355,
15                    6,0.00002,0.00035,0.00096,0.00033,0.00017,0.00037,0.00055,0.00009,0.00052,0.00029,0.00003,0.00004,0.00018,0.00012,0.00039,0.00008,0.00003,
15                    7,0.00002,0.00015,0.00006,0.00008,0.00007,0.00020,0.00019,0.00007,0.00024,0.00008,0.00004,0.00002,0.00009,0.00003,0.00018,0.00015,0.00002,
15                    8,0.00002,0.00018,0.00025,0.00020,0.00012,0.00034,0.00031,0.00005,0.00078,0.00023,0.00009,0.00003,0.00018,0.00008,0.00033,0.00005,0.00003,
15                    9,0.00001,0.00006,0.00012,0.00008,0.00005,0.00006,0.00008,0.00003,0.00009,0.00008,0.00005,0.00001,0.00004,0.00004,0.00009,0.00002,0.00002,
15                    10,0.00001,0.00019,0.00038,0.00018,0.00009,0.00019,0.00034,0.00006,0.00031,0.00014,0.00003,0.00002,0.00015,0.00007,0.00021,0.00008,0.00002,
15                    11,0.00002,0.00034,0.00096,0.00028,0.00012,0.00028,0.00050,0.00009,0.00021,0.00022,0.00003,0.00003,0.00014,0.00010,0.00032,0.00008,0.00003,
15                    12,0.00001,0.00008,0.00021,0.00008,0.00005,0.00007,0.00009,0.00003,0.00008,0.00007,0.00002,0.00001,0.00004,0.00005,0.00007,0.00002,0.00001,
15                    13,0.00007,0.00375,0.00404,0.00241,0.00077,0.00435,0.00709,0.00047,0.00280,0.00172,0.00050,0.00031,0.00160,0.00048,0.00441,0.00196,0.00022,
15                    14,0.00002,0.00020,0.00069,0.00026,0.00014,0.00022,0.00039,0.00006,0.00046,0.00023,0.00008,0.00003,0.00010,0.00011,0.00034,0.00007,0.00003,
16                    1,0.00004,0.00095,0.00169,0.00074,0.00024,0.00100,0.00156,0.00017,0.00065,0.00055,0.00006,0.00010,0.00049,0.00021,0.00114,0.00036,0.00007,
16                    2,0.00003,0.00080,0.00158,0.00074,0.00025,0.00094,0.00124,0.00014,0.00048,0.00058,0.00006,0.00009,0.00041,0.00027,0.00099,0.00026,0.00006,
16                    3,0.00002,0.00026,0.00038,0.00016,0.00007,0.00025,0.00031,0.00005,0.00011,0.00013,0.00004,0.00003,0.00012,0.00008,0.00022,0.00009,0.00002,
16                    4,0.00004,0.00299,0.00789,0.00157,0.00067,0.00324,0.00641,0.00051,0.00167,0.00073,0.00056,0.00017,0.00086,0.00019,0.00308,0.00095,0.00017,
16                    5,0.00758,0.27973,0.31926,0.41726,0.12498,0.52096,0.24967,0.06271,0.08314,0.28291,0.01735,0.04342,0.19634,0.14136,0.79810,0.37159,0.02373,
16                    6,0.00003,0.00106,0.00228,0.00080,0.00030,0.00120,0.00171,0.00019,0.00093,0.00061,0.00007,0.00010,0.00053,0.00025,0.00114,0.00030,0.00006,
16                    7,0.00001,0.00017,0.00038,0.00013,0.00008,0.00011,0.00013,0.00005,0.00007,0.00009,0.00003,0.00002,0.00009,0.00007,0.00009,0.00003,0.00002,
16                    8,0.00003,0.00059,0.00099,0.00048,0.00021,0.00082,0.00106,0.00013,0.00117,0.00044,0.00006,0.00007,0.00046,0.00016,0.00084,0.00021,0.00005,
16                    9,0.00002,0.00042,0.00070,0.00033,0.00011,0.00049,0.00064,0.00008,0.00025,0.00025,0.00003,0.00005,0.00023,0.00012,0.00052,0.00016,0.00003,
16                    10,0.00003,0.00084,0.00130,0.00057,0.00020,0.00088,0.00137,0.00015,0.00076,0.00041,0.00006,0.00007,0.00050,0.00017,0.00087,0.00036,0.00005,
16                    11,0.00004,0.00109,0.00229,0.00075,0.00025,0.00110,0.00169,0.00020,0.00063,0.00053,0.00008,0.00009,0.00048,0.00023,0.00111,0.00036,0.00006,
16                    12,0.00002,0.00050,0.00094,0.00034,0.00012,0.00047,0.00069,0.00009,0.00024,0.00025,0.00005,0.00005,0.00024,0.00013,0.00049,0.00016,0.00003,
16                    13,0.00004,0.00203,0.00215,0.00139,0.00047,0.00256,0.00415,0.00028,0.00171,0.00099,0.00030,0.00017,0.00086,0.00027,0.00251,0.00110,0.00014,
16                    14,0.00003,0.00077,0.00185,0.00065,0.00025,0.00084,0.00134,0.00014,0.00081,0.00050,0.00006,0.00008,0.00036,0.00022,0.00100,0.00023,0.00006,
16                    15,0.00002,0.00032,0.00034,0.00017,0.00007,0.00037,0.00045,0.00006,0.00022,0.00015,0.00005,0.00004,0.00016,0.00007,0.00034,0.00016,0.00002,
