**** Analysis Summary ****

Time of run: ,08/27/15 18:08
Concentration file: ,E:\pmf_fa\TGsH.csv
Uncertainty file: ,E:\pmf_fa\TGsHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
15                    4,0.00687,8.30491,0.12938,0.41194,0.37050,1.30612,3.79053,0.12680,2.55417,5.23751,0.03195,0.02547,0.10517,0.09874,0.82364,0.77718,0.10346,2.21864,
15                    5,0.01901,42.21725,0.49370,1.30514,1.17167,0.81356,2.50838,0.16088,7.78760,15.32556,0.08378,0.06061,0.24544,0.27244,1.71452,1.53827,0.23928,4.46183,
15                    6,0.01868,42.28198,0.42175,1.29748,1.16808,0.80639,2.35454,0.16316,7.66131,15.06842,0.08427,0.05988,0.24101,0.26799,1.66492,1.50470,0.23947,4.46377,
15                    7,0.01912,42.27095,0.41429,1.30022,1.16720,0.78322,1.44851,0.16697,7.79362,15.19894,0.08427,0.05880,0.23781,0.26496,1.64391,1.48813,0.22346,3.95108,
15                    8,0.00696,8.29806,0.12888,0.40332,0.36944,1.26203,3.82610,0.12552,2.62259,5.23356,0.03269,0.02639,0.10641,0.10175,0.82983,0.79252,0.10756,2.36185,
15                    9,29.44517,84.94952,184.59513,1178.39758,1336.56890,55.59334,237.94261,18.66514,5263.16382,8295.23456,67.35611,9.88643,113.70652,94.74606,1116.76560,315.19493,82.46016,1814.35970,
15                    10,0.00487,8.24783,0.10409,0.28941,0.27107,1.17856,3.54435,0.13173,1.83376,3.04913,0.02259,0.01649,0.06866,0.06448,0.52758,0.49669,0.08574,2.20532,
15                    11,0.00108,0.00604,0.00236,0.00997,0.01104,0.05140,1.62562,0.00169,0.72943,0.30407,0.00398,0.00338,0.01090,0.01335,0.05031,0.14161,0.00706,0.18742,
15                    12,0.04977,7.09883,1.36901,6.75236,5.79364,1.45664,4.13450,0.13363,21.95485,51.71093,0.18915,0.23044,0.98986,0.77513,12.80117,5.82242,0.72670,4.29980,
15                    13,29.37054,66.72290,186.83541,1192.38669,1346.81384,59.84280,238.84738,18.91911,5293.61930,8202.44237,68.78925,9.79621,113.82939,94.70650,1118.63637,316.98155,82.32568,1817.34338,
15                    14,11.56900,26.75612,24.01879,140.11076,157.18666,278.92307,9661.64101,21.98527,1424.67903,475.01030,27.08378,5.09994,110.51768,255.07962,546.66556,21970.38397,263.80452,7913.17280,
16                    1,0.00209,0.06018,0.01412,0.05889,0.05271,0.01481,0.29510,0.00484,0.64452,1.95181,0.01613,0.00834,0.04162,0.04693,0.24976,0.13094,0.01626,0.16279,
16                    2,0.00833,8.41284,0.14199,0.50267,0.43579,1.22768,1.01301,0.13030,2.60783,7.10776,0.04017,0.02906,0.12958,0.12147,1.08604,0.75470,0.09706,1.56065,
