**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 5

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
V,  0.00100,  0.00058,  0.00081,  0.00087,  0.00110,  0.00110,  0.00091,  0.00017,  0.18746,  0.17073
Mn,  0.01186,  0.00527,  0.00898,  0.00939,  0.01134,  0.01194,  0.00958,  0.00218,  0.22762,  0.18403
Fe,  0.64812,  0.22613,  0.49678,  0.52507,  0.62790,  0.65302,  0.51521,  0.14598,  0.28333,  0.22523
Zn,  0.00322,  0.00023,  0.00200,  0.00362,  0.00411,  0.01596,  0.00507,  0.00492,  0.97111,  1.52630
Br,  0.00000,  0.00000,  0.00103,  0.00200,  0.00318,  0.00543,  0.00204,  0.00155,  0.76304,9745582.20702
Pb,  0.00182,  0.00000,  0.00054,  0.00175,  0.00182,  0.00603,  0.00197,  0.00190,  0.96234,  1.04046
BC,  0.45148,  0.00000,  0.18369,  0.41305,  0.45062,  0.73345,  0.35679,  0.20364,  0.57076,  0.45105

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  4.75460,  4.70640,  6.02888,  9.43745, 11.19575, 19.67500,  9.38071,  3.51214,  0.37440,  0.73868
Na,  0.00000,  0.00000,  0.01820,  0.10029,  0.10799,  0.10875,  0.07153,  0.04545,  0.63531,  0.00000
Mg,  0.01642,  0.00000,  0.00000,  0.00062,  0.01698,  0.03268,  0.00840,  0.01195,  1.42246,  0.72766
Al,  0.05901,  0.00939,  0.01205,  0.02157,  0.05903,  0.15950,  0.03783,  0.04074,  1.07691,  0.69041
Si,  0.17398,  0.00000,  0.00000,  0.00000,  0.15437,  0.46365,  0.07194,  0.13357,  1.85681,  0.76774
P,  0.01368,  0.01260,  0.01265,  0.01268,  0.01365,  0.01427,  0.01312,  0.00060,  0.04597,  0.04407
S,  0.46033,  0.45908,  0.48259,  0.48949,  0.49632,  0.54804,  0.48954,  0.01899,  0.03880,  0.04126
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  0.27833,  0.24994,  0.31380,  0.42394,  0.48759,  0.78703,  0.42267,  0.12088,  0.28600,  0.43432
Ca,  0.00826,  0.00000,  0.01914,  0.06644,  0.07338,  0.11956,  0.05501,  0.03238,  0.58853,  3.91815
Ti,  0.00173,  0.00115,  0.00197,  0.00270,  0.00279,  0.00802,  0.00308,  0.00177,  0.57575,  1.02346
V,  0.00042,  0.00042,  0.00053,  0.00067,  0.00075,  0.00118,  0.00066,  0.00017,  0.25499,  0.39819
Mn,  0.00000,  0.00000,  0.00016,  0.00073,  0.00092,  0.00249,  0.00074,  0.00060,  0.80375,  0.00000
Fe,  0.01229,  0.01229,  0.02486,  0.04311,  0.04481,  0.11425,  0.04121,  0.02251,  0.54625,  1.83160
Zn,  0.00284,  0.00201,  0.00373,  0.00917,  0.01242,  0.02015,  0.00880,  0.00466,  0.53012,  1.64164
Br,  0.00616,  0.00000,  0.00711,  0.00907,  0.01043,  0.01046,  0.00831,  0.00248,  0.29886,  0.40322
Pb,  0.00000,  0.00000,  0.00163,  0.00383,  0.00588,  0.01022,  0.00381,  0.00258,  0.67600,  0.00000
BC,  0.00000,  0.00000,  0.51972,  0.83221,  1.33100,  2.60320,  0.88594,  0.60873,  0.68711,  0.00000

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  1.96045,  1.96045,  3.24960,  5.02623,  5.52738,  6.91864,  4.38334,  1.57323,  0.35891,  0.80249
Na, 33.90651, 20.29686, 33.81348, 36.62121, 46.19189, 46.42298, 36.16026,  8.79404,  0.24320,  0.25936
Mg,  7.05984,  4.55474,  7.07582,  7.53330, 12.11846, 12.14454,  8.54531,  2.69138,  0.31495,  0.38122
Al,  0.87447,  0.00000,  0.87194,  1.92738,  6.81215,  6.82807,  3.11569,  2.82448,  0.90653,  3.22994
Si,  1.32523,  0.41927,  1.32200,  2.08519,  7.11468,  7.13165,  3.46866,  2.74869,  0.79243,  2.07412
P,  8.62433,  0.00000,  0.00000,  0.00000,  8.62177, 12.66970,  3.06584,  4.89414,  1.59634,  0.56748
S, 16.62828,  0.00000,  4.70595,  6.24202, 16.62573, 24.86236,  9.97183,  7.49552,  0.75167,  0.45077
Cl, 70.84761, 70.42646, 70.58664, 71.81822, 72.56015, 79.29289, 72.37145,  2.68110,  0.03705,  0.03784
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00106,  6.94724,  1.02942,  2.19764,  2.13483,  0.00000
Ca,  0.17842,  0.00000,  0.00000,  0.19205,  8.07642,  8.10665,  2.94355,  3.81219,  1.29510, 21.36696
Ti,  0.22139,  0.00000,  0.22160,  0.94348,  7.02373,  7.03633,  2.78007,  3.16790,  1.13950, 14.30902
V,  2.04246,  1.90039,  1.96493,  3.99700,  5.51969,  5.59456,  3.72583,  1.69590,  0.45517,  0.83032
Mn,  0.11933,  0.11828,  0.84587,  1.49748,  6.84089,  6.85147,  3.02981,  2.88610,  0.95257, 24.18583
Fe,  0.00000,  0.00000,  0.19677,  0.81417,  6.89532,  6.90840,  2.67901,  3.14918,  1.17550,  0.00000
Zn,  2.53758,  2.52553,  3.19688,  7.41046,  7.85060, 11.40727,  6.15919,  3.16245,  0.51345,  1.24624
Br, 11.01103,  0.00000,  5.77384,  9.75524, 11.00970, 17.48781,  9.31368,  4.12639,  0.44305,  0.37475
Pb,  5.91388,  5.90966,  7.92251,  9.34815, 13.98048, 15.06709, 10.29468,  3.25164,  0.31586,  0.54983
BC,  0.00000,  0.00000,  0.00000,  0.33216, 10.83074, 12.24408,  3.94730,  5.31209,  1.34575,  0.00000

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 37.59768, 36.67016, 36.73637, 39.49716, 42.86453, 45.16679, 39.59531,  3.04950,  0.07702,  0.08111
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 39.42695, 38.06280, 38.16632, 40.77272, 44.68934, 75.76426, 46.91355, 14.70979,  0.31355,  0.37309
Al, 43.51869, 41.96376, 42.05286, 44.77578, 47.93475, 76.76344, 50.26555, 13.48939,  0.26836,  0.30997
Si, 42.94105, 41.47335, 41.57323, 44.43247, 47.14164, 76.90073, 49.87063, 13.70489,  0.27481,  0.31916
P,  9.58199,  8.75588,  9.15164,  9.33119, 14.07804, 30.91291, 13.78860,  8.68359,  0.62977,  0.90624
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.34097,  5.19205,  0.42120,  1.18063,  2.80305,2441346.30899
Cl, 29.15239, 14.41496, 27.43985, 28.18178, 29.41336, 29.57354, 26.54489,  4.86319,  0.18321,  0.16682
K, 26.71290, 24.86036, 25.90579, 26.45177, 27.77994, 31.34364, 26.82076,  1.46037,  0.05445,  0.05467
Ca, 64.55394, 63.05908, 63.14629, 67.87026, 68.30177, 75.69348, 67.42043,  4.43933,  0.06585,  0.06877
Ti, 50.94880, 49.48896, 49.58324, 53.19130, 55.26142, 76.79523, 56.52007, 10.38733,  0.18378,  0.20388
V, 41.43639, 40.39561, 40.45425, 43.34117, 45.21208, 53.25245, 44.22076,  4.66792,  0.10556,  0.11265
Mn, 49.16982, 47.88966, 48.00599, 51.58865, 54.57403, 71.74417, 54.26236,  8.96512,  0.16522,  0.18233
Fe, 52.04879, 50.62071, 50.70925, 54.42513, 56.43449, 75.04483, 57.10995,  9.22161,  0.16147,  0.17717
Zn, 17.93780,  6.60465, 17.13999, 17.43917, 18.23350, 21.30171, 16.02697,  4.33020,  0.27018,  0.24140
Br,  9.55461,  0.00000,  2.92937,  9.32159,  9.86845, 10.89522,  7.32074,  4.19930,  0.57362,  0.43951
Pb, 15.78044,  6.47493, 15.31595, 15.63216, 16.35780, 19.87988, 14.44344,  3.80224,  0.26325,  0.24095
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.06713,  4.06250,  0.35097,  0.99860,  2.84529,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 26.73912,  0.44711,  9.79151, 12.24795, 21.49350, 26.86765, 15.75614,  7.59435,  0.48199,  0.28402
Na, 66.09349,  0.00000,  0.00000, 13.50439, 65.45082, 74.29996, 28.18350, 29.71364,  1.05429,  0.44957
Mg,  0.00000,  0.00000,  1.77141,  2.57163,  7.74968,  8.95089,  3.80159,  3.14425,  0.82709,  0.00000
Al,  5.37559,  0.57773,  4.08670,  4.16006, 11.71084, 12.88030,  6.49222,  3.93223,  0.60568,  0.73150
Si,  3.05934,  0.00000,  0.82103,  3.26549, 10.48080, 11.72578,  4.73180,  4.35579,  0.92054,  1.42377
P,  2.59023,  0.00000,  0.00000,  0.00000,  1.86229,  3.52587,  0.69213,  1.24274,  1.79553,  0.47978
S, 17.00324,  0.00000,  4.00788,  5.03043,  5.46945, 17.00324,  6.05617,  5.00923,  0.82713,  0.29460
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 35.83656,  0.74606, 12.16086, 16.05144, 24.74592, 35.94094, 19.56423,  9.60138,  0.49076,  0.26792
Ca, 15.36161,  0.72763,  3.32491, 13.87119, 15.45448, 24.00483, 11.89884,  7.38805,  0.62090,  0.48094
Ti,  8.17078,  0.21650,  3.73313,  7.44165, 12.31345, 13.17882,  7.55621,  4.00865,  0.53051,  0.49061
V, 21.80364,  0.00000,  8.89448, 12.95486, 17.56417, 21.89336, 13.64010,  5.72168,  0.41947,  0.26242
Mn, 12.71409,  0.07423,  6.00180,  7.63290, 14.97073, 16.02001,  9.77492,  4.73249,  0.48415,  0.37222
Fe, 10.57490,  0.00000,  4.43350,  9.29684, 13.37563, 14.31508,  8.78253,  4.30653,  0.49035,  0.40724
Zn, 61.16789,  6.51790, 29.55520, 30.17708, 41.23707, 61.27735, 36.19917, 13.45897,  0.37180,  0.22003
Br, 48.02796, 20.88535, 21.46335, 25.48967, 29.08186, 82.88404, 30.76932, 15.26418,  0.49608,  0.31782
Pb, 68.08336,  5.95337, 33.86535, 42.74898, 46.39249, 68.19100, 42.61341, 14.26692,  0.33480,  0.20955
BC, 85.77917,  0.00000, 44.69653, 57.53642, 64.68034, 85.90250, 56.49940, 19.10378,  0.33812,  0.22271

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 25.98785, 18.36087, 20.90628, 26.15843, 27.37248, 33.36469, 25.14599,  4.09503,  0.16285,  0.15757
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 49.85602,  8.68318, 42.36461, 43.74600, 47.99074, 50.33131, 38.94460, 15.33410,  0.39374,  0.30757
Al, 48.31403, 15.40143, 40.24246, 41.29893, 46.33085, 48.75511, 38.93057, 11.47221,  0.29468,  0.23745
Si, 50.19458, 17.76814, 42.15525, 43.35761, 48.11102, 50.66006, 40.94912, 11.17728,  0.27296,  0.22268
P, 22.62454,  0.00000, 22.69836, 38.36569, 38.53199, 38.83039, 28.38875, 14.72591,  0.51872,  0.65088
S,  5.16187,  5.16187,  8.32328, 23.84646, 24.11120, 24.30187, 18.28901,  7.95505,  0.43496,  1.54112
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 11.58111,  1.08366,  3.34417,  3.08600,  0.00000
K, 17.71334, 12.75442, 17.74246, 20.83726, 23.55830, 42.13341, 22.83412,  7.76412,  0.34002,  0.43832
Ca, 19.22728,  0.00000, 11.46117, 13.22136, 20.00047, 20.09384, 13.18645,  7.61274,  0.57732,  0.39593
Ti, 39.78025, 12.98537, 31.23670, 32.69950, 38.36618, 40.12429, 31.59072,  9.31043,  0.29472,  0.23405
V, 24.36109, 14.22449, 19.84440, 21.10279, 26.88183, 26.93366, 22.21519,  4.10320,  0.18470,  0.16843
Mn, 37.99676, 16.46210, 28.70603, 29.88066, 36.28341, 38.30840, 30.57772,  7.15352,  0.23395,  0.18827
Fe, 36.68080, 12.68232, 28.08510, 29.55864, 35.50558, 36.98692, 29.10456,  8.30574,  0.28538,  0.22643
Zn,  9.75968,  0.69244,  6.07983, 10.97174, 12.47078, 46.54731, 15.03166, 14.25671,  0.94845,  1.46078
Br,  0.00000,  0.00000,  5.26045, 10.16374, 15.46893, 28.03398, 10.14798,  7.63553,  0.75242,9387902.00999
Pb, 10.22232,  0.00000,  3.04143,  9.81184, 10.20416, 34.26728, 11.13128, 10.78239,  0.96866,  1.05479
BC, 14.22083,  0.00000,  5.78512, 13.00994, 14.19583, 23.07237, 11.22942,  6.40628,  0.57049,  0.45049

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  7.71490,  7.45337,  9.62518, 15.28425, 18.14618, 31.39395, 15.11922,  5.62643,  0.37214,  0.72929
Na,  0.00000,  0.00000,  9.29026, 49.92238, 53.63948, 53.94613, 35.65624, 22.55246,  0.63250,  0.00000
Mg,  3.65719,  0.00000,  0.00000,  0.13928,  3.78652,  6.84122,  1.79495,  2.52598,  1.40727,  0.69069
Al,  1.91723,  0.28381,  0.39281,  0.70243,  1.91894,  4.82287,  1.19597,  1.24004,  1.03685,  0.64679
Si,  2.47980,  0.00000,  0.00000,  0.00000,  2.20461,  6.08344,  0.97978,  1.77936,  1.81608,  0.71754
P, 56.57892, 52.01830, 52.30194, 52.41584, 56.47390, 58.08324, 54.06468,  2.26142,  0.04183,  0.03997
S, 61.20661, 61.07086, 64.10491, 65.04998, 65.95328, 77.22963, 65.26179,  3.29643,  0.05051,  0.05386
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 19.73720, 17.02942, 22.05148, 29.90160, 34.57833, 55.15446, 29.75146,  8.57416,  0.28819,  0.43442
Ca,  0.67876,  0.00000,  1.71413,  5.43505,  5.98536,  9.70147,  4.55074,  2.64091,  0.58033,  3.89080
Ti,  0.87878,  0.57002,  1.00120,  1.37012,  1.41668,  4.05202,  1.55293,  0.88539,  0.57014,  1.00752
V, 10.35641, 10.34015, 13.07707, 16.41255, 18.23817, 28.93501, 16.19812,  4.11281,  0.25391,  0.39713
Mn,  0.00000,  0.00000,  0.52541,  2.33879,  2.95276,  7.87525,  2.35519,  1.88075,  0.79856,  0.00000
Fe,  0.69550,  0.69550,  1.39852,  2.43699,  2.53488,  6.40472,  2.32395,  1.26197,  0.54303,  1.81446
Zn,  8.59704,  5.85590, 11.10032, 27.81135, 37.64686, 61.45845, 26.58301, 14.25885,  0.53639,  1.65858
Br, 31.40640,  0.00000, 36.72326, 46.19722, 53.16469, 53.30324, 42.44827, 12.62730,  0.29747,  0.40206
Pb,  0.00000,  0.00000,  9.25125, 21.48449, 33.00850, 58.86582, 21.51719, 14.65233,  0.68096,  0.00000
BC,  0.00000,  0.00000, 16.34728, 26.19126, 41.90810, 83.69342, 27.97291, 19.42617,  0.69446,  0.00000

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  5.51308,  0.98147,  2.02904,  2.16653,  4.65569,  5.51308,  3.21103,  1.67524,  0.52171,  0.30387
Mg,  2.62382,  0.59069,  1.38382,  1.59633,  1.68206,  2.65425,  1.58624,  0.59245,  0.37349,  0.22580
Al,  2.22778,  0.00000,  2.22082,  2.94305,  6.14525,  6.14753,  3.35786,  2.25317,  0.67101,  1.01140
Si,  7.69550,  1.11477,  6.43466,  7.62482, 14.63652, 14.64231,  8.69168,  4.78827,  0.55090,  0.62222
P,  0.17263,  0.00000,  0.00000,  0.00000,  0.07013,  0.17280,  0.03818,  0.06548,  1.71511,  0.37930
S, 10.35094,  0.00000,  1.03916,  2.33938,  4.50666, 10.35519,  3.45125,  3.30266,  0.95695,  0.31907
Cl, 31.14551,  9.63972, 11.18685, 12.56681, 18.63313, 31.14551, 16.43911,  7.24472,  0.44070,  0.23261
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00041,  2.33393,  0.40563,  0.84305,  2.07837,  0.00000
Ca,  0.17977,  0.00000,  0.00000,  0.17865,  2.89814,  2.90598,  1.06720,  1.34323,  1.25864,  7.47188
Ti,  0.03611,  0.00000,  0.03605,  0.09259,  0.40628,  0.40685,  0.17413,  0.17234,  0.98969,  4.77210
V,  0.00693,  0.00362,  0.00399,  0.00641,  0.00665,  0.00696,  0.00555,  0.00133,  0.23898,  0.19153
Mn,  0.00308,  0.00305,  0.00680,  0.02331,  0.06270,  0.06276,  0.03060,  0.02468,  0.80657,  8.00837
Fe,  0.00000,  0.00000,  0.09516,  0.71695,  3.57712,  3.58244,  1.46529,  1.57062,  1.07188,  0.00000
Zn,  0.06939,  0.03088,  0.03108,  0.08585,  0.12755,  0.13483,  0.08117,  0.03980,  0.49033,  0.57357
Br,  0.17878,  0.00000,  0.03323,  0.08694,  0.10101,  0.17878,  0.08167,  0.05196,  0.63622,  0.29063
Pb,  0.08723,  0.04134,  0.04158,  0.06367,  0.12339,  0.12941,  0.07647,  0.03592,  0.46971,  0.41175
BC,  0.00000,  0.00000,  0.00000,  0.30984, 17.05399, 17.43065,  5.75613,  7.97998,  1.38635,  0.00000

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.76406,  0.73810,  0.75062,  0.75495,  0.76260,  1.30326,  0.85940,  0.21790,  0.25355,  0.28519
Al,  5.78093,  5.47883,  5.65568,  5.69874,  5.77216,  9.12844,  6.33598,  1.37049,  0.21630,  0.23707
Si, 13.00203, 12.12938, 12.77804, 12.84825, 12.97986, 21.01110, 14.36902,  3.28200,  0.22841,  0.25242
