**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 2

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
BC, 14.84998, 14.82517, 14.87332, 15.28280, 19.14836, 19.59829, 16.36126,  1.98572,  0.12137,  0.13372

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  4.12933,  4.12244,  4.13490,  4.57311,  4.62503,  6.52077,  4.65538,  0.67593,  0.14519,  0.16369
Mg,  0.36610,  0.36461,  0.36655,  0.40804,  0.41983,  0.64200,  0.42326,  0.07848,  0.18542,  0.21437
Al,  0.02818,  0.00000,  0.00000,  0.00000,  0.02627,  0.02852,  0.00855,  0.01253,  1.46657,  0.44476
Si,  0.00000,  0.00000,  0.00000,  0.00354,  0.01792,  0.15658,  0.02366,  0.04753,  2.00865,  0.00000
P,  0.03882,  0.03855,  0.03921,  0.04394,  0.04497,  0.04875,  0.04333,  0.00326,  0.07532,  0.08407
S,  3.64812,  3.63969,  3.65814,  3.94143,  3.99549,  5.01898,  3.98294,  0.38604,  0.09692,  0.10582
Cl,  7.52318,  7.51042,  7.53765,  8.23968,  8.46089, 12.09556,  8.48471,  1.30024,  0.15324,  0.17283
K,  3.13313,  3.00422,  3.11529,  3.12036,  3.13788,  3.14717,  3.11416,  0.03959,  0.01271,  0.01264
Ca,  0.79672,  0.79604,  0.79812,  0.84704,  0.86228,  1.08552,  0.86121,  0.08198,  0.09519,  0.10290
Ti,  0.02140,  0.02129,  0.02137,  0.02166,  0.02207,  0.02627,  0.02218,  0.00148,  0.06653,  0.06894
V,  0.00585,  0.00585,  0.00585,  0.00589,  0.00590,  0.00608,  0.00590,  0.00006,  0.01076,  0.01085
Mn,  0.01210,  0.00861,  0.01115,  0.01130,  0.01207,  0.01212,  0.01121,  0.00098,  0.08753,  0.08113
Fe,  0.27436,  0.18807,  0.26032,  0.26382,  0.27379,  0.27760,  0.25882,  0.02489,  0.09617,  0.09072
Zn,  0.11373,  0.10082,  0.10714,  0.10860,  0.11339,  0.11383,  0.10884,  0.00399,  0.03665,  0.03508
Br,  0.10458,  0.06226,  0.07790,  0.09524,  0.10457,  0.16865,  0.09757,  0.02750,  0.28181,  0.26292
Pb,  0.07141,  0.06447,  0.06687,  0.06772,  0.07114,  0.07150,  0.06817,  0.00237,  0.03473,  0.03316
BC, 12.12425,  6.83290, 10.85858, 11.10725, 12.09346, 12.14672, 10.88746,  1.49440,  0.13726,  0.12326

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.67870,  0.39919,  0.42620,  0.45088,  0.67104,  0.69562,  0.51214,  0.11306,  0.22077,  0.16659
Mg,  0.46499,  0.39487,  0.40957,  0.46337,  0.49357,  0.60112,  0.46606,  0.06434,  0.13804,  0.13836
Al,  2.08132,  2.06180,  2.09087,  2.44716,  3.00104,  3.47362,  2.56901,  0.47061,  0.18319,  0.22611
Si,  4.83402,  4.80209,  4.85025,  5.48260,  6.76171,  7.95461,  5.83527,  1.05170,  0.18023,  0.21756
P,  0.19382,  0.11813,  0.12957,  0.13978,  0.19199,  0.19813,  0.15248,  0.02940,  0.19283,  0.15171
S,  6.25997,  3.88378,  4.18204,  4.49103,  6.20275,  6.39487,  4.91565,  0.93543,  0.19030,  0.14943
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  4.62429,  3.72521,  3.85982,  3.90857,  4.60359,  4.67270,  4.09318,  0.36039,  0.08805,  0.07793
Ca,  0.95476,  0.95106,  0.95673,  1.03193,  1.19027,  1.33772,  1.07651,  0.12929,  0.12010,  0.13542
Ti,  0.13096,  0.12952,  0.13165,  0.15722,  0.19236,  0.22075,  0.16384,  0.03047,  0.18599,  0.23268
V,  0.00599,  0.00599,  0.00599,  0.00604,  0.00617,  0.00628,  0.00608,  0.00010,  0.01629,  0.01654
Mn,  0.01942,  0.01899,  0.01962,  0.02643,  0.03018,  0.03109,  0.02562,  0.00449,  0.17535,  0.23128
Fe,  1.20010,  1.18422,  1.20750,  1.47543,  1.75985,  1.95716,  1.50625,  0.26128,  0.17346,  0.21771
Zn,  0.03542,  0.02756,  0.03548,  0.04257,  0.05547,  0.05973,  0.04461,  0.01077,  0.24137,  0.30400
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.00230,  0.00000,  0.00268,  0.01170,  0.02078,  0.02461,  0.01179,  0.00916,  0.77688,  3.98776
BC,  2.20219,  0.98678,  2.25237,  3.72381,  6.02852,  6.83721,  4.01483,  2.00699,  0.49989,  0.91136

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  1.03829,  0.99492,  1.03784,  1.03807,  1.03833,  1.03845,  1.03381,  0.01330,  0.01286,  0.01280
Al,  7.43000,  7.18793,  7.42952,  7.42986,  7.43014,  7.43459,  7.40653,  0.07477,  0.01010,  0.01006
Si, 16.70903, 16.13903, 16.70909, 16.71190, 16.71264, 16.71332, 16.65414,  0.17614,  0.01058,  0.01054
P,  0.02073,  0.01962,  0.02065,  0.02074,  0.02081,  0.02083,  0.02064,  0.00036,  0.01722,  0.01714
S,  0.23560,  0.23367,  0.23532,  0.23563,  0.23574,  0.23902,  0.23561,  0.00142,  0.00602,  0.00602
Cl,  0.70049,  0.66716,  0.69807,  0.69986,  0.70047,  0.70059,  0.69642,  0.01004,  0.01441,  0.01433
K,  1.56689,  1.56533,  1.56616,  1.56627,  1.56693,  1.61358,  1.57101,  0.01457,  0.00927,  0.00930
Ca,  2.41962,  2.34967,  2.41963,  2.42018,  2.42036,  2.42127,  2.41320,  0.02173,  0.00900,  0.00898
Ti,  0.47780,  0.46269,  0.47779,  0.47785,  0.47789,  0.47819,  0.47639,  0.00468,  0.00983,  0.00980
V,  0.00690,  0.00686,  0.00690,  0.00690,  0.00690,  0.00691,  0.00690,  0.00001,  0.00198,  0.00198
Mn,  0.06808,  0.06654,  0.06808,  0.06808,  0.06809,  0.06812,  0.06793,  0.00048,  0.00704,  0.00702
Fe,  4.13872,  4.02185,  4.13880,  4.13964,  4.14003,  4.14376,  4.12848,  0.03649,  0.00884,  0.00882
Zn,  0.02209,  0.02196,  0.02198,  0.02209,  0.02211,  0.02635,  0.02248,  0.00132,  0.05895,  0.05997
Br,  0.00946,  0.00773,  0.00796,  0.00923,  0.00946,  0.00946,  0.00880,  0.00074,  0.08415,  0.07826
Pb,  0.00909,  0.00899,  0.00900,  0.00909,  0.00910,  0.01194,  0.00934,  0.00089,  0.09506,  0.09766
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.77595,  0.07759,  0.23881,  3.07794,  0.00000

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  1.41278,  0.92270,  1.01978,  1.07894,  1.41160,  2.52454,  1.29186,  0.45854,  0.35495,  0.32457
Mg,  0.68445,  0.25852,  0.31948,  0.33299,  0.68344,  1.33005,  0.52772,  0.32245,  0.61103,  0.47111
Al,  1.49871,  0.63512,  0.69088,  0.71934,  1.49760,  2.92171,  1.15751,  0.70715,  0.61092,  0.47184
Si,  1.24177,  0.00000,  0.00000,  0.00000,  1.23986,  4.17327,  0.78928,  1.28909,  1.63325,  1.03811
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.13023,  0.01302,  0.04007,  3.07794,  0.00000
S,  3.72341,  2.39544,  2.65095,  2.73741,  3.71477,  9.02087,  3.60587,  1.91722,  0.53170,  0.51491
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  4.66018,  4.02595,  4.16351,  4.19761,  4.65723,  6.55959,  4.54763,  0.72644,  0.15974,  0.15588
Ca,  0.15226,  0.11789,  0.12294,  0.14203,  0.15222,  0.33939,  0.15706,  0.06395,  0.40716,  0.42002
Ti,  0.03346,  0.00811,  0.00819,  0.00932,  0.03342,  0.08422,  0.02361,  0.02365,  1.00203,  0.70696
V,  0.00577,  0.00560,  0.00562,  0.00563,  0.00577,  0.00618,  0.00572,  0.00017,  0.03000,  0.02973
Mn,  0.01765,  0.01264,  0.01640,  0.01645,  0.01765,  0.01767,  0.01646,  0.00142,  0.08601,  0.08021
Fe,  0.00000,  0.00000,  0.00000,  0.00000,  0.01377,  0.07957,  0.01097,  0.02134,  1.94491,  0.00000
Zn,  0.24241,  0.20347,  0.21200,  0.21432,  0.24218,  0.24265,  0.22232,  0.01441,  0.06481,  0.05944
Br,  1.82089,  1.01556,  1.16036,  1.19522,  1.81928,  2.70145,  1.50764,  0.51176,  0.33944,  0.28105
Pb,  0.16604,  0.13524,  0.14178,  0.14326,  0.16585,  0.16622,  0.14946,  0.01146,  0.07667,  0.06901
BC, 15.55460,  0.00000, 15.57871, 18.75835, 18.90740, 19.31148, 16.01487,  5.68796,  0.35517,  0.36568
