8                    4,0.00595,0.72014,0.03696,0.03619,0.15625,0.75972,1.38565,0.67220,0.14012,0.05208,0.02148,0.01338,0.15004,0.12462,0.36113,0.09122,0.61982,1.73808,
8                    5,0.00543,0.59396,0.03711,0.03791,0.14804,0.71608,1.30594,0.72273,0.12640,0.04949,0.02187,0.01311,0.14433,0.12178,0.34796,0.17232,0.59535,1.68683,
8                    6,0.00000,0.00003,0.00005,0.00003,0.00013,0.00006,0.00010,0.00007,0.00004,0.00004,0.00002,0.00001,0.00004,0.00022,0.00004,0.00006,0.00003,0.00015,
8                    7,0.00617,0.71581,0.03719,0.03631,0.16036,0.76495,1.39712,0.67360,0.14440,0.05289,0.02212,0.01391,0.15292,0.12592,0.36809,0.09432,0.62661,1.75783,
9                    1,0.00003,0.00118,0.00014,0.00007,0.00017,0.00039,0.00121,0.00142,0.00039,0.00019,0.00007,0.00005,0.00012,0.00014,0.00022,0.00022,0.00013,0.00122,
9                    2,0.00001,0.00046,0.00006,0.00003,0.00008,0.00014,0.00043,0.00048,0.00014,0.00008,0.00003,0.00003,0.00005,0.00008,0.00011,0.00011,0.00008,0.00049,
9                    3,0.00080,0.12935,0.00206,0.01440,0.01366,0.04963,0.09589,0.08638,0.02257,0.01040,0.00551,0.00193,0.00698,0.00921,0.00690,0.09694,0.00946,0.03429,
9                    4,0.00079,0.12284,0.00194,0.01477,0.01424,0.04687,0.09002,0.07534,0.02099,0.00974,0.00497,0.00180,0.00695,0.00865,0.00785,0.07973,0.00988,0.03682,
9                    5,0.00079,0.19474,0.00324,0.01733,0.01634,0.06476,0.11859,0.11536,0.02371,0.01289,0.00721,0.00203,0.01031,0.01201,0.01025,0.18924,0.01424,0.05120,
9                    6,0.00659,1.38904,0.04071,0.02486,0.15500,1.11197,2.05074,0.55848,0.22332,0.08130,0.03069,0.01689,0.18277,0.14842,0.39820,0.03684,0.72852,1.88860,
9                    7,0.00070,0.12495,0.00201,0.01402,0.01317,0.04476,0.08593,0.07453,0.02001,0.00961,0.00490,0.00172,0.00653,0.00851,0.00666,0.08284,0.00895,0.03505,
9                    8,0.00651,1.38763,0.04023,0.02468,0.15324,1.10533,2.03979,0.55558,0.21937,0.07978,0.03031,0.01687,0.18129,0.14570,0.39672,0.03635,0.72734,1.88669,
10                    1,0.00002,0.00046,0.00008,0.00005,0.00010,0.00026,0.00057,0.00068,0.00023,0.00011,0.00004,0.00003,0.00007,0.00009,0.00012,0.00012,0.00008,0.00066,
10                    2,0.00001,0.00010,0.00002,0.00002,0.00004,0.00007,0.00010,0.00013,0.00006,0.00004,0.00002,0.00001,0.00003,0.00004,0.00004,0.00004,0.00003,0.00017,
10                    3,0.00084,0.12124,0.00208,0.01444,0.01390,0.05053,0.09791,0.08923,0.02353,0.01042,0.00548,0.00198,0.00707,0.00928,0.00706,0.09812,0.00928,0.03496,
10                    4,0.00083,0.11491,0.00198,0.01482,0.01448,0.04775,0.09212,0.07804,0.02191,0.00975,0.00495,0.00185,0.00705,0.00873,0.00800,0.08082,0.00969,0.03756,
10                    5,0.00083,0.18479,0.00326,0.01732,0.01650,0.06574,0.12103,0.11829,0.02457,0.01285,0.00714,0.00206,0.01041,0.01203,0.01036,0.19074,0.01400,0.05174,
10                    6,0.00657,1.36053,0.04116,0.02469,0.15367,1.11473,2.05074,0.54990,0.22509,0.08095,0.03077,0.01671,0.18239,0.14736,0.39699,0.03651,0.72627,1.88271,
10                    7,0.00074,0.11696,0.00205,0.01406,0.01343,0.04561,0.08784,0.07721,0.02091,0.00964,0.00488,0.00177,0.00662,0.00860,0.00683,0.08395,0.00879,0.03587,
10                    8,0.00649,1.35910,0.04066,0.02452,0.15189,1.10809,2.03974,0.54698,0.22111,0.07942,0.03039,0.01668,0.18089,0.14460,0.39551,0.03598,0.72509,1.88065,
10                    9,0.00001,0.00024,0.00003,0.00001,0.00003,0.00005,0.00020,0.00023,0.00004,0.00004,0.00001,0.00001,0.00003,0.00003,0.00003,0.00004,0.00003,0.00013,
11                    1,0.00087,0.10346,0.00212,0.01461,0.01459,0.04721,0.09253,0.08200,0.02357,0.01020,0.00498,0.00202,0.00689,0.00924,0.00793,0.07835,0.00924,0.03987,
11                    2,0.00080,0.10837,0.00192,0.01435,0.01398,0.04546,0.08791,0.07824,0.02177,0.00974,0.00486,0.00184,0.00657,0.00899,0.00733,0.07695,0.00881,0.03666,
11                    3,0.00002,0.00036,0.00004,0.00007,0.00006,0.00029,0.00063,0.00065,0.00018,0.00008,0.00007,0.00004,0.00007,0.00006,0.00005,0.00275,0.00008,0.00018,
11                    4,0.00001,0.00015,0.00002,0.00004,0.00009,0.00017,0.00039,0.00040,0.00011,0.00005,0.00003,0.00003,0.00006,0.00003,0.00009,0.00056,0.00009,0.00024,
11                    5,0.00014,0.01019,0.00035,0.00082,0.00167,0.00347,0.00503,0.00604,0.00237,0.00083,0.00067,0.00022,0.00084,0.00073,0.00157,0.04524,0.00134,0.00591,
11                    6,0.00615,0.73046,0.03763,0.03595,0.15883,0.77450,1.41234,0.68494,0.14637,0.05357,0.02228,0.01375,0.15295,0.12669,0.36677,0.08856,0.62710,1.75424,
11                    7,0.00001,0.00013,0.00002,0.00004,0.00008,0.00005,0.00011,0.00027,0.00006,0.00003,0.00003,0.00003,0.00005,0.00003,0.00008,0.00076,0.00006,0.00023,
11                    8,0.00607,0.72957,0.03717,0.03589,0.15842,0.76872,1.40343,0.68157,0.14300,0.05256,0.02191,0.01379,0.15196,0.12588,0.36563,0.08902,0.62625,1.75466,
11                    9,0.00069,0.11867,0.00180,0.01411,0.01336,0.04305,0.08252,0.07484,0.01948,0.00913,0.00461,0.00167,0.00619,0.00816,0.00688,0.07493,0.00887,0.03386,
11                    10,0.00073,0.11085,0.00184,0.01416,0.01361,0.04387,0.08435,0.07762,0.02037,0.00915,0.00459,0.00171,0.00629,0.00824,0.00703,0.07594,0.00869,0.03461,
12                    1,0.00101,0.11877,0.00262,0.01647,0.01540,0.06093,0.11713,0.10292,0.02842,0.01245,0.00639,0.00242,0.00861,0.01103,0.00868,0.12422,0.01131,0.04299,
12                    2,0.00094,0.12392,0.00244,0.01621,0.01481,0.05898,0.11177,0.09902,0.02652,0.01199,0.00627,0.00223,0.00828,0.01079,0.00811,0.12262,0.01087,0.03983,
12                    3,0.00001,0.00024,0.00002,0.00010,0.00011,0.00033,0.00040,0.00041,0.00021,0.00007,0.00004,0.00002,0.00007,0.00006,0.00011,0.00213,0.00012,0.00038,
12                    4,0.00002,0.00062,0.00006,0.00013,0.00019,0.00055,0.00090,0.00186,0.00037,0.00016,0.00010,0.00004,0.00011,0.00012,0.00016,0.00669,0.00017,0.00043,
12                    5,0.00010,0.00571,0.00014,0.00033,0.00084,0.00131,0.00182,0.00200,0.00134,0.00038,0.00026,0.00012,0.00035,0.00027,0.00092,0.01416,0.00061,0.00338,
12                    6,0.00610,0.69970,0.03720,0.03750,0.15559,0.73120,1.33488,0.72128,0.13678,0.05238,0.02167,0.01348,0.14834,0.12351,0.35940,0.12075,0.60847,1.72384,
12                    7,0.00002,0.00054,0.00005,0.00013,0.00019,0.00076,0.00128,0.00185,0.00040,0.00014,0.00011,0.00005,0.00015,0.00012,0.00018,0.00556,0.00024,0.00053,
12                    8,0.00602,0.69884,0.03673,0.03745,0.15524,0.72560,1.32638,0.71769,0.13354,0.05142,0.02132,0.01353,0.14739,0.12281,0.35830,0.12139,0.60766,1.72436,
12                    9,0.00082,0.13473,0.00233,0.01599,0.01425,0.05618,0.10536,0.09548,0.02404,0.01133,0.00600,0.00205,0.00788,0.00995,0.00769,0.12021,0.01098,0.03720,
12                    10,0.00087,0.12655,0.00236,0.01603,0.01447,0.05715,0.10759,0.09850,0.02499,0.01135,0.00597,0.00209,0.00797,0.01001,0.00784,0.12149,0.01078,0.03786,
12                    11,0.00002,0.00095,0.00008,0.00017,0.00020,0.00101,0.00174,0.00175,0.00045,0.00020,0.00016,0.00006,0.00017,0.00016,0.00015,0.00933,0.00026,0.00054,
13                    1,0.00064,0.10009,0.00164,0.01285,0.00977,0.03557,0.07142,0.06982,0.01741,0.00795,0.00407,0.00154,0.00487,0.00411,0.00534,0.06039,0.00666,0.02932,
13                    2,0.00058,0.10518,0.00151,0.01263,0.00934,0.03402,0.06761,0.06663,0.01590,0.00759,0.00397,0.00139,0.00467,0.00406,0.00494,0.05933,0.00637,0.02720,
13                    3,0.00006,0.00096,0.00012,0.00026,0.00127,0.00227,0.00426,0.00205,0.00123,0.00041,0.00024,0.00013,0.00043,0.00266,0.00046,0.01101,0.00050,0.00182,
13                    4,0.00007,0.00052,0.00013,0.00026,0.00171,0.00183,0.00348,0.00101,0.00107,0.00031,0.00017,0.00012,0.00049,0.00246,0.00088,0.00529,0.00075,0.00291,
13                    5,0.00016,0.01188,0.00052,0.00111,0.00309,0.00728,0.01107,0.00880,0.00317,0.00130,0.00089,0.00028,0.00161,0.00367,0.00223,0.07002,0.00220,0.00895,
13                    6,0.00637,0.73596,0.03821,0.03533,0.15922,0.81539,1.48676,0.66290,0.15889,0.05709,0.02348,0.01407,0.15734,0.13296,0.37334,0.07935,0.64119,1.77598,
13                    7,0.00004,0.00057,0.00013,0.00017,0.00106,0.00136,0.00246,0.00077,0.00067,0.00026,0.00013,0.00008,0.00035,0.00240,0.00038,0.00616,0.00040,0.00208,
13                    8,0.00629,0.73501,0.03772,0.03523,0.15817,0.80946,1.47736,0.65950,0.15542,0.05600,0.02311,0.01410,0.15621,0.13080,0.37212,0.07939,0.64025,1.77564,
13                    9,0.00049,0.11566,0.00145,0.01242,0.00882,0.03198,0.06327,0.06387,0.01391,0.00708,0.00376,0.00124,0.00440,0.00381,0.00457,0.05778,0.00645,0.02533,
13                    10,0.00053,0.10774,0.00146,0.01247,0.00904,0.03268,0.06467,0.06616,0.01465,0.00707,0.00374,0.00127,0.00444,0.00373,0.00468,0.05855,0.00627,0.02560,
13                    11,0.00004,0.00031,0.00009,0.00018,0.00124,0.00109,0.00193,0.00076,0.00067,0.00022,0.00010,0.00008,0.00029,0.00233,0.00051,0.00325,0.00043,0.00193,
13                    12,0.00008,0.00190,0.00019,0.00047,0.00155,0.00394,0.00677,0.00385,0.00173,0.00063,0.00037,0.00017,0.00067,0.00290,0.00075,0.02227,0.00094,0.00292,
14                    1,0.00653,1.32802,0.04027,0.02421,0.14811,1.12214,2.07036,0.53669,0.22783,0.08129,0.03125,0.01679,0.18060,0.14582,0.39081,0.03581,0.72279,1.86565,
14                    2,0.00642,1.34783,0.04010,0.02450,0.14891,1.11409,2.05433,0.54257,0.22374,0.08086,0.03069,0.01660,0.18054,0.14582,0.39153,0.03569,0.72231,1.86506,
14                    3,0.00625,0.70411,0.03682,0.03621,0.15900,0.74481,1.35656,0.69390,0.14039,0.05280,0.02179,0.01384,0.15032,0.12482,0.36501,0.10495,0.61961,1.74635,
14                    4,0.00596,0.71840,0.03670,0.03603,0.15598,0.75931,1.38465,0.66594,0.14003,0.05247,0.02163,0.01341,0.15027,0.12474,0.36116,0.09108,0.61967,1.73650,
14                    5,0.00544,0.59237,0.03684,0.03775,0.14775,0.71585,1.30498,0.71625,0.12632,0.04986,0.02207,0.01315,0.14459,0.12189,0.34801,0.17223,0.59519,1.68516,
14                    6,0.00000,0.00003,0.00008,0.00003,0.00008,0.00008,0.00010,0.00013,0.00005,0.00003,0.00002,0.00001,0.00003,0.00013,0.00004,0.00006,0.00003,0.00014,
14                    7,0.00619,0.71407,0.03692,0.03616,0.16012,0.76453,1.39615,0.66734,0.14431,0.05329,0.02227,0.01394,0.15317,0.12604,0.36812,0.09417,0.62645,1.75625,
14                    8,0.00000,0.00001,0.00003,0.00002,0.00003,0.00002,0.00002,0.00004,0.00001,0.00001,0.00001,0.00001,0.00002,0.00004,0.00001,0.00002,0.00001,0.00001,
14                    9,0.00652,1.38533,0.03997,0.02477,0.15355,1.10464,2.03867,0.55062,0.21926,0.08028,0.03036,0.01688,0.18154,0.14635,0.39667,0.03605,0.72717,1.88513,
14                    10,0.00650,1.35683,0.04039,0.02460,0.15221,1.10739,2.03864,0.54211,0.22101,0.07991,0.03045,0.01670,0.18113,0.14526,0.39545,0.03569,0.72492,1.87910,
14                    11,0.00609,0.72781,0.03691,0.03573,0.15818,0.76828,1.40246,0.67521,0.14291,0.05295,0.02206,0.01382,0.15220,0.12600,0.36567,0.08886,0.62609,1.75307,
14                    12,0.00603,0.69713,0.03646,0.03728,0.15499,0.72524,1.32541,0.71114,0.13345,0.05181,0.02149,0.01356,0.14764,0.12290,0.35833,0.12127,0.60750,1.72275,
14                    13,0.00630,0.73324,0.03743,0.03509,0.15814,0.80897,1.47640,0.65333,0.15533,0.05642,0.02326,0.01412,0.15647,0.13132,0.37215,0.07927,0.64009,1.77409,
15                    1,0.00966,0.19495,0.49263,0.05247,0.22476,1.02109,2.03929,0.80380,0.23145,0.08605,0.03802,0.01892,0.20872,0.14899,0.51084,0.04281,0.85491,2.43431,
15                    2,0.00962,0.19451,0.49120,0.05281,0.22591,1.01300,2.01627,0.80440,0.22923,0.08542,0.03761,0.01895,0.20832,0.14917,0.51134,0.04295,0.85407,2.42902,
15                    3,0.01173,0.14183,0.49279,0.04510,0.23032,0.70934,1.40545,1.10353,0.20165,0.06937,0.03517,0.02088,0.17749,0.14075,0.49638,0.18023,0.75663,2.35311,
15                    4,0.01136,0.14140,0.49083,0.04350,0.22707,0.72152,1.42754,1.06031,0.19860,0.06853,0.03461,0.02018,0.17739,0.14012,0.49206,0.16252,0.75644,2.34022,
15                    5,0.01031,0.16684,0.49451,0.04434,0.21553,0.67914,1.34164,1.14608,0.17270,0.06465,0.03403,0.01961,0.17233,0.13902,0.47921,0.25363,0.73392,2.30272,
15                    6,0.00259,0.87229,0.39509,0.03097,0.02317,0.13673,0.28848,0.23491,0.06619,0.02113,0.01218,0.00514,0.00996,0.01595,0.03587,0.02933,0.03807,0.22058,
15                    7,0.01150,0.14309,0.49113,0.04446,0.23096,0.72635,1.44214,1.06169,0.20267,0.06876,0.03532,0.02073,0.18035,0.14140,0.49943,0.16584,0.76389,2.36100,
15                    8,0.00256,0.87213,0.39994,0.03091,0.02324,0.13577,0.29132,0.23722,0.06642,0.02128,0.01231,0.00507,0.01028,0.01388,0.03605,0.02869,0.03833,0.22250,
15                    9,0.00990,0.19736,0.48814,0.05311,0.23119,1.00307,1.99141,0.80538,0.22769,0.08471,0.03747,0.01957,0.20895,0.15046,0.51659,0.04428,0.85826,2.44577,
15                    10,0.00980,0.19421,0.49024,0.05310,0.22991,1.00621,1.99803,0.79980,0.22836,0.08461,0.03764,0.01930,0.20880,0.14920,0.51575,0.04363,0.85664,2.44341,
15                    11,0.01141,0.14260,0.49153,0.04372,0.22915,0.72905,1.44847,1.07442,0.20024,0.06832,0.03502,0.02059,0.17948,0.14145,0.49673,0.15885,0.76333,2.35826,
15                    12,0.01144,0.14188,0.49186,0.04449,0.22540,0.69009,1.36816,1.12541,0.19230,0.06818,0.03452,0.02057,0.17483,0.13905,0.48913,0.19971,0.74387,2.32838,
15                    13,0.01133,0.14789,0.49409,0.04286,0.22795,0.76487,1.52277,1.04540,0.20575,0.07081,0.03514,0.02023,0.18446,0.13955,0.50350,0.14378,0.77888,2.38467,
15                    14,0.00256,0.87066,0.40357,0.03035,0.02309,0.13612,0.29049,0.23947,0.06635,0.02124,0.01225,0.00506,0.01012,0.01445,0.03599,0.02866,0.03849,0.22298,
16                    1,0.00968,0.19374,0.49239,0.05236,0.22375,1.02673,2.05361,0.77244,0.23288,0.08618,0.03838,0.01911,0.20914,0.14964,0.51086,0.04284,0.85681,2.42755,
16                    2,0.00964,0.19324,0.49097,0.05270,0.22488,1.01862,2.03044,0.77287,0.23064,0.08554,0.03796,0.01914,0.20874,0.14982,0.51134,0.04300,0.85596,2.42223,
16                    3,0.01176,0.14284,0.49260,0.04495,0.22933,0.71425,1.41737,1.06451,0.20267,0.06962,0.03547,0.02109,0.17796,0.14149,0.49648,0.17993,0.75842,2.34726,
16                    4,0.01139,0.14238,0.49063,0.04334,0.22609,0.72645,1.43953,1.02223,0.19965,0.06878,0.03492,0.02039,0.17786,0.14085,0.49216,0.16228,0.75823,2.33437,
16                    5,0.01034,0.16837,0.49433,0.04422,0.21453,0.68393,1.35330,1.10639,0.17360,0.06492,0.03432,0.01981,0.17284,0.13979,0.47930,0.25307,0.73572,2.29724,
16                    6,0.00260,0.87860,0.39523,0.03106,0.02284,0.13793,0.29132,0.22497,0.06603,0.02133,0.01209,0.00519,0.00998,0.01587,0.03621,0.02911,0.03874,0.21997,
16                    7,0.01153,0.14407,0.49094,0.04431,0.22999,0.73131,1.45422,1.02359,0.20373,0.06901,0.03565,0.02094,0.18083,0.14215,0.49953,0.16560,0.76569,2.35513,
16                    8,0.00257,0.87844,0.40007,0.03099,0.02289,0.13697,0.29421,0.22714,0.06628,0.02147,0.01223,0.00512,0.01029,0.01378,0.03640,0.02846,0.03900,0.22188,
