Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,        147,         55,       2.13
  12,      1.254,        168,         55,       0.85
  13,      1.487,        368,         57,       1.36
  14,      1.740,        532,         59,       0.99
  15,      2.013,         44,         54,       0.89
  16,      2.307,       2957,         78,       1.56
  17,      2.622,       2747,         90,       3.50
  19,      3.313,       6147,        102,       0.61
  20,      3.691,       1628,         83,       1.28
  23,      4.950,        334,        122,       0.93
  24,      5.412,       1624,        146,       1.02
  25,      5.895,        639,        166,       1.44
  45,      2.696,        471,         66,       2.44
  56,      4.464,        340,        157,       2.45
