Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    11
  12,      1.254,         59,         77,       1.36
  13,      1.487,        208,         80,       1.52
  14,      1.740,        525,         80,       1.32
  19,      3.313,        165,         83,       1.42
  20,      3.691,        390,         96,       1.46
  24,      5.412,       1349,        214,       2.41
  26,      6.399,       3161,        287,       2.70
  29,      8.041,      10361,        530,       3.52
  30,      8.631,       3101,        515,       2.26
  45,      2.696,        739,         74,       2.34
  58,      4.838,        855,        273,       2.18
