Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,         88,         56,       1.89
  12,      1.254,        187,         57,       0.77
  13,      1.487,        470,         60,       1.33
  14,      1.740,        707,         63,       1.29
  15,      2.013,         76,         56,       0.99
  16,      2.307,       2725,         78,       1.20
  17,      2.622,        113,         67,       1.56
  19,      3.313,       6025,        101,       0.89
  20,      3.691,       2056,         88,       1.42
  23,      4.950,        104,        129,       1.00
  24,      5.412,       1789,        152,       1.46
  25,      5.895,        511,        171,       1.83
  45,      2.696,        627,         62,       1.32
  56,      4.464,        505,        165,       1.77
