Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,        373,         82,       0.83
  12,      1.254,        148,         80,       0.83
  13,      1.487,        447,         81,       1.14
  14,      1.740,        428,         82,       0.97
  15,      2.013,          8,         79,       1.23
  16,      2.307,       2724,         96,       1.09
  17,      2.622,       5304,        127,       1.33
  19,      3.313,      17631,        164,       0.68
  20,      3.691,       4113,        124,       1.85
  23,      4.950,        237,        177,       1.49
  24,      5.412,       1686,        209,       1.64
  25,      5.895,       1165,        241,       2.36
  45,      2.696,       1233,         94,       2.49
  56,      4.464,        664,        234,       1.72
