Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,        155,         55,       0.90
  12,      1.254,        229,         56,       1.16
  13,      1.487,       1259,         67,       1.83
  14,      1.740,       3912,         85,       1.23
  15,      2.013,         51,         55,       0.57
  16,      2.307,        893,         63,       1.60
  17,      2.622,        591,         69,       1.22
  19,      3.313,       5349,         98,       1.12
  20,      3.691,       3924,         98,       2.30
  23,      4.950,       -262,        125,       1.92
  24,      5.412,       1393,        145,       0.86
  25,      5.895,       1251,        167,       1.63
  45,      2.696,        479,         60,       1.22
  56,      4.464,       1436,        163,       4.74
