Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,        124,         53,       1.04
  12,      1.254,        156,         54,       0.96
  13,      1.487,        316,         56,       1.31
  14,      1.740,        410,         56,       1.33
  15,      2.013,         30,         51,       1.18
  16,      2.307,        375,         55,       0.90
  17,      2.622,        809,         71,       1.65
  19,      3.313,       2030,         75,       0.80
  20,      3.691,        962,         76,       1.61
  23,      4.950,        199,        120,       0.96
  24,      5.412,       1397,        140,       2.14
  25,      5.895,        694,        161,       1.89
  45,      2.696,        576,         61,       1.99
  56,      4.464,        521,        154,       2.06
