Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,        164,         75,       1.04
  12,      1.254,        278,         76,       1.73
  13,      1.487,        489,         79,       1.04
  14,      1.740,        424,         77,       1.61
  15,      2.013,         19,         73,       0.69
  16,      2.307,       2651,         92,       1.30
  17,      2.622,       1298,         97,       1.82
  19,      3.313,       7985,        126,       0.90
  20,      3.691,       3033,        114,       0.96
  23,      4.950,        454,        171,       1.53
  24,      5.412,       2019,        199,       0.92
  25,      5.895,        990,        228,       1.78
  45,      2.696,        837,         83,       1.31
  56,      4.464,        791,        220,       1.86
