Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    13
  11,      1.041,        180,         82,       1.29
  12,      1.254,        327,         83,       0.88
  13,      1.487,        594,         84,       1.71
  14,      1.740,        418,         81,       1.66
  15,      2.013,        161,         79,       1.79
  16,      2.307,         59,         78,       0.89
  19,      3.313,        224,         87,       0.78
  20,      3.691,        323,        101,       0.66
  23,      4.950,        483,        188,       1.69
  24,      5.412,       1901,        215,       1.49
  25,      5.895,       1542,        253,       1.97
  45,      2.696,       1058,         77,       2.61
  56,      4.464,        954,        246,       2.10
