Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,        154,         64,       0.74
  12,      1.254,        175,         64,       1.76
  13,      1.487,        733,         70,       1.87
  14,      1.740,        923,         71,       0.78
  15,      2.013,        160,         63,       1.40
  16,      2.307,       1169,         73,       0.69
  17,      2.622,       1687,         91,       1.61
  19,      3.313,       4049,         98,       0.94
  20,      3.691,       2563,        101,       1.00
  23,      4.950,        239,        146,       1.54
  24,      5.412,       1796,        171,       1.45
  25,      5.895,       1082,        196,       2.74
  45,      2.696,        698,         74,       1.68
  56,      4.464,        612,        188,       1.16
