Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,        131,         57,       1.23
  12,      1.254,         87,         57,       0.79
  13,      1.487,        401,         61,       0.90
  14,      1.740,        662,         63,       0.59
  15,      2.013,        128,         57,       1.28
  16,      2.307,       1646,         70,       0.72
  17,      2.622,       2464,         89,       1.39
  19,      3.313,       8534,        115,       1.31
  20,      3.691,       7407,        118,       1.78
  23,      4.950,        167,        128,       1.26
  24,      5.412,       1897,        152,       1.36
  25,      5.895,        645,        172,       1.40
  45,      2.696,        540,         68,       1.45
  56,      4.464,        576,        166,       1.53
