Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    13
  11,      1.041,        228,         80,       0.79
  12,      1.254,        303,         79,       1.50
  13,      1.487,        541,         79,       2.37
  14,      1.740,        757,         79,       2.01
  15,      2.013,         71,         75,       0.88
  16,      2.307,        111,         75,       1.12
  19,      3.313,        241,         85,       1.12
  20,      3.691,        384,         97,       1.28
  23,      4.950,        171,        181,       1.64
  24,      5.412,       1832,        212,       1.74
  25,      5.895,        711,        243,       1.97
  45,      2.696,        909,         74,       2.65
  56,      4.464,        802,        235,       2.23
