Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    14
  11,      1.041,        217,         76,       0.88
  12,      1.254,        223,         76,       1.88
  13,      1.487,        589,         80,       1.16
  14,      1.740,       1281,         84,       1.12
  15,      2.013,         29,         73,       1.55
  16,      2.307,       1028,         81,       1.45
  17,      2.622,       2214,        105,       1.23
  19,      3.313,      13771,        148,       1.71
  20,      3.691,       1593,        108,       1.79
  23,      4.950,        344,        172,       0.99
  24,      5.412,       1872,        199,       1.88
  25,      5.895,       1657,        230,       2.55
  45,      2.696,        913,         86,       1.36
  56,      4.464,        931,        220,       2.19
