Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    15
  11,      1.041,        873,        105,       2.81
  12,      1.254,       1350,        112,       2.39
  13,      1.487,      27630,        205,       3.90
  14,      1.740,     137789,        393,      10.56
  15,      2.013,        791,        122,       2.44
  16,      2.307,      31975,        214,       3.42
  17,      2.622,     119355,        410,       5.45
  19,      3.313,     137835,        392,       7.52
  20,      3.691,     238112,        501,       5.44
  22,      4.509,      55141,        357,       2.59
  23,      4.950,        982,        237,       2.75
  24,      5.412,       2536,        236,       3.28
  25,      5.895,      12040,        295,       7.24
  45,      2.696,       1413,        186,       5.11
  56,      4.464,       3473,        325,       2.59
